“Gene“,”P_GRN_GSM329677.CEL","P_GRN_GSM329679.CEL","P_GRN_GSM329681.CEL","P_GRN_GSM329683.CEL","P_GRN_GSM329686.CEL","P_GRN_GSM329689.CEL"
"SUN1",362.1766854,350.2921611,527.3675208,713.7939518,575.7110992,399.4556879
"TUBG1",93.15722067,291.6027368,186.4774437,158.3307588,146.7614995,123.2337885
"AIPL1",30.71796928,23.7194112,23.58734512,25.44431244,25.85158568,25.2965788
"GDPD5",114.4947926,153.51901,98.72775096,114.461409,131.704856,146.7981482
"JADE2",419.685244,560.8678644,491.8804429,469.7693774,753.4603862,538.3319844
"EIF4EBP1",152.5119723,123.5919384,183.629017,124.5098936,119.5550188,152.1350179
"UBE2D4",455.6568799,394.6621651,339.5796218,364.2689384,335.537831,307.1965233
"GNG5",888.0467474,908.1878786,1304.82978,1399.134734,1097.903196,1125.358152
"TACO1",164.2688307,201.1576736,144.0666441,142.8614232,122.0119158,112.4518134
"U2AF2",134.3441179,146.4716291,134.0649121,117.7362241,111.8822213,144.2832773
"CLK4",446.8355882,363.3961881,402.1916595,768.8052805,747.5332537,597.1083261
"DEAF1",688.9833261,1071.209669,503.3855629,375.5666595,522.4983764,564.6906993
"SNRPB",98.85719313,284.3121637,248.1083331,239.8486246,270.2088873,178.1991212
"GFPT1",36.7066275,91.48275799,75.15222918,57.00516285,50.77162456,47.0595888
"PDLIM3",144.6418266,218.4323859,232.6409067,205.5088905,190.6946931,209.233685
"FBXL18",222.4834236,227.5402772,180.0462402,148.9917077,152.260265,273.1157435
"NCOR2",858.9213928,806.3483325,818.6291595,817.2307779,877.1670742,778.7359281
"CTDP1",181.9675255,152.9896542,127.6794031,159.3753045,175.572128,201.9109084
"ACTR1A",213.1747253,541.5439123,343.4372275,210.4423198,188.7345429,224.0538177
"RNF2",88.53993478,86.85426335,53.97340598,64.45952286,65.30906785,84.00916496
"MEN1",199.2252313,269.5686704,217.2252954,201.4898589,206.1504425,210.953149
"RNF14",183.9029225,290.1457418,228.273347,199.4667273,209.5718508,122.5906166
"ALDH1A1",307.9061906,368.0938154,241.3232781,141.6439724,230.9969412,199.4109052
"PCMT1",693.6838916,2240.02311,1175.070881,703.7404871,873.4875533,778.5818392
"ASB8",319.5385879,342.0984716,265.3823253,236.0882709,310.265835,274.9115126
"PDIA3",330.2961364,581.6249787,1021.99783,708.1115341,499.0160513,660.7333261
"PLS3",638.3798374,544.4978671,550.5299483,823.3607888,679.3184143,615.0151679
"STAU1",775.4076617,1106.792071,1283.087493,797.95443,944.2102876,1047.604185
"GGA3",73.46836165,61.58997266,60.06250191,59.91910815,52.20496213,62.49582305
"YOD1",19.73105982,13.77241116,14.43136076,14.14014747,16.09743273,15.29892004
"MYL6B",640.8999928,1040.90966,754.0881462,667.2058316,468.2718032,494.3206418
"PRKCQ",109.5087119,162.3703594,46.32346543,84.29422208,141.9279626,70.52037878
"RANBP9",660.998334,1223.988551,937.6991866,933.431947,823.2734493,858.9932218
"RHOC",781.1885844,675.7749928,1006.646876,1026.826295,815.3230236,824.9497955
"HSPA9",176.9137086,218.4634547,169.1436097,186.2979252,184.0866311,166.1000178
"PRPF6",89.17027716,183.7510197,138.911693,113.5121417,98.00284829,87.76294888
"ITGB3",36.29744581,36.17517169,31.60365805,45.60956912,33.46151557,39.3189995
"RBBP6",248.9538464,150.4065171,156.9336301,355.0839925,373.8433778,261.9624944
"MAP2K1",162.8510251,813.2780828,513.7935524,275.0905192,333.4749591,237.7722634
"HADHA",558.9567975,633.4833261,792.5886527,598.1916595,535.7749928,521.2302025
"SUZ12",309.1727697,216.9448819,242.3394453,429.512446,477.801826,329.9589084
"ACOT8",123.2304548,154.6060865,114.125144,130.6265508,101.9860391,101.8783044
"PTGER3",38.45047292,53.40505561,24.27241918,21.50027228,23.24790494,22.7821828
"LMO2",695.6679662,338.1895355,783.6005689,1066.139955,804.5584391,631.8913752
"NPTX1",422.1857874,1091.823266,427.7585041,300.4007129,563.0002325,436.1257732
"AKAP12",365.0292678,569.0622785,531.200071,428.3072729,492.2176493,429.0874928
"HSPA4",61.76595514,117.6823418,138.1637429,117.0595308,114.7551363,106.0892678
"CYLD",210.0175802,256.5644317,212.9907347,267.3102935,323.5430762,235.7806355
"POLH",27.9714046,19.12904317,20.38688289,29.72104625,20.64524896,25.26782123
"PLEKHA2",29.01719888,36.06385667,50.46115681,25.83054958,27.58802473,35.46529185
"GAMT",249.348511,234.7277698,112.4857609,139.7653156,177.1615917,183.069725
"SAT1",1470.397954,1327.713363,3079.705583,3009.024157,1822.816659,1930.1105
"KAT2A",414.1384681,380.444955,374.9802917,476.3842602,522.6303831,520.1687775
"TRAK2",615.1276235,542.9833261,362.6935923,317.0757781,582.0471742,437.5874928
"RPA2",181.0831312,346.543273,301.8735928,218.2700027,225.6388581,200.1620396
"ELP3",202.4541662,220.4309771,161.8824664,135.5907586,133.9683532,161.9221065
"SF3B5",377.1160137,590.4886074,551.5078049,455.1814319,424.4098683,353.3244418
"SNRPB2",303.6834797,337.6613906,359.3215428,434.5502168,325.2196876,352.076139
"FAM96B",936.9933183,1232.996846,1115.858326,1006.824809,1021.620606,1002.358699
"NCOA6",217.2624065,399.1255883,492.7851106,365.9224185,481.8508009,385.9122619
"PSMC4",105.5302733,243.2056786,195.4288185,165.5829649,188.0347642,146.4066535
"MECOM",67.69935415,40.75672418,153.0561546,292.0933695,184.5165832,112.225953
"MAPKBP1",410.8166595,356.6464609,414.7333261,365.2749928,472.4465187,419.4761906
"LAMTOR5",662.8519426,1149.808873,984.9693093,820.6622057,750.8334459,680.740021
"PSMD11",92.92504337,183.9461051,115.7479791,128.046309,150.0393212,82.96844277
"USP18",59.67197228,49.57294114,46.77769633,179.1542695,46.82343455,57.6327374
"ID2",1003.524993,1669.314793,1915.526576,1185.348059,769.2475673,1311.325048
"GTF3C3",62.70656887,89.006605,99.79756432,88.42199155,112.7487531,77.54255664
"PRDX3",22.78670954,20.22635922,22.07161626,22.00979604,25.12202716,23.96329504
"STX17",71.41893135,55.51285758,46.96773019,60.18838416,59.47843009,54.33535987
"FAF1",266.9523785,457.3951376,296.2457495,290.6491485,298.5439947,256.6916624
"DYNLRB1",1149.020163,2132.248949,1560.956924,1421.143073,1322.385659,1317.434932
"SARS",391.0117781,825.2986777,543.259155,455.9497808,451.1474396,440.5151574
"APEX2",89.29447528,58.74331837,58.79518872,66.29933197,60.70939137,71.44122267
"EHMT2",296.1603191,318.9833261,193.6527649,149.472907,241.0927275,249.3727911
"TUBA4A",184.1531296,1177.331068,457.3835137,264.4534951,236.1220858,255.2990968
"SDF4",481.4877304,457.8022251,538.3732526,548.3652951,501.5448595,447.7982142
"TICAM1",126.665214,121.5144388,137.5847039,80.44634054,86.86387121,97.92703395
"CTSA",317.9878826,518.5388703,571.5864986,509.9098864,366.2001202,435.9079317
"C6orf120",80.66570194,155.7403056,132.1678028,139.391113,154.0487163,73.53475888
"SEL1L",222.4834236,328.8276402,313.5203521,348.473698,499.0388998,423.0503384
"SLC35A2",79.21909993,61.05767262,45.45331524,49.75425489,46.68432292,67.03546388
"RCHY1",36.22019616,29.64822195,30.59811447,31.07425144,35.42137115,35.39642022
"COX5A",808.1768161,2274.235885,1368.899993,877.6291381,938.782659,897.4428865
"RAB27B",13.36341194,12.84648618,11.55826704,12.6583632,12.48864684,13.18465517
"CEACAM1",28.62385583,21.00663892,23.83630912,24.22053925,25.35324047,29.2208399
"PML",45.57400325,42.29444434,37.48703796,43.15372865,43.37746893,53.46688593
"RPS24",7069.227349,6837.150128,7346.601002,6284.764159,7263.062262,6969.127807
"ITGA9",46.24508462,41.1263902,43.32992644,42.64370518,47.97977069,42.86171352
"HABP4",157.4798876,267.8130311,165.4803342,114.6451099,148.4121853,117.9213716
"PLD2",301.8767232,185.7774054,170.9204466,187.292325,198.1091929,254.0474696
"SLC25A1",143.8859208,142.8397011,217.129318,168.5990237,173.1317744,169.8587322
"TAGLN2",537.5760103,230.0660184,657.1758423,946.5728711,671.7433927,590.0673783
"MIA3",67.15362544,132.1623947,42.69881646,79.61874104,83.0408841,57.65654106
"CORO1C",335.0781288,300.465408,264.8860661,285.9085488,297.9031819,300.6526675
"PXN",247.4988559,122.1331173,284.8814816,274.2080388,218.3582346,313.2621955
"ZWINT",39.13245096,97.57320632,52.30281413,59.53641973,50.91596798,35.58474411
"SETDB1",130.2008338,163.6633073,185.6940721,213.6302037,181.9476224,165.899165
"NR1H2",221.7270186,254.9170267,237.5142272,294.812405,243.8574962,239.0431006
"PTPRA",123.7032178,285.4297545,178.9216027,126.9210054,151.5541255,149.5498317
"CFL1",7636.377239,9861.392129,7600.341266,7180.283565,7577.258135,7771.9113
"TGIF1",75.04604293,49.39205315,144.0680578,99.52788376,72.61190719,66.95013156
"GLRX3",186.4288075,249.5283666,240.5491419,175.4630414,206.475573,215.6044842
"TPM4",196.2760637,136.9031441,265.9779376,246.1916686,239.3051002,319.6389818
"SPRY2",485.012374,564.7749928,524.7117792,402.9120778,392.5091171,429.2686508
"DR1",76.65924597,74.40031294,130.8572033,73.9586336,94.56607102,97.18420094
"ATN1",486.9669855,300.0163396,253.4969835,271.7694115,363.6983829,436.6310381
"ATXN2L",318.453242,195.7340359,119.1312216,141.2397122,182.8401636,262.705958
"EIF2S2",495.2747552,540.8889136,954.3590588,835.2496662,1021.803988,756.8374928
"LASP1",870.3319467,1221.686694,1096.533291,802.2909756,852.8511673,1088.897628
"HEATR3",41.34752707,34.6430881,55.14651667,39.73543277,34.15621052,35.75227066
"RPL15",161.1227934,182.2116207,178.6958324,139.6594282,131.1235172,196.8743687
"PDHB",800.9851465,1117.096833,875.9063779,651.8106178,703.1215064,867.1935424
"ZFC3H1",121.7184331,130.0567518,136.6737336,252.7986056,307.2333261,187.603022
"PRKAB1",122.0964441,156.8987178,174.317205,192.8716,129.5410232,132.7081519
"HDAC3",163.6251653,198.8401109,253.1523538,206.3388691,204.5450243,151.25601
"COIL",89.31413316,128.8090259,122.141473,137.5102798,147.7669717,106.6693481
"STRN3",73.05348752,79.88179266,83.13413784,83.59470127,80.71485373,76.0279771
"EPHX1",1289.402405,1078.441659,1901.628626,1645.670722,1220.375849,2361.297262
"SF3B3",265.2825246,325.8450397,336.1047365,266.1946039,282.7933274,273.6959154
"TRAF5",38.82994495,38.67127399,53.34143161,83.77165395,35.17724026,45.9527216
"ERH",1843.490315,2463.472157,1750.006549,2135.279005,1609.649993,1450.803473
"YEATS2",153.9849623,201.2274517,177.8563088,157.7875271,186.8659977,139.5730319
"ZNF510",58.09368247,46.88285776,44.35796121,52.11613426,48.4905379,48.52550426
"POLR2H",253.8869444,327.6492001,431.0664508,331.1401178,334.8950274,363.1180772
"RERE",911.1083261,892.7333261,808.9551513,730.5042501,815.7743838,654.9269624
"UBE2H",214.7751939,222.8701975,206.3081226,201.2812621,216.1085047,194.7622096
"ACD",144.7848637,240.2984155,239.7319325,165.8279404,202.7338214,194.4962788
"ECI1",203.7245349,229.3098718,276.0968123,229.1856874,272.9264261,203.6950842
"NUP37",70.86147738,100.2935632,119.6838811,139.525318,107.4871684,71.08424516
"PHC3",13.89768223,13.3257922,14.30425964,15.10774509,14.86249422,14.51594199
"FBL",457.2776755,396.585304,408.5544056,293.3583262,416.5131462,327.0985897
"PAM",283.3036117,295.8566743,408.8570235,434.6837841,221.0911797,282.804663
"SNRPA1",109.2316582,180.76914,164.4500962,178.1142097,160.5609379,120.3571775
"FKBPL",105.6385377,96.0377114,105.2588347,79.5770007,86.23291671,79.87158473
"KPNB1",873.1518199,930.9614177,1142.233326,1165.604189,1112.233326,912.1228527
"WAS",386.6501664,289.9005222,334.4173255,340.925395,353.5830668,409.8929101
"KIF3A",49.06944596,210.1919796,63.74189471,79.90044719,114.8261933,67.63402748
"HNRNPUL1",446.4084464,376.6546941,410.5449627,342.5741275,425.7854337,434.7092238
"PEBP1",2125.941659,3965.941144,2285.912276,1541.169861,2180.514614,1790.774993
"MCM2",42.29602285,70.40095417,54.35596199,63.62583944,70.40038023,31.91183558
"RNF219",58.13684231,100.1510774,84.70489849,72.40708138,89.94457621,57.55127795
"MTHFD2",41.60657148,49.20968106,235.0569282,170.0724924,101.7687948,71.81333188
"FOXO3",592.1949453,819.3898361,904.523127,1002.611611,984.967015,748.9654367
"CSF2RB",18.88942583,21.05294947,47.95469631,27.65992433,29.93757435,22.76854816
"CSNK2B",875.1216767,1376.248438,881.3902727,853.9312999,973.9983793,949.2749928
"PARP1",346.9438221,340.6420475,398.0944622,253.8191769,338.4372624,372.1496397
"YWHAQ",2452.00693,2655.03527,2236.608392,1937.00307,2923.342443,2434.886322
"RAD9A",57.63548853,60.15440698,61.03970482,70.63955326,82.16616211,43.54541444
"IFITM2",1793.296741,1260.989164,5541.154886,5515.408285,2738.746731,3229.555755
"TGM2",535.0111818,157.5020188,722.4030344,545.5789073,468.8166595,736.516067
"RAD23B",140.7164167,469.5019428,530.8458877,352.3166595,358.1380256,382.8582216
"LDHA",648.6507746,2108.690079,4714.351977,1856.351638,1819.688904,2132.023833
"FN1",87.75779338,50.44871439,60.30254718,67.29665042,47.77844943,84.483453
"E2F1",81.9685074,68.93955946,56.61741824,66.91091972,64.78061286,62.16323237
"SFN",44.85621575,27.76411501,34.9621599,30.41686436,31.64629478,27.38247834
"THUMPD2",59.37897,65.9106441,68.71690953,82.64384949,62.80200045,53.51754079
"VDAC1",379.9397216,1293.406686,765.0704521,390.9687303,452.7681575,562.966881
"VPS72",358.8709105,532.7592223,441.3166595,379.8028178,433.9091377,415.4517172
"MAPK7",94.7946623,79.01761662,119.1745808,101.7461751,92.73199,97.9207976
"UNC13B",331.6731091,320.8748358,359.160487,434.2154777,359.4299954,336.3377925
"DNPH1",279.268048,367.7298648,296.2151379,251.8810088,245.7972777,232.8584459
"APLP1",2193.887862,3055.028762,1015.041412,1113.762062,2137.440078,1830.586975
"WRN",41.55881512,30.75972654,32.83304489,38.77048097,41.73698667,31.26090386
"RFC2",52.35507329,77.11861485,77.49480349,60.57897715,63.05305536,43.42152711
"TMCO1",140.982636,174.97723,228.6597683,163.1527831,136.2827141,168.6653616
"UPF1",204.9149244,234.5585035,275.3325444,261.618799,227.2230788,205.8254956
"TSSC4",157.602407,140.5334936,119.8947483,128.640645,132.1558203,129.9938933
"CDK2",47.79857387,29.37181782,70.8379843,54.24266534,44.78378803,58.55064014
"OGT",694.6177436,947.0100712,1273.750546,1458.248337,1694.376163,1309.212883
"ZFPM2",90.44067269,202.0749322,102.9762828,88.83095582,247.6500008,81.68180241
"CCNC",199.37302,310.1223737,277.1499931,396.2633766,276.3597916,224.7889086
"SH2B3",194.1721249,134.735362,250.9823874,222.8722578,167.3169678,165.2936085
"TNIK",144.080615,138.0031748,151.6673229,128.4095523,153.4105224,154.982761
"LYN",52.58779091,51.99695227,155.1867326,111.8225165,74.2498973,104.4642418
"CYHR1",111.1815816,78.65858837,80.92713621,100.0559446,111.3948887,89.70939453
"MAPK8IP1",122.1222286,195.3535509,63.74189471,57.8311766,88.38674431,93.48330568
"CCHCR1",142.7598211,121.7235852,120.7270273,131.1639053,130.1072684,136.3474645
"ENO1",324.2025738,1886.012162,2247.578742,726.1916595,593.1650961,967.6360272
"DDX42",377.748302,426.853411,408.4073028,373.1036997,409.2840584,358.9602079
"TSR1",325.6941756,290.8191973,428.3166595,472.5313751,417.2981012,384.9437403
"NDUFS1",204.2417818,624.1179557,300.4960835,219.0765522,220.8584363,172.6983929
"ZDHHC17",238.5635643,357.6655227,324.7310627,552.5364348,502.4993406,366.1045586
"GPX7",76.26541643,69.04533763,81.78524966,68.61891437,58.54626297,63.09216735
"SNW1",518.5510168,579.815209,608.1761218,706.2938708,667.624946,533.8402708
"DAXX",168.6595197,146.0355456,147.6891358,163.6506905,184.2832261,162.2288395
"MARK3",97.99969692,97.58539912,110.7063638,121.6778242,126.7339243,104.4693751
"KRR1",115.8612787,142.1108854,157.3300648,217.7560048,162.3989472,118.6439361
"MGMT",109.6806834,164.6092251,151.8413296,137.6359652,123.3409671,109.2988233
"PRR13",474.9810588,669.1107063,632.9150095,597.0942341,456.675954,440.668522
"UTY",33.43215749,42.04413593,36.98964038,37.14623402,37.5543389,44.01694066
"PDE4B",289.8647695,296.9655666,333.6062012,310.1277837,407.0804457,434.574566
"SULT1A1",320.5992005,504.6916595,436.743457,494.8162531,385.7031318,298.6351313
"CD151",306.8834688,227.742423,319.6831852,395.5345648,331.6499928,380.7724075
"BCAS3",150.8829402,211.2182902,147.2694628,140.1157827,160.2078694,118.134904
"MED7",73.14212964,118.9171375,116.7286706,116.9646441,88.08048822,79.32054837
"MAPK1",259.4833283,774.7320981,528.1479296,262.0317886,315.0986287,407.0249928
"GLMN",58.27814681,87.98864949,60.12639388,68.04784268,63.26228267,60.40001653
"SPOCK1",1326.064713,2038.270939,631.6769543,719.668848,1942.017927,945.1138643
"PPP6C",485.6501065,630.5358564,602.2749928,649.1909481,592.888815,551.4925078
"RUNX1T1",290.2311229,360.8670957,332.622736,281.3529138,266.0249938,257.3842964
"MRFAP1L1",680.8127176,646.0859665,497.4338048,544.2749928,696.0345426,493.820543
"NXN",343.4353904,224.8431167,605.8583261,579.5585073,461.5458261,376.7062315
"ARHGEF7",476.2392153,405.7449589,471.3503815,556.0018875,748.397697,589.6631751
"SORT1",206.7140919,179.5230298,222.5624792,172.8320193,252.2943957,195.3567709
"KIAA0141",132.6842853,225.1738412,225.1917355,166.7606398,161.8551471,146.9759064
"RCOR1",43.80680786,57.58974365,92.47633067,67.79637323,96.34034866,59.00877675
"IPO8",58.11542801,49.47240929,36.60349766,33.87902858,49.24145995,55.26652097
"BRMS1",166.9506576,157.1469738,170.3587287,181.7670335,187.5135483,161.6977248
"UBE2V2",132.1737045,251.3936877,147.3853202,153.1568276,171.1341396,113.3140855
"RQCD1",120.5704698,71.22624525,70.82803845,72.09323281,83.11237084,79.3283307
"TRIM24",123.8406637,103.3411595,99.63720307,99.49094413,123.7685331,105.0855284
"ATF2",63.32137373,56.21779327,51.23007706,56.26386854,71.16532758,77.35893729
"DCTN2",873.2221483,1516.071017,1088.215154,918.9620049,923.3336947,923.6568807
"SURF1",976.3279216,728.1499928,1266.04181,909.6916595,736.0141002,625.9561218
"XRCC1",186.3385808,178.0566983,138.7409826,164.4899201,161.7396107,119.3820209
"PTPN4",103.1332545,290.8768693,222.9709218,178.2221262,200.730802,161.9888013
"CXCL2",33.91051823,33.62919708,519.5666595,285.129771,68.30878243,89.58624922
"RBM12",61.22341505,98.195017,135.0994376,85.71052108,95.77035498,63.31355374
"XRCC6",795.3543327,1738.376819,1255.290282,1299.806489,1263.311448,985.3203155
"HSPB7",72.66526259,41.76646772,42.4614488,56.33137548,73.30034445,69.91503598
"PIAS4",128.8906423,108.4056187,103.0884508,132.2333055,131.979802,108.7892989
"ZC3H15",215.0067173,506.0244344,271.2474927,336.662385,340.0666595,280.0881388
"RAC2",120.0769707,71.34286144,312.7958261,133.4227918,136.6985927,212.2635043
"DENND4A",25.47849991,28.83678761,39.33355988,40.498697,48.09101295,33.5106634
"THBS1",11.34864762,10.43863033,33.58764123,17.78061453,14.50838633,15.21194479
"COPS2",222.2018897,318.5738092,350.1083261,379.1665341,372.3848655,351.922611
"RALBP1",556.1437619,372.7188811,517.3378914,344.5689353,527.0510215,498.4435552
"THAP1",39.59717961,55.51285758,65.52752433,58.71181079,59.37319583,48.07259311
"LRRC14",91.89941829,78.73004763,82.23788327,106.8300486,85.47757911,77.99448012
"UGP2",639.2333261,1232.16987,958.1999884,790.7333261,813.5337993,1018.297557
"WWP2",99.14218155,83.19560437,74.63572919,71.13599037,90.80082612,76.29907384
"PSMB4",799.9955131,1609.939738,1190.607819,1196.397964,1127.014152,807.9186059
"FPR1",149.0006474,164.5781268,1165.658972,295.8191835,272.7113853,322.8420008
"RGS14",36.68199804,37.47916566,30.82379719,27.13799389,28.61449951,39.83042583
"CNOT4",38.34421848,26.6073024,32.26932018,43.87897504,53.97002654,40.43211959
"PRNP",313.8185706,680.4011692,687.6439774,312.6388188,480.3445546,506.0249669
"CA9",101.9719908,89.0127786,93.52497196,66.51898692,92.79672826,87.28397053
"PSMD6",316.5205756,739.5246031,640.3796664,649.287039,645.6734623,524.6469667
"PLAUR",89.17027716,63.87868895,156.7948756,88.63639623,86.39439241,108.3251198
