"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","C9","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","DEGPPI","Degree","Eccentricity","GRN","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OG_Gene","OG_Gene_GRN","OG_Gene_VCP","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient","VCP"
"16604","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","CRYBB1","CRYBB1","283.0","1","0","false","false","false","0","0.61179858","false","0","CRYBB1","0","0.0","true"
"16605","false","4.13765009","0.0","false","NA","","","0.24168308","0.0","false","false","1","6","false","false","","NOMO1","NOMO1","80.0","1","0","false","false","false","0","0.55176427","false","0","NOMO1","0","0.0","true"
"16606","false","4.63379074","8.7213E-4","false","NA","","","0.21580603","0.0","false","false","3","6","false","false","","GLCCI1","GLCCI1","2.0","3","0","false","false","true","0","0.48088704","false","0","GLCCI1","80870","0.33333333","true"
"16607","false","3.05660377","9.9147E-4","false","NA","","","0.32716049","0.0","false","false","7","5","false","false","","OSBPL8","OSBPL8","9.85714286","7","0","false","false","true","0","0.70619946","false","0","OSBPL8","68208","0.18844985","true"
"16608","false","3.89451115","0.0","false","NA","","","0.25677164","0.0","false","false","1","6","false","false","","MAGEB2","MAGEB2","114.0","1","0","false","false","false","0","0.58649841","false","0","MAGEB2","0","0.0","true"
"16609","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","TOX4","TOX4","283.0","1","0","false","false","false","0","0.61179858","false","0","TOX4","0","0.0","true"
"16610","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","KRT73","KRT73","475.0","1","0","false","false","false","0","0.65627297","false","0","KRT73","0","0.0","true"
"16611","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","HSD17B4","HSD17B4","475.0","1","0","false","false","false","0","0.65627297","false","0","HSD17B4","0","0.0","true"
"16612","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","FGD6","FGD6","475.0","1","0","false","false","false","0","0.65627297","false","0","FGD6","0","0.0","true"
"16613","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","AGER","AGER","475.0","1","0","false","false","false","0","0.65627297","false","0","AGER","0","0.0","true"
"16614","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","MLXIPL","MLXIPL","475.0","1","0","false","false","false","0","0.65627297","false","0","MLXIPL","0","0.0","true"
"16615","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","2","6","false","false","","SH3BP2","SH3BP2","475.0","2","0","false","false","false","1","0.65627297","false","0","SH3BP2","0","0.0","true"
"16616","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","2","6","false","false","","PTPN22","PTPN22","475.0","2","0","false","false","false","1","0.65627297","false","0","PTPN22","0","0.0","true"
"16617","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","2","6","false","false","","OCRL","OCRL","475.0","2","0","false","false","false","1","0.65627297","false","0","OCRL","0","0.0","true"
"16618","false","3.40608919","0.0","false","Microglia","","","0.29359184","0.0","false","false","2","6","false","false","","BLNK","BLNK","475.0","2","0","false","false","false","1","0.65627297","false","0","BLNK","0","0.0","true"
"16619","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","OTUD5","OTUD5","475.0","1","0","false","false","false","0","0.65627297","false","0","OTUD5","0","0.0","true"
"16620","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","PLXNB1","PLXNB1","475.0","1","0","false","false","false","0","0.65627297","false","0","PLXNB1","0","0.0","true"
"16621","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","WDR44","WDR44","475.0","1","0","false","false","false","0","0.65627297","false","0","WDR44","0","0.0","true"
"16622","true","3.40608919","0.0","false","Astrocytes","","","0.29359184","0.0","false","false","1","6","false","false","","AGT","AGT","475.0","1","0","false","false","false","0","0.65627297","false","0","AGT","0","0.0","true"
"16623","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","ITIH4","ITIH4","475.0","1","0","false","false","false","0","0.65627297","false","0","ITIH4","0","0.0","true"
"16624","false","3.40608919","0.0","false","Endothelial","","","0.29359184","0.0","false","false","1","6","false","false","","CFH","CFH","475.0","1","0","false","false","false","0","0.65627297","false","0","CFH","0","0.0","true"
"16625","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","CUTA","CUTA","475.0","1","0","false","false","false","0","0.65627297","false","0","CUTA","0","0.0","true"
"16626","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","CD164","CD164","475.0","1","0","false","false","false","0","0.65627297","false","0","CD164","0","0.0","true"
"16627","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","ANXA8L1","ANXA8L1","283.0","1","0","false","false","false","0","0.61179858","false","0","ANXA8L1","0","0.0","true"
"16628","false","3.85548885","0.0","false","NA","","","0.25937048","0.0","false","false","1","6","false","false","","ZNF569","ZNF569","145.0","1","0","false","false","false","0","0.59207302","false","0","ZNF569","0","0.0","true"
"16629","false","3.71655232","8.689E-5","false","Neurons","","","0.26906657","0.0","false","false","4","6","false","false","","PRMT8","PRMT8","51.5","4","0","false","false","false","2","0.6119211","false","0","PRMT8","3018","0.51530612","true"
"16630","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","KRT35","KRT35","475.0","1","0","false","false","false","0","0.65627297","false","0","KRT35","0","0.0","true"
"16631","false","4.04888508","0.0","false","NA","","","0.24698157","0.0","false","false","1","6","false","false","","G6PD","G6PD","24.0","1","0","false","false","false","0","0.56444499","false","0","G6PD","0","0.0","true"
"16632","false","3.75085763","0.0","false","NA","","","0.26660569","0.0","false","false","1","6","false","false","","AGO4","AGO4","86.0","1","0","false","false","false","0","0.60702034","false","0","AGO4","0","0.0","true"
"16633","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","PNMT","PNMT","283.0","1","0","false","false","false","0","0.61179858","false","0","PNMT","0","0.0","true"
"16634","false","3.85548885","0.0","false","NA","","","0.25937048","0.0","false","false","1","6","false","false","","ZNF649","ZNF649","145.0","1","0","false","false","false","0","0.59207302","false","0","ZNF649","0","0.0","true"
"16635","false","3.85548885","0.0","false","NA","","","0.25937048","0.0","false","false","1","6","false","false","","ATL1-alpha","ATL1-alpha","145.0","1","0","false","false","false","0","0.59207302","false","0","ATL1-alpha","0","0.0","true"
"16636","false","3.77058319","8.5763E-4","false","NA","","","0.26521096","0.0","false","false","2","5","false","false","","PLA2G4C","PLA2G4C","6.5","2","0","false","false","true","0","0.6042024","false","0","PLA2G4C","22940","0.5","true"
"16637","false","3.24099485","0.00157232","false","Neurons","","","0.30854723","0.0","false","false","2","5","false","false","","AP2A2","AP2A2","321.0","2","0","false","false","false","0","0.67985788","false","0","AP2A2","143898","0.50874404","true"
"16638","false","3.85548885","0.0","false","NA","","","0.25937048","0.0","false","false","1","6","false","false","","AHDC1","AHDC1","145.0","1","0","false","false","false","0","0.59207302","false","0","AHDC1","0","0.0","true"
"16639","false","3.09391081","0.00101699","false","NA","","","0.32321552","0.0","false","false","2","6","false","false","","EPPK1","EPPK1","452.5","2","0","false","false","false","0","0.70086988","false","0","EPPK1","283530","0.52622378","true"
"16640","false","3.81732419","0.0","false","NA","","","0.2619636","0.0","false","false","1","6","false","false","","POLR3A","POLR3A","21.0","1","0","false","false","false","0","0.59752512","false","0","POLR3A","0","0.0","true"
"16641","false","2.817753","0.0132713","false","NA","","","0.35489271","0.00952381","false","false","25","5","false","false","","POLR1D","POLR1D","25.95238095","25","0","false","false","true","4","0.740321","false","0","POLR1D","148366","0.04872862","true"
"16642","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","APOH","APOH","475.0","1","0","false","false","false","0","0.65627297","false","0","APOH","0","0.0","true"
"16643","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","ARHGAP35","ARHGAP35","475.0","1","0","false","false","false","0","0.65627297","false","0","ARHGAP35","0","0.0","true"
"16644","false","3.09391081","0.00101699","false","NA","","","0.32321552","0.0","false","false","2","6","false","false","","CCT8","CCT8","452.5","2","0","false","false","false","0","0.70086988","false","0","CCT8","283530","0.52622378","true"
"16645","false","3.85548885","0.0","false","NA","","","0.25937048","0.0","false","false","1","6","false","false","","HDLBP","HDLBP","145.0","1","0","false","false","false","0","0.59207302","false","0","HDLBP","0","0.0","true"
"16646","false","3.65909091","0.00111366","false","NA","","","0.27329193","0.0","false","false","2","6","false","false","","STAM","STAM","83.0","2","0","false","false","false","0","0.62012987","false","0","STAM","12142","0.5","true"
"16647","false","3.85548885","0.0","false","NA","","","0.25937048","0.0","false","false","1","6","false","false","","ZNF324","ZNF324","145.0","1","0","false","false","false","0","0.59207302","false","0","ZNF324","0","0.0","true"
"16648","false","3.58790738","0.00135524","false","NA","","","0.278714","0.0","false","false","3","5","false","false","","SP100","SP100","214.0","3","0","false","false","false","1","0.63029895","false","0","SP100","77832","0.50714286","true"
"16649","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","PPM1G","PPM1G","283.0","1","0","false","false","false","0","0.61179858","false","0","PPM1G","0","0.0","true"
"16650","false","3.40608919","0.0","false","Neurons","","","0.29359184","0.0","false","false","1","6","false","false","","SH2D5","SH2D5","475.0","1","0","false","false","false","0","0.65627297","false","0","SH2D5","0","0.0","true"
"16651","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","TNPO2","TNPO2","283.0","1","0","false","false","false","0","0.61179858","false","0","TNPO2","0","0.0","true"
"16652","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","PEPD","PEPD","283.0","1","0","false","false","false","0","0.61179858","false","0","PEPD","0","0.0","true"
"16653","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","MGC3731","MGC3731","283.0","1","0","false","false","false","0","0.61179858","false","0","MGC3731","0","0.0","true"
"16654","false","3.71740995","0.0","false","Neurons","","","0.2690045","0.0","false","false","1","6","false","false","","TUBB3","TUBB3","283.0","1","0","false","false","false","0","0.61179858","false","0","TUBB3","0","0.0","true"
"16655","true","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","CRYM","CRYM","283.0","1","0","false","false","false","0","0.61179858","false","0","CRYM","0","0.0","true"
"16656","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","TBL1X","TBL1X","283.0","1","0","false","false","false","0","0.61179858","false","0","TBL1X","0","0.0","true"
"16657","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","DDX23","DDX23","283.0","1","0","false","false","false","0","0.61179858","false","0","DDX23","0","0.0","true"
"16658","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","HSPA6","HSPA6","283.0","1","0","false","false","false","0","0.61179858","false","0","HSPA6","0","0.0","true"
"16659","false","3.53816467","0.0","false","NA","","","0.28263241","0.0","false","false","1","6","false","false","","MYCBP2","MYCBP2","430.0","1","0","false","false","false","0","0.63740505","false","0","MYCBP2","0","0.0","true"
"16660","false","3.53816467","0.0","false","NA","","","0.28263241","0.0","false","false","1","6","false","false","","ARF4","ARF4","430.0","1","0","false","false","false","0","0.63740505","false","0","ARF4","0","0.0","true"
"16661","false","3.31389365","8.8616E-4","false","NA","","","0.30175983","0.0","false","false","2","6","false","false","","PSMB5","PSMB5","356.5","2","0","false","false","false","0","0.66944376","false","0","PSMB5","188066","0.52356406","true"
"16662","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","TBPL1","TBPL1","283.0","1","0","false","false","false","0","0.61179858","false","0","TBPL1","0","0.0","true"
"16663","false","3.31389365","8.8616E-4","false","NA","","","0.30175983","0.0","false","false","2","6","false","false","","CCNT1","CCNT1","356.5","2","0","false","false","false","0","0.66944376","false","0","CCNT1","188066","0.52356406","true"
"16664","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","TDRD6","TDRD6","283.0","1","0","false","false","false","0","0.61179858","false","0","TDRD6","0","0.0","true"
"16665","false","3.85548885","0.0","false","NA","","","0.25937048","0.0","false","false","1","6","false","false","","ZNF585A","ZNF585A","145.0","1","0","false","false","false","0","0.59207302","false","0","ZNF585A","0","0.0","true"
"16666","false","3.07975986","0.00927676","false","NA","","","0.32470064","0.0","false","false","23","5","false","false","","USP32","USP32","4.65217391","23","0","false","false","true","0","0.70289145","false","0","USP32","419854","0.08115942","true"
"16667","false","4.13765009","0.0","false","NA","","","0.24168308","0.0","false","false","1","6","false","false","","MYBPC3","MYBPC3","80.0","1","0","false","false","false","0","0.55176427","false","0","MYBPC3","0","0.0","true"
"16668","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","SIRPD","SIRPD","283.0","1","0","false","false","false","0","0.61179858","false","0","SIRPD","0","0.0","true"
"16669","false","3.71740995","0.0","false","NA","","","0.2690045","0.0","false","false","1","6","false","false","","GNL3L","GNL3L","283.0","1","0","false","false","false","0","0.61179858","false","0","GNL3L","0","0.0","true"
"16670","false","4.07933105","0.0","false","NA","","","0.24513823","0.0","false","false","1","6","false","false","","FARSLA","FARSLA","23.0","1","0","false","false","false","0","0.56009556","false","0","FARSLA","0","0.0","true"
"16671","false","4.07933105","0.0","false","NA","","","0.24513823","0.0","false","false","1","6","false","false","","USP6","USP6","23.0","1","0","false","false","false","0","0.56009556","false","0","USP6","0","0.0","true"
"16672","false","3.37950257","0.0","false","NA","","","0.29590154","0.0","false","false","1","5","false","false","","KPNA6","KPNA6","128.0","1","0","false","false","false","0","0.66007106","false","0","KPNA6","0","0.0","true"
"16673","false","3.03730703","0.0011082","false","NA","","","0.32923902","0.33333333","false","false","3","5","false","false","","CSE1L","CSE1L","204.66666667","3","0","false","false","false","0","0.70895614","false","0","CSE1L","52008","0.34691568","true"
"16674","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","SIRPA","SIRPA","475.0","1","0","false","false","false","0","0.65627297","false","0","SIRPA","0","0.0","true"
"16675","false","3.38722127","5.041E-4","false","Neurons","","","0.29522724","0.0","false","false","2","6","false","false","","FAM175B","FAM175B","252.0","2","0","false","false","false","0","0.65896839","false","0","FAM175B","27568","0.50503018","true"
"16676","false","4.13765009","0.0","false","NA","","","0.24168308","0.0","false","false","1","6","false","false","","NDUFA1","NDUFA1","80.0","1","0","false","false","false","0","0.55176427","false","0","NDUFA1","0","0.0","true"
"16677","false","4.0390223","0.0","false","NA","","","0.24758467","0.0","false","false","1","6","false","false","","PPIP5K1","PPIP5K1","29.0","1","0","false","false","false","0","0.56585396","false","0","PPIP5K1","0","0.0","true"
"16678","false","3.40608919","0.0","false","Neurons","","","0.29359184","0.0","false","false","1","6","false","false","","HUNK","HUNK","475.0","1","0","false","false","false","0","0.65627297","false","0","HUNK","0","0.0","true"
"16679","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","KRT82","KRT82","475.0","1","0","false","false","false","0","0.65627297","false","0","KRT82","0","0.0","true"
"16680","false","3.40480274","0.00228992","false","NA","","","0.29370277","0.0","false","false","12","5","false","false","","ZMAT3","ZMAT3","4.33333333","12","0","false","false","true","3","0.65645675","false","0","ZMAT3","110572","0.16666667","true"
"16681","false","3.40608919","0.0","false","NA","","","0.29359184","0.0","false","false","1","6","false","false","","SH2B1","SH2B1","475.0","1","0","false","false","false","0","0.65627297","false","0","SH2B1","0","0.0","true"
"16682","false","3.30360206","7.3916E-4","false","NA","","","0.3026999","0.0","false","false","2","6","false","false","","ELF3","ELF3","258.0","2","0","false","false","false","0","0.67091399","false","0","ELF3","53142","0.50690335","true"
