"Gene.symbol","Cell.type","SUID","name","selected","DEG","ALSOD"
"KMT5C",NA,39179,"KMT5C","false",FALSE,FALSE
"KNTC2",NA,43715,"KNTC2","false",FALSE,FALSE
"KPNA1",NA,41328,"KPNA1","false",FALSE,FALSE
"KPNA3",NA,39846,"KPNA3","false",FALSE,FALSE
"KPNB1",NA,43609,"KPNB1","false",FALSE,FALSE
"KRAS",NA,39192,"KRAS","false",FALSE,FALSE
"KRR1",NA,44161,"KRR1","false",FALSE,FALSE
"KRT13",NA,40325,"KRT13","false",FALSE,FALSE
"KRT15",NA,43236,"KRT15","false",FALSE,FALSE
"KRT17",NA,41018,"KRT17","false",FALSE,FALSE
"KRT18",NA,39796,"KRT18","false",FALSE,FALSE
"KRT19",NA,42767,"KRT19","false",FALSE,FALSE
"KRT31",NA,44430,"KRT31","false",FALSE,FALSE
"KRT40",NA,42001,"KRT40","false",FALSE,FALSE
"KRT7",NA,41470,"KRT7","false",FALSE,FALSE
"KRT8",NA,42560,"KRT8","false",FALSE,FALSE
"KRTAP10-11",NA,41151,"KRTAP10-11","false",FALSE,FALSE
"KRTAP10-3",NA,38813,"KRTAP10-3","false",FALSE,FALSE
"KRTAP10-8",NA,39639,"KRTAP10-8","false",FALSE,FALSE
"KRTAP10-9",NA,41146,"KRTAP10-9","false",FALSE,FALSE
"KRTAP4-11",NA,45194,"KRTAP4-11","false",FALSE,FALSE
"KRTAP4-12",NA,41531,"KRTAP4-12","false",FALSE,FALSE
"KRTAP4-2",NA,44701,"KRTAP4-2","false",FALSE,FALSE
"KRTAP5-6",NA,45623,"KRTAP5-6","false",FALSE,FALSE
"KRTAP9-2",NA,44747,"KRTAP9-2","false",FALSE,FALSE
"KRTAP9-3",NA,43570,"KRTAP9-3","false",FALSE,FALSE
"KRTAP9-4",NA,45594,"KRTAP9-4","false",FALSE,FALSE
"KTN1",NA,43269,"KTN1","false",FALSE,FALSE
"L3MBTL1",NA,38420,"L3MBTL1","false",FALSE,FALSE
"LAG3",NA,43192,"LAG3","false",FALSE,FALSE
"LAGE3",NA,45536,"LAGE3","false",FALSE,FALSE
"LAMC1",NA,44039,"LAMC1","false",FALSE,FALSE
"LAMC3",NA,40789,"LAMC3","false",FALSE,FALSE
"LAMP1",NA,39300,"LAMP1","false",FALSE,FALSE
"LAMP2",NA,38826,"LAMP2","false",FALSE,FALSE
"LAMTOR1",NA,44063,"LAMTOR1","false",FALSE,FALSE
"LAMTOR3",NA,44375,"LAMTOR3","false",FALSE,FALSE
"LAMTOR5",NA,44935,"LAMTOR5","false",FALSE,FALSE
"LARP1",NA,41260,"LARP1","false",FALSE,FALSE
"LASP1",NA,39787,"LASP1","false",FALSE,FALSE
"LATS1",NA,41189,"LATS1","false",FALSE,FALSE
"LATS2",NA,40845,"LATS2","false",FALSE,FALSE
"LBP",NA,44779,"LBP","false",FALSE,FALSE
"LCE2D",NA,44359,"LCE2D","false",FALSE,FALSE
"LCE3C",NA,41916,"LCE3C","false",FALSE,FALSE
"LCE4A",NA,43422,"LCE4A","false",FALSE,FALSE
"LCK",NA,42630,"LCK","false",FALSE,FALSE
"LCP2",NA,37813,"LCP2","false",FALSE,FALSE
"LDB1",NA,44106,"LDB1","false",FALSE,FALSE
"LDHA",NA,38911,"LDHA","false",FALSE,FALSE
"LDLRAD1",NA,43877,"LDLRAD1","false",FALSE,FALSE
"LEF1",NA,44402,"LEF1","false",FALSE,FALSE
"LGALS14",NA,44799,"LGALS14","false",FALSE,FALSE
"LGALS9C",NA,44281,"LGALS9C","false",FALSE,FALSE
"LIG1",NA,42399,"LIG1","false",FALSE,FALSE
"LIG4",NA,39535,"LIG4","false",FALSE,FALSE
"LIMA1",NA,37912,"LIMA1","false",TRUE,FALSE
"LIMK1",NA,42302,"LIMK1","false",FALSE,FALSE
"LIMK2",NA,39554,"LIMK2","false",FALSE,FALSE
"LMF1",NA,40097,"LMF1","false",FALSE,FALSE
"LMNA",NA,40532,"LMNA","false",FALSE,FALSE
"LMNB1",NA,39824,"LMNB1","false",FALSE,TRUE
"LMO1",NA,39617,"LMO1","false",FALSE,FALSE
"LMO2",NA,41285,"LMO2","false",FALSE,FALSE
"LNPEP",NA,40239,"LNPEP","false",FALSE,FALSE
"LOC51064",NA,44573,"LOC51064","false",FALSE,FALSE
"LONRF1",NA,39926,"LONRF1","false",FALSE,FALSE
"LPL",NA,40096,"LPL","false",TRUE,FALSE
"LPP",NA,42565,"LPP","false",TRUE,FALSE
"LRBA",NA,43854,"LRBA","false",TRUE,FALSE
"LRCH3",NA,39867,"LRCH3","false",TRUE,FALSE
"LRIF1",NA,42501,"LRIF1","false",FALSE,FALSE
"LRP1",NA,40036,"LRP1","false",FALSE,FALSE
"LRP2",NA,42378,"LRP2","false",FALSE,FALSE
"LRPPRC",NA,45091,"LRPPRC","false",FALSE,FALSE
"LRRC14",NA,38696,"LRRC14","false",TRUE,FALSE
"LRRC40",NA,45089,"LRRC40","false",FALSE,FALSE
"LRRC47",NA,39087,"LRRC47","false",FALSE,FALSE
"LRRC59",NA,45100,"LRRC59","false",FALSE,FALSE
"LRRK1",NA,45434,"LRRK1","false",FALSE,FALSE
"LRRK2",NA,44009,"LRRK2","false",FALSE,FALSE
"LSM2",NA,44526,"LSM2","false",FALSE,FALSE
"LSM3",NA,40610,"LSM3","false",FALSE,FALSE
"LSM4",NA,42023,"LSM4","false",FALSE,FALSE
"LTA4H",NA,45455,"LTA4H","false",FALSE,FALSE
"LTV1",NA,45649,"LTV1","false",FALSE,FALSE
"LUC7L2",NA,44202,"LUC7L2","false",FALSE,FALSE
"LY6G5B",NA,38803,"LY6G5B","false",FALSE,FALSE
"LYAR",NA,45208,"LYAR","false",FALSE,FALSE
"LYL1",NA,42381,"LYL1","false",FALSE,FALSE
"LYZ",NA,41153,"LYZ","false",FALSE,FALSE
"LZTFL1",NA,39395,"LZTFL1","false",FALSE,FALSE
"LZTR1",NA,39665,"LZTR1","false",FALSE,FALSE
"MACF1",NA,44738,"MACF1","false",FALSE,FALSE
"MAD2L1BP",NA,42513,"MAD2L1BP","false",FALSE,FALSE
"MAD2L2",NA,44952,"MAD2L2","false",FALSE,FALSE
"MAFG",NA,40791,"MAFG","false",FALSE,FALSE
"MAFK",NA,41416,"MAFK","false",FALSE,FALSE
"MAGEA11",NA,40327,"MAGEA11","false",FALSE,FALSE
"MAGEA2",NA,39053,"MAGEA2","false",FALSE,FALSE
"MAGEA2B",NA,43449,"MAGEA2B","false",FALSE,FALSE
"MAGEB4",NA,39544,"MAGEB4","false",FALSE,FALSE
"MAGED1",NA,38375,"MAGED1","false",FALSE,FALSE
"MAGED2",NA,44931,"MAGED2","false",FALSE,FALSE
"MAGI1",NA,42697,"MAGI1","false",FALSE,FALSE
"MAGOH",NA,38275,"MAGOH","false",FALSE,FALSE
"MAML1",NA,42202,"MAML1","false",FALSE,FALSE
"MAN2A1",NA,38643,"MAN2A1","false",TRUE,FALSE
"MAP1LC3A",NA,39205,"MAP1LC3A","false",FALSE,FALSE
"MAP1LC3C",NA,44103,"MAP1LC3C","false",FALSE,FALSE
"MAP2K1",NA,43097,"MAP2K1","false",FALSE,FALSE
"MAP2K4",NA,41212,"MAP2K4","false",FALSE,FALSE
"MAP3K1",NA,41584,"MAP3K1","false",FALSE,FALSE
"MAP3K11",NA,38067,"MAP3K11","false",FALSE,FALSE
"MAP3K14",NA,43404,"MAP3K14","false",FALSE,FALSE
"MAP3K5",NA,37970,"MAP3K5","false",FALSE,FALSE
"MAP3K7",NA,40674,"MAP3K7","false",TRUE,FALSE
"MAP3K7CL",NA,39577,"MAP3K7CL","false",FALSE,FALSE
"MAP3K7IP1",NA,45592,"MAP3K7IP1","false",FALSE,FALSE
"MAP3K8",NA,42985,"MAP3K8","false",FALSE,FALSE
"MAP4K1",NA,39049,"MAP4K1","false",FALSE,FALSE
"MAP4K2",NA,44492,"MAP4K2","false",FALSE,FALSE
"MAP4K3",NA,38628,"MAP4K3","false",TRUE,FALSE
"MAP4K5",NA,38466,"MAP4K5","false",TRUE,FALSE
"MAPK1",NA,41021,"MAPK1","false",FALSE,FALSE
"MAPK14",NA,40117,"MAPK14","false",FALSE,FALSE
"MAPK15",NA,38892,"MAPK15","false",FALSE,FALSE
"MAPK3",NA,40007,"MAPK3","false",FALSE,FALSE
"MAPK6",NA,41497,"MAPK6","false",FALSE,FALSE
"MAPK8",NA,37775,"MAPK8","false",FALSE,FALSE
"MAPK8IP1",NA,44001,"MAPK8IP1","false",FALSE,FALSE
"MAPKAPK2",NA,43360,"MAPKAPK2","false",FALSE,FALSE
"MAPRE1",NA,44015,"MAPRE1","false",FALSE,FALSE
"MAPRE2",NA,44880,"MAPRE2","false",FALSE,FALSE
"MAPRE3",NA,44899,"MAPRE3","false",FALSE,FALSE
"MAPT",NA,43724,"MAPT","false",FALSE,TRUE
"MARK2",NA,41596,"MARK2","false",FALSE,FALSE
"MARK3",NA,42150,"MARK3","false",TRUE,FALSE
"MARK4",NA,43468,"MARK4","false",TRUE,FALSE
"MARS",NA,45067,"MARS","false",FALSE,FALSE
"MAVS",NA,44293,"MAVS","false",FALSE,FALSE
"MBD1",NA,38410,"MBD1","false",FALSE,FALSE
"MBD3",NA,42456,"MBD3","false",FALSE,FALSE
"MBIP",NA,43446,"MBIP","false",FALSE,FALSE
"MCC",NA,41058,"MCC","false",FALSE,FALSE
"MCM2",NA,45243,"MCM2","false",FALSE,FALSE
"MCM3",NA,44871,"MCM3","false",FALSE,FALSE
"MCM4",NA,38855,"MCM4","false",FALSE,FALSE
"MCM5",NA,45237,"MCM5","false",FALSE,FALSE
"MCM6",NA,39306,"MCM6","false",FALSE,FALSE
"MCM7",NA,38383,"MCM7","false",FALSE,FALSE
"MCM8",NA,45239,"MCM8","false",FALSE,FALSE
"MCM9",NA,40574,"MCM9","false",FALSE,FALSE
"MCMBP",NA,39599,"MCMBP","false",TRUE,FALSE
"MCRS1",NA,43579,"MCRS1","false",FALSE,FALSE
"MCTS1",NA,45084,"MCTS1","false",FALSE,FALSE
"MDC1",NA,38470,"MDC1","false",FALSE,FALSE
"MDH2",NA,43538,"MDH2","false",FALSE,FALSE
"mdm2",NA,43001,"mdm2","false",FALSE,FALSE
"MDM2",NA,38894,"MDM2","false",FALSE,FALSE
"MEAF6",NA,38562,"MEAF6","false",FALSE,FALSE
"MECP2",NA,43409,"MECP2","false",FALSE,FALSE
"MED1",NA,42126,"MED1","false",FALSE,FALSE
"MED10",NA,38515,"MED10","false",FALSE,FALSE
"MED11",NA,38962,"MED11","false",FALSE,FALSE
"MED12",NA,38501,"MED12","false",FALSE,FALSE
"MED14",NA,38483,"MED14","false",TRUE,FALSE
"MED15",NA,43834,"MED15","false",FALSE,FALSE
"MED16",NA,43836,"MED16","false",FALSE,FALSE
"MED17",NA,38509,"MED17","false",FALSE,FALSE
"MED18",NA,38503,"MED18","false",FALSE,FALSE
"MED19",NA,38489,"MED19","false",FALSE,FALSE
"MED23",NA,43053,"MED23","false",FALSE,FALSE
"MED24",NA,38989,"MED24","false",FALSE,FALSE
"MED25",NA,43832,"MED25","false",FALSE,FALSE
"MED26",NA,39939,"MED26","false",FALSE,FALSE
"MED28",NA,40952,"MED28","false",FALSE,FALSE
"MED31",NA,42870,"MED31","false",FALSE,FALSE
"MED4",NA,38482,"MED4","false",FALSE,FALSE
"MED6",NA,38971,"MED6","false",FALSE,FALSE
"MED7",NA,38987,"MED7","false",FALSE,FALSE
"MED8",NA,38960,"MED8","false",TRUE,FALSE
"MED9",NA,42453,"MED9","false",FALSE,FALSE
"MEGF10",NA,44913,"MEGF10","false",FALSE,FALSE
"MEIS2",NA,39463,"MEIS2","false",FALSE,FALSE
"MEMO1",NA,39991,"MEMO1","false",FALSE,FALSE
"MEN1",NA,41252,"MEN1","false",FALSE,FALSE
"MEOX2",NA,42600,"MEOX2","false",FALSE,FALSE
"METTL9",NA,38299,"METTL9","false",TRUE,FALSE
"MFAP1",NA,40501,"MFAP1","false",FALSE,FALSE
"MFN1",NA,42124,"MFN1","false",TRUE,FALSE
"MFN2",NA,42123,"MFN2","false",FALSE,FALSE
"MGAT4B",NA,38309,"MGAT4B","false",FALSE,FALSE
"MGC13138",NA,43757,"MGC13138","false",FALSE,FALSE
"MGMT",NA,38878,"MGMT","false",FALSE,FALSE
"MIA2",NA,40813,"MIA2","false",FALSE,FALSE
"MIA3",NA,40410,"MIA3","false",FALSE,FALSE
"MIB1",NA,37909,"MIB1","false",FALSE,FALSE
"MICB",NA,38533,"MICB","false",FALSE,FALSE
"MIEN1",NA,43475,"MIEN1","false",FALSE,FALSE
"MIF",NA,45005,"MIF","false",FALSE,FALSE
"MINOS1",NA,39213,"MINOS1","false",FALSE,FALSE
"MKRN3",NA,43437,"MKRN3","false",FALSE,FALSE
"MLF1",NA,40166,"MLF1","false",FALSE,FALSE
"MLF2",NA,45163,"MLF2","false",FALSE,FALSE
"MLH1",NA,38349,"MLH1","false",FALSE,FALSE
"MLH3",NA,44379,"MLH3","false",TRUE,FALSE
"MLLT1",NA,41715,"MLLT1","false",FALSE,FALSE
"MLLT10",NA,44638,"MLLT10","false",FALSE,FALSE
"MLLT3",NA,44608,"MLLT3","false",FALSE,FALSE
"MME",NA,38900,"MME","false",FALSE,FALSE
"MMP14",NA,42656,"MMP14","false",FALSE,FALSE
"MMP2",NA,42671,"MMP2","false",FALSE,FALSE
"MMP3",NA,42466,"MMP3","false",FALSE,FALSE
"MMP8",NA,42669,"MMP8","false",FALSE,FALSE
"MMRN1",NA,40499,"MMRN1","false",FALSE,FALSE
"MMS19",NA,39353,"MMS19","false",FALSE,FALSE
"MNAT1",NA,44832,"MNAT1","false",FALSE,FALSE
"MOB1A",NA,39850,"MOB1A","false",FALSE,FALSE
"MOB3C",NA,40708,"MOB3C","false",FALSE,FALSE
"MOGS",NA,39029,"MOGS","false",FALSE,FALSE
"MON2",NA,38022,"MON2","false",TRUE,FALSE
"MORF4L1",NA,40832,"MORF4L1","false",FALSE,FALSE
"MORF4L2",NA,41618,"MORF4L2","false",FALSE,FALSE
"MPDZ",NA,43221,"MPDZ","false",FALSE,FALSE
"MRE11",NA,43043,"MRE11","false",FALSE,FALSE
"MRE11A",NA,37825,"MRE11A","false",FALSE,FALSE
"MRFAP1",NA,43265,"MRFAP1","false",FALSE,FALSE
"MRFAP1L1",NA,45259,"MRFAP1L1","false",FALSE,FALSE
"MRM1",NA,44087,"MRM1","false",FALSE,FALSE
"MRM3",NA,44298,"MRM3","false",FALSE,FALSE
"MRPL10",NA,41179,"MRPL10","false",FALSE,FALSE
"MRPL11",NA,42007,"MRPL11","false",FALSE,FALSE
"MRPL14",NA,40802,"MRPL14","false",FALSE,FALSE
"MRPL20",NA,45232,"MRPL20","false",FALSE,FALSE
"MRPL23",NA,41968,"MRPL23","false",FALSE,FALSE
"MRPL40",NA,40270,"MRPL40","false",FALSE,FALSE
"MRPL42",NA,42608,"MRPL42","false",FALSE,FALSE
"MRPL49",NA,40602,"MRPL49","false",FALSE,FALSE
"MRPL58",NA,38598,"MRPL58","false",FALSE,FALSE
"MRPL9",NA,44453,"MRPL9","false",FALSE,FALSE
"MRPS11",NA,40910,"MRPS11","false",FALSE,FALSE
"MRPS7",NA,39144,"MRPS7","false",FALSE,FALSE
"MS4A2",NA,40354,"MS4A2","false",FALSE,FALSE
"MSH2",NA,42078,"MSH2","false",FALSE,FALSE
"MSH3",NA,43806,"MSH3","false",FALSE,FALSE
"MSH6",NA,42346,"MSH6","false",FALSE,FALSE
"MSN",NA,42567,"MSN","false",FALSE,FALSE
"MST065",NA,38801,"MST065","false",FALSE,FALSE
"MSX2",NA,42307,"MSX2","false",FALSE,FALSE
"MT-CO1",NA,40180,"MT-CO1","false",FALSE,FALSE
"MT-CO2",NA,45419,"MT-CO2","false",FALSE,FALSE
"MT-RNR2",NA,42745,"MT-RNR2","false",FALSE,FALSE
"MTA1",NA,41738,"MTA1","false",FALSE,FALSE
"MTA2",NA,41012,"MTA2","false",FALSE,FALSE
"MTFR1L",NA,41080,"MTFR1L","false",FALSE,FALSE
"MTHFD1",NA,41577,"MTHFD1","false",FALSE,FALSE
"MTHFD2",NA,40664,"MTHFD2","false",FALSE,FALSE
"MTPN",NA,39366,"MTPN","false",FALSE,FALSE
"MTRNR2L1",NA,41589,"MTRNR2L1","false",FALSE,FALSE
"MUS81",NA,39329,"MUS81","false",TRUE,FALSE
"MUTYH",NA,37770,"MUTYH","false",FALSE,FALSE
"MVP",NA,40237,"MVP","false",FALSE,FALSE
"MYB",NA,45223,"MYB","false",FALSE,FALSE
"MYBBP1A",NA,42420,"MYBBP1A","false",FALSE,FALSE
"MYBPC2",NA,43460,"MYBPC2","false",FALSE,FALSE
"MYBPH",NA,43387,"MYBPH","false",FALSE,FALSE
"MYC",NA,38491,"MYC","false",FALSE,FALSE
"MYL12A",NA,41177,"MYL12A","false",FALSE,FALSE
"MYL6",NA,45154,"MYL6","false",FALSE,FALSE
"MYO15A",NA,45291,"MYO15A","false",FALSE,FALSE
"MYO1C",NA,39810,"MYO1C","false",FALSE,FALSE
"MYOC",NA,42444,"MYOC","false",FALSE,FALSE
"MYOD1",NA,42874,"MYOD1","false",FALSE,FALSE
"MYOT",NA,43941,"MYOT","false",FALSE,FALSE
"MYOZ1",NA,45172,"MYOZ1","false",FALSE,FALSE
"MYOZ2",NA,41946,"MYOZ2","false",FALSE,FALSE
"MYOZ3",NA,41959,"MYOZ3","false",FALSE,FALSE
"MYSM1",NA,38979,"MYSM1","false",FALSE,FALSE
"NAA10",NA,44423,"NAA10","false",FALSE,FALSE
"NAA15",NA,41936,"NAA15","false",FALSE,FALSE
"NAA50",NA,39722,"NAA50","false",TRUE,FALSE
"NACA",NA,42847,"NACA","false",FALSE,FALSE
"NACAP1",NA,45327,"NACAP1","false",FALSE,FALSE
"NAGK",NA,45720,"NAGK","false",FALSE,FALSE
"NANOS1",NA,40950,"NANOS1","false",FALSE,FALSE
"NANOS2",NA,39696,"NANOS2","false",FALSE,FALSE
"NANS",NA,44404,"NANS","false",FALSE,FALSE
"NAP1L1",NA,45094,"NAP1L1","false",FALSE,FALSE
"NAP1L4",NA,38225,"NAP1L4","false",FALSE,FALSE
"NAPA",NA,38640,"NAPA","false",FALSE,FALSE
"NARS",NA,39563,"NARS","false",FALSE,FALSE
"NBPF1",NA,37923,"NBPF1","false",TRUE,FALSE
"NCAM1",NA,43658,"NCAM1","false",FALSE,FALSE
"NCAPD2",NA,39057,"NCAPD2","false",FALSE,FALSE
"NCBP1",NA,42459,"NCBP1","false",FALSE,FALSE
"NCF1",NA,43111,"NCF1","false",FALSE,FALSE
"NCK1",NA,43149,"NCK1","false",FALSE,FALSE
"NCK2",NA,43187,"NCK2","false",FALSE,FALSE
"NCKAP1",NA,42491,"NCKAP1","false",FALSE,FALSE
"NCKIPSD",NA,45615,"NCKIPSD","false",FALSE,FALSE
"NCL",NA,38479,"NCL","false",FALSE,FALSE
"NCOA3",NA,38262,"NCOA3","false",FALSE,FALSE
"NCOA6",NA,37838,"NCOA6","false",TRUE,FALSE
"NCOR1",NA,38757,"NCOR1","false",FALSE,FALSE
"NCOR2",NA,41701,"NCOR2","false",FALSE,FALSE
"NCSTN",NA,39968,"NCSTN","false",FALSE,FALSE
"NDEL1",NA,42213,"NDEL1","false",TRUE,FALSE
"NDFIP1",NA,42145,"NDFIP1","false",FALSE,FALSE
"NDRG1",NA,42606,"NDRG1","false",FALSE,FALSE
"NDUFB11",NA,39256,"NDUFB11","false",FALSE,FALSE
"NDUFB8",NA,40296,"NDUFB8","false",FALSE,FALSE
"NDUFS1",NA,39308,"NDUFS1","false",FALSE,FALSE
"NDUFS2",NA,44769,"NDUFS2","false",FALSE,FALSE
"NDUFS3",NA,40717,"NDUFS3","false",FALSE,FALSE
"NDUFS8",NA,41859,"NDUFS8","false",FALSE,FALSE
"NEB",NA,44174,"NEB","false",FALSE,FALSE
"NECAP1",NA,41359,"NECAP1","false",FALSE,FALSE
"NECAP2",NA,44332,"NECAP2","false",FALSE,FALSE
"NEDD4",NA,39209,"NEDD4","false",FALSE,FALSE
"NEDD8",NA,39184,"NEDD8","false",FALSE,FALSE
"NEDD9",NA,39988,"NEDD9","false",FALSE,FALSE
"NEIL2",NA,44483,"NEIL2","false",FALSE,FALSE
"NEK1",NA,37826,"NEK1","false",TRUE,FALSE
"NEK9",NA,39203,"NEK9","false",FALSE,FALSE
"NELFCD",NA,40497,"NELFCD","false",FALSE,FALSE
"NELL1",NA,44082,"NELL1","false",FALSE,FALSE
"NEU1",NA,43214,"NEU1","false",FALSE,FALSE
"NEU4",NA,39504,"NEU4","false",FALSE,FALSE
"NEUROG3",NA,44155,"NEUROG3","false",FALSE,FALSE
"NF2",NA,37919,"NF2","false",FALSE,FALSE
"NFATC1",NA,42173,"NFATC1","false",FALSE,FALSE
"NFATC2",NA,42200,"NFATC2","false",FALSE,FALSE
"NFIA",NA,38575,"NFIA","false",FALSE,FALSE
"NFIL3",NA,44741,"NFIL3","false",FALSE,FALSE
"NFKB1",NA,42093,"NFKB1","false",FALSE,FALSE
"NFKB2",NA,39284,"NFKB2","false",FALSE,FALSE
"NFKBIB",NA,41651,"NFKBIB","false",FALSE,FALSE
"NFKBIE",NA,43102,"NFKBIE","false",FALSE,FALSE
"NFKBIL1",NA,40445,"NFKBIL1","false",FALSE,FALSE
"NFX1",NA,40625,"NFX1","false",FALSE,FALSE
"NFYB",NA,42637,"NFYB","false",FALSE,FALSE
"NGB",NA,41963,"NGB","false",FALSE,FALSE
"NIF3L1",NA,40017,"NIF3L1","false",FALSE,FALSE
"NIFK",NA,40800,"NIFK","false",FALSE,FALSE
"NINL",NA,44659,"NINL","false",FALSE,FALSE
"NIPSNAP3A",NA,44435,"NIPSNAP3A","false",FALSE,FALSE
"NKRF",NA,40251,"NKRF","false",FALSE,FALSE
"NMB",NA,42909,"NMB","false",FALSE,FALSE
"NME7",NA,44377,"NME7","false",FALSE,FALSE
"NMI",NA,40839,"NMI","false",FALSE,FALSE
"NMRAL1",NA,40713,"NMRAL1","false",FALSE,FALSE
"NMRK2",NA,43598,"NMRK2","false",FALSE,FALSE
"NNT",NA,41031,"NNT","false",FALSE,FALSE
"NOC4L",NA,44240,"NOC4L","false",FALSE,FALSE
"NOL4",NA,42896,"NOL4","false",FALSE,FALSE
"NONO",NA,37766,"NONO","false",FALSE,FALSE
"NOP2",NA,39820,"NOP2","false",FALSE,FALSE
"NOP56",NA,40455,"NOP56","false",FALSE,FALSE
"NOS2",NA,41301,"NOS2","false",FALSE,FALSE
"NOS3",NA,40680,"NOS3","false",FALSE,FALSE
"NOTCH1",NA,38028,"NOTCH1","false",FALSE,FALSE
"NPDC1",NA,41642,"NPDC1","false",FALSE,FALSE
"NPEPPS",NA,45144,"NPEPPS","false",FALSE,FALSE
"NPLOC4",NA,39039,"NPLOC4","false",FALSE,FALSE
"NPM1",NA,39089,"NPM1","false",FALSE,FALSE
"NR0B2",NA,43292,"NR0B2","false",FALSE,FALSE
"NR1A2",NA,42927,"NR1A2","false",FALSE,FALSE
"NR1C2",NA,42549,"NR1C2","false",FALSE,FALSE
"NR1F3",NA,42472,"NR1F3","false",FALSE,FALSE
"NR1H2",NA,40822,"NR1H2","false",FALSE,FALSE
"NR1H3",NA,43072,"NR1H3","false",FALSE,FALSE
"NR1i1",NA,43959,"NR1i1","false",FALSE,FALSE
"NR2A1",NA,38973,"NR2A1","false",FALSE,FALSE
"NR2B1",NA,43055,"NR2B1","false",FALSE,FALSE
"NR2B3",NA,39662,"NR2B3","false",FALSE,FALSE
"NR2C2AP",NA,44599,"NR2C2AP","false",FALSE,FALSE
"NR3A2",NA,43050,"NR3A2","false",FALSE,FALSE
"NR3C4",NA,43205,"NR3C4","false",FALSE,FALSE
"NRAS",NA,43319,"NRAS","false",FALSE,FALSE
"NRF",NA,42604,"NRF","false",FALSE,FALSE
"NRG1",NA,42167,"NRG1","false",FALSE,FALSE
"NRIP1",NA,42894,"NRIP1","false",FALSE,FALSE
"NSF",NA,43047,"NSF","false",FALSE,FALSE
"NSMAF",NA,38063,"NSMAF","false",TRUE,FALSE
"NSMCE1",NA,42068,"NSMCE1","false",FALSE,FALSE
"NSUN2",NA,39393,"NSUN2","false",FALSE,FALSE
"NUAK1",NA,41999,"NUAK1","false",FALSE,FALSE
"NUBP2",NA,39454,"NUBP2","false",FALSE,FALSE
"NUCB1",NA,38212,"NUCB1","false",FALSE,FALSE
"NUDC",NA,44977,"NUDC","false",FALSE,FALSE
"NUDT14",NA,43899,"NUDT14","false",FALSE,FALSE
"NUDT21",NA,43396,"NUDT21","false",FALSE,FALSE
"NUDT3",NA,41331,"NUDT3","false",FALSE,FALSE
"NUDT5",NA,45325,"NUDT5","false",FALSE,FALSE
"NUMA1",NA,42476,"NUMA1","false",FALSE,FALSE
"NUP107",NA,39712,"NUP107","false",FALSE,FALSE
"NUP133",NA,40333,"NUP133","false",FALSE,FALSE
"NUP155",NA,45138,"NUP155","false",FALSE,FALSE
"NUP160",NA,39636,"NUP160","false",FALSE,FALSE
"NUP214",NA,41764,"NUP214","false",FALSE,FALSE
"NUP37",NA,42704,"NUP37","false",FALSE,FALSE
"NUP43",NA,39637,"NUP43","false",TRUE,FALSE
"NUP54",NA,39251,"NUP54","false",FALSE,FALSE
"NUP62",NA,44781,"NUP62","false",FALSE,FALSE
"NUP62CL",NA,43772,"NUP62CL","false",FALSE,FALSE
"NUP85",NA,39954,"NUP85","false",FALSE,FALSE
"NUP88",NA,39107,"NUP88","false",FALSE,FALSE
"NUTF2",NA,45542,"NUTF2","false",FALSE,FALSE
"NXN",NA,40047,"NXN","false",FALSE,FALSE
"NXT2",NA,44246,"NXT2","false",FALSE,FALSE
"NYNRIN",NA,38142,"NYNRIN","false",FALSE,FALSE
"OAT",NA,38105,"OAT","false",TRUE,FALSE
"OAZ3",NA,41321,"OAZ3","false",FALSE,FALSE
"OBFC2B",NA,38624,"OBFC2B","false",FALSE,FALSE
"OCC1",NA,40744,"OCC1","false",FALSE,FALSE
"OCLN",NA,39288,"OCLN","false",FALSE,FALSE
"OFD1",NA,40777,"OFD1","false",FALSE,FALSE
"OGDH",NA,38606,"OGDH","false",FALSE,FALSE
"OGT",NA,42193,"OGT","false",TRUE,FALSE
"ORMDL3",NA,45170,"ORMDL3","false",FALSE,FALSE
"OS9",NA,38227,"OS9","false",FALSE,FALSE
"OSBP",NA,40122,"OSBP","false",FALSE,FALSE
"OSGIN1",NA,38736,"OSGIN1","false",FALSE,FALSE
"OSTF1",NA,44426,"OSTF1","false",FALSE,FALSE
"OTUB1",NA,38401,"OTUB1","false",FALSE,FALSE
"OTUB2",NA,41747,"OTUB2","false",FALSE,FALSE
"OTUD1",NA,40593,"OTUD1","false",FALSE,FALSE
"OTUD4",NA,41489,"OTUD4","false",FALSE,FALSE
"OTUD6A",NA,39932,"OTUD6A","false",FALSE,FALSE
"P15RS",NA,40320,"P15RS","false",FALSE,FALSE
"P2RY6",NA,43637,"P2RY6","false",FALSE,FALSE
"P4HB",NA,44764,"P4HB","false",FALSE,FALSE
"PA2G4",NA,41899,"PA2G4","false",FALSE,FALSE
"PAAF1",NA,39424,"PAAF1","false",FALSE,FALSE
"PABPC1",NA,39727,"PABPC1","false",TRUE,FALSE
"PABPC4",NA,42509,"PABPC4","false",FALSE,FALSE
"PACSIN2",NA,39509,"PACSIN2","false",FALSE,FALSE
"PAEP",NA,44053,"PAEP","false",FALSE,FALSE
"PAF1",NA,40280,"PAF1","false",FALSE,FALSE
"PAFAH1B1",NA,40794,"PAFAH1B1","false",FALSE,FALSE
"PAICS",NA,45086,"PAICS","false",FALSE,FALSE
