SrNo	V1	V2
131639	Q4W5J1	Q9NPF4
131640	P47224	Q6YP21
131641	Q15370	Q8NG57
131642	Q15369	Q8NG57
131643	F1D8P8	P50613
131644	A0A024R880	P10244
131645	F1D8P8	Q15651
131646	P17081	Q9UPT5
131647	O95741	Q13438
131648	B4DGU4	Q9H6I2
131649	O75095	Q13361
131650	P08100	P10523
131651	K9JA46	L7RRS6
131652	A0A024QZ70	P46734
131653	L7RRS6	P23458
131654	B0LPE5	L7RRS6
131655	L7RRS6	O60674
131656	P46734	Q9UL54
131657	L7RRS6	P15056
131658	P56597	Q96IM9
131659	A0A087WW39	P53567
131660	A2I2P0	O15534
131661	A0A024R0E9	Q13224
131662	A0A090N7W4	Q13536
131663	Q13224	Q8TCU5
131664	Q7Z6E9	Q8NAP3
131665	Q13224	Q9HAP6
131666	A0A024R5Z9	L7RRS6
131667	O75095	P54259
131668	A7KAX9	Q13224
131669	Q14722	Q9NP94
131670	Q9NP94	Q9NY26
131671	Q13303	Q9NP94
131672	O60674	Q8TF42
131673	A0A024R880	Q9UHB7
131674	P84022	Q9UEE9
131675	A8KAH9	L7RRS6
131676	A8KAH9	Q14241
131677	L7RRS6	P31327
131678	L7RRS6	Q13322
131679	L7RRS6	P10114
131680	A0A024RAV5	L7RRS6
131681	L7RRS6	Q08999
131682	A0A090N900	L7RRS6
131683	L7RRS6	Q99933
131684	A0A024QZJ8	P24522
131685	L7RRS6	Q12805
131686	A0A024R1X5	Q9HD26
131687	B0YIY3	B4DJ51
131688	L7RRS6	Q13164
131689	B0YIY3	Q96RR4
131690	L7RRS6	Q13188
131691	A0A024RCY2	Q9NUU7
131692	Q8TES7	Q9BQY4
131693	L7RRS6	P62258
131694	A0A024R2X7	P80098
131695	Q9NR82	Q9NRI5
131696	A0A024RAW0	Q14241
131697	A0A090N8Y6	P01286
131698	A0A024R2W4	P46939
131699	A0A024RBE2	Q02363
131700	A0A024R2P0	P45973
131701	A0A024RBE2	P45983
131702	L7RT18	O43683
131703	A0A024RBE2	Q13363
131704	P12931	Q15746
131705	I3WAC9	P14091
131706	Q14573	Q9UL62
131707	P62304	Q9Y3F4
131708	A0A024R374	I3WAC9
131709	P46821	Q9Y3F4
131710	Q9UBU9	Q9Y3F4
131711	P62318	Q9Y3F4
131712	A3QNQ0	Q9Y3F4
131713	P14678	Q9Y3F4
131714	A0A024RCH3	P46939
131715	P16157	Q14573
131716	Q9HCE7	Q9Y3F4
131717	Q15796	Q9Y3F4
131718	A0A024RCX5	P24522
131719	A0A024R274	Q92870
131720	P05067	Q92870
131721	Q06481	Q92870
131722	Q92870	Q9HCE7
131723	P06748	Q92834
131724	Q8WXD5	Q9Y3F4
131725	Q92834	Q9Y496
131726	P62258	Q92834
131727	O43541	Q9Y3F4
131728	Q92834	Q96KN7
131729	Q92834	Q9UQE7
131730	Q92834	Q9UBX3
131731	Q13099	Q92834
131732	Q13561	Q92834
131733	P46939	Q13884
131734	Q9H840	Q9Y3F4
131735	A0A024R1E6	P49842
131736	P42224	Q6UWB1
131737	P45983	Q6UWB1
131738	I3WAC9	Q5SU54
131739	Q14573	Q9Y210
131740	Q14573	Q9UBN4
131741	A0A024R9J2	Q5JQC9
131742	G5E962	P12814
131743	O14939	P12814
131744	B7Z481	P12814
131745	P32121	Q12967
131746	P01112	Q12967
131747	A8KAH9	Q12967
131748	P55196	Q12967
131749	P10114	Q12967
131750	P61225	Q12967
131751	A0A024R3L8	Q7LDG7
131752	P49407	Q12967
131753	P01906	Q5SU54
131754	P27361	Q12967
131755	O15530	Q12967
131756	P35240	Q12967
131757	Q6P1J9	Q9HCM3
131758	Q9HCM3	Q9Y223
131759	Q9HCM3	Q9ULU8
131760	Q9HCM3	Q9ULV0
131761	P24522	Q02539
131762	P17600	P62993
131763	Q13547	Q14526
131764	P17600	P23297
131765	P08670	P17600
131766	P14598	P17600
131767	P17600	P49418
131768	A0A024R5E8	P17600
131769	P17600	P19174
131770	P10767	P11362
131771	B0YIY3	P17600
131772	A5PL27	P01350
131773	N0E4C7	P34897
131774	P56537	Q2L6I2
131775	P35080	P63261
131776	P35080	P68104
131777	A0A024R6C9	P35080
131778	P22670	Q14938
131779	P27986	P30874
131780	A0A024RBX6	Q14938
131781	O00712	Q14938
131782	P01730	P02786
131783	P36406	Q14134
131784	P36406	Q96HA1
131785	P36406	Q8TBB1
131786	A0A024R9N2	P14625
131787	P02786	Q30201
131788	Q14241	Q8N1G1
131789	Q15834	Q8TES7
131790	B4DJ51	Q9NR82
131791	P17600	P35080
131792	P35080	P49771
131793	A0A024RAB5	P35080
131794	A4D1U3	E5KNU5
131795	P35080	P54274
131796	P35080	Q13332
131797	P16949	P17612
131798	O60220	Q92783
131799	P23458	Q92783
131800	A0A024R7M7	Q92783
131801	P53609	P62745
131802	A0A024RAV5	P53609
131803	A0A024RAE4	P53609
131804	P35080	Q05193
131805	P35080	Q14789
131806	Q99583	Q9UH92
131807	A0A024R682	Q99583
131808	P41221	Q9UP38
131809	A0A024R7H3	Q8TES7
131810	P09544	Q9UP38
131811	O95837	P30874
131812	P30874	Q9Y566
131813	O95630	Q92783
131814	P29466	Q9NPP4
131815	Q9NPP4	Q9ULZ3
131816	P35080	Q9Y613
131817	P02786	Q15027
131818	P30874	P61278
131819	P35080	Q9Y6Y0
131820	B4DGU4	O75309
131821	P35080	Q9BQD7
131822	P62136	Q92783
131823	P53609	P59768
131824	Q96H20	Q99816
131825	A0A024R1X3	Q96H20
131826	P35080	Q86VE0
131827	Q9BT17	Q9NRL3
131828	A0A024R0H2	Q6FII3
131829	P42575	Q08378
131830	A0A024R0H2	Q13432
131831	A4D0W0	P37837
131832	A0A024RCR1	Q9BRC7
131833	Q08378	Q7Z5G4
131834	Q7L5N1	Q8N2I9
131835	A0A024R1Q2	Q06587
131836	A0A024R2Y6	P05412
131837	A0A024R0H2	Q5T3J3
131838	A0A024R2Y6	Q15831
131839	A0A024R2Y6	A8K5I0
131840	P35659	Q8IYB3
131841	A4D2P0	Q9NRR3
131842	P04053	Q9UMS4
131843	Q00653	Q8NFZ5
131844	Q15831	Q8NFZ5
131845	P35556	P55001
131846	Q92630	Q9Y620
131847	O75643	P31946
131848	O75643	Q7LBR1
131849	A0A024RDL6	Q9UJY4
131850	A0A024RDL6	Q9UJY5
131851	Q8NFZ5	Q96GM5
131852	L7RRS6	P17612
131853	A0A024R8E2	P78524
131854	P23258	Q9UGJ1
131855	Q08379	Q9UGJ1
131856	Q9UGJ1	Q9Y6D9
131857	P14136	Q9UGJ1
131858	P08670	Q9UGJ1
131859	Q8TES7	Q9UGJ1
131860	Q8NA61	Q9UGJ1
131861	Q15834	Q9UGJ1
131862	A0A024R7H3	Q9UGJ1
131863	A0A0A0MSG2	P05107
131864	A0A0A0MSG2	Q13683
131865	A0A0A0MSG2	B4DGU4
131866	A0A0A0MSG2	P07384
131867	A0A0A0MSG2	P26006
131868	A0A024R3C6	A0A0A0MSG2
131869	P04156	P32004
131870	P32004	P68400
131871	P13591	P32004
131872	P15311	P32004
131873	P08648	P32004
131874	P32004	Q01484
131875	P16157	P32004
131876	A0A024R7M3	P32004
131877	F1D8Q5	P24522
131878	D9IAI1	L7RRS6
131879	L7RRS6	O14807
131880	L7RRS6	Q9P289
131881	A0A024R9N0	L7RRS6
131882	P05412	P41182
131883	A0A024RBP2	L7RRS6
131884	L7RRS6	Q9UNS2
131885	L7RRS6	P11142
131886	P25789	P60900
131887	P00533	P08729
131888	P08729	Q04695
131889	P09104	P50995
131890	P31942	P50995
131891	P06703	P50995
131892	A0A024RB10	P49715
131893	A4D2P0	Q53QZ3
131894	Q53QZ3	Q9NPY3
131895	A0A024RB10	P06748
131896	A0A024RB10	A0A024RDV3
131897	A0A024RB10	Q99626
131898	Q53QZ3	Q9HCE7
131899	Q96G25	Q9NVC6
131900	A0A024RB10	Q02363
131901	P57678	Q15046
131902	A0A024RB10	P84022
131903	O43609	P57678
131904	P57678	P62316
131905	A0A024RB10	Q9H2G4
131906	A0A024RB10	Q5MJ70
131907	P57678	Q9UHI6
131908	P25092	Q02747
131909	P12830	P55060
131910	P42224	P55060
131911	P55060	P62826
131912	P50995	Q9H553
131913	A0A024RAY1	P08729
131914	F1D8Q5	Q5QJE6
131915	F1D8N3	Q5QJE6
131916	P04053	Q5QJE6
131917	A6ZID6	Q9NPF4
131918	O00186	P57678
131919	P54284	Q13936
131920	Q17RD7	Q8NB59
131921	P28676	Q9NWB1
131922	A0A024R8W0	O15234
131923	P08729	Q7Z3Y8
131924	A0JLT2	Q9NVC6
131925	Q13287	Q13748
131926	Q13748	Q14831
131927	L7RRS6	Q13233
131928	A0A0A0MS70	O60603
131929	A0A0A0MS70	Q13158
131930	A0A0A0MS70	Q92985
131931	P78317	Q9UHF7
131932	Q16849	Q8WXG6
131933	O14763	Q8WXG6
131934	P46531	P78537
131935	Q02413	Q02487
131936	P78537	Q9UL45
131937	P14923	Q02413
131938	P41279	Q00653
131939	P41279	Q04864
131940	P08754	Q9NS28
131941	B4DJ51	P27987
131942	A0A024R952	Q02413
131943	P41221	Q01974
131944	B4DJ51	O95838
131945	A0A024R778	P78537
131946	A0A024RAI1	P61160
131947	Q59H91	Q92736
131948	P26583	Q01860
131949	A0A024R4R3	A0A024RBD8
131950	P02768	Q92736
131951	A0A024R6C9	Q92597
131952	Q15699	Q9H161
131953	Q13936	Q92736
131954	Q02413	Q9Y446
131955	P09471	Q13956
131956	O95295	P78537
131957	A0A024R324	Q96N67
131958	Q8NEU8	Q9UKG1
131959	A0A024R534	Q8NEU8
131960	A0A024R240	Q9NS28
131961	O60494	P02768
131962	P78537	Q13330
131963	P54253	Q9UMN6
131964	O60494	P02774
131965	P21673	Q5W009
131966	P17612	P27987
131967	O60494	P27352
131968	O95453	Q92945
131969	P56817	Q92945
131970	A4D275	P61160
131971	O15145	P59998
131972	P42773	Q14919
131973	A0A024R3C6	A0A024R6C9
131974	O15511	P59998
131975	O15511	P61160
131976	A0A024RBB6	P42773
131977	A0A024R294	Q8NCU1
131978	Q96N11	Q9Y6K8
131979	Q9ULB4	Q9ULB5
131980	B4DGU4	Q9ULB4
131981	P42773	Q04724
131982	A0A024R9C0	A0A024RBX9
131983	P54257	Q9UFN0
131984	P42773	Q13432
131985	O95163	Q9UFN0
131986	Q15047	Q9UFN0
131987	Q86US8	Q9UPR3
131988	A0A024R2C4	O60238
131989	P06401	P26583
131990	O60238	P17152
131991	P63010	Q9NVZ3
131992	A0A024R895	P26583
131993	Q5VTD9	Q7Z406
131994	Q86YM7	Q92736
131995	P21673	Q96F10
131996	P42773	Q9GZT6
131997	P21673	Q9NVL1
131998	P12532	P21796
131999	P62875	Q15653
132000	P35556	Q13361
132001	P35556	Q15796
132002	P12814	Q9UGI8
132003	Q92563	Q9UGI8
132004	Q15750	Q9NYJ8
132005	Q15796	Q9NSE2
132006	P10721	Q9NSE2
132007	Q99062	Q9NSE2
132008	Q04759	Q9NSE2
132009	P05771	Q9NSE2
132010	Q9NYJ8	Q9Y6R0
132011	P24522	Q16695
132012	Q9BUZ4	Q9Y4K3
132013	Q9BUZ4	Q9Y5V3
132014	A0A024QZE7	Q9BUZ4
132015	P08138	Q9BUZ4
132016	Q93009	Q9BUZ4
132017	Q8TD31	Q9BUZ4
132018	Q8IUC6	Q9BUZ4
132019	P63279	Q9BUZ4
132020	P19784	Q9NZU7
132021	Q14573	Q9NZU7
132022	P14138	P23946
132023	A0A024R645	P14138
132024	O75052	Q07954
132025	B3VK56	O75052
132026	O75052	P98164
132027	A0A087X2E3	O75052
132028	O75052	Q59EX7
132029	P32856	Q15833
132030	P35613	Q9NR12
132031	Q9NR12	Q9P286
132032	P63279	Q9NR12
132033	Q05513	Q9NR12
132034	P07951	Q9NR12
132035	P24522	Q8TAE8
132036	P35606	Q92597
132037	P10276	Q13887
132038	P56545	Q03112
132039	A0A024R9X4	P56545
132040	P37275	P56545
132041	A7UKX8	P56545
132042	P29692	P56545
132043	P56545	Q13363
132044	P56545	Q15583
132045	O00257	P56545
132046	O95425	P56545
132047	P56545	Q9BQ52
132048	O60315	P56545
132049	P35712	P56545
132050	P56545	Q8IX07
132051	A0A024R9T8	P56545
132052	P56545	Q92530
132053	P10276	P30281
132054	F1T097	P10276
132055	A0A024R3Q3	O14579
132056	P62258	Q92974
132057	A0A024R324	Q7Z698
132058	P10721	Q7Z698
132059	Q16620	Q9P104
132060	P07949	Q9P104
132061	Q16288	Q9P104
132062	A0A024QYZ6	A0A024QZT2
132063	P10276	Q9Y6Q9
132064	F1D8N1	P10276
132065	Q8NG27	Q9Y5V3
132066	P36542	Q8NG27
132067	P62837	Q8NG27
132068	P14866	Q8NG27
132069	Q14807	Q8NG27
132070	A0A087X0F7	Q8NG27
132071	P10276	Q99933
132072	P22459	Q92796
132073	A4FTV9	P24522
132074	Q92796	Q9NZ94
132075	P98164	Q92796
132076	Q15303	Q92796
132077	Q12959	Q92796
132078	P33402	Q92796
132079	P53778	Q92796
132080	Q92796	Q9Y698
132081	A0A024R231	Q92796
132082	O94910	Q92796
132083	A0A024RDV3	Q92994
132084	Q92994	Q9H1D9
132085	P42574	Q00839
132086	Q00839	Q92597
132087	D3DPU2	Q99972
132088	A0A024R5U5	P29320
132089	P29320	Q96T51
132090	P10276	Q96L73
132091	A0A024R3Q3	P24390
132092	D3DPA4	Q9NYS0
132093	A0A024R3C6	P10276
132094	P10276	Q96T58
132095	B4DGU4	O95996
132096	P10721	P46109
132097	P46109	Q06124
132098	A0A024R8E2	P46109
132099	A0A024R273	P46109
132100	P46109	Q13905
132101	P27986	P46109
132102	P17181	P46109
132103	P07948	P46109
132104	P28906	P46109
132105	P12314	P46109
132106	P08069	P46109
132107	A0A024QZE7	P46109
132108	P46109	P49023
132109	P46109	Q99704
132110	P46109	P56945
132111	O75553	P46109
132112	P46109	Q8WV28
132113	P46109	Q9UI08
132114	A7KAX9	P46109
132115	P41212	P46109
132116	P08670	Q9BW27
132117	E9KL36	P08670
132118	A0A024RAE4	Q9BYG5
132119	P07196	P08670
132120	A0A024R240	Q00722
132121	P10276	P50613
132122	P08670	P54257
132123	P08670	P33151
132124	P46734	Q00722
132125	A0A024RDU9	P05412
132126	A0A024R8H6	Q9NPI1
132127	P07384	P08670
132128	A4FTV9	Q9NPI1
132129	Q12923	Q9NPI1
132130	A0A024R5V1	Q00722
132131	P07196	Q9NPI1
132132	P08670	P42574
132133	A0A024R525	Q9NPI1
132134	P10276	Q71SY5
132135	P08670	P12236
132136	Q16778	Q9NPI1
132137	A0A024R6C9	A0A024RBB7
132138	A4D2P0	Q9BYG5
132139	A0A024RCJ9	Q9P287
132140	P08670	P17612
132141	A0A024RAE4	F1T0H7
132142	P22301	Q08334
132143	P42261	Q13002
132144	P42261	P48058
132145	P27824	P42261
132146	P25025	P42261
132147	O14604	P63261
132148	P36897	Q9NYS0
132149	P19397	P19440
132150	F1T0H7	P84095
132151	P28065	P40306
132152	P42261	Q4V328
132153	E5KSU5	P00491
132154	P42261	Q13501
132155	P17612	P42261
132156	A0A024R324	F1T0H7
132157	O00470	P31276
132158	O00470	P31277
132159	O00470	P35452
132160	O60383	Q13873
132161	O60383	P27037
132162	O60383	P21673
132163	O60383	Q9Y6M9
132164	A0A024R5M9	O95619
132165	O95619	Q6N002
132166	A0A024R3Q3	A0A024R990
132167	G3XAG3	Q66K89
132168	O60383	Q14807
132169	O60383	P42773
132170	O60383	Q13310
132171	O60383	O75569
132172	O60383	P62308
132173	A2RU94	O60383
132174	Q66K89	Q9NS23
132175	A0A024RD37	Q9UHI8
132176	A0A024RAQ9	Q9UHI8
132177	E7ENV9	Q9UHI8
132178	O60383	Q9H0Q3
132179	O60341	O60383
132180	A0A024R9F1	P00491
132181	O00268	P52655
132182	P42261	P48995
132183	O00165	O95342
132184	Q76FK4	Q9NQL2
132185	Q7LFX5	Q9NQL2
132186	O00472	Q96JC9
132187	A0A024R6Q2	Q9UJA5
132188	O60383	Q9Y3C0
132189	O95361	Q15047
132190	O00470	P40426
132191	O00268	Q16514
132192	A0A024R1J5	P04626
132193	F1T0H7	P62745
132194	A0A024R1J5	Q14831
132195	A0A024R1J5	O15265
132196	A0A024R1J5	B4DGU4
132197	A0A024R1J5	Q9BX67
132198	A0A024R1J5	Q14CW9
132199	A0A024R1J5	K4PZ75
132200	P09544	P56704
132201	A0A024R4W4	P08670
132202	A0A024R8X1	P08670
132203	A0A024R952	P08670
132204	P08670	P60022
132205	P08670	Q15047
132206	O00429	P08670
132207	Q92878	Q9NYB0
132208	P08670	P54259
132209	P08670	Q9HD26
132210	A0A024R473	P08670
132211	P08670	Q9NS87
132212	O95251	P08670
132213	E7EQR6	Q99832
132214	O00151	P08670
132215	P08670	Q12873
132216	P08670	Q96GX9
132217	O00238	Q9NYS0
132218	P08670	Q8NEY8
132219	P08670	Q14134
132220	A0A024RBM9	P08670
132221	P08670	Q9BXP5
132222	P08670	P35900
132223	P08670	Q5T3J3
132224	O14503	P08670
132225	P08670	Q96HL8
132226	O60516	O60573
132227	P08670	Q7L190
132228	P08670	Q9UGL9
132229	P08670	Q7L5N1
132230	P62081	Q92973
132231	Q9UHD0	Q9UHF4
132232	P28482	P41182
132233	A0A024RDU9	P29083
132234	Q8NER1	Q9Y5S1
132235	P24390	Q8N6T3
132236	A0A024RDU9	P27540
132237	Q15418	Q9UBP6
132238	H9NIL7	Q8NG41
132239	O94806	P41182
132240	P57081	Q9UBP6
132241	P04278	Q9C0C9
132242	Q96FN4	Q9C0C9
132243	Q99829	Q9C0C9
132244	O95886	Q14289
132245	A0A024RBB7	Q9BTV5
132246	P42224	Q7Z7K2
132247	P40763	Q7Z7K2
132248	O14490	O95886
132249	F1D8S7	P41182
132250	O95886	Q12959
132251	O14980	Q16659
132252	A0A024RDU9	P20226
132253	P13994	P17028
132254	A0A024R5E8	P17028
132255	P14784	P60568
132256	Q99576	Q9UM19
132257	P17028	Q13432
132258	P08758	Q03692
132259	A0A024RDU9	Q00403
132260	Q86UW9	Q9UM19
132261	P17028	P26641
132262	A0A024R778	A0A024R9B7
132263	P02768	P10124
132264	A0N0R1	P13236
132265	A0A024RDA5	P13236
132266	A0A024RDU9	O94763
132267	A0A024R2Z3	P13236
132268	O75340	P35858
132269	B4DGU4	P55286
132270	O15146	Q9Y215
132271	O43765	P10124
132272	A0A024R1C2	A0A024R8S8
132273	L7RTI5	P21796
132274	P17028	Q7L5N1
132275	P17028	P57086
132276	A0A087WSY5	P20742
132277	P30260	Q9UJX6
132278	P61457	Q6ZVK8
132279	O94972	Q6ZVK8
132280	Q14749	Q6ZVK8
132281	Q6ZVK8	Q8N5Z5
132282	A0A024RD93	Q6ZVK8
132283	A0A024R258	O14764
132284	A0A024R2X7	P13236
132285	Q09472	Q86X55
132286	Q99442	Q9UGP8
132287	O14907	Q9HAP6
132288	Q6ZVK8	Q8TBN0
132289	A0A024R1C2	Q9UKJ5
132290	A0A024R832	Q9UJX6
132291	Q6ZVK8	Q9NTM9
132292	Q6ZVK8	Q9BQ66
132293	Q0VDD7	Q9UFG5
132294	Q6ZVK8	Q96GX9
132295	Q15717	Q86X55
132296	Q9UJX3	Q9UJX6
132297	A0A024R1C2	Q9HCK8
132298	A0A024R058	Q6ZVK8
132299	A0A024R4C1	Q9UKN8
132300	A0A024QZJ8	Q9H4X1
132301	A0A024R0R4	P61956
132302	Q6ZRS2	Q86X55
132303	P17028	Q9NX65
132304	P41182	Q96J92
132305	P17028	Q9P2H0
132306	P41182	Q9UKV0
132307	Q15572	Q9GZS1
132308	O15446	Q9GZS1
132309	O15160	Q9GZS1
132310	Q15653	Q9GZS1
132311	A4QPA9	A6NHG8
132312	P17480	Q9GZS1
132313	C9JE98	P41182
132314	Q13424	Q9Y2H9
132315	P17028	Q5T3J3
132316	Q03518	Q9BQ66
132317	P41182	Q6W2J9
132318	P41182	Q9UQL6
132319	P41182	Q96ST3
132320	A0A024R6Q1	O15371
132321	A0A024R8H5	Q02223
132322	O60244	Q9BZF9
132323	Q9BZF9	Q9NYQ7
132324	A0A024RB64	Q99698
132325	A8KA13	P41182
132326	A0A024RAG0	A6NHG8
132327	P52272	Q99698
132328	P11474	Q99698
132329	B4DJ51	Q99698
132330	Q8N137	Q99698
132331	A0A024R7I3	A0A024RCF8
132332	A0A024RCF8	A2RU94
132333	A0A024RCF8	P61764
132334	P46100	Q96PY6
132335	Q96PY6	Q9Y496
132336	Q96PY6	Q9GZX5
132337	A0A024R1K7	Q96PY6
132338	P49959	Q96PY6
132339	P21675	Q15545
132340	O00268	Q15545
132341	O95622	Q08462
132342	Q15545	Q92804
132343	Q16659	Q8IW41
132344	Q96PY6	Q99689
132345	Q53GL0	Q9HCE7
132346	Q9BQ66	Q9NQX5
132347	A0A024R8H5	P41279
132348	A6NHG8	Q00994
132349	P07996	Q13751
132350	B0YJ88	P15311
132351	P23945	P45973
132352	P07492	P30550
132353	P11142	Q04864
132354	P11142	Q99933
132355	P11142	P63167
132356	P11142	Q8IZP0
132357	P11142	Q9UNE7
132358	A0A024R939	P11142
132359	P11142	P62987
132360	A0A024RDV3	P11142
132361	P11142	P30408
132362	A0A024R2D7	P11142
132363	P11142	P46379
132364	P00505	P11142
132365	P08047	P11142
132366	A8K5I0	P11142
132367	K9JA46	P11142
132368	O15379	P11142
132369	P11142	Q96EY1
132370	E5KN55	P11142
132371	P11142	Q8NC60
132372	A0A024R8H5	P25942
132373	A0A024R8H5	Q13572
132374	A0A024R8H5	Q9UKG1
132375	A0A024R8H5	F2YGU2
132376	A0A024R8H5	Q14790
132377	A0A024R8H5	P08138
132378	Q14781	Q8N488
132379	A0A024R8H5	Q13489
132380	Q14781	Q9BQ66
132381	A0A024R8H5	O75460
132382	A0A024R8H5	O14639
132383	A0A024R8H5	Q9Y6Q6
132384	O43541	Q15750
132385	A0A024R8H5	Q5T1R4
132386	A0A024R8H5	Q9Y4K3
132387	A0A024R8H5	Q93009
132388	A0A024R8H5	O43597
132389	A0A024R8H5	O43566
132390	A0A024R8H5	Q9UNE0
132391	J3KNP4	O43157
132392	A0A024R8H5	Q53ZR5
132393	A0A024R8H5	A0A024R937
132394	A0A024R8H5	Q15628
132395	B0YJ88	P05107
132396	P0DJI9	P25391
132397	B0YJ88	Q99829
132398	P46459	P49407
132399	A0A024R608	P46459
132400	P98172	Q12923
132401	A0A024R3I6	P46459
132402	P46459	Q5XKG2
132403	P46459	P60228
132404	A0A024R0R9	P46459
132405	P46459	Q9UNK0
132406	P46459	Q9BWH2
132407	O60763	P46459
132408	P46459	Q9P0L0
132409	H9NIL8	P46459
132410	Q01844	Q9H467
132411	P06401	Q9H467
132412	G4XH65	Q9H467
132413	A9UGY9	E7EVC7
132414	P46459	Q9P2H0
132415	P46459	Q9Y383
132416	O14793	O43765
132417	P68400	Q13144
132418	B4DGU4	P84022
132419	P46531	P84022
132420	P21333	P84022
132421	A0A024RBS2	P84022
132422	P21980	P84022
132423	P84022	Q16254
132424	O75593	P84022
132425	O95405	P84022
132426	A0A024R191	P84022
132427	P84022	Q9GZN2
132428	P84022	Q9Y6X2
132429	A0A024R3C6	P84022
132430	P84022	Q9UJY5
132431	A0A024R9L9	Q9UJC3
132432	B3KQM1	P84022
132433	P84022	Q9H7M9
132434	P84022	Q8N6I1
132435	A0A024RC20	P24864
132436	A0A024RC20	Q8NHU6
132437	O43291	Q04756
132438	G4XH65	P29372
132439	F1D8Q5	P29372
132440	A0A024R7G8	P29372
132441	F1D8N7	P29372
132442	A0A024R374	O43291
132443	A8K660	P55290
132444	B0YJ88	Q92574
132445	P61812	Q6EMK4
132446	P49770	Q13144
132447	A0A024R0L5	Q13144
132448	P04792	Q04637
132449	Q6P1K2	Q9Y3C7
132450	A0A024R4S0	Q13144
132451	A0A024R549	Q9BZL3
132452	P04217	P54108
132453	P45973	Q9H410
132454	Q8NG31	Q9H410
132455	Q6P1K2	Q7L5N1
132456	P22466	Q8TDV0
132457	Q6P1K2	Q9P2H0
132458	A0A024R8H5	O94972
132459	Q9BQ66	Q9UBX3
132460	Q9BQ66	V9HWJ5
132461	P57739	Q9BQ66
132462	O43597	Q9BQ66
132463	P50222	Q9BQ66
132464	Q58EY0	Q96JE9
132465	O95990	Q9BQ66
132466	P32242	Q9BQ66
132467	Q15544	Q15545
132468	Q08E93	Q9BQ66
132469	O76003	Q9BQ66
132470	Q96FE5	Q9BQ66
132471	Q969H6	Q99575
132472	P49418	Q8NC96
132473	Q8TAU3	Q9BQ66
132474	A0A024R8R0	Q9UHX1
132475	A0A024R8R0	O00267
132476	Q8TBB1	Q9BQ66
132477	Q15545	Q7Z7C8
132478	A0A024R6T1	A0A024R8H5
132479	B4DGU4	P27986
132480	P15311	P27986
132481	P04626	P27986
132482	P01730	P27986
132483	P04629	P27986
132484	P27986	Q96PE3
132485	P27986	Q14289
132486	P16473	P27986
132487	O75925	P42224
132488	A0A024R274	O75925
132489	A0A024RBB5	O75925
132490	O15169	O75925
132491	O75925	Q9UMX1
132492	O75925	Q6PJP8
132493	O75925	P63279
132494	O75925	P06401
132495	O75925	P20226
132496	O00222	O75925
132497	O75925	Q9UIS9
132498	A8K3M3	O75925
132499	O75925	P12757
132500	O75925	Q04206
132501	A7UKX8	O75925
132502	A0A024RAW9	P27986
132503	P19634	P31946
132504	P31946	Q7KZI7
132505	P15056	P31946
132506	P31946	Q05513
132507	P31946	Q9UK53
132508	P17676	Q13263
132509	G4XH65	Q13263
132510	Q13263	Q9UQ90
132511	P31946	Q9Y6M7
132512	P83916	Q13263
132513	P31946	Q02241
132514	A0A024R3T8	Q14686
132515	F1D8N3	Q14686
132516	Q09472	Q14686
132517	Q14686	Q9ULK4
132518	F1D8Q5	Q14686
132519	Q01094	Q14686
132520	P55055	Q14686
132521	P15336	Q14686
132522	F1T097	Q14686
132523	C9JE98	Q14686
132524	P49715	Q14686
132525	G4XH65	Q14686
132526	A0A024R1N4	Q14686
132527	P78527	Q14686
132528	P84022	Q14686
132529	P10912	Q14686
132530	P31946	P62987
132531	F1D8N1	Q14686
132532	F1D8N7	Q14686
132533	P21127	P31946
132534	P13010	Q14686
132535	P31946	Q13627
132536	Q14686	Q58EY0
132537	O14709	Q13263
132538	P31946	Q8N4C8
132539	Q13263	Q96CS4
132540	P31946	Q9UPR5
132541	Q13263	Q14140
132542	Q13263	Q96SR6
132543	P40692	Q14134
132544	Q08379	Q14134
132545	Q14134	Q9BSW2
132546	Q04724	Q9UN74
132547	Q13432	Q9UN74
132548	Q15047	Q9UN74
132549	P51693	Q9UN74
132550	O60383	Q9UN74
132551	Q6FII3	Q9UN74
132552	P68104	Q9UN74
132553	P04406	Q9UN74
132554	Q96ID5	Q9UN74
132555	Q9GZT6	Q9UN74
132556	Q5T3J3	Q9UN74
132557	A0A024R8H5	Q9Y572
132558	A0A024RBN1	Q9UGJ0
132559	O94985	P04156
132560	O94985	Q92547
132561	O94985	Q9UMD9
132562	O00139	O94985
132563	O94985	Q99767
132564	O94985	Q14669
132565	O94985	Q9H2G2
132566	O94985	Q9H0B6
132567	P04629	Q9BVN2
132568	P51522	P84022
132569	A0A024RDR3	P51522
132570	A0A024R8H5	O43734
132571	A0A024R8H5	P41273
132572	P04792	Q8IW41
132573	P28482	Q8IW41
132574	A0A024QZJ6	Q8IW41
132575	Q13541	Q8IW41
132576	P53778	Q8IW41
132577	A0A024R8H5	Q9BWF2
132578	A0A024R8H5	Q9UKL3
132579	A0A024R8H5	O43298
132580	A0A024R8H5	Q9UDY8
132581	A0A024R8H5	Q13137
132582	A0A024R2Q0	P13500
132583	A0A024R2Q0	O60674
132584	P41743	Q9BYG5
132585	Q05513	Q9BYG5
132586	Q13617	Q86VP6
132587	A0A090N7U0	Q86VP6
