GeneSymbol,GeneSymbol.1,INT
PPP3R1,PPP3CA,PPI
CTNNA1,LIMA1,PPI
NDEL1,DISC1,PPI
EIF3H,EIF3E,PPI
EPS8,BAIAP2L1,PPI
UBXN7,CUL4B,PPI
TROAP,ERBB4,PPI
RACK1,NSMAF,PPI
EPS8,SHB,PPI
CSNK2A2,SAT1,PPI
SAT1,CHD3,PPI
CHD3,HABP4,PPI
RCN2,NPTX1,PPI
HOXA5,TWIST1,PPI
TCF3,TWIST1,PPI
EPN2,LAPTM5,PPI
EPS8,ABI1,PPI
HABP4,PRMT1,PPI
ANXA1,TGM2,PPI
MAP4K3,SH3GL2,PPI
HERC1,LAPTM5,PPI
CDC34,ROCK1,PPI
VIM,ROCK1,PPI
LIMK1,ROCK1,PPI
ROCK1,SMAD2,PPI
RALGDS,RIT1,PPI
MSX2,SPEN,PPI
RGS12,EEF1A1,PPI
CREG1,TBP,PPI
GLI3,TWIST1,PPI
HSPB2-C11orf52,CLK4,PPI
RELA,TWIST1,PPI
U2AF2,SCAF11,PPI
RAC2,GDI1,PPI
XRCC6,PCNA,PPI
GDI1,RABAC1,PPI
PCNA,CCND1,PPI
PCNA,MSH2,PPI
PCNA,CCND3,PPI
PARP1,PCNA,PPI
PCNA,RFC1,PPI
PTMA,PCNA,PPI
PCNA,RFC2,PPI
PCNA,CDKN1C,PPI
PCNA,ING1,PPI
PCNA,DHX9,PPI
PCNA,RAD9A,PPI
POLH,PCNA,PPI
PCNA,MUTYH,PPI
GADD45B,PCNA,PPI
UBB,PCNA,PPI
PCNA,POLE,PPI
PCNA,MSH6,PPI
PCNA,XRCC5,PPI
PCNA,DNTTIP2,PPI
PCNA,BAZ1B,PPI
PCNA,PPP1CA,PPI
PCNA,POLM,PPI
CHTF8,PCNA,PPI
PCNA,POLDIP2,PPI
ITGB1,EPS8,PPI
GTF2B,REL,PPI
MED14,ACTN1,PPI
MED14,HNF4A,PPI
IXL,MED14,PPI
TRIM6,TRIM5,PPI
PCNA,RFC3,PPI
EEF1A1,ZCCHC10,PPI
CRK,WASF1,PPI
RAC1,WASF1,PPI
CSTA,CTSH,PPI
LPL,LRP2,PPI
CUL3,RIT1,PPI
LYL1,DRG1,PPI
ZBTB7A,SP1,PPI
ZBTB7A,SP3,PPI
HOXB6,SAT1,PPI
SMAD9,EIF3E,PPI
BAG6,RCN2,PPI
RAN,RANGRF,PPI
CDK2,PCNA,PPI
CDK5,PCNA,PPI
PCNA,CCNB1,PPI
PCNA,DNMT1,PPI
PCNA,LIG1,PPI
PCNA,RFC4,PPI
CDC2,PCNA,PPI
PCNA,RPA1,PPI
UNG,PCNA,PPI
PCNA,SUB1,PPI
PCNA,PRKDC,PPI
PCNA,HDAC1,PPI
CDC6,PCNA,PPI
PCNA,EP300,PPI
PCNA,CDK6,PPI
HUS1,PCNA,PPI
PCNA,RBBP8,PPI
PCNA,WRN,PPI
PCNA,MYBBP1A,PPI
PCNA,TCOF1,PPI
PCNA,CCNO,PPI
APEX2,PCNA,PPI
PCNA,SEC23IP,PPI
DNTT,PCNA,PPI
PCNA,POLL,PPI
PCNA,KCTD13,PPI
PCNA,CHTF18,PPI
PCNA,DSCC1,PPI
PCNA,POLI,PPI
ALDOA,ATP6V1E1,PPI
ALDOA,TGM2,PPI
ALDOA,DYNLL1,PPI
ALDOA,MYOC,PPI
PLD2,ALDOA,PPI
PSEN1,SCAF11,PPI
SRPK1,SCAF11,PPI
FURIN,ADAMTS1,PPI
MED14,MED9,PPI
SRGAP3,WASF1,PPI
MBD3,SPEN,PPI
PCNA,GADD45A,PPI
NCBP1,BNIP3,PPI
UCHL1,HSPA8,PPI
C4B,EEF1A1,PPI
UBE2L6,SPEN,PPI
MMP3,SPOCK1,PPI
PFN2,ROCK1,PPI
TRPM7,ANXA1,PPI
NR1F3,NCOA6,PPI
HNF4A,NCOA6,PPI
TOP1,NCOA6,PPI
NUMA1,NCOA6,PPI
RARA,NCOA6,PPI
NCOA6,SMAD2,PPI
THRA,NCOA6,PPI
NCOA6,TGS1,PPI
NCOA6,RBM14,PPI
RNPC2,NCOA6,PPI
NCOA6,ZNF335,PPI
IL12A,WASF1,PPI
GRB2,WASF1,PPI
WASF1,NCKAP1,PPI
TOMM20,VDAC1,PPI
KLHL12,RIT1,PPI
CDC42,WASF1,PPI
RIT1,RGL1,PPI
COPS7B,EIF3E,PPI
LRIF1,RIT1,PPI
IFITM2,UPF3A,PPI
PLCG1,EEF1A1,PPI
EEF1A1,PLAUR,PPI
SHBG,EEF1A1,PPI
CSRP2,EEF1A1,PPI
EEF1A1,PABPC4,PPI
ZPR1,EEF1A1,PPI
DEDD,FADD,PPI
EEF1A1,MAD2L1BP,PPI
EEF1A1,TP53BP2,PPI
CHUK,TNFAIP3,PPI
TNFAIP3,YWHAB,PPI
TNFAIP3,TRAF1,PPI
IKBKB,TNFAIP3,PPI
RIPK1,TNFAIP3,PPI
TNFAIP3,TAX1BP1,PPI
TNFAIP3,CCDC50,PPI
NCOR1,SPEN,PPI
TPT1,EEF1A1,PPI
SRSF1,DIDO1,PPI
BIN1,MAP4K3,PPI
BIN1,SH3GLB1,PPI
YWHAH,TNFAIP3,PPI
ZA20D2,TNFAIP3,PPI
TNFAIP3,YWHAE,PPI
DYSF,ANXA1,PPI
RUNX1,KAT6A,PPI
UBE2D3,SAT1,PPI
ACTA1,EPS8,PPI
SLX4,MUS81,PPI
EEF1A1,LAMA4,PPI
SRC,EPS8,PPI
NR1C2,SPEN,PPI
EEF1A1,ITSN1,PPI
HAP1,EIF3E,PPI
CREG1,CAPN1,PPI
RAB9A,GDI1,PPI
ANXA1,FPR1,PPI
ANXA1,KRT8,PPI
ANXA1,PRKCI,PPI
SMAD2,RIT1,PPI
ACTN1,LPP,PPI
MSN,ROCK1,PPI
CASP3,ROCK1,PPI
CDC25A,ROCK1,PPI
IRS1,ROCK1,PPI
PTK2,ROCK1,PPI
EZR,ROCK1,PPI
DES,ROCK1,PPI
ADD1,ROCK1,PPI
GFAP,ROCK1,PPI
RDX,ROCK1,PPI
PPP1R12A,ROCK1,PPI
ROCK1,CRMP1,PPI
ROCK1,DPYSL2,PPI
RND3,ROCK1,PPI
ROCK1,ARHGAP24,PPI
SHC1,EPS8,PPI
EPB41,GDI1,PPI
HK1,VDAC1,PPI
MEOX2,SAMM50,PPI
TP53,HABP4,PPI
CDC42,GDI1,PPI
NRF,REL,PPI
EIF3E,NDRG1,PPI
MRPL42,EEF1A1,PPI
SRSF4,SREK1,PPI
CTBP1,PNN,PPI
CNGB1,PNN,PPI
DYNC1I2,PNN,PPI
KRT18,PNN,PPI
RNPS1,PNN,PPI
SRSF4,PNN,PPI
PRPF4B,PNN,PPI
PNISR,PNN,PPI
PNN,ZCCHC17,PPI
LPL,RPL18A,PPI
TRIM27,EIF3E,PPI
AP2A1,RIT1,PPI
PCNA,YBX1,PPI
LCK,SH2B3,PPI
OAT,UBQLN4,PPI
GDI1,UBQLN4,PPI
PCDH17,UBQLN4,PPI
YBX1,HABP4,PPI
NFYB,CEBPZ,PPI
SVIL,LPP,PPI
CREB1,RPS6KA2,PPI
SDC2,SPARC,PPI
COL1A1,SPARC,PPI
SPARC,COL13A1,PPI
THBS1,SPARC,PPI
SPARC,TGM2,PPI
SPARC,CTSK,PPI
SAT1,CRMP1,PPI
PQBP1,EEF1A1,PPI
MMP14,SPOCK1,PPI
SULT1E1,EEF1A1,PPI
SFRS3,SCAF11,PPI
DLX5,SPEN,PPI
CPSF6,WWP1,PPI
DIDO1,WWP1,PPI
POLD4,PCNA,PPI
HDAC1,SPEN,PPI
TIMP2,MMP8,PPI
MMP2,TIMP2,PPI
ITGB1,TIMP2,PPI
TIMP2,ITGA3,PPI
SAT1,C14orf1,PPI
SAT1,SETDB1,PPI
RB1,CREG1,PPI
SAT1,UNC119,PPI
SNRNP200,SMNDC1,PPI
L1CAM,RPS6KA2,PPI
DEDD,KRT8,PPI
ACTR2,WASF1,PPI
PPP4C,REL,PPI
SP1,KLF6,PPI
EHMT2,KLF6,PPI
PIAS1,DDX21,PPI
FAS,EEF1A1,PPI
PRDX1,PRDX4,PPI
RPS6KA2,MAGI1,PPI
EPS8,HOOK2,PPI
MAPK3,RPS6KA2,PPI
PPIF,VDAC1,PPI
PSTPIP1,WASF1,PPI
NUP43,NUP37,PPI
TRPC1,ITPR2,PPI
MAPK8,REL,PPI
ACTB,WASF1,PPI
PRKACA,ITPR2,PPI
PCNA,MCL1,PPI
VDAC1,MCL1,PPI
KRT18,DEDD,PPI
C1QBP,HABP4,PPI
CREG1,RBL1,PPI
SRSF7,CPSF6,PPI
KLF4,KLF6,PPI
HDAC3,KLF6,PPI
ACTG1,WASF1,PPI
LPL,VLDLR,PPI
LPL,CETP,PPI
TTF2,PRDX4,PPI
MLF1,CENPU,PPI
SAT1,DGKZ,PPI
EEF1A1,MYOC,PPI
WARS,EEF1A1,PPI
EEF1A1,SARS2,PPI
TBP,REL,PPI
REL,NFKBIB,PPI
AFDN,RIT1,PPI
RPA2,EEF1A1,PPI
SP1,REL,PPI
EEF1A1,SMAD2,PPI
EEF1A1,TSPYL2,PPI
EEF1A1,MT-RNR2,PPI
AXIN1,EEF1A1,PPI
EEF1A1,XPO5,PPI
IL8,WASF1,PPI
HAP1,SRSF4,PPI
SRSF4,FUS,PPI
SRSF4,SRPK1,PPI
TRIM5,BTBD1,PPI
DARS,EEF1A1,PPI
EIF3E,COPS6,PPI
UNC13B,STX1A,PPI
MTA2,SPEN,PPI
PRKCB,HABP4,PPI
UBE2I,HABP4,PPI
RELA,REL,PPI
RB1,SNAPC3,PPI
KRT19,PNN,PPI
KRT8,PNN,PPI
CTBP2,PNN,PPI
PNN,SRRM2,PPI
SNAPC1,SNAPC3,PPI
PPIG,PNN,PPI
GDI1,PSEN1,PPI
RAB27A,GDI1,PPI
GDI1,RHOH,PPI
ITPR2,TRPC4,PPI
CLASRP,CLK4,PPI
BRK1,WASF1,PPI
EIF3E,RUNDC3A,PPI
ZAP70,SH2B3,PPI
CFLAR,DEDD,PPI
DVL1,EPS8,PPI
NEDD4L,LAPTM5,PPI
LPL,LRP1,PPI
APOC2,LPL,PPI
BTBD2,TRIM5,PPI
CPSF6,ITCH,PPI
VDAC1,TUBA4A,PPI
SAT1,LNX1,PPI
HGH1,TRIT1,PPI
PRKCZ,HABP4,PPI
DAXX,HABP4,PPI
HABP4,PIAS3,PPI
HABP4,FRA10AC1,PPI
SRSF4,SMURF1,PPI
GEMIN2,SRSF4,PPI
SRSF4,SCAF11,PPI
LAPTM5,EPN1,PPI
ADAM9,SH3GLB1,PPI
SYNJ1,SH3GLB1,PPI
BAX,SH3GLB1,PPI
SFRS2,CCNL1,PPI
GIGYF2,RBM12,PPI
CASK,EPS8,PPI
SMNDC1,SNRPB,PPI
PISD,DHX29,PPI
SFRS2,SCAF11,PPI
HDAC2,SPEN,PPI
KIF1B,EEF1A1,PPI
SAT1,ABCB8,PPI
LAPTM5,TOM1L2,PPI
ABI1,WASF1,PPI
DEDD,CASP3,PPI
EIF4ENIF1,EIF3E,PPI
LPL,CALR,PPI
NFKB2,REL,PPI
HABP4,TOPORS,PPI
NACA,CCDC90B,PPI
TAC3,CCDC90B,PPI
CCDC90B,FXYD6,PPI
LAPTM5,UBAC1,PPI
LIMK2,ROCK1,PPI
MTA1,SH3GLB1,PPI
AMPH,SH3GLB1,PPI
ARHGAP17,SH3GLB1,PPI
EPS8,BAIAP2,PPI
DNM2,SH3GLB1,PPI
SAT1,ITGA9,PPI
CDH2,CDH11,PPI
CTNNB1,CDH11,PPI
GDI1,RAB1B,PPI
SAT1,MED31,PPI
RAP80,CEP57,PPI
MYOD1,TWIST1,PPI
EP300,TWIST1,PPI
EL52,UCHL1,PPI
UCHL1,NEDD8,PPI
UCHL1,UBA52,PPI
RBPJ,SPEN,PPI
RAB6A,GDI1,PPI
VDAC1,DYNLT1,PPI
EIF3E,EIF3L,PPI
CCNL1,CDK11A,PPI
GRB2,SH2B3,PPI
FLNA,SH2B3,PPI
KRT7,LAPTM5,PPI
CTBP2,ZFPM2,PPI
CTBP2,RAI2,PPI
NRIP1,CTBP2,PPI
NOL4,CTBP2,PPI
CTBP2,TEAD3,PPI
CTBP2,EP300,PPI
CTBP2,FHL3,PPI
FTS,CTBP2,PPI
CTBP2,BAZ2B,PPI
EIF3E,COPS7A,PPI
TPP1,NMB,PPI
PPP1R15A,HABP4,PPI
DEDD,CASP10,PPI
TP53,KLF6,PPI
RACK1,HABP4,PPI
EWSR1,CPSF6,PPI
DEDD,DEDD2,PPI
VDAC1,DYNLT3,PPI
VDAC1,BAX,PPI
SAT1,INO80C,PPI
HTATIP,SAT1,PPI
HTATIP,HABP4,PPI
THRA,BTG1,PPI
NR1A2,BTG1,PPI
SAT1,EEF1G,PPI
SMAD3,RIT1,PPI
REL,TNIP2,PPI
TP53,SAT1,PPI
RAD21,STAG2,PPI
EIF3E,COPS8,PPI
UCHL1,CDKN1B,PPI
EEF1A1,ABTB2,PPI
RIT1,SMURF1,PPI
DEDD,CASP8,PPI
SCRIB,LPP,PPI
SHPRH,LPP,PPI
SH3GLB2,SH3GLB1,PPI
ATP5J2,LPP,PPI
ATRAID,LPP,PPI
CCNE1,REL,PPI
TSC2,NEK1,PPI
TP53BP1,NEK1,PPI
CSN2,NEK1,PPI
PPP2R5A,NEK1,PPI
NEK1,EXOSC4,PPI
UNC13B,STX1B,PPI
UNC13B,RPH3AL,PPI
UNC13B,DOC2B,PPI
CREG1,RBL2,PPI
NEK1,FEZ2,PPI
NEK1,CTNNAL1,PPI
WWP2,CPSF6,PPI
WWP2,DIDO1,PPI
CPSF6,UBAC1,PPI
PRKCQ,HABP4,PPI
BTG1,PRMT1,PPI
SPI1,KAT6A,PPI
WASF1,CYFIP2,PPI
CDK5,WASF1,PPI
PFN2,EEF1A1,PPI
GOLGA3,GOLGA7,PPI
MAP3K8,REL,PPI
SAT1,RBM17,PPI
SAT1,SAT2,PPI
CDKN2C,CCDC90B,PPI
SAT1,FAM86C1,PPI
CKMT1B,VDAC1,PPI
CTBP2,MECOM,PPI
KLF8,CTBP2,PPI
ZEB1,CTBP2,PPI
mdm2,CTBP2,PPI
EEF1D,CTBP2,PPI
CTBP2,CTBP1,PPI
CTBP2,TGIF1,PPI
CBX4,CTBP2,PPI
SVIL,CTBP2,PPI
CTBP2,ELAC2,PPI
ZEB2,CTBP2,PPI
SOX6,CTBP2,PPI
CTBP2,ZFPM1,PPI
KLF3,CTBP2,PPI
CTBP2,PSMF1,PPI
RARA,SPEN,PPI
GDF9,SAT1,PPI
VEGF,ADAMTS1,PPI
CSPG2,ADAMTS1,PPI
ACAN,ADAMTS1,PPI
PRKCE,VDAC1,PPI
MED14,UACA,PPI
ATRX,NEK1,PPI
NEK1,KIF3A,PPI
NEK1,ZNF350,PPI
YWHAH,NEK1,PPI
MRE11,NEK1,PPI
NEK1,FEZ1,PPI
HSPA8,REL,PPI
NSF,EIF3E,PPI
PARP1,NCOA6,PPI
NR3A2,NCOA6,PPI
EP300,NCOA6,PPI
NCOA6,MED23,PPI
NR2B1,NCOA6,PPI
E2F1,NCOA6,PPI
NR1H2,NCOA6,PPI
ATF2,NCOA6,PPI
RXRG,NCOA6,PPI
NCOR2,NCOA6,PPI
CEBPA,NCOA6,PPI
ESR1,NCOA6,PPI
XRCC6,NCOA6,PPI
PRKDC,NCOA6,PPI
SMAD3,NCOA6,PPI
GHR,NCOA6,PPI
NR1H3,NCOA6,PPI
NR1A2,NCOA6,PPI
XRCC5,NCOA6,PPI
NCOA6,RORB,PPI
EEF1A1,PCDHA4,PPI
CCDC90B,PCDHA4,PPI
STK4,SAV1,PPI
CPSF6,ARMC7,PPI
MT-CO1,COX5A,PPI
POLR2C,EEF1A1,PPI
COX5A,COPS6,PPI
EEF1A1,XRN2,PPI
AGR2,CCDC90B,PPI
POLB,PCNA,PPI
HUWE1,LAPTM5,PPI
DEDD,GTF3C1,PPI
GTF3C1,KLF6,PPI
MAP2K1,RPS6KA2,PPI
MAPK1,RPS6KA2,PPI
RPS6KA2,SHANK1,PPI
NFKBIE,REL,PPI
HOXB9,BTG1,PPI
BTG1,CNOT7,PPI
BTG1,CNOT8,PPI
RARA,BTG1,PPI
ANXA1,SRC,PPI
NCF1,WASF1,PPI
SAT1,LRIF1,PPI
SAT1,APLP1,PPI
ZBTB7A,BCL6,PPI
ZBTB7A,SP4,PPI
LAPTM5,SMURF2,PPI
TAL1,DRG1,PPI
RWDD1,DRG1,PPI
CAPNS1,DRG1,PPI
STAG2,STAG1,PPI
UNC13B,DOC2A,PPI
UNC13B,RIMS1,PPI
UNC13B,STX2,PPI
UNC13B,TOE1,PPI
FGF2,CEP57,PPI
COL2A1,SPARC,PPI
PLG,SPARC,PPI
COL1A2,SPARC,PPI
PDGFA,SPARC,PPI
VEGF,SPARC,PPI
CD40,NSMAF,PPI
MMP2,SPOCK1,PPI
ELF1,REL,PPI
UCHL1,LAMP2,PPI
EEF1A1,TGIF1,PPI
CPSF6,GIN1,PPI
NCK1,WASF1,PPI
SFTPB,CTSH,PPI
RAF1,VDAC1,PPI
ACTB,EEF1A1,PPI
ALDOA,GPD2,PPI
ALDOA,TUBB,PPI
SNRNP70,SCAF11,PPI
SRSF1,SCAF11,PPI
ZBTB5,ST3GAL3,PPI
DNMBP,WASF1,PPI
SMAD1,ANKRD27,PPI
SAT1,CEP126,PPI
ZNF24,EEF1A1,PPI
SPARC,HSPG2,PPI
KIT,SH2B3,PPI
BGLAP,CTSH,PPI
BCL2,BNIP3,PPI
CD47,BNIP3,PPI
TMEM11,BNIP3,PPI
IFIT1,EIF3E,PPI
GADD45G,EEF1A1,PPI
GADD45G,PCNA,PPI
SOS1,EPS8,PPI
TSC22D1,CCDC90B,PPI
NCK2,CPSF6,PPI
PRKCG,HABP4,PPI
SAT1,CSNK2A1,PPI
SRSF4,SMURF2,PPI
LAG3,CEBPZ,PPI
SAT1,KCNA4,PPI
TP53,CEBPZ,PPI
REL,SIN3A,PPI
SOX9,SPEN,PPI
KAT6A,RERE,PPI
NCOR2,SPEN,PPI
RBBP4,SPEN,PPI
SAT1,EVA1A,PPI
NR3C4,MED14,PPI
PCNA,APEX1,PPI
CPSF6,UBQLN4,PPI
EEF1A1,UBQLN4,PPI
TMPRSS3,EEF1A1,PPI
EIF2S2,CCDC90B,PPI
EEF1A1,NEU1,PPI
CRSP8,RBPJ,PPI
HSPB1,RBPJ,PPI
SOD2,HLA-B,PPI
MPDZ,PLEKHA2,PPI
REL,FKBP5,PPI
SMAD4,GPNMB,PPI
HLA-B,B2M,PPI
SEPT8,SH3GL3,PPI
HSPA4L,HLA-B,PPI
HSPA4L,TIMP2,PPI
TWIST1,KAT2B,PPI
KRT15,CEP57,PPI
CAMK2B,PHKB,PPI
DST,ABI1,PPI
YWHAG,DENND4A,PPI
YWHAB,DENND4A,PPI
HSPB1,AMD1,PPI
PPP1R15A,CTBP2,PPI
TP53,TWIST1,PPI
RACK1,LYN,PPI
BRD4,TWIST1,PPI
HTATIP,TWIST1,PPI
ABI1,NCKAP1,PPI
PLCG1,ABI1,PPI
ABI1,CBLC,PPI
VAV2,ABI1,PPI
PIK3R1,ABI1,PPI
PDE4B,DISC1,PPI
SPACIA1,MARK3,PPI
PLSCR1,SLC25A6,PPI
ABI1,MRFAP1,PPI
ABI1,SYNE2,PPI
KTN1,ABI1,PPI
ABL1,ABI1,PPI
SPTA1,ABI1,PPI
MFN1,TMBIM4,PPI
SUMO2,CMTM6,PPI
EPB41,ZCCHC10,PPI
DEDD,APLP2,PPI
SRSF1,SRSF4,PPI
PRDX5,CCDC90B,PPI
PRPF6,SMARCA2,PPI
SMARCA2,KHDRBS1,PPI
SMARCA2,PCBD1,PPI
HSPB1,SMARCA2,PPI
MAP3K7,UBC,PPI
UBE2V1,TRIM5,PPI
UBE2D4,TRIM5,PPI
PLSCR1,NR0B2,PPI
ATP5J2,LPP,PPI
DKFZp762B153,ADNP,PPI
RBPJ,SPEN,PPI
DNTT,REL,PPI
NOTCH1,RBPJ,PPI
GPAA1,EIF3E,PPI
SSFA2,YWHAG,PPI
ATXN7,SSFA2,PPI
CASP10,BCLAF1,PPI
CLK2,CPSF7,PPI
RIPK1,RCN2,PPI
TNFRSF1A,RCN2,PPI
TNFRSF1B,RCN2,PPI
RCN2,TRADD,PPI
TRAF1,RCN2,PPI
MAP3K1,RCN2,PPI
BAG6,RCN2,PPI
RCN2,TRAF6,PPI
NRAS,EEF1A1,PPI
UBE2N,TRIM5,PPI
MDM2,RCN2,PPI
GABARAPL2,RCN2,PPI
MLF1,RCN2,PPI
IFRD1,RIT1,PPI
ATXN1,YY1AP1,PPI
PRKAB1,EIF3E,PPI
PRKAB1,OAT,PPI
MAPK14,YY1AP1,PPI
CHD3,HABP4,PPI
EEF1A1,PTPRCAP,PPI
STAG2,PDS5B,PPI
SEPT2,SEPT8,PPI
KDM1A,SEPT6,PPI
MARK3,TCEA2,PPI
ABI1,WASF2,PPI
EPS8,USP6NL,PPI
NFKB1,REL,PPI
FES,ABI1,PPI
VPS25,REL,PPI
VPS25,CRLF3,PPI
CDK6,ABI1,PPI
CDK6,SORBS1,PPI
RPL4,SORBS1,PPI
HABP4,PRMT1,PPI
SMNDC1,SNRPB,PPI
SMNDC1,RPL3,PPI
SMNDC1,MAPKAPK2,PPI
NCK1,MAP4K3,PPI
EGFR,ANXA1,PPI
WWP2,CPSF6,PPI
MAP4K3,ITSN2,PPI
COPS5,MAP4K3,PPI
GRB2,MAP4K3,PPI
ANXA1,OTUB1,PPI
ANXA1,RELA,PPI
ANXA1,COPS6,PPI
ANXA1,C14orf1,PPI
ANXA1,UNC119,PPI
PRKCQ,MAP4K3,PPI
MAP3K7,ZNF746,PPI
REL,BMF,PPI
ROCK1,SMAD2,PPI
SMNDC1,SF3A2,PPI
HLA-B,USP14,PPI
ROCK1,TSG101,PPI
USP14,PPP3CA,PPI
RHOA,ROCK1,PPI
MYBPH,ROCK1,PPI
LMO2,ROCK1,PPI
ROCK1,FAM124A,PPI
FLJ11017,EIF3E,PPI
MTFR1L,ARMC1,PPI
COL8A1,REL,PPI
NUDT21,CPSF6,PPI
C1QTNF9,DENND4A,PPI
NUDT21,CPSF7,PPI
DHX29,PISD,PPI
DIDO1,KCNK4,PPI
EEF1A1,MAP3K14,PPI
NEU4,PLSCR1,PPI
VDAC1,KIF5B,PPI
MECP2,SMARCA2,PPI
SH3GL1,SEPT8,PPI
REL,AAAS,PPI
PAX7,FHL1,PPI
SF3B1,SMNDC1,PPI
REL,FUT11,PPI
ATF2,SSFA2,PPI
REL,ZNF417,PPI
PLSCR1,LCE4A,PPI
DVL3,DIDO1,PPI
HNRPA1,SEPT6,PPI
STAG2,SSU72,PPI
ALOX5,REL,PPI
SMAD2,SORBS1,PPI
SNRPD2,ZCCHC10,PPI
STX16,VAMP5,PPI
MKRN3,TRIM5,PPI
FKBPL,RCN2,PPI
GOLGA8DP,EPS8,PPI
ADAM15,SORBS1,PPI
CNOT1,NR1A2,PPI
PPFIA1,MBIP,PPI
ATXN7,SORBS1,PPI
CEP57,MAGEA2B,PPI
COPS5,UCHL1,PPI
COPS5,MAP3K7,PPI
HLA-B,RAB7A,PPI
CBLB,RNF11,PPI
SAT1,PLGRKT,PPI
U2AF2,CPSF7,PPI
ABL1,FLNC,PPI
FLNC,MYBPC2,PPI
PLSCR1,HOXB6,PPI
HOXB6,SAT1,PPI
ZNF211,NDEL1,PPI
REL,SZT2,PPI
YWHAH,MARK4,PPI
PRKCI,MARK4,PPI
MARK4,PARD6G,PPI
SSFA2,WNK1,PPI
REL,MIEN1,PPI
EIF3E,ARF6,PPI
REL,UBE2Z,PPI
HLA-B,RBBP4,PPI
NOS3,EFEMP1,PPI
TK1,CCDC90B,PPI
TK1,EEF1A1,PPI
TK1,GDI1,PPI
LCK,ABI1,PPI
XRCC6,CENPU,PPI
XRCC6,ANXA1,PPI
XRCC6,CMTM6,PPI
SORBS3,CBLB,PPI
SMNDC1,PREX1,PPI
CD2BP2,PRPSAP1,PPI
SORBS3,WASF1,PPI
CCNJL,REL,PPI
CCNH,PPFIA1,PPI
STX16,NAPB,PPI
ITGB1,EPS8,PPI
ITGB3,EPS8,PPI
RALGDS,RIT1,PPI
ITGB3,LYN,PPI
ITGB1,LYN,PPI
AP2A1,RIT1,PPI
SMAD9,EIF3E,PPI
SMNDC1,ITSN1,PPI
ITGB1,ITGA6,PPI
PCNA,CSTF1,PPI
PCNA,POLD2,PPI
PCNA,CHAF1A,PPI
PPP1CC,PCNA,PPI
FTSJ1,PCNA,PPI
PCNA,TRAF6,PPI
PCNA,TSC22D1,PPI
PCNA,MCC,PPI
EPB41,PCNA,PPI
PCNA,HLA-B,PPI
CDKN2A,PCNA,PPI
PCNA,FEN1,PPI
PCNA,XPC,PPI
PGK1,PCNA,PPI
RPSA,PCNA,PPI
CA2,PCNA,PPI
MDH2,PCNA,PPI
GAPDH,PCNA,PPI
PCNA,CDKN1C,PPI
PCNA,-,PPI
ATN1,KAT6A,PPI
VDAC1,C9orf163,PPI
PLSCR1,DOCK2,PPI
SMNDC1,FDFT1,PPI
PTP4A3,PRPSAP1,PPI
PRPSAP1,TNIK,PPI
MARK3,ATP6V0C,PPI
UBALD1,MED8,PPI
B4GALT3,SAT1,PPI
PNISR,PIH1D1,PPI
CPSF6,WWOX,PPI
NDEL1,CCSER2,PPI
PRKRA,PRPSAP1,PPI
DEDD,PAM,PPI
GDI1,RAB1A,PPI
CTBP2,HIC1,PPI
KRTAP9-3,CDK12,PPI
ABL1,MED14,PPI
MED14,FYN,PPI
MED14,MED24,PPI
MED14,MED23,PPI
TUBB,REL,PPI
WDR5,KAT6A,PPI
MCRS1,UPF3B,PPI
TTC19,UPF3B,PPI
PLSCR1,ZNF638,PPI
UPF3B,THRAP3,PPI
GRB2,SPEN,PPI
PLSCR1,DEF6,PPI
GRB2,SNAPC3,PPI
GRB2,RIT1,PPI
GRB2,ABI1,PPI
GRB2,REL,PPI
DDX39A,SAT1,PPI
GRB2,PTPRA,PPI
GRB2,MAP4K5,PPI
CYFIP1,ABI1,PPI
SAT1,NMRK2,PPI
UBE2U,KAT6A,PPI
SNIP1,HIPK1,PPI
ZFYVE26,SPAG5,PPI
RPL38,HABP4,PPI
GIGYF2,RBM12,PPI
SMNDC1,KPNB1,PPI
PLSCR1,C4orf42,PPI
ZBTB16,PLSCR1,PPI
PLSCR1,SPRY2,PPI
PLSCR1,CCDC33,PPI
PLSCR1,CPSF6,PPI
PLSCR1,FAM103A1,PPI
PLSCR1,ENKD1,PPI
IHPK2,PLSCR1,PPI
PLSCR1,TFG,PPI
PLSCR1,MVP,PPI
PLSCR1,HRG,PPI
PLSCR1,TRIM42,PPI
PLSCR1,SCNM1,PPI
TUBG1,MARK4,PPI
PLSCR1,ZNF417,PPI
PLSCR1,DMRT3,PPI
P2RY6,PLSCR1,PPI
PLSCR1,FRS3,PPI
TWIST1,KMT5A,PPI
RNPS1,BCLAF1,PPI
TNFRSF14,EIF3E,PPI
DPPA2,ZCCHC10,PPI
HLA-B,DUSP3,PPI
SMNDC1,TRRAP,PPI
FMR1,HABP4,PPI
ARL6IP1,SNX11,PPI
SPOP,GDI1,PPI
UCHL1,TRAF6,PPI
EGFR,UCHL1,PPI
UCHL1,NCAM1,PPI
REL,CPSF1,PPI
OAT,EIF6,PPI
UCHL1,EIF6,PPI
EIF6,EIF3E,PPI
PRPF40A,ZCCHC10,PPI
ZCCHC10,ARGLU1,PPI
PCBP1,ZCCHC10,PPI
U2AF1,ZCCHC10,PPI
DHX8,ZCCHC10,PPI
PPIG,ZCCHC10,PPI
