"","Node1","Node2","Mean","INT"
"1","AASS","CMTM6",0.301664024,"Correlation"
"2","AASS","NAA50",0.38362792,"Correlation"
"3","AASS","PHKB",0.468707234,"Correlation"
"4","AASS","RAP1B",0.336863361,"Correlation"
"5","AASS","SETD2",0.373256268,"Correlation"
"6","AASS","STAG2",0.483644616,"Correlation"
"8","AASS","TNFAIP3",0.482219151,"Correlation"
"9","ABCA8","ATM",0.474861507,"Correlation"
"10","ABCA8","CARD8",0.380109351,"Correlation"
"11","ABCA8","CCDC90B",0.419460463,"Correlation"
"12","ABCA8","ERBB4",0.349664987,"Correlation"
"13","ABCA8","GNA13",0.510390182,"Correlation"
"14","ABCA8","HEXB",0.59856025,"Correlation"
"15","ABCA8","JMJD1C",0.468327587,"Correlation"
"16","ABCA8","KCNAB1",0.533361165,"Correlation"
"17","ABCA8","KLF6",0.460970157,"Correlation"
"18","ABCA8","MAN2A1",0.321786792,"Correlation"
"19","ABCA8","MED8",0.568275515,"Correlation"
"20","ABCA8","METTL9",0.590003053,"Correlation"
"21","ABCA8","RIT1",0.403745601,"Correlation"
"22","ABCA8","SLC26A2",0.433424908,"Correlation"
"23","ABCA8","SLC35A3",0.479854869,"Correlation"
"24","ABCA8","SNX11",0.612768813,"Correlation"
"25","ABCA8","SORBS1",0.404390244,"Correlation"
"26","ABCA8","TMED10",0.56332238,"Correlation"
"27","ABCA8","TMEM38B",0.474222122,"Correlation"
"28","ABCA8","U2SURP",0.45868319,"Correlation"
"29","ABCA8","WASF1",0.402037097,"Correlation"
"30","ABCA8","WIPI2",0.412617611,"Correlation"
"31","ABI1","AKR1B1",0.455713567,"Correlation"
"33","ABI1","ASXL2",0.453446635,"Correlation"
"34","ABI1","C6orf120",0.315068204,"Correlation"
"36","ABI1","CDH22",0.318625003,"Correlation"
"38","ABI1","CPSF6",0.31865618,"Correlation"
"39","ABI1","HNRNPA2B1",0.307800043,"Correlation"
"40","ABI1","LRRC14",0.40438124,"Correlation"
"41","ABI1","MAP4K3",0.352147623,"Correlation"
"42","ABI1","MARK3",0.380293735,"Correlation"
"43","ABI1","MARK4",0.499517884,"Correlation"
"44","ABI1","NBPF1",0.324946132,"Correlation"
"45","ABI1","NBR1",0.357347006,"Correlation"
"47","ABI1","RBM5",0.380296991,"Correlation"
"48","ABI1","RCN2",0.555016879,"Correlation"
"49","ABI1","SEPT6",0.46428751,"Correlation"
"51","ABI1","TGOLN2",0.374520113,"Correlation"
"53","ABI1","USP3",0.401404602,"Correlation"
"54","ABI1","ZCCHC10",0.47253645,"Correlation"
"55","ABL1","CLIC4",0.395259642,"Correlation"
"56","ABL1","GDI1",0.333131446,"Correlation"
"57","ABL1","HNMT",0.399114537,"Correlation"
"58","ABL1","ITGA6",0.394948399,"Correlation"
"59","ABL1","PIGA",0.43203429,"Correlation"
"60","ABL1","REL",0.500989881,"Correlation"
"61","ABL1","SENP7",0.334032975,"Correlation"
"62","ABL1","SOCS2",0.564330069,"Correlation"
"63","ADAM17","CEBPZ",0.345920937,"Correlation"
"64","ADAM17","PABPC1",0.464350532,"Correlation"
"65","ADAM17","TBC1D2B",0.327984954,"Correlation"
"66","ADAM17","ZNF292",0.519961009,"Correlation"
"67","ADAMTS1","AKR1B1",0.474708553,"Correlation"
"69","ADAMTS1","CCDC90B",0.450026718,"Correlation"
"70","ADAMTS1","CEP57",0.412029898,"Correlation"
"71","ADAMTS1","CXorf56",0.538878955,"Correlation"
"72","ADAMTS1","ENPP2",0.471406502,"Correlation"
"74","ADAMTS1","HMGN4",0.53983775,"Correlation"
"75","ADAMTS1","METTL9",0.423924629,"Correlation"
"76","ADAMTS1","NCOA6",0.410247043,"Correlation"
"77","ADAMTS1","PIGA",0.447456439,"Correlation"
"78","ADAMTS1","PROSER1",0.440224148,"Correlation"
"79","ADAMTS1","SH3GLB1",0.48714645,"Correlation"
"80","ADAMTS1","SLC26A2",0.531195464,"Correlation"
"81","ADAMTS1","STRN3",0.604466346,"Correlation"
"82","ADAMTS1","TCF12",0.496094547,"Correlation"
"83","ADAMTS1","TMEM38B",0.402484988,"Correlation"
"84","ADAMTS1","TPP1",0.52768411,"Correlation"
"85","ADAMTS1","UPF3B",0.358226305,"Correlation"
"87","ADAMTS1","ZCCHC10",0.301739772,"Correlation"
"88","ADAMTS1","ZCCHC8",0.550628237,"Correlation"
"89","ADNP","BCLAF1",0.409097138,"Correlation"
"90","ADNP","ENPP2",0.586650922,"Correlation"
"91","ADNP","LRRC14",0.521340588,"Correlation"
"92","ADNP","NBPF1",0.408575738,"Correlation"
"93","ADNP","NCOA6",0.377637054,"Correlation"
"94","ADNP","R3HCC1",0.560995296,"Correlation"
"95","ADNP","RCN2",0.523189917,"Correlation"
"96","ADNP","REL",0.474654349,"Correlation"
"97","ADNP","RPRD1A",0.306638296,"Correlation"
"98","ADNP","SSBP3",0.343659772,"Correlation"
"99","ADNP","USP3",0.441657064,"Correlation"
"100","AGO3","CBLB",0.483921654,"Correlation"
"101","AGO3","CDIPT",0.434782549,"Correlation"
"102","AGO3","CRLF3",0.421429469,"Correlation"
"103","AGO3","DENND4A",0.418963226,"Correlation"
"104","AGO3","EIF1B",0.302594628,"Correlation"
"105","AGO3","FHL1",0.57105868,"Correlation"
"107","AGO3","KCNAB1",0.314093586,"Correlation"
"108","AGO3","MAP4K5",0.403562541,"Correlation"
"109","AGO3","MED8",0.369565647,"Correlation"
"110","AGO3","METTL9",0.356826181,"Correlation"
"113","AGO3","R3HCC1",0.401258709,"Correlation"
"114","AGO3","SLC26A2",0.356614056,"Correlation"
"116","AGO3","SPOCK1",0.407352941,"Correlation"
"117","AGO3","SSBP3",0.360422502,"Correlation"
"118","AGO3","TMOD2",0.492606019,"Correlation"
"119","AGO3","UNC13B",0.313733822,"Correlation"
"120","AHR","ANKRD27",0.503100086,"Correlation"
"121","AHR","HNMT",0.361956346,"Correlation"
"122","AHR","STAG2",0.414957265,"Correlation"
"123","AHR","TGOLN2",0.334944959,"Correlation"
"124","AHR","TMEM38B",0.471870636,"Correlation"
"125","AHR","TRIM5",0.375266841,"Correlation"
"126","AKR1B1","BCLAF1",0.350741114,"Correlation"
"127","AKR1B1","SMNDC1",0.442819462,"Correlation"
"128","AKR1C1","CYP2E1",0.364640343,"Correlation"
"129","AKR1C1","FLNC",0.42681635,"Correlation"
"130","AKR1C1","PRDX4",0.410933206,"Correlation"
"131","ALDOA","ANXA1",0.332258518,"Correlation"
"132","ALDOA","ENPP2",0.458000428,"Correlation"
"133","ALDOA","SLC35A3",0.339322117,"Correlation"
"134","ALMS1","ATP8B1",0.600091811,"Correlation"
"135","ALMS1","CLIC4",0.426506832,"Correlation"
"136","ALMS1","EIF3E",0.487007193,"Correlation"
"138","AMD1","CLIC4",0.345765101,"Correlation"
"140","AMD1","PDE4B",0.480112045,"Correlation"
"141","AMD1","PLEKHA2",0.548246529,"Correlation"
"142","AMD1","PPFIA1",0.320675321,"Correlation"
"143","AMD1","PPP1R12B",0.303939525,"Correlation"
"144","AMD1","PPP3CA",0.513486677,"Correlation"
"145","AMD1","RAP1A",0.427397287,"Correlation"
"146","AMD1","RCN2",0.447677404,"Correlation"
"147","AMD1","SEPT6",0.345698664,"Correlation"
"148","AMD1","TCF12",0.496573116,"Correlation"
"149","AMD1","TGOLN2",0.539879177,"Correlation"
"150","AMD1","TIMP2",0.622779324,"Correlation"
"151","AMD1","TRIT1",0.704597318,"Correlation"
"152","AMD1","TXN2",0.566060655,"Correlation"
"153","AMD1","WASF1",0.544436364,"Correlation"
"154","AMD1","YY1AP1",0.745101242,"Correlation"
"155","AMD1","ZCCHC6",0.561240394,"Correlation"
"156","AMD1","ZFX",0.381325616,"Correlation"
"157","AMD1","ZNF573",0.505668485,"Correlation"
"158","ANKRD10","ABI1",0.549165228,"Correlation"
"159","ANKRD10","BCLAF1",0.517603799,"Correlation"
"160","ANKRD10","C6orf120",0.340064434,"Correlation"
"161","ANKRD10","CDIPT",0.462141875,"Correlation"
"162","ANKRD10","CEP57",0.462273815,"Correlation"
"163","ANKRD10","CRLF3",0.339202005,"Correlation"
"164","ANKRD10","CYP2E1",0.33440737,"Correlation"
"165","ANKRD10","ERBB4",0.588781395,"Correlation"
"166","ANKRD10","LRRC14",0.559508236,"Correlation"
"167","ANKRD10","MAP4K3",0.484200132,"Correlation"
"169","ANKRD10","TCEAL1",0.439702975,"Correlation"
"170","ANKRD10","TSPYL5",0.481535518,"Correlation"
"171","ANKRD10","USP3",0.498025749,"Correlation"
"172","ANKRD10","WSB1",0.690535622,"Correlation"
"173","ANKRD10","ZFX",0.511470197,"Correlation"
"174","ANKRD27","CYP2E1",0.588977771,"Correlation"
"175","ANKRD27","DEDD",0.39648644,"Correlation"
"176","ANKRD27","SRSF10",0.49692719,"Correlation"
"177","ANKRD27","STAG2",0.458910616,"Correlation"
"178","ANKRD27","TGOLN2",0.525310566,"Correlation"
"179","ANKRD28","CLIC4",0.394492028,"Correlation"
"180","ANKRD28","DOLPP1",0.534328988,"Correlation"
"181","ANKRD28","KRIT1",0.377651189,"Correlation"
"182","ANKRD28","SSBP3",0.419995691,"Correlation"
"183","ANKRD28","STX2",0.407170689,"Correlation"
"184","ANKRD28","TNFAIP3",0.555475652,"Correlation"
"185","ANXA1","CENPU",0.48274031,"Correlation"
"186","ANXA1","DHX29",0.312870712,"Correlation"
"187","ANXA1","MED8",0.531026175,"Correlation"
"188","ANXA1","RCN2",0.44589667,"Correlation"
"189","ANXA1","TMOD2",0.546065365,"Correlation"
"190","ARMC1","ADNP",0.57986156,"Correlation"
"191","ARMC1","AKR1C1",0.599533147,"Correlation"
"192","ARMC1","ATM",0.427194224,"Correlation"
"193","ARMC1","AUH",0.362346126,"Correlation"
"194","ARMC1","BCLAF1",0.593042736,"Correlation"
"196","ARMC1","CREG1",0.567207589,"Correlation"
"197","ARMC1","DEDD",0.571555201,"Correlation"
"198","ARMC1","FAM65B",0.441313951,"Correlation"
"199","ARMC1","GSAP",0.335640047,"Correlation"
"200","ARMC1","HABP4",0.475023809,"Correlation"
"201","ARMC1","HLA-B",0.452325289,"Correlation"
"202","ARMC1","HNMT",0.435979741,"Correlation"
"203","ARMC1","MAP4K5",0.412148414,"Correlation"
"204","ARMC1","MARK4",0.404748438,"Correlation"
"205","ARMC1","MED8",0.496725742,"Correlation"
"207","ARMC1","PLCB1",0.362261187,"Correlation"
"208","ARMC1","PPP3CA",0.489616103,"Correlation"
"209","ARMC1","PROSER1",0.377110723,"Correlation"
"210","ARMC1","RANGRF",0.478715974,"Correlation"
"211","ARMC1","SETD2",0.498635352,"Correlation"
"212","ARMC1","SRSF10",0.319629235,"Correlation"
"213","ARMC1","SUN1",0.359002191,"Correlation"
"214","ARMC1","TGOLN2",0.485089363,"Correlation"
"216","ARMC1","TMX1",0.502417039,"Correlation"
"217","ARMC1","UCHL1",0.560718775,"Correlation"
"218","ARMC1","UPF3B",0.514166289,"Correlation"
"219","ARMC1","WASF1",0.498868778,"Correlation"
"220","ARMC1","ZCCHC10",0.408017309,"Correlation"
"221","ARMC1","ZFX",0.413055904,"Correlation"
"222","ASXL2","AKR1C1",0.446832579,"Correlation"
"223","ASXL2","ANKRD27",0.661525892,"Correlation"
"224","ASXL2","CEP170B",0.369662777,"Correlation"
"225","ASXL2","CLCN6",0.524336529,"Correlation"
"226","ASXL2","CXorf56",0.521719457,"Correlation"
"227","ASXL2","DEDD",0.38713694,"Correlation"
"228","ASXL2","FHL1",0.506700244,"Correlation"
"229","ASXL2","HNMT",0.457814858,"Correlation"
"230","ASXL2","LRCH3",0.410368984,"Correlation"
"231","ASXL2","MARK4",0.430205216,"Correlation"
"232","ASXL2","RCN2",0.536620161,"Correlation"
"233","ASXL2","RFX7",0.435874383,"Correlation"
"234","ASXL2","RIT1",0.378995188,"Correlation"
"235","ASXL2","SEPT6",0.42164494,"Correlation"
"236","ASXL2","SH2B3",0.454044567,"Correlation"
"237","ATF7IP","ASXL2",0.508749012,"Correlation"
"238","ATF7IP","CRLF3",0.55690135,"Correlation"
"239","ATF7IP","ENPP2",0.643360514,"Correlation"
"240","ATF7IP","HABP4",0.389626799,"Correlation"
"241","ATF7IP","ITPR2",0.476433779,"Correlation"
"242","ATF7IP","LRBA",0.415588337,"Correlation"
"243","ATF7IP","MFN1",0.541566114,"Correlation"
"244","ATF7IP","MUS81",0.524130037,"Correlation"
"245","ATF7IP","PNISR",0.399745924,"Correlation"
"247","ATF7IP","SAT1",0.388137434,"Correlation"
"248","ATF7IP","SH2B3",0.348316634,"Correlation"
"249","ATF7IP","SORBS1",0.371166351,"Correlation"
"250","ATF7IP","STRN3",0.301042915,"Correlation"
"252","AUH","ATM",0.498624106,"Correlation"
"253","AUH","CEP57",0.460163782,"Correlation"
"254","AUH","FLNC",0.385669943,"Correlation"
"255","AUTS2","ANKRD27",0.523641636,"Correlation"
"256","AUTS2","CDH22",0.431542743,"Correlation"
"257","AUTS2","GIPC1",0.431307908,"Correlation"
"258","AUTS2","KCNAB1",0.575112224,"Correlation"
"259","AUTS2","NUP43",0.501581915,"Correlation"
"260","AUTS2","PHKB",0.683072844,"Correlation"
"261","AUTS2","SH3GLB1",0.48388009,"Correlation"
"262","AUTS2","SLC11A2",0.450066368,"Correlation"
"264","BCLAF1","TGOLN2",0.425452391,"Correlation"
"265","BCLAF1","TRIM5",0.439266816,"Correlation"
"266","BNIP3","ABI1",0.546200531,"Correlation"
"267","BNIP3","CRLF3",0.420845005,"Correlation"
"268","BNIP3","DEDD",0.500843753,"Correlation"
"269","BNIP3","DERL1",0.435212515,"Correlation"
"270","BNIP3","ESRRG",0.461744057,"Correlation"
"272","BNIP3","GDI1",0.593610994,"Correlation"
"273","BNIP3","IFRD1",0.363787438,"Correlation"
"274","BNIP3","LIMA1",0.433022696,"Correlation"
"275","BNIP3","MARK4",0.526809955,"Correlation"
"276","BNIP3","NBR1",0.351929297,"Correlation"
"277","BNIP3","R3HCC1",0.503099188,"Correlation"
"279","BNIP3","WSB1",0.424390397,"Correlation"
"281","BTG1","CBLB",0.518224522,"Correlation"
"282","BTG1","EIF3E",0.589870353,"Correlation"
"283","BTG1","ENPP2",0.420906465,"Correlation"
"284","BTG1","HEATR3",0.521623258,"Correlation"
"285","BTG1","MAN2A1",0.335970157,"Correlation"
"286","BTG1","TPP1",0.340256231,"Correlation"
"289","C6orf120","FLNC",0.318125842,"Correlation"
"290","C6orf120","METTL9",0.385280909,"Correlation"
"291","CALD1","ALMS1",0.454951594,"Correlation"
"292","CALD1","CLIC4",0.350479423,"Correlation"
"293","CALD1","ERBB4",0.444763111,"Correlation"
"295","CALD1","LRBA",0.521814798,"Correlation"
"296","CALD1","LRCH3",0.477536207,"Correlation"
"297","CALD1","PHKB",0.443076729,"Correlation"
"298","CALD1","PLEKHA2",0.502703946,"Correlation"
"299","CALD1","PUM2",0.397672018,"Correlation"
"300","CALD1","SASH1",0.327853193,"Correlation"
"301","CALD1","SAV1",0.441580478,"Correlation"
"302","CALD1","SMAD5",0.496142175,"Correlation"
"303","CALD1","SPEN",0.524358974,"Correlation"
"304","CALD1","SSBP3",0.451704913,"Correlation"
"305","CALD1","STRN3",0.514817874,"Correlation"
"306","CALD1","TCF12",0.623727824,"Correlation"
"307","CALD1","UNC13B",0.576061362,"Correlation"
"308","CALD1","UPF3B",0.576309395,"Correlation"
"309","CARD8","CPOX",0.580043903,"Correlation"
"310","CARD8","EIF3E",0.55749489,"Correlation"
"311","CARD8","ERBB4",0.43398988,"Correlation"
"312","CARD8","HLA-B",0.578227573,"Correlation"
"313","CARD8","MON2",0.477876962,"Correlation"
"314","CARD8","NBPF1",0.49385998,"Correlation"
"315","CARD8","OGT",0.463633024,"Correlation"
"316","CARD8","SAV1",0.332589061,"Correlation"
"317","CARD8","SF3A1",0.452003878,"Correlation"
"318","CARD8","SH2B3",0.622834518,"Correlation"
"319","CARD8","SSFA2",0.519704418,"Correlation"
"320","CARD8","TSPYL5",0.394309775,"Correlation"
"321","CARD8","ZNF83",0.434069525,"Correlation"
"322","CBLB","ANKRD27",0.36462397,"Correlation"
"323","CBLB","BCLAF1",0.43074803,"Correlation"
"324","CBLB","CCDC90B",0.448323925,"Correlation"
"325","CBLB","GIPC1",0.536135462,"Correlation"
"326","CBLB","TCEAL1",0.633254606,"Correlation"
"327","CBLB","TGOLN2",0.497746026,"Correlation"
"328","CBLB","TRIM5",0.50822053,"Correlation"
"329","CBLB","TWIST1",0.548930403,"Correlation"
"330","CCDC90B","SMNDC1",0.437419685,"Correlation"
"331","CCNL1","AASS",0.30909078,"Correlation"
"332","CCNL1","ADAMTS1",0.391504024,"Correlation"
"333","CCNL1","ERBB4",0.384913065,"Correlation"
"334","CCNL1","FLNC",0.490439381,"Correlation"
"335","CCNL1","HNRNPA2B1",0.492023989,"Correlation"
"336","CCNL1","MON2",0.468060394,"Correlation"
"337","CCNL1","MUS81",0.398264562,"Correlation"
"338","CCNL1","N4BP2L2",0.428386483,"Correlation"
"339","CCNL1","PHKB",0.413713419,"Correlation"
"340","CCNL1","PIGA",0.349979468,"Correlation"
"341","CCNL1","PNN",0.427514724,"Correlation"
"342","CCNL1","PTPRA",0.558968602,"Correlation"
"343","CCNL1","RAP1B",0.522631559,"Correlation"
"344","CCNL1","SAT1",0.462842958,"Correlation"
"345","CCNL1","SOCS2",0.554679308,"Correlation"
"346","CCNL1","SPEN",0.605418193,"Correlation"
"347","CCNL1","TMEM38B",0.548741053,"Correlation"
"348","CDH11","ALMS1",0.577133767,"Correlation"
"349","CDH11","AUH",0.534855897,"Correlation"
"350","CDH11","CARD8",0.385373124,"Correlation"
"351","CDH11","CCDC90B",0.430496889,"Correlation"
"352","CDH11","CMTM6",0.385182791,"Correlation"
"353","CDH11","KLF6",0.360472779,"Correlation"
"354","CDH11","MAP4K3",0.36335806,"Correlation"
"355","CDH11","MON2",0.323011649,"Correlation"
"356","CDH11","NCOA6",0.344502562,"Correlation"
"357","CDH11","PALLD",0.458037959,"Correlation"
"358","CDH11","PTPRA",0.529872862,"Correlation"
"361","CDH22","KRIT1",0.337424514,"Correlation"
"363","CDH22","SSBP3",0.417713276,"Correlation"
"364","CDIPT","ADNP",0.350787645,"Correlation"
"365","CDIPT","CPOX",0.358640963,"Correlation"
"366","CDIPT","CREG1",0.510932679,"Correlation"
"367","CDIPT","DIDO1",0.50412376,"Correlation"
"368","CDK12","PLCB1",0.404935444,"Correlation"
"369","CDK12","POT1",0.396349353,"Correlation"
"370","CDK12","SEPT6",0.618421436,"Correlation"
"372","CDK12","WSB1",0.435005558,"Correlation"
"373","CEBPZ","ATM",0.411764926,"Correlation"
"374","CEBPZ","CDH22",0.431120916,"Correlation"
"375","CEBPZ","HNMT",0.475398576,"Correlation"
"376","CEBPZ","MARK3",0.508090125,"Correlation"
"377","CEBPZ","PRDX4",0.591078395,"Correlation"
"378","CEBPZ","R3HCC1",0.509413384,"Correlation"
"379","CEBPZ","SRSF10",0.451639138,"Correlation"
"380","CEBPZ","TGOLN2",0.351396982,"Correlation"
"381","CEBPZ","TWIST1",0.375679553,"Correlation"
"382","CEBPZ","TXN2",0.517835148,"Correlation"
"383","CENPU","CYP2E1",0.390478373,"Correlation"
"384","CEP170B","PDE4A",0.492435347,"Correlation"
"385","CEP170B","RBM12",0.461955573,"Correlation"
"387","CEP57","ANKRD27",0.455297888,"Correlation"
"388","CEP57","DIDO1",0.409110824,"Correlation"
"389","CEP57","NEK1",0.535684658,"Correlation"
"390","CEP57","SEPT6",0.469899627,"Correlation"
"391","CEP57","SORBS1",0.400215904,"Correlation"
"392","CEP57","TSPYL5",0.482957157,"Correlation"
"393","CHD1","BCLAF1",0.529494214,"Correlation"
"394","CHD1","LPCAT4",0.787871152,"Correlation"
"395","CHD1","MAP3K7",0.447041533,"Correlation"
"396","CHD1","PDE4A",0.461322991,"Correlation"
"397","CHD1","POT1",0.420949149,"Correlation"
"398","CHD1","STAG2",0.45423849,"Correlation"
"399","CHD1","TCEAL1",0.508924082,"Correlation"
"400","CHD1","TGOLN2",0.526341991,"Correlation"
"401","CHD1","TMEM38B",0.385699372,"Correlation"
"402","CHD1","TXN2",0.588042268,"Correlation"
"403","CLCN6","CYP2E1",0.544463298,"Correlation"
"404","CLIC4","ANXA1",0.40282945,"Correlation"
"405","CLIC4","BCLAF1",0.427792233,"Correlation"
"406","CLIC4","C6orf120",0.412148975,"Correlation"
"407","CLIC4","CBLB",0.490674727,"Correlation"
"408","CLIC4","CCDC90B",0.331883569,"Correlation"
"409","CLIC4","CLCN6",0.392637183,"Correlation"
"410","CLIC4","FOXN3",0.403238347,"Correlation"
"411","CLIC4","MAP3K7",0.477949257,"Correlation"
"412","CLIC4","MED14",0.397800402,"Correlation"
"413","CLIC4","OGT",0.516568077,"Correlation"
"414","CLIC4","R3HCC1",0.484981685,"Correlation"
"415","CLIC4","RCN2",0.482901494,"Correlation"
"416","CLIC4","SMNDC1",0.452468781,"Correlation"
"417","CLIC4","SNX11",0.540680322,"Correlation"
"418","CLIC4","SRSF10",0.568876819,"Correlation"
"419","CLIC4","SSBP3",0.571960964,"Correlation"
"420","CLIC4","TCEAL1",0.337306076,"Correlation"
"421","CLIC4","TRIM5",0.501907737,"Correlation"
"423","CLK4","HMGN4",0.311554153,"Correlation"
"424","CLK4","MAN2A1",0.450739969,"Correlation"
"426","CLK4","PHKB",0.444471156,"Correlation"
"427","CLK4","RBM12",0.312783867,"Correlation"
"428","CLK4","SAV1",0.538143436,"Correlation"
"430","CLK4","TCF12",0.376532025,"Correlation"
"431","CLK4","TPP1",0.527934609,"Correlation"
"432","CMTM6","ASXL2",0.464114235,"Correlation"
"433","CMTM6","FAM65B",0.333896583,"Correlation"
"434","CMTM6","FHL1",0.461180241,"Correlation"
"435","CMTM6","REL",0.434276916,"Correlation"
"436","CMTM6","SF3A1",0.332509158,"Correlation"
"437","CMTM6","SH2B3",0.484343353,"Correlation"
"438","CMTM6","SLC35A3",0.409473946,"Correlation"
"439","CMTM6","STAG2",0.344249623,"Correlation"
"440","CMTM6","STRN3",0.395426904,"Correlation"
"441","CMTM6","WSB1",0.353954787,"Correlation"
"442","CMTM6","ZCCHC8",0.473624113,"Correlation"
"444","CNOT1","ANKRD10",0.37366898,"Correlation"
"445","CNOT1","ANXA1",0.379967268,"Correlation"
"446","CNOT1","C6orf120",0.305859999,"Correlation"
"447","CNOT1","CDH11",0.485444049,"Correlation"
"448","CNOT1","DIDO1",0.42611147,"Correlation"
"449","CNOT1","DOLPP1",0.46633538,"Correlation"
"450","CNOT1","EIF3E",0.431664507,"Correlation"
"452","CNOT1","HNMT",0.444253487,"Correlation"
"453","CNOT1","IFRD1",0.33629067,"Correlation"
"454","CNOT1","KCTD12",0.451514051,"Correlation"
"455","CNOT1","KLF6",0.34890469,"Correlation"
"456","CNOT1","MFN1",0.357199418,"Correlation"
"457","CNOT1","SAT1",0.528642354,"Correlation"
"458","CNOT1","SOCS2",0.668006177,"Correlation"
"459","CNOT1","UBXN7",0.311803451,"Correlation"
"460","CNOT1","USP3",0.423221878,"Correlation"
"461","CNOT1","WSB1",0.371301085,"Correlation"
"462","CNOT1","YY1AP1",0.408976331,"Correlation"
"463","CNOT1","ZCCHC8",0.482385262,"Correlation"
"464","COX5A","ABCA8",0.33225957,"Correlation"
"465","COX5A","ANKRD10",0.431001527,"Correlation"
"466","COX5A","DEDD",0.463328373,"Correlation"
"467","COX5A","DENND4A",0.373260971,"Correlation"
"468","COX5A","ESRRG",0.483095418,"Correlation"
"470","COX5A","KCNE4",0.432182199,"Correlation"
"471","COX5A","LRBA",0.337079929,"Correlation"
"472","COX5A","MGST3",0.419716476,"Correlation"
"475","COX5A","PLSCR1",0.444630553,"Correlation"
"476","COX5A","PNISR",0.335861524,"Correlation"
"477","COX5A","PPP1R12B",0.316347381,"Correlation"
"478","COX5A","PROSER1",0.517865172,"Correlation"
"479","COX5A","PTPRA",0.434004806,"Correlation"
"480","COX5A","RANGRF",0.365944839,"Correlation"
"483","COX5A","UPF3B",0.371048981,"Correlation"
"484","COX5A","ZBTB7A",0.352242453,"Correlation"
"485","COX5A","ZNF12",0.396902563,"Correlation"
"489","CPSF6","SMNDC1",0.39060287,"Correlation"
"490","CPSF7","ABI1",0.309696277,"Correlation"
"491","CPSF7","ANKRD10",0.331985041,"Correlation"
"492","CPSF7","CRLF3",0.389345867,"Correlation"
"493","CPSF7","DEDD",0.502610965,"Correlation"
"494","CPSF7","EIF1B",0.518368886,"Correlation"
"496","CPSF7","ENPP2",0.352051424,"Correlation"
"497","CPSF7","NBPF1",0.310702614,"Correlation"
"498","CPSF7","NBR1",0.452064134,"Correlation"
"499","CPSF7","OAT",0.591691805,"Correlation"
"501","CPSF7","SPEN",0.421595561,"Correlation"
"502","CPSF7","STX16",0.584177261,"Correlation"
"503","CPSF7","TARDBP",0.586568089,"Correlation"
"504","CPSF7","TMEM165",0.384753645,"Correlation"
"505","CPSF7","TMOD2",0.469805055,"Correlation"
"506","CPSF7","WIPI2",0.468713639,"Correlation"
"507","CPSF7","ZBTB7A",0.313243303,"Correlation"
"508","CREG1","ATM",0.339189313,"Correlation"
"509","CREG1","C6orf120",0.384425848,"Correlation"
"510","CREG1","CEP170B",0.455430469,"Correlation"
"511","CREG1","CHD1",0.567999874,"Correlation"
"512","CREG1","CLIC4",0.475191895,"Correlation"
"513","CREG1","CPOX",0.369063098,"Correlation"
"514","CREG1","FHL1",0.333336573,"Correlation"
"515","CREG1","GDI1",0.436613093,"Correlation"
"516","CREG1","GIPC1",0.352341586,"Correlation"
"517","CREG1","HNMT",0.451363751,"Correlation"
"518","CREG1","MAP4K5",0.46926891,"Correlation"
"519","CREG1","MED14",0.464670791,"Correlation"
"520","CREG1","SH2B3",0.365555451,"Correlation"
"521","CREG1","TPP1",0.508040984,"Correlation"
"522","CREG1","UBXN7",0.51526493,"Correlation"
"523","CREG1","ZFX",0.53117298,"Correlation"
"524","CRISPLD2","ADAMTS1",0.548652126,"Correlation"
"525","CRISPLD2","CHD1",0.562474862,"Correlation"
"526","CRISPLD2","DERL1",0.308362735,"Correlation"
"527","CRISPLD2","HNMT",0.526658892,"Correlation"
"528","CRISPLD2","JMJD1C",0.470636716,"Correlation"
"529","CRISPLD2","SAT1",0.489137578,"Correlation"
"530","CRISPLD2","SH2B3",0.501502909,"Correlation"
"531","CRISPLD2","TIMP2",0.358746729,"Correlation"
"532","CRISPLD2","USP3",0.451596944,"Correlation"
"533","CRLF3","C6orf120",0.309821568,"Correlation"
"534","CRLF3","CLCN6",0.390684479,"Correlation"
"535","CRLF3","CPSF6",0.490858651,"Correlation"
"536","CRLF3","FAM65B",0.30165048,"Correlation"
"537","CRLF3","HNMT",0.301821334,"Correlation"
"538","CRLF3","LRCH3",0.338219224,"Correlation"
"539","CRLF3","R3HCC1",0.432785678,"Correlation"
"540","CRLF3","RPRD1A",0.427705954,"Correlation"
"541","CRLF3","SETD2",0.532438232,"Correlation"
"542","CRLF3","SH3GLB1",0.307929326,"Correlation"
"543","CRLF3","SNX11",0.392068372,"Correlation"
"544","CRLF3","SOCS2",0.380788982,"Correlation"
"545","CRLF3","SPOCK1",0.562920168,"Correlation"
"547","CRLF3","TSPYL5",0.464413201,"Correlation"
"548","CRLF3","UBXN7",0.433059864,"Correlation"
"549","CRLF3","ZCCHC10",0.535927063,"Correlation"
"550","CRY1","AHR",0.329153105,"Correlation"
"551","CRY1","ANKRD10",0.499162461,"Correlation"
"552","CRY1","ANXA1",0.557890325,"Correlation"
"553","CRY1","BCLAF1",0.318846505,"Correlation"
"554","CRY1","BNIP3",0.304948541,"Correlation"
"555","CRY1","CEP57",0.489451347,"Correlation"
"556","CRY1","CRISPLD2",0.473157461,"Correlation"
