"","p.adj","p.vec","reg.mat"
"CUL1:GNAI2",1,0.333333333333333,-1
"CUL1:MAPRE2",1,0.333333333333333,1
"CUL1:OAT",1,0.333333333333333,1
"CUL1:PCMT1",1,0.333333333333333,1
"CUL1:SPI1",1,0.333333333333333,-1
"CUL1:TBK1",1,0.333333333333333,1
"DDB1:CHCHD2",1,0.333333333333333,-1
"DDB1:COPS5",1,0.333333333333333,-1
"DDB1:GNAI2",1,0.333333333333333,1
"DDB1:TBK1",1,0.333333333333333,-1
"DDX1:FKBP3",1,0.333333333333333,-1
"DDX1:GOT1",1,0.333333333333333,-1
"DDX1:PAM",1,0.333333333333333,-1
"DDX1:PPP3CA",1,0.333333333333333,-1
"DDX1:RAB14",1,0.333333333333333,1
"DDX1:RASA1",1,0.333333333333333,1
"DDX1:SARAF",1,0.333333333333333,1
"DDX1:SNAP25",1,0.333333333333333,-1
"DDX1:UBE2D2",1,0.333333333333333,-1
"DDX1:VDAC1",1,0.333333333333333,1
"DDX1:VDAC3",1,0.333333333333333,-1
"DNM1L:AAAS",1,0.333333333333333,-1
"DNM1L:ANKMY2",1,0.333333333333333,1
"DNM1L:ARL1",1,0.333333333333333,1
"DNM1L:BCL2",1,0.333333333333333,1
"DNM1L:CASP10",1,0.333333333333333,-1
"DNM1L:CDC42",1,0.333333333333333,-1
"DNM1L:CHCHD2",1,0.333333333333333,1
"DNM1L:CLTC",1,0.333333333333333,1
"DNM1L:COPS2",1,0.333333333333333,1
"DNM1L:COPS5",1,0.333333333333333,1
"DNM1L:CUL1",1,0.333333333333333,1
"DNM1L:DDB1",1,0.333333333333333,-1
"DNM1L:FLNA",1,0.333333333333333,-1
"DNM1L:GARS",1,0.333333333333333,-1
"DNM1L:GNAI2",1,0.333333333333333,-1
"DNM1L:HINT1",1,0.333333333333333,1
"DNM1L:HSP90AB1",1,0.333333333333333,1
"DNM1L:MAPRE2",1,0.333333333333333,1
"DNM1L:MORF4L1",1,0.333333333333333,1
"DNM1L:MYH9",1,0.333333333333333,-1
"DNM1L:NOTCH3",1,0.333333333333333,-1
"DNM1L:OAT",1,0.333333333333333,1
"DNM1L:OXCT1",1,0.333333333333333,-1
"DNM1L:PCMT1",1,0.333333333333333,1
"DNM1L:PSMC2",1,0.333333333333333,-1
"DNM1L:PSMD1",1,0.333333333333333,1
"DNM1L:PTGER3",1,0.333333333333333,-1
"DNM1L:RAN",1,0.333333333333333,1
"DNM1L:SKIV2L2",1,0.333333333333333,1
"DNM1L:SPI1",1,0.333333333333333,-1
"DNM1L:STK39",1,0.333333333333333,-1
"DNM1L:TBK1",1,0.333333333333333,1
"DNM1L:TMEM30A",1,0.333333333333333,1
"DNM1L:TUBA1B",1,0.333333333333333,-1
"DNM1L:TXNL1",1,0.333333333333333,-1
"DNM1L:UBE2V2",1,0.333333333333333,1
"DNM1L:VPS35",1,0.333333333333333,1
"DNM1L:YWHAQ",1,0.333333333333333,-1
"DNM1L:ZC3H15",1,0.333333333333333,1
"EFEMP2:PFN2",1,0.333333333333333,1
"EFEMP2:RNF11",1,0.333333333333333,1
"ELP3:ARL6IP5",1,0.333333333333333,1
"ELP3:ARMC1",1,0.333333333333333,-1
"ELP3:ATP6V1A",1,0.333333333333333,1
"ELP3:CLCN6",1,0.333333333333333,-1
"ELP3:COPS4",1,0.333333333333333,-1
"ELP3:DDX1",1,0.333333333333333,-1
"ELP3:EPRS",1,0.333333333333333,1
"ELP3:FKBP3",1,0.333333333333333,1
"ELP3:FURIN",1,0.333333333333333,1
"ELP3:GOT1",1,0.333333333333333,1
"ELP3:GULP1",1,0.333333333333333,-1
"ELP3:HABP4",1,0.333333333333333,-1
"ELP3:HSPE1",1,0.333333333333333,1
"ELP3:PAFAH1B1",1,0.333333333333333,-1
"ELP3:PAM",1,0.333333333333333,1
"ELP3:PDHB",1,0.333333333333333,1
"ELP3:PPP3CA",1,0.333333333333333,1
"ELP3:RAB14",1,0.333333333333333,-1
"ELP3:RASA1",1,0.333333333333333,-1
"ELP3:SARAF",1,0.333333333333333,-1
"ELP3:SNAP25",1,0.333333333333333,1
"ELP3:SNAP91",1,0.333333333333333,1
"ELP3:STAU1",1,0.333333333333333,-1
"ELP3:TOR1AIP2",1,0.333333333333333,-1
