"SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OG_Gene","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"129883","false","4.59454136","0.0","NA",,,"0.21764958","0.0","false","2","8","false",,"NACA","NACA","29.0","2","0",,"1","0.64054586","false","0","NACA","0","0.0"
"129884","false","4.59454136","0.0","Neurons",,,"0.21764958","0.0","false","2","8","false",,"TAC3","TAC3","29.0","2","0",,"1","0.64054586","false","0","TAC3","0","0.0"
"129885","false","4.62099043","0.0","NA",,,"0.21640382","0.0","false","1","8","false",,"DLG2","DLG2","31.0","1","0","false","0","0.63790096","false","0","DLG2","0","0.0"
"129886","false","3.87084975","3.313E-5","NA",,,"0.25834121","0.0","false","2","6","false",,"UBAC1","UBAC1","43.0","2","0",,"0","0.71291503","false","0","UBAC1","7840","0.525"
"129887","false","4.09257175","0.0","NA",,,"0.24434514","0.0","false","1","7","false",,"TRPC3","TRPC3","19.0","1","0",,"0","0.69074282","false","0","TRPC3","0","0.0"
"129888","false","5.15419246","0.0","Neurons",,,"0.19401681","0.0","false","1","8","false",,"AMPH","AMPH","23.0","1","0","false","0","0.58458075","false","0","AMPH","0","0.0"
"129889","false","5.15419246","0.0","NA",,,"0.19401681","0.0","false","1","8","false",,"ARHGAP17","ARHGAP17","23.0","1","0","false","0","0.58458075","false","0","ARHGAP17","0","0.0"
"129890","false","3.93894204","0.0","NA",,,"0.25387528","0.0","false","1","7","false",,"ITGA9","ITGA9","78.0","1","0",,"0","0.7061058","false","0","ITGA9","0","0.0"
"129891","false","3.73241418","0.0","NA",,,"0.26792311","1.0","false","2","7","false",,"RAB1B","RAB1B","147.5","2","0",,"0","0.72675858","false","0","RAB1B","0","0.51215278"
"129892","false","4.01828925","0.0","NA",,,"0.24886212","0.0","false","1","6","false",,"RAP80","RAP80","102.0","1","0",,"0","0.69817107","false","0","RAP80","0","0.0"
"129893","false","4.02841868","0.0","NA",,,"0.24823636","0.0","false","1","6","false",,"SUFU","SUFU","37.0","1","0",,"0","0.69715813","false","0","SUFU","0","0.0"
"129894","false","3.73241418","0.0","NA",,,"0.26792311","1.0","false","2","7","false",,"RAB6A","RAB6A","147.5","2","0",,"0","0.72675858","false","0","RAB6A","0","0.51215278"
"129895","false","4.04727068","0.0","NA",,,"0.24708009","0.0","false","1","8","false",,"DYNLT1","DYNLT1","60.0","1","0",,"0","0.69527293","false","0","DYNLT1","0","0.0"
"129896","false","3.97439505","0.0","NA",,,"0.25161062","0.0","false","1","6","false",,"MAP3K3","MAP3K3","124.0","1","0",,"0","0.7025605","false","0","MAP3K3","0","0.0"
"129897","false","3.97439505","0.0","NA",,,"0.25161062","0.0","false","1","6","false",,"IL17RD","IL17RD","124.0","1","0",,"0","0.7025605","false","0","IL17RD","0","0.0"
"129898","false","3.97439505","0.0","NA",,,"0.25161062","0.0","false","1","6","false",,"PELI3","PELI3","124.0","1","0",,"0","0.7025605","false","0","PELI3","0","0.0"
"129899","false","4.14828362","0.0","NA",,,"0.24106356","0.0","false","1","8","false",,"TIMP3","TIMP3","21.0","1","0",,"0","0.68517164","false","0","TIMP3","0","0.0"
"129900","false","5.14378165","0.0","Neurons",,,"0.1944095","0.0","false","1","9","false",,"STXBP1","STXBP1","8.0","1","0",,"0","0.58562183","false","0","STXBP1","0","0.0"
"129901","false","4.01209904","0.0","Neurons",,,"0.24924609","0.0","false","1","8","false",,"GABRA1","GABRA1","56.0","1","0",,"0","0.6987901","false","0","GABRA1","0","0.0"
"129902","false","4.05458638","0.0","Oligodendrocytes",,,"0.24663428","0.0","false","1","6","false",,"SOX8","SOX8","53.0","1","0",,"0","0.69454136","false","0","SOX8","0","0.0"
"129903","false","4.15531795","0.0","NA",,,"0.24065547","0.0","false","1","7","false",,"SKAP2","SKAP2","104.0","1","0","false","0","0.6844682","false","0","SKAP2","0","0.0"
"129904","false","3.97720878","0.0","NA",,,"0.25143261","0.0","false","1","6","false",,"RAI2","RAI2","85.0","1","0",,"0","0.70227912","false","0","RAI2","0","0.0"
"129905","false","4.01772651","0.0","NA",,,"0.24889698","0.0","false","1","7","false",,"COPS7A","COPS7A","94.0","1","0",,"0","0.69822735","false","0","COPS7A","0","0.0"
"129906","false","4.02054024","0.0","NA",,,"0.24872279","0.0","false","1","8","false",,"NMB","NMB","13.0","1","0",,"0","0.69794598","false","0","NMB","0","0.0"
"129907","false","5.74873382","0.0","NA",,,"0.17395135","0.0","false","1","8","false",,"STRN4","STRN4","2.0","1","0",,"0","0.52512662","false","0","STRN4","0","0.0"
"129908","false","4.16938661","0.0","NA",,,"0.23984343","0.0","false","1","8","false",,"DEDD2","DEDD2","29.0","1","0",,"0","0.68306134","false","0","DEDD2","0","0.0"
"129909","false","4.04727068","0.0","NA",,,"0.24708009","0.0","false","1","8","false",,"DYNLT3","DYNLT3","60.0","1","0","false","0","0.69527293","false","0","DYNLT3","0","0.0"
"129910","false","3.93894204","0.0","NA",,,"0.25387528","0.0","false","1","7","false",,"INO80C","INO80C","78.0","1","0","false","0","0.7061058","false","0","INO80C","0","0.0"
"129911","false","3.8964547","9.711E-5","NA",,,"0.25664356","0.0","false","3","7","false",,"HTATIP","HTATIP","47.33333333","3","0","false","0","0.71035453","false","0","HTATIP","12154","0.35641026"
"129912","false","4.01772651","0.0","NA",,,"0.24889698","0.0","false","1","7","false",,"COPS8","COPS8","94.0","1","0",,"0","0.69822735","false","0","COPS8","0","0.0"
"129913","false","3.9884637","2.0375E-4","NA",,,"0.2507231","0.0","true","7","7","false",,"SSFA2","SSFA2","6.83333333","7","0","false","1","0.70115363","false","0","SSFA2","40970","0.20833333"
"129914","false","5.54924029","0.0","NA",,,"0.18020485","0.0","false","1","8","false",,"SCRIB","SCRIB","6.0","1","0",,"0","0.54507597","false","0","SCRIB","0","0.0"
"129915","false","5.15419246","0.0","NA",,,"0.19401681","0.0","false","1","8","false",,"SH3GLB2","SH3GLB2","23.0","1","0",,"0","0.58458075","false","0","SH3GLB2","0","0.0"
"129916","false","5.54924029","0.0","NA",,,"0.18020485","0.0","false","2","8","false",,"ATP5J2","ATP5J2","6.0","2","0","false","1","0.54507597","false","0","ATP5J2","0","0.0"
"129917","false","5.54924029","0.0","NA",,,"0.18020485","0.0","false","2","8","false",,"ATRAID","ATRAID","6.0","2","0",,"1","0.54507597","false","0","ATRAID","0","0.0"
"129918","false","5.36691052","0.0","NA",,,"0.18632694","0.0","false","1","8","false",,"TSC2","TSC2","15.0","1","0",,"0","0.56330895","false","0","TSC2","0","0.0"
"129919","false","5.36691052","0.0","NA",,,"0.18632694","0.0","false","1","8","false",,"CSN2","CSN2","15.0","1","0","false","0","0.56330895","false","0","CSN2","0","0.0"
"129920","false","5.36691052","0.0","NA",,,"0.18632694","0.0","false","1","8","false",,"PPP2R5A","PPP2R5A","15.0","1","0","false","0","0.56330895","false","0","PPP2R5A","0","0.0"
"129921","true","4.17276308","0.0","NA",,,"0.23964936","0.0","false","1","8","false",,"DOC2B","DOC2B","15.0","1","0",,"0","0.68272369","false","0","DOC2B","0","0.0"
"129922","false","5.17698368","0.0","NA",,,"0.19316267","0.0","false","1","8","false",,"RBL2","RBL2","7.0","1","0",,"0","0.58230163","false","0","RBL2","0","0.0"
"129923","false","5.68261114","0.0","NA",,,"0.17597544","0.0","false","1","8","false",,"PPFIA2","PPFIA2","18.0","1","0",,"0","0.53173889","false","0","PPFIA2","0","0.0"
"129924","false","5.36691052","0.0","NA",,,"0.18632694","0.0","false","1","8","false",,"FEZ2","FEZ2","15.0","1","0",,"0","0.56330895","false","0","FEZ2","0","0.0"
"129925","false","5.36691052","0.0","NA",,,"0.18632694","0.0","false","1","8","false",,"CTNNAL1","CTNNAL1","15.0","1","0",,"0","0.56330895","false","0","CTNNAL1","0","0.0"
"129926","false","4.07709623","0.0","NA",,,"0.2452726","0.0","false","1","6","false",,"TRAK2","TRAK2","55.0","1","0",,"0","0.69229038","false","0","TRAK2","0","0.0"
"129927","false","4.10495217","0.0","NA",,,"0.2436082","0.0","false","2","8","false",,"PNPLA2","PNPLA2","38.0","2","0",,"1","0.68950478","false","0","PNPLA2","0","0.0"
"129928","false","5.74451322","0.0","NA",,,"0.17407915","0.0","false","1","8","false",,"SLC39A2","SLC39A2","5.0","1","0",,"0","0.52554868","false","0","SLC39A2","0","0.0"
"129929","false","4.22200338","0.0","NA",,,"0.23685438","0.0","false","1","8","false",,"GOLGA3","GOLGA3","3.0","1","0",,"0","0.67779966","false","0","GOLGA3","0","0.0"
"129930","false","4.01266179","0.0","NA",,,"0.24921114","0.0","false","1","7","false",,"MAP3K8","MAP3K8","213.0","1","0","false","0","0.69873382","false","0","MAP3K8","0","0.0"
"129931","false","3.90236353","6.876E-5","NA",,,"0.25625496","0.0","false","2","6","false",,"RBM17","RBM17","54.0","2","0",,"0","0.70976365","false","0","RBM17","6706","0.5047619"
"129932","false","3.93894204","0.0","NA",,,"0.25387528","0.0","false","1","7","false",,"SAT2","SAT2","78.0","1","0",,"0","0.7061058","false","0","SAT2","0","0.0"
"129933","false","4.04727068","0.0","Neurons",,,"0.24708009","0.0","false","1","8","false",,"CKMT1B","CKMT1B","60.0","1","0",,"0","0.69527293","false","0","CKMT1B","0","0.0"
"129934","false","5.14378165","0.0","NA",,,"0.1944095","0.0","false","1","9","false",,"STXBP2","STXBP2","8.0","1","0","false","0","0.58562183","false","0","STXBP2","0","0.0"
"129935","false","3.97720878","0.0","Endothelial",,,"0.25143261","0.0","false","1","6","false",,"MECOM","MECOM","85.0","1","0",,"0","0.70227912","false","0","MECOM","0","0.0"
"129936","false","3.97720878","0.0","NA",,,"0.25143261","0.0","false","1","6","false",,"mdm2","mdm2","85.0","1","0",,"0","0.70227912","false","0","mdm2","0","0.0"
"129937","false","3.97720878","0.0","NA",,,"0.25143261","0.0","false","1","6","false",,"EEF1D","EEF1D","85.0","1","0",,"0","0.70227912","false","0","EEF1D","0","0.0"
"129938","false","3.97720878","0.0","NA",,,"0.25143261","0.0","false","1","6","false",,"ELAC2","ELAC2","85.0","1","0",,"0","0.70227912","false","0","ELAC2","0","0.0"
"129939","false","3.97720878","0.0","NA",,,"0.25143261","0.0","false","1","6","false",,"ZEB2","ZEB2","85.0","1","0","false","0","0.70227912","false","0","ZEB2","0","0.0"
"129940","false","3.97720878","0.0","NA",,,"0.25143261","0.0","false","1","6","false",,"PSMF1","PSMF1","85.0","1","0",,"0","0.70227912","false","0","PSMF1","0","0.0"
"129941","false","3.98424311","9.216E-5","Neurons",,,"0.2509887","0.0","false","2","6","false",,"DLG3","DLG3","44.0","2","0","false","0","0.70157569","false","0","DLG3","95300","0.51190476"
"129942","false","3.93894204","0.0","NA",,,"0.25387528","0.0","false","1","7","false",,"GDF9","GDF9","78.0","1","0",,"0","0.7061058","false","0","GDF9","0","0.0"
"129943","false","4.18458075","2.3201E-4","NA",,,"0.23897257","0.0","false","2","8","false",,"VEGF","VEGF","12.5","2","0",,"0","0.68154192","false","0","VEGF","79700","0.5"
"129944","false","4.20962296","0.0","NA",,,"0.23755097","0.0","false","1","8","false",,"CSPG2","CSPG2","7.0","1","0",,"0","0.6790377","false","0","CSPG2","0","0.0"
"129945","false","4.20962296","0.0","NA",,,"0.23755097","0.0","false","1","8","false",,"ACAN","ACAN","7.0","1","0",,"0","0.6790377","false","0","ACAN","0","0.0"
"129946","false","4.02250985","1.5027E-4","Neurons",,,"0.24860101","0.0","false","2","8","false",,"PRKCE","PRKCE","36.0","2","0",,"0","0.69774902","false","0","PRKCE","77802","0.51470588"
"129947","false","4.08610017","0.0","NA",,,"0.24473213","0.0","false","1","8","false",,"UACA","UACA","55.0","1","0",,"0","0.69138998","false","0","UACA","0","0.0"
"129948","false","5.36691052","0.0","NA",,,"0.18632694","0.0","false","1","8","false",,"ATRX","ATRX","15.0","1","0",,"0","0.56330895","false","0","ATRX","0","0.0"
"129949","false","5.36691052","0.0","NA",,,"0.18632694","0.0","false","1","8","false",,"KIF3A","KIF3A","15.0","1","0","false","0","0.56330895","false","0","KIF3A","0","0.0"
"129950","false","5.36691052","0.0","NA",,,"0.18632694","0.0","false","1","8","false",,"ZNF350","ZNF350","15.0","1","0",,"0","0.56330895","false","0","ZNF350","0","0.0"
"129951","false","5.36691052","0.0","NA",,,"0.18632694","0.0","false","1","8","false",,"MRE11","MRE11","15.0","1","0",,"0","0.56330895","false","0","MRE11","0","0.0"
"129952","false","4.01772651","0.0","NA",,,"0.24889698","0.0","false","1","7","false",,"NSF","NSF","94.0","1","0",,"0","0.69822735","false","0","NSF","0","0.0"
"129953","false","4.52054024","0.0","NA",,,"0.2212125","0.0","false","1","7","false",,"NR3A2","NR3A2","49.0","1","0",,"0","0.64794598","false","0","NR3A2","0","0.0"
"129954","false","4.52054024","0.0","NA",,,"0.2212125","0.0","false","1","7","false",,"RXRG","RXRG","49.0","1","0",,"0","0.64794598","false","0","RXRG","0","0.0"
"129955","false","4.52054024","0.0","NA",,,"0.2212125","0.0","false","1","7","false",,"GHR","GHR","49.0","1","0","false","0","0.64794598","false","0","GHR","0","0.0"
"129956","false","4.52054024","0.0","NA",,,"0.2212125","0.0","false","1","7","false",,"NR1H3","NR1H3","49.0","1","0",,"0","0.64794598","false","0","NR1H3","0","0.0"
"129957","false","4.52054024","0.0","NA",,,"0.2212125","0.0","false","1","7","false",,"RORB","RORB","49.0","1","0",,"0","0.64794598","false","0","RORB","0","0.0"
"129958","false","4.79741137","9.92E-6","NA",,,"0.20844575","0.0","true","2","7","false",,"ZNF83","ZNF83","3.5","2","0",,"0","0.62025886","false","0","ZNF83","2692","0.5"
"129959","false","5.44569499","0.0","Neurons",,,"0.18363129","0.0","false","1","8","false",,"ADD2","ADD2","14.0","1","0",,"0","0.5554305","false","0","ADD2","0","0.0"
"129960","false","3.91249297","0.0","NA",,,"0.25559151","0.0","false","1","6","false",,"ARMC7","ARMC7","58.0","1","0",,"0","0.7087507","false","0","ARMC7","0","0.0"
"129961","false","4.59454136","0.0","NA",,,"0.21764958","0.0","false","1","8","false",,"AGR2","AGR2","29.0","1","0",,"0","0.64054586","false","0","AGR2","0","0.0"
"129962","false","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"POLB","POLB","239.0","1","0",,"0","0.72777153","false","0","POLB","0","0.0"
"129963","false","4.09988745","6.484E-5","NA",,,"0.24390913","0.0","false","2","8","false",,"GTF3C1","GTF3C1","20.5","2","0","false","0","0.69001125","false","0","GTF3C1","34484","0.5"
"129964","false","3.79206528","0.00158644","NA",,,"0.26370854","0.0","false","3","7","false",,"MAP2K1","MAP2K1","102.0","3","0","false","0","0.72079347","false","0","MAP2K1","347860","0.33554817"
"129965","false","5.30725943","0.0","NA",,,"0.18842116","0.0","false","1","8","false",,"SHANK1","SHANK1","12.0","1","0","false","0","0.56927406","false","0","SHANK1","0","0.0"
"129966","false","4.62099043","0.0","NA",,,"0.21640382","0.0","false","1","8","false",,"STAT5B","STAT5B","31.0","1","0","false","0","0.63790096","false","0","STAT5B","0","0.0"
"129967","false","4.01266179","0.0","NA",,,"0.24921114","0.0","false","1","7","false",,"NFKBIE","NFKBIE","213.0","1","0",,"0","0.69873382","false","0","NFKBIE","0","0.0"
"129968","false","3.91474395","1.1219E-4","NA",,,"0.25544455","0.0","false","2","7","false",,"HOXB9","HOXB9","48.5","2","0",,"0","0.7085256","false","0","HOXB9","8862","0.50531915"
"129969","false","4.1820484","0.0","NA",,,"0.23911727","0.0","false","1","8","false",,"CNOT7","CNOT7","19.0","1","0",,"0","0.68179516","false","0","CNOT7","0","0.0"
"129970","true","3.97439505","0.0","NA",,,"0.25161062","0.0","false","1","6","false",,"NAIP","NAIP","124.0","1","0",,"0","0.7025605","false","0","NAIP","0","0.0"
"129971","false","5.74451322","0.0","NA",,,"0.17407915","0.0","false","1","8","false",,"SLC39A1","SLC39A1","5.0","1","0",,"0","0.52554868","false","0","SLC39A1","0","0.0"
"129972","false","4.15531795","0.0","NA",,,"0.24065547","0.0","false","1","7","false",,"MS4A1","MS4A1","104.0","1","0",,"0","0.6844682","false","0","MS4A1","0","0.0"
"129973","false","4.2290377","0.0","NA",,,"0.23646041","0.0","false","1","8","false",,"SP4","SP4","28.0","1","0",,"0","0.67709623","false","0","SP4","0","0.0"
"129974","false","3.94963421","0.0","NA",,,"0.253188","0.0","false","1","6","false",,"CAPNS1","CAPNS1","29.0","1","0","false","0","0.70503658","false","0","CAPNS1","0","0.0"
"129975","false","4.15025324","0.0","NA",,,"0.24094915","0.0","false","1","8","false",,"STAG1","STAG1","23.0","1","0","false","0","0.68497468","false","0","STAG1","0","0.0"
"129976","false","4.17276308","0.0","Neurons",,,"0.23964936","0.0","false","1","8","false",,"DOC2A","DOC2A","15.0","1","0",,"0","0.68272369","false","0","DOC2A","0","0.0"
"129977","false","4.17276308","0.0","NA",,,"0.23964936","0.0","false","1","8","false",,"TOE1","TOE1","15.0","1","0",,"0","0.68272369","false","0","TOE1","0","0.0"
"129978","false","4.01828925","0.0","Astrocytes",,,"0.24886212","0.0","false","1","6","false",,"FGF2","FGF2","102.0","1","0",,"0","0.69817107","false","0","FGF2","0","0.0"
"129979","false","5.46567248","0.0","NA",,,"0.1829601","0.0","false","1","8","false",,"COL2A1","COL2A1","18.0","1","0",,"0","0.55343275","false","0","COL2A1","0","0.0"
"129980","false","5.46567248","0.0","NA",,,"0.1829601","0.0","false","1","8","false",,"COL1A2","COL1A2","18.0","1","0",,"0","0.55343275","false","0","COL1A2","0","0.0"
"129981","false","5.46567248","0.0","NA",,,"0.1829601","0.0","false","1","8","false",,"PDGFA","PDGFA","18.0","1","0",,"0","0.55343275","false","0","PDGFA","0","0.0"
"129982","false","4.0596511","1.532E-5","NA",,,"0.24632659","0.0","false","2","6","false",,"CD40","CD40","33.0","2","0",,"0","0.69403489","false","0","CD40","2464","0.50793651"
"129983","false","5.14378165","0.0","Neurons",,,"0.1944095","0.0","false","1","9","false",,"SYT4","SYT4","8.0","1","0","false","0","0.58562183","false","0","SYT4","0","0.0"
"129984","false","5.08384918","0.0","NA",,,"0.19670135","0.0","false","2","8","false",,"PRPF6","PRPF6","17.0","2","0","false","1","0.59161508","false","0","PRPF6","0","0.0"
"129985","false","3.981148","6.224E-5","NA",,,"0.25118383","0.0","false","2","6","false",,"CRSP8","CRSP8","45.0","2","0",,"0","0.7018852","false","0","CRSP8","6954","0.50574713"
"129986","false","4.16235228","0.0","NA",,,"0.24024877","0.0","false","1","8","false",,"ACSL6","ACSL6","14.0","1","0",,"0","0.68376477","false","0","ACSL6","0","0.0"
"129987","false","5.68261114","0.0","NA",,,"0.17597544","0.0","false","1","8","false",,"PPFIBP1","PPFIBP1","18.0","1","0",,"0","0.53173889","false","0","PPFIBP1","0","0.0"
"129988","false","4.85678109","0.0","NA",,,"0.20589769","0.0","false","1","8","false",,"MSH4","MSH4","41.0","1","0",,"0","0.61432189","false","0","MSH4","0","0.0"
"129989","false","4.07118739","0.0","NA",,,"0.24562859","1.0","false","2","8","false",,"MED25","MED25","54.0","2","0",,"0","0.69288126","false","0","MED25","0","0.65853659"
"129990","false","4.56809229","0.0","NA",,,"0.21890976","0.0","false","1","8","false",,"GPD2","GPD2","13.0","1","0",,"0","0.64319077","false","0","GPD2","0","0.0"
"129991","false","4.20005627","0.0","NA",,,"0.23809205","0.0","false","1","8","false",,"VTI1A","VTI1A","11.0","1","0",,"0","0.67999437","false","0","VTI1A","0","0.0"
"129992","false","4.0585256","0.0","NA",,,"0.2463949","0.0","false","1","6","false",,"DNMBP","DNMBP","35.0","1","0","false","0","0.69414744","false","0","DNMBP","0","0.0"
"129993","false","3.91164885","3.238E-5","NA",,,"0.25564667","0.0","false","2","7","false",,"CEP126","CEP126","51.0","2","0","false","0","0.70883512","false","0","CEP126","4554","0.52083333"
"129994","false","5.46567248","0.0","NA",,,"0.1829601","0.0","false","1","8","false",,"HSPG2","HSPG2","18.0","1","0","false","0","0.55343275","false","0","HSPG2","0","0.0"
"129995","false","4.037704","1.414E-5","NA",,,"0.24766551","0.0","false","2","6","false",,"NR3C4","NR3C4","35.5","2","0","false","0","0.6962296","false","0","NR3C4","2402","0.52272727"
"129996","false","4.62099043","0.0","NA",,,"0.21640382","0.0","false","1","8","false",,"CTGF","CTGF","31.0","1","0",,"0","0.63790096","false","0","CTGF","0","0.0"
"129997","false","5.76392797","0.0","NA",,,"0.1734928","0.0","false","1","8","false",,"CD47","CD47","8.0","1","0",,"0","0.5236072","false","0","CD47","0","0.0"
"129998","false","5.76392797","0.0","NA",,,"0.1734928","0.0","false","1","8","false",,"TMEM11","TMEM11","8.0","1","0",,"0","0.5236072","false","0","TMEM11","0","0.0"
"129999","false","4.04530107","0.0","NA",,,"0.24720039","0.0","false","1","8","false",,"MAP4","MAP4","46.0","1","0",,"0","0.69546989","false","0","MAP4","0","0.0"
"130000","false","4.01772651","0.0","NA",,,"0.24889698","0.0","false","1","7","false",,"IFIT1","IFIT1","94.0","1","0","false","0","0.69822735","false","0","IFIT1","0","0.0"
"130001","false","5.44569499","0.0","Neurons",,,"0.18363129","0.0","false","1","8","false",,"RAB15","RAB15","14.0","1","0",,"0","0.5554305","false","0","RAB15","0","0.0"
"130002","false","4.14068655","0.0","Neurons",,,"0.24150584","0.0","false","1","8","false",,"AIP","AIP","7.0","1","0",,"0","0.68593134","false","0","AIP","0","0.0"
"130003","false","5.68261114","0.0","NA",,,"0.17597544","0.0","false","1","8","false",,"AGTPBP1","AGTPBP1","18.0","1","0",,"0","0.53173889","false","0","AGTPBP1","0","0.0"
"130004","false","4.10185706","0.0","NA",,,"0.24379202","0.0","false","1","8","false",,"LAG3","LAG3","21.0","1","0",,"0","0.68981429","false","0","LAG3","0","0.0"
"130005","false","4.04023635","0.0","NA",,,"0.24751027","0.0","false","2","8","false",,"MYOT","MYOT","68.0","2","0","false","1","0.69597636","false","0","MYOT","0","0.0"
"130006","false","3.93894204","0.0","Neurons",,,"0.25387528","0.0","false","1","7","false",,"KCNA4","KCNA4","78.0","1","0",,"0","0.7061058","false","0","KCNA4","0","0.0"
"130007","false","4.09988745","0.0","NA",,,"0.24390913","0.0","false","1","8","false",,"AP1M2","AP1M2","19.0","1","0",,"0","0.69001125","false","0","AP1M2","0","0.0"
"130008","false","4.09988745","0.0","NA",,,"0.24390913","0.0","false","1","8","false",,"PPP1R9A","PPP1R9A","19.0","1","0",,"0","0.69001125","false","0","PPP1R9A","0","0.0"
"130009","false","3.71074845","2.7077E-4","NA",,,"0.26948741","0.0","false","2","6","false",,"RBBP4","RBBP4","145.0","2","0","false","0","0.72892515","false","0","RBBP4","18624","0.50174216"
"130010","false","3.93894204","0.0","NA",,,"0.25387528","0.0","false","1","7","false",,"EVA1A","EVA1A","78.0","1","0",,"0","0.7061058","false","0","EVA1A","0","0.0"
"130011","false","3.97439505","0.0","NA",,,"0.25161062","0.0","false","1","6","false",,"IKBKAP","IKBKAP","124.0","1","0","false","0","0.7025605","false","0","IKBKAP","0","0.0"
"130012","true","3.72228475","0.0","NA",,,"0.2686522","0.0","false","1","8","false",,"APEX1","APEX1","239.0","1","0","false","0","0.72777153","false","0","APEX1","0","0.0"
"130013","false","4.59454136","0.0","NA",,,"0.21764958","0.0","false","1","8","false",,"EIF2S2","EIF2S2","29.0","1","0",,"0","0.64054586","false","0","EIF2S2","0","0.0"
"130014","true","3.82976927","0.00107681","NA",,,"0.26111234","0.0","false","2","7","false",,"SOD2","SOD2","135.0","2","0",,"0","0.71702307","false","0","SOD2","94876","0.5"
"130015","false","1.5","0.0","NA",,,"0.66666667","0.0","false","1","2","false",,"MPDZ","MPDZ","2.0","1","0","false","0","0.75","false","0","MPDZ","0","0.0"
"130016","false","1.0","1.0","NA",,,"1.0","0.0","true","2","1","false",,"PLEKHA2","PLEKHA2","1.0","2","0",,"0","1.0","false","0","PLEKHA2","2","0.0"
"130017","false","4.64518852","0.0","NA",,,"0.21527652","0.0","true","1","8","false",,"GPNMB","GPNMB","3.0","1","0",,"0","0.63548115","false","0","GPNMB","0","0.0"
"130018","false","4.49437254","0.00115651","NA",,,"0.22250047","0.0","true","4","7","false",,"SEPT8","SEPT8","2.75","4","0",,"0","0.65056275","false","0","SEPT8","196046","0.25"
"130019","false","5.49409116","0.0","NA",,,"0.18201373","0.0","false","1","8","false",,"SH3GL3","SH3GL3","4.0","1","0","false","0","0.55059088","false","0","SH3GL3","0","0.0"
"130020","false","4.96201463","0.0","NA",,,"0.20153105","0.0","false","1","8","false",,"CAMK2B","CAMK2B","10.0","1","0",,"0","0.60379854","false","0","CAMK2B","0","0.0"
"130021","false","3.9853686","0.0","NA",,,"0.25091782","0.0","false","1","6","false",,"DST","DST","62.0","1","0","false","0","0.70146314","false","0","DST","0","0.0"
"130022","false","4.74535734","0.0","NA",,,"0.21073229","0.0","true","1","7","false",,"AMD1","AMD1","9.0","1","0",,"0","0.62546427","false","0","AMD1","0","0.0"
"130023","false","3.97861564","0.0","NA",,,"0.25134371","0.0","false","1","6","false",,"SLC25A6","SLC25A6","120.0","1","0","false","0","0.70213844","false","0","SLC25A6","0","0.0"
"130024","false","3.9853686","0.0","NA",,,"0.25091782","0.0","false","1","6","false",,"MRFAP1","MRFAP1","62.0","1","0",,"0","0.70146314","false","0","MRFAP1","0","0.0"
"130025","false","3.97636466","4.6537E-4","NA",,,"0.25148599","0.0","false","2","6","false",,"KTN1","KTN1","35.0","2","0",,"0","0.70236353","false","0","KTN1","98230","0.5"
"130026","false","4.59454136","0.0","NA",,,"0.21764958","0.0","false","1","8","false",,"PRDX5","PRDX5","29.0","1","0",,"0","0.64054586","false","0","PRDX5","0","0.0"
"130027","false","4.00647158","0.0","NA",,,"0.24959618","0.0","false","1","6","false",,"UBE2D4","UBE2D4","45.0","1","0",,"0","0.69935284","false","0","UBE2D4","0","0.0"
"130028","false","3.97861564","0.0","NA",,,"0.25134371","0.0","false","1","6","false",,"NR0B2","NR0B2","120.0","1","0",,"0","0.70213844","false","0","NR0B2","0","0.0"
"130029","false","3.95104108","5.35E-5","NA",,,"0.25309785","0.0","false","3","6","false",,"DKFZp762B153","DKFZp762B153","31.0","3","0",,"0","0.70489589","false","0","DKFZp762B153","10484","0.34482759"
"130030","false","4.01772651","0.0","NA",,,"0.24889698","0.0","false","1","7","false",,"GPAA1","GPAA1","94.0","1","0",,"0","0.69822735","false","0","GPAA1","0","0.0"
"130031","false","4.08300506","4.408E-5","NA",,,"0.24491765","0.0","false","3","8","false",,"ATXN7","ATXN7","12.33333333","3","0",,"0","0.69169949","false","0","ATXN7","16930","0.33333333"
"130032","false","4.04980304","0.0","NA",,,"0.24692559","0.0","false","1","8","false",,"TRADD","TRADD","40.0","1","0",,"0","0.6950197","false","0","TRADD","0","0.0"
"130033","false","4.15025324","0.0","NA",,,"0.24094915","0.0","false","1","8","false",,"PDS5B","PDS5B","23.0","1","0",,"0","0.68497468","false","0","PDS5B","0","0.0"
"130034","false","3.9853686","0.0","NA",,,"0.25091782","0.0","false","1","6","false",,"WASF2","WASF2","62.0","1","0","false","0","0.70146314","false","0","WASF2","0","0.0"
"130035","false","4.0073157","0.0","NA",,,"0.2495436","0.0","false","1","6","false",,"USP6NL","USP6NL","62.0","1","0","false","0","0.69926843","false","0","USP6NL","0","0.0"
"130036","false","3.86972425","7.865E-5","NA",,,"0.25841635","0.0","false","2","6","false",,"VPS25","VPS25","112.0","2","0",,"0","0.71302757","false","0","VPS25","5190","0.50226244"
