"","SUID","ALSOD","AverageShortestPathLength","BetweennessCentrality","Cell.type","Cell.type.x","Cell.type.y","ClosenessCentrality","ClusteringCoefficient","DEG","Degree","Eccentricity","IsSingleNode","Matching.Attribute","Matching.Attribute.1","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared.name","Stress","TopologicalCoefficient","C9","VCP"
"3924",130581,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ODF2L","ODF2L",NA,NA,NA,NA,NA,"false",NA,"ODF2L",NA,NA,FALSE,FALSE
"3925",130582,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SIMC1","SIMC1",NA,NA,NA,NA,NA,"false",NA,"SIMC1",NA,NA,FALSE,FALSE
"3926",130583,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","HEATR1","HEATR1",NA,NA,NA,NA,NA,"false",NA,"HEATR1",NA,NA,FALSE,FALSE
"3927",130584,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","WNK2","WNK2",NA,NA,NA,NA,NA,"false",NA,"WNK2",NA,NA,FALSE,FALSE
"3928",130585,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","MGA","MGA",NA,NA,NA,NA,NA,"false",NA,"MGA",NA,NA,FALSE,FALSE
"3929",130586,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","KIDINS220","KIDINS220",NA,NA,NA,NA,NA,"false",NA,"KIDINS220",NA,NA,FALSE,FALSE
"3930",130587,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ASXL1","ASXL1",NA,NA,NA,NA,NA,"false",NA,"ASXL1",NA,NA,FALSE,FALSE
"3931",130588,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ARPC3","ARPC3",NA,NA,NA,NA,NA,"false",NA,"ARPC3",NA,NA,FALSE,FALSE
"3932",130589,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ARPC1B","ARPC1B",NA,NA,NA,NA,NA,"false",NA,"ARPC1B",NA,NA,FALSE,FALSE
"3933",130590,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","MARCH5","MARCH5",NA,NA,NA,NA,NA,"false",NA,"MARCH5",NA,NA,FALSE,FALSE
"3934",130591,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RNF165","RNF165",NA,NA,NA,NA,NA,"false",NA,"RNF165",NA,NA,FALSE,FALSE
"3935",130592,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","BBX","BBX",NA,NA,NA,NA,NA,"false",NA,"BBX",NA,NA,FALSE,TRUE
"3936",130593,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TRAPPC4","TRAPPC4",NA,NA,NA,NA,NA,"false",NA,"TRAPPC4",NA,NA,FALSE,FALSE
"3937",130594,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","PYGM","PYGM",NA,NA,NA,NA,NA,"false",NA,"PYGM",NA,NA,FALSE,FALSE
"3938",130595,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","IRF2BP1","IRF2BP1",NA,NA,NA,NA,NA,"false",NA,"IRF2BP1",NA,NA,FALSE,FALSE
"3939",130596,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","KLHL5","KLHL5",NA,NA,NA,NA,NA,"false",NA,"KLHL5",NA,NA,FALSE,FALSE
"3940",130597,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SNURF","SNURF",NA,NA,NA,NA,NA,"false",NA,"SNURF",NA,NA,FALSE,FALSE
"3941",130598,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RMND5B","RMND5B",NA,NA,NA,NA,NA,"false",NA,"RMND5B",NA,NA,FALSE,FALSE
"3942",130599,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","CADPS2","CADPS2",NA,NA,NA,NA,NA,"false",NA,"CADPS2",NA,NA,FALSE,FALSE
"3943",130600,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","UFL1","UFL1",NA,NA,NA,NA,NA,"false",NA,"UFL1",NA,NA,FALSE,FALSE
"3944",130601,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ZNRF1","ZNRF1",NA,NA,NA,NA,NA,"false",NA,"ZNRF1",NA,NA,FALSE,FALSE
"3945",130602,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","UBOX5","UBOX5",NA,NA,NA,NA,NA,"false",NA,"UBOX5",NA,NA,FALSE,FALSE
"3946",130603,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","BFAR","BFAR",NA,NA,NA,NA,NA,"false",NA,"BFAR",NA,NA,FALSE,FALSE
"3947",130604,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RPS15","RPS15",NA,NA,NA,NA,NA,"false",NA,"RPS15",NA,NA,FALSE,FALSE
"3948",130605,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RNF185","RNF185",NA,NA,NA,NA,NA,"false",NA,"RNF185",NA,NA,FALSE,FALSE
"3949",130606,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RNF4","RNF4",NA,NA,NA,NA,NA,"false",NA,"RNF4",NA,NA,FALSE,FALSE
"3950",130607,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","PDGFRL","PDGFRL",NA,NA,NA,NA,NA,"false",NA,"PDGFRL",NA,NA,FALSE,FALSE
"3951",130608,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","BMPR1A","BMPR1A",NA,NA,NA,NA,NA,"false",NA,"BMPR1A",NA,NA,FALSE,FALSE
"3952",130609,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RNF144B","RNF144B",NA,NA,NA,NA,NA,"false",NA,"RNF144B",NA,NA,FALSE,FALSE
"3953",130610,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","GLIS2","GLIS2",NA,NA,NA,NA,NA,"false",NA,"GLIS2",NA,NA,FALSE,FALSE
"3954",130611,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","EFNA3","EFNA3",NA,NA,NA,NA,NA,"false",NA,"EFNA3",NA,NA,FALSE,FALSE
"3955",130612,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","NCAPD3","NCAPD3",NA,NA,NA,NA,NA,"false",NA,"NCAPD3",NA,NA,FALSE,FALSE
"3956",130613,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","GUK1","GUK1",NA,NA,NA,NA,NA,"false",NA,"GUK1",NA,NA,FALSE,FALSE
"3957",130614,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","NSG2","NSG2",NA,NA,NA,NA,NA,"false",NA,"NSG2",NA,NA,FALSE,FALSE
"3958",130615,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ATXN7L3","ATXN7L3",NA,NA,NA,NA,NA,"false",NA,"ATXN7L3",NA,NA,FALSE,FALSE
"3959",130616,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","MKRN1","MKRN1",NA,NA,NA,NA,NA,"false",NA,"MKRN1",NA,NA,FALSE,FALSE
"3960",130617,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RNF152","RNF152",NA,NA,NA,NA,NA,"false",NA,"RNF152",NA,NA,FALSE,FALSE
"3961",130618,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TRIM17","TRIM17",NA,NA,NA,NA,NA,"false",NA,"TRIM17",NA,NA,FALSE,FALSE
"3962",130619,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","MARCH3","MARCH3",NA,NA,NA,NA,NA,"false",NA,"MARCH3",NA,NA,FALSE,FALSE
"3963",130620,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RFWD3","RFWD3",NA,NA,NA,NA,NA,"false",NA,"RFWD3",NA,NA,FALSE,FALSE
"3964",130621,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TRIM31","TRIM31",NA,NA,NA,NA,NA,"false",NA,"TRIM31",NA,NA,FALSE,FALSE
"3965",130622,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","AKR1C3","AKR1C3",NA,NA,NA,NA,NA,"false",NA,"AKR1C3",NA,NA,FALSE,FALSE
"3966",130623,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","PHF23","PHF23",NA,NA,NA,NA,NA,"false",NA,"PHF23",NA,NA,FALSE,FALSE
"3967",130624,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","OXSR1","OXSR1",NA,NA,NA,NA,NA,"false",NA,"OXSR1",NA,NA,FALSE,FALSE
"3968",130625,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TMEM222","TMEM222",NA,NA,NA,NA,NA,"false",NA,"TMEM222",NA,NA,FALSE,FALSE
"3969",130626,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","AMOTL1","AMOTL1",NA,NA,NA,NA,NA,"false",NA,"AMOTL1",NA,NA,FALSE,FALSE
"3970",130627,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","PLXNB3","PLXNB3",NA,NA,NA,NA,NA,"false",NA,"PLXNB3",NA,NA,FALSE,FALSE
"3971",130628,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","CCAR1","CCAR1",NA,NA,NA,NA,NA,"false",NA,"CCAR1",NA,NA,FALSE,FALSE
"3972",130629,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TEX11","TEX11",NA,NA,NA,NA,NA,"false",NA,"TEX11",NA,NA,FALSE,FALSE
"3973",130630,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RNF125","RNF125",NA,NA,NA,NA,NA,"false",NA,"RNF125",NA,NA,FALSE,FALSE
"3974",130631,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","CCDC172","CCDC172",NA,NA,NA,NA,NA,"false",NA,"CCDC172",NA,NA,FALSE,FALSE
"3975",130632,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","EEA1","EEA1",NA,NA,NA,NA,NA,"false",NA,"EEA1",NA,NA,FALSE,FALSE
"3976",130633,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","BCAR3","BCAR3",NA,NA,NA,NA,NA,"false",NA,"BCAR3",NA,NA,FALSE,FALSE
"3977",130634,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","WDCP","WDCP",NA,NA,NA,NA,NA,"false",NA,"WDCP",NA,NA,FALSE,FALSE
"3978",130635,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ICK","ICK",NA,NA,NA,NA,NA,"false",NA,"ICK",NA,NA,FALSE,FALSE
"3979",130636,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","CGNL1","CGNL1",NA,NA,NA,NA,NA,"false",NA,"CGNL1",NA,NA,FALSE,FALSE
"3980",130637,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","LNX2","LNX2",NA,NA,NA,NA,NA,"false",NA,"LNX2",NA,NA,FALSE,FALSE
"3981",130638,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RHOJ","RHOJ",NA,NA,NA,NA,NA,"false",NA,"RHOJ",NA,NA,FALSE,FALSE
"3982",130639,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","HNRNPD","HNRNPD",NA,NA,NA,NA,NA,"false",NA,"HNRNPD",NA,NA,FALSE,FALSE
"3983",130640,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","LAS1L","LAS1L",NA,NA,NA,NA,NA,"false",NA,"LAS1L",NA,NA,FALSE,FALSE
"3984",130641,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TIPIN","TIPIN",NA,NA,NA,NA,NA,"false",NA,"TIPIN",NA,NA,FALSE,TRUE
"3985",130642,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","AXIN2","AXIN2",NA,NA,NA,NA,NA,"false",NA,"AXIN2",NA,NA,FALSE,FALSE
"3986",130643,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","FAM53C","FAM53C",NA,NA,NA,NA,NA,"false",NA,"FAM53C",NA,NA,FALSE,FALSE
"3987",130644,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","DCLRE1B","DCLRE1B",NA,NA,NA,NA,NA,"false",NA,"DCLRE1B",NA,NA,FALSE,FALSE
"3988",130645,"false",NA,NA,"Microglia","","",NA,NA,"false",NA,NA,"","","IL6R","IL6R",NA,NA,NA,NA,NA,"false",NA,"IL6R",NA,NA,FALSE,FALSE
"3989",130646,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","feat","feat",NA,NA,NA,NA,NA,"false",NA,"feat",NA,NA,FALSE,FALSE
"3990",130647,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RNF138","RNF138",NA,NA,NA,NA,NA,"false",NA,"RNF138",NA,NA,FALSE,FALSE
"3991",130648,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RASAL3","RASAL3",NA,NA,NA,NA,NA,"false",NA,"RASAL3",NA,NA,FALSE,FALSE
"3992",130649,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TNS1","TNS1",NA,NA,NA,NA,NA,"false",NA,"TNS1",NA,NA,FALSE,FALSE
"3993",130650,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SYNPO","SYNPO",NA,NA,NA,NA,NA,"false",NA,"SYNPO",NA,NA,FALSE,FALSE
"3994",130651,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","LRMP","LRMP",NA,NA,NA,NA,NA,"false",NA,"LRMP",NA,NA,FALSE,FALSE
"3995",130652,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","KIAA0232","KIAA0232",NA,NA,NA,NA,NA,"false",NA,"KIAA0232",NA,NA,FALSE,FALSE
"3996",130653,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","C6orf32","C6orf32",NA,NA,NA,NA,NA,"false",NA,"C6orf32",NA,NA,FALSE,FALSE
"3997",130654,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","PHLDA3","PHLDA3",NA,NA,NA,NA,NA,"false",NA,"PHLDA3",NA,NA,FALSE,FALSE
"3998",130655,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ME2","ME2",NA,NA,NA,NA,NA,"false",NA,"ME2",NA,NA,FALSE,FALSE
"3999",130656,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TRAIP","TRAIP",NA,NA,NA,NA,NA,"false",NA,"TRAIP",NA,NA,FALSE,FALSE
"4000",130657,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SMC4","SMC4",NA,NA,NA,NA,NA,"false",NA,"SMC4",NA,NA,FALSE,FALSE
"4001",130658,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","DLC1","DLC1",NA,NA,NA,NA,NA,"false",NA,"DLC1",NA,NA,FALSE,FALSE
"4002",130659,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","C3orf62","C3orf62",NA,NA,NA,NA,NA,"false",NA,"C3orf62",NA,NA,FALSE,FALSE
"4003",130660,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","KRT38","KRT38",NA,NA,NA,NA,NA,"false",NA,"KRT38",NA,NA,FALSE,FALSE
"4004",130661,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","NUP205","NUP205",NA,NA,NA,NA,NA,"false",NA,"NUP205",NA,NA,FALSE,FALSE
"4005",130662,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","HHATL","HHATL",NA,NA,NA,NA,NA,"false",NA,"HHATL",NA,NA,FALSE,TRUE
"4006",130663,"false",NA,NA,"Astrocytes","","",NA,NA,"false",NA,NA,"","","TULP3","TULP3",NA,NA,NA,NA,NA,"false",NA,"TULP3",NA,NA,FALSE,FALSE
"4007",130664,"true",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","PVR","PVR",NA,NA,NA,NA,NA,"false",NA,"PVR",NA,NA,FALSE,FALSE
"4008",130665,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RAP1GAP2","RAP1GAP2",NA,NA,NA,NA,NA,"false",NA,"RAP1GAP2",NA,NA,FALSE,FALSE
"4009",130666,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","WWTR1","WWTR1",NA,NA,NA,NA,NA,"false",NA,"WWTR1",NA,NA,FALSE,FALSE
"4010",130667,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","MSL2","MSL2",NA,NA,NA,NA,NA,"false",NA,"MSL2",NA,NA,FALSE,FALSE
"4011",130668,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","EPB41L2","EPB41L2",NA,NA,NA,NA,NA,"false",NA,"EPB41L2",NA,NA,FALSE,FALSE
"4012",130669,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","CENPJ","CENPJ",NA,NA,NA,NA,NA,"false",NA,"CENPJ",NA,NA,FALSE,FALSE
"4013",130670,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ZNF839","ZNF839",NA,NA,NA,NA,NA,"false",NA,"ZNF839",NA,NA,FALSE,FALSE
"4014",130671,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ARCN1","ARCN1",NA,NA,NA,NA,NA,"false",NA,"ARCN1",NA,NA,FALSE,FALSE
"4015",130672,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TRIOBP","TRIOBP",NA,NA,NA,NA,NA,"false",NA,"TRIOBP",NA,NA,FALSE,FALSE
"4016",130673,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","LBR","LBR",NA,NA,NA,NA,NA,"false",NA,"LBR",NA,NA,FALSE,FALSE
"4017",130674,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","CLPB","CLPB",NA,NA,NA,NA,NA,"false",NA,"CLPB",NA,NA,FALSE,FALSE
"4018",130675,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","KIFC3","KIFC3",NA,NA,NA,NA,NA,"false",NA,"KIFC3",NA,NA,FALSE,FALSE
"4019",130676,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ARHGEF11","ARHGEF11",NA,NA,NA,NA,NA,"false",NA,"ARHGEF11",NA,NA,FALSE,FALSE
"4020",130677,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TTC8","TTC8",NA,NA,NA,NA,NA,"false",NA,"TTC8",NA,NA,FALSE,FALSE
"4021",130678,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SYCE3","SYCE3",NA,NA,NA,NA,NA,"false",NA,"SYCE3",NA,NA,FALSE,FALSE
"4022",130679,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ABCG5","ABCG5",NA,NA,NA,NA,NA,"false",NA,"ABCG5",NA,NA,FALSE,FALSE
"4023",130680,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ARHGDIA","ARHGDIA",NA,NA,NA,NA,NA,"false",NA,"ARHGDIA",NA,NA,FALSE,FALSE
"4024",130681,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","DCP1B","DCP1B",NA,NA,NA,NA,NA,"false",NA,"DCP1B",NA,NA,FALSE,FALSE
"4025",130682,"false",NA,NA,"Neurons","","",NA,NA,"false",NA,NA,"","","KIF5A","KIF5A",NA,NA,NA,NA,NA,"false",NA,"KIF5A",NA,NA,FALSE,FALSE
"4026",130683,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","UBE2W","UBE2W",NA,NA,NA,NA,NA,"false",NA,"UBE2W",NA,NA,FALSE,TRUE
"4027",130684,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","GDF6","GDF6",NA,NA,NA,NA,NA,"false",NA,"GDF6",NA,NA,FALSE,FALSE
"4028",130685,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ATG5","ATG5",NA,NA,NA,NA,NA,"false",NA,"ATG5",NA,NA,FALSE,FALSE
"4029",130686,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RASL12","RASL12",NA,NA,NA,NA,NA,"false",NA,"RASL12",NA,NA,FALSE,FALSE
"4030",130687,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","FBXO4","FBXO4",NA,NA,NA,NA,NA,"false",NA,"FBXO4",NA,NA,FALSE,FALSE
"4031",130688,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","VPS28","VPS28",NA,NA,NA,NA,NA,"false",NA,"VPS28",NA,NA,FALSE,FALSE
"4032",130689,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","HOXA13","HOXA13",NA,NA,NA,NA,NA,"false",NA,"HOXA13",NA,NA,FALSE,FALSE
"4033",130690,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TUB","TUB",NA,NA,NA,NA,NA,"false",NA,"TUB",NA,NA,FALSE,FALSE
"4034",130691,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","COMMD6","COMMD6",NA,NA,NA,NA,NA,"false",NA,"COMMD6",NA,NA,FALSE,TRUE
"4035",130692,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","CHRND","CHRND",NA,NA,NA,NA,NA,"false",NA,"CHRND",NA,NA,FALSE,FALSE
"4036",130693,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","MAPK12","MAPK12",NA,NA,NA,NA,NA,"false",NA,"MAPK12",NA,NA,FALSE,FALSE
"4037",130694,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SDHB","SDHB",NA,NA,NA,NA,NA,"false",NA,"SDHB",NA,NA,FALSE,FALSE
"4038",130695,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","GEMIN7","GEMIN7",NA,NA,NA,NA,NA,"false",NA,"GEMIN7",NA,NA,FALSE,FALSE
"4039",130696,"false",NA,NA,"Microglia","","",NA,NA,"false",NA,NA,"","","BCL2A1","BCL2A1",NA,NA,NA,NA,NA,"false",NA,"BCL2A1",NA,NA,FALSE,FALSE
"4040",130697,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","NEU3","NEU3",NA,NA,NA,NA,NA,"false",NA,"NEU3",NA,NA,FALSE,FALSE
"4041",130698,"true",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","KDR","KDR",NA,NA,NA,NA,NA,"false",NA,"KDR",NA,NA,FALSE,FALSE
"4042",130699,"false",NA,NA,"Neurons","","",NA,NA,"false",NA,NA,"","","RASD2","RASD2",NA,NA,NA,NA,NA,"false",NA,"RASD2",NA,NA,FALSE,FALSE
"4043",130700,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ZNF521","ZNF521",NA,NA,NA,NA,NA,"false",NA,"ZNF521",NA,NA,FALSE,FALSE
"4044",130701,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RAB38","RAB38",NA,NA,NA,NA,NA,"false",NA,"RAB38",NA,NA,FALSE,FALSE
"4045",130702,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","NEUROG1","NEUROG1",NA,NA,NA,NA,NA,"false",NA,"NEUROG1",NA,NA,FALSE,FALSE
"4046",130703,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","COL4A1","COL4A1",NA,NA,NA,NA,NA,"false",NA,"COL4A1",NA,NA,FALSE,FALSE
"4047",130704,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","RFX1","RFX1",NA,NA,NA,NA,NA,"false",NA,"RFX1",NA,NA,FALSE,FALSE
"4048",130705,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","HOXD13","HOXD13",NA,NA,NA,NA,NA,"false",NA,"HOXD13",NA,NA,FALSE,FALSE
"4049",130706,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","TNK2","TNK2",NA,NA,NA,NA,NA,"false",NA,"TNK2",NA,NA,FALSE,FALSE
"4050",130707,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","DKFZp781O1323","DKFZp781O1323",NA,NA,NA,NA,NA,"false",NA,"DKFZp781O1323",NA,NA,FALSE,FALSE
"4051",130708,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","GRID2","GRID2",NA,NA,NA,NA,NA,"false",NA,"GRID2",NA,NA,FALSE,FALSE
"4052",130709,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","DLL1","DLL1",NA,NA,NA,NA,NA,"false",NA,"DLL1",NA,NA,FALSE,FALSE
"4053",130710,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ACVR2A","ACVR2A",NA,NA,NA,NA,NA,"false",NA,"ACVR2A",NA,NA,FALSE,FALSE
"4054",130711,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","PDILT","PDILT",NA,NA,NA,NA,NA,"false",NA,"PDILT",NA,NA,FALSE,FALSE
"4055",130712,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SNRPG","SNRPG",NA,NA,NA,NA,NA,"false",NA,"SNRPG",NA,NA,FALSE,FALSE
"4056",130713,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SNRPD3","SNRPD3",NA,NA,NA,NA,NA,"false",NA,"SNRPD3",NA,NA,FALSE,FALSE
"4057",130714,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","CCL5","CCL5",NA,NA,NA,NA,NA,"false",NA,"CCL5",NA,NA,FALSE,FALSE
"4058",130715,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","FSHR","FSHR",NA,NA,NA,NA,NA,"false",NA,"FSHR",NA,NA,FALSE,FALSE
"4059",130716,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","STRAP","STRAP",NA,NA,NA,NA,NA,"false",NA,"STRAP",NA,NA,FALSE,FALSE
"4060",130717,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SUV39H1","SUV39H1",NA,NA,NA,NA,NA,"false",NA,"SUV39H1",NA,NA,FALSE,FALSE
"4061",130718,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","MGC3121","MGC3121",NA,NA,NA,NA,NA,"false",NA,"MGC3121",NA,NA,FALSE,FALSE
"4062",130719,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","ZNF76","ZNF76",NA,NA,NA,NA,NA,"false",NA,"ZNF76",NA,NA,FALSE,FALSE
"4063",130720,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","EGF","EGF",NA,NA,NA,NA,NA,"false",NA,"EGF",NA,NA,FALSE,FALSE
"4064",130721,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","NTRK1","NTRK1",NA,NA,NA,NA,NA,"false",NA,"NTRK1",NA,NA,FALSE,FALSE
"4065",130722,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","NSL1","NSL1",NA,NA,NA,NA,NA,"false",NA,"NSL1",NA,NA,FALSE,FALSE
"4066",130723,"false",NA,NA,"Oligodendrocytes","","",NA,NA,"false",NA,NA,"","","SHC4","SHC4",NA,NA,NA,NA,NA,"false",NA,"SHC4",NA,NA,FALSE,FALSE
"4067",130724,"false",NA,NA,NA,"","",NA,NA,"false",NA,NA,"","","SOCS1","SOCS1",NA,NA,NA,NA,NA,"false",NA,"SOCS1",NA,NA,FALSE,FALSE
