Gene.Symbol,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL
MCF2L-AS1,32.1548009019327,33.9347370433275,31.9624034464266,36.2192155588991,32.1966078740667,33.6446814323973,29.2327667012012,38.7240225457337,37.3444079050409,32.4025416378797,35.4509550435957,31.5853471041229,35.7016797213425,34.2663349453866,24.447239501533,38.0881985979013,28.7662606449317,29.1967815965581
MAD1L1,70.9705914386944,106.55166237304,102.6626431975,192.338621203031,140.902188900357,96.6380122737553,132.554646811965,123.520755277301,98.8171379556303,127.127873832307,184.345898654113,118.769661095248,75.2641940443062,90.4643354574721,105.815267283179,206.410999548899,89.6458802233079,59.5460490696626
ACTR8,102.100228964082,105.783279754315,72.1236761410529,103.861726166948,92.497499592282,82.9619876598476,96.545128127961,97.1263671363802,93.15935752675,101.237324576759,97.6495416243733,97.6618103872971,111.981164989069,105.452741708204,97.5723430028315,96.4632808294954,100.178773577673,68.9729441622677
SELT,377.466115309687,685.727405240164,303.695182838903,673.334547342565,534.102127481264,1031.39900073316,783.941967715543,1052.00697936889,820.492988768353,670.417308561199,568.27288020528,764.669812086176,817.651725037674,506.558382809455,607.897045239358,687.727972788823,735.460566247153,606.28946903755
VAX2,39.940587990855,37.3195240730798,48.1222476304994,39.8374409245734,36.3527267452385,40.4948439443628,39.629522230811,37.1185103607555,36.6773112390123,38.3373968526226,44.4091533174537,33.3083410231466,39.6288894534637,50.5431326081676,44.3458304914927,45.7074730126401,38.9880504580624,38.8676416933795
GATA1,62.6217684390734,65.3127542317401,91.0350525379157,62.1340403087654,70.751128307926,62.7576202199286,64.3579009131911,59.1660057962505,57.2377251837502,57.1577083054397,48.3594106443808,60.6748440307719,60.4602875169295,93.9152751266174,77.573550403462,68.17734514945,58.3840787100475,71.0876232553547
USP18,47.3440286036843,46.4055603257055,49.9935110742351,45.654917013003,46.5302501164326,39.0852895875682,53.8125642290098,55.9140547676355,56.1228853185797,58.7144844460498,49.1207397396904,36.6784620170974,49.0162407561523,61.7568189138025,59.1892023364361,48.1605303061383,41.3954747293043,41.7719711168914
PAX1,34.6539191577694,33.5245561718965,38.5740626484557,30.7346659331528,35.8172238291571,31.4479787443452,29.4421716675856,30.3759403218096,23.8689648748516,27.7579786161001,32.321176695847,26.3708987494983,31.5038295452308,42.5349055500026,38.5019688210208,35.1456003704707,33.0936863926459,31.9098862631513
KRTAP4-7,12.7366437032819,12.8431980031633,13.3844594822865,11.6443126307015,14.816351834545,11.9018532958205,12.6083211853759,12.482321837247,11.8054902674943,12.1952912912368,11.8345105492867,13.3156495630073,12.9048427926789,12.4760862854538,12.505677911699,12.5919581476881,12.8525770868168,12.8525770868168
NAP1L2,1503.31478710838,921.285469795142,408.097603655295,1283.65595378744,1228.94526596193,1081.87141215453,1182.24141862951,1076.07620464699,627.262912423039,739.805791072874,1611.45726365259,1620.0182946454,1101.54294101264,513.208532449858,319.796727696695,1052.50353609164,1820.38410668224,1108.64752758106
RAD54B,59.1973821082396,31.1730518583475,49.3306509006208,34.2015752023123,33.1281419674673,39.1521414611411,51.5365251694622,50.2623169733882,53.1094826572609,37.8165912460017,44.4872175423693,75.405960860882,34.0299088161399,34.4932198988163,38.8294362910697,35.7025160787114,45.7993407640016,65.1589495593435
NDUFS7,387.894506410295,320.441000955757,306.779678972335,481.28153959162,345.751603453755,376.841647039341,463.198148940801,491.705999452112,354.691228391459,465.00190079873,773.205416191131,394.557456354302,338.315489555436,320.410265371913,386.798332858889,699.93165066644,384.102886174201,264.756740353416
RP11-403P17.4,1042.42184447165,855.407554295286,1372.1685674654,529.636629638616,954.228176136083,646.092912620356,692.439017835808,551.198010093261,980.96687797812,810.663429611103,440.740510188407,862.962920684458,855.942760581158,1311.30878217944,1049.60369641037,483.722981776215,1014.6685674654,1110.64914470301
FGD2,25.1374885185235,17.451772713761,26.9099948436865,22.5055267410817,23.6045220739271,30.0912472431368,24.0464612180874,25.0686241092479,36.4903863277064,25.5715846253138,29.2513514439238,19.2969162687153,25.6576896521532,25.7549188529541,27.0217402187287,19.3792090108509,20.784410048294,25.9249701221908
HIST1H4H,19.9765320638116,16.3756791423935,20.7944965988857,21.3170137845596,20.5183994529199,17.6887484248297,16.8438445560723,15.7372969058067,22.6809752423472,17.5234101011472,17.708427919731,14.944198882505,20.439340952451,17.5368477810005,17.6291301745441,20.092268326826,14.9310649047293,17.8157077377809
LRRN3,735.202890283283,341.923022948533,545.381103369643,401.987069354769,454.744561372829,185.744710951253,585.328361631523,717.781727231331,338.915838860442,420.441716025019,541.143034638035,379.49161388321,256.0415204548,514.346611547119,427.559766597431,506.060797540744,479.164923344439,501.267785524702
LAPTM5,593.498904876347,3415.55090177643,619.798347857152,494.950130960214,1176.05745635429,870.676474856783,1557.73442279415,853.159401617961,3390.79412329802,1197.3596669347,1307.0114824478,1170.15298959172,1381.4282018356,1117.48781941963,1164.82817562638,667.546884628451,525.820215748289,663.427164085996
PSMA1,621.08382757149,1081.12723581093,371.205164449194,1163.02504757269,529.434684667114,919.623416568292,815.343774151887,1095.36124840943,825.217695759119,819.877198403073,1018.51654243184,1037.19229037288,883.309228223864,488.293580930907,649.631861179343,1102.79121748194,906.092203080385,740.281634678942
KANSL3,78.5201154772065,86.1634984353821,112.114235297805,84.9497911907586,80.4486298357238,83.2461303928033,90.2572054366639,94.0669458945113,81.7068171041033,99.4643846456775,90.9489583871023,76.4470277137427,84.5013953608957,93.9775148205092,100.88830342914,96.905383633107,94.0294572179254,89.2964519208687
KIFAP3,1086.06374195894,1390.39664551125,258.475923605644,1980.14786497178,548.178696554401,1255.85094564674,1216.2615250342,2186.97725232954,1069.51443442708,990.375188036484,1989.04280916884,1818.06367132343,1727.93540420102,550.314590252683,498.925392213642,2018.11802480357,1642.99027645754,886.336252738783
NQO2,417.722816993863,603.217645403776,220.144573375574,598.57904102215,402.132599252103,618.317783071623,585.842848999172,623.076296522304,443.629915933795,406.590511585267,853.915762042134,519.251289988289,320.194488759092,364.526907170538,480.435298668707,680.709687942696,411.259607624741,271.673140590489
SRSF8,171.734898186937,236.971753136401,130.208507603208,257.533075117851,182.660564949256,185.576333369217,189.824061175219,203.949891560556,159.039505822426,193.654219464343,312.609926084407,242.534932822879,204.511898473894,154.241583241107,156.158029178729,273.586215479209,207.469281421895,164.474184730239
BLVRB,277.607510144811,459.989227171007,386.786920541461,396.942248565168,344.980806497241,336.173434439336,372.417565805244,315.532497182231,401.035076821921,443.598230776619,491.693979195368,372.539586464832,272.593502400106,341.156535290698,549.946345243174,539.702964424542,238.566939901809,268.852310033372
NDUFA9,421.357266747289,544.852751485758,380.947856158213,742.735810856473,457.969312282882,562.011294673928,537.161716379735,736.084044968757,406.689472023533,486.680151641144,907.657481775369,550.186055264205,476.399741075659,395.896360901277,448.029963726,737.126431579057,483.159004769147,360.953415486498
INPP5F,2933.10038739384,2338.22535516182,706.142964155753,2309.41247746472,1964.17841633934,1922.48281944596,2478.53864206702,2142.73865219951,1296.06189619782,1609.57147724119,2178.69193866386,2909.7691252442,2031.03342244329,1218.36475568549,760.555020170299,2392.24120658337,2551.18399364091,2379.7777951127
MAN1A1,293.841804890647,323.83644988956,121.384433177264,164.458427491194,183.633503046156,445.724123020952,189.980671126097,303.668568008796,589.554926515029,205.216765850597,221.887563888546,240.486348832343,343.742218610962,134.319290691683,101.89705115292,267.501485762247,439.557456354285,375.617623787825
SCYL2,48.0554146547875,81.4314022321642,39.0630220308578,64.2630349785221,50.4588034359686,202.873117459675,43.7967824031471,65.9369915976176,70.3435283487032,66.3691387500208,63.2279945136826,130.098050632963,174.615643520389,39.9944565300213,55.5787747075047,50.0784582163316,82.3261192524325,52.4545205366607
PXMP2,180.763454177116,129.790362316321,169.974970839086,155.076408585809,154.069300756208,104.905619400923,164.635540879806,143.800760707351,141.812536434674,209.250366548829,251.449453212234,126.96057830463,124.667541185014,173.525861079696,189.067259682309,195.675419951868,103.3135504562,113.038166441688
SH2D2A,58.5618008611654,60.3600933964597,95.9373808809992,68.0630854039653,77.9018725885353,61.4406152167443,66.7205633733784,62.4605079298715,61.5143331121048,66.1168908287227,62.7853325353055,60.5364279979009,72.080335857157,80.3277658637646,107.623579009686,54.031955207255,72.7376758880894,84.5406787194043
RMI1,113.021279970682,52.2175662953517,63.7610829047064,54.9334102712834,76.8165644982971,40.2800203684557,79.783261027817,41.2989735164606,84.3802979223098,62.6219926983784,55.9381550555808,80.0320587645876,58.0989323672848,69.4414127294641,49.3856067378365,55.5610201083691,66.7413936691086,80.980199443555
KIAA0430,717.930837876874,683.961667348046,131.912616447736,623.56764226748,227.637245974023,424.00190079873,524.250067245641,378.519927416428,388.709403579659,539.652399382792,769.462652258936,704.754712028847,338.11940282987,272.965009450376,173.194083164235,517.855905249661,594.335234132063,679.672982047151
RPAP2,134.489120870063,104.082561366347,109.256760453461,89.2203509532008,81.3746050773153,136.598978459446,90.2042772359769,89.4880360390168,109.929153361799,87.5581747000402,70.3606228061938,152.504180100507,118.775216925406,143.898718528665,107.969504034665,71.219208618513,123.560471800204,127.779790898208
LDHA,2386.10042590263,5329.48919775709,1906.00746182,3586.96951314014,2407.66311267084,4005.50290559606,2271.81736623484,3761.18424847625,2111.72412302095,3010.60888151661,4200.23779049025,3954.38684644602,3051.577528714,1423.42198678465,2428.56623086365,3229.85252068091,3411.70440101337,2686.82383106281
PMS2P3,24.0139528794875,19.7894382047189,35.2389601015926,21.0287869187033,23.379074736881,24.1045378635677,25.6611219675021,20.6594425238486,19.9859333480058,18.7489593805577,22.2504396741286,21.2092398303871,23.3443396799324,36.6115335658377,25.077533908191,19.640985770674,23.1682917590932,23.2026035417619
USP29,24.7199007662325,25.6510523243222,23.7498896103216,23.9525040888104,25.4556109115006,23.0431723461597,22.4960255618796,22.6696075609467,21.181778104129,20.0527967667059,24.4451570953136,19.1464186968833,23.641322386252,36.3941847904914,31.3115292641693,25.7080127734954,22.868183257881,27.7789166768995
PRR14,362.724123021676,338.210821810745,418.446345243176,381.336179073977,342.335234140104,299.611927849263,353.091705032306,331.057456387154,397.994935192466,344.801205474567,340.549240155478,304.133169583637,240.489562395179,429.243775965512,436.761977491948,325.361828379917,285.944646137923,345.099950695114
TECR,645.905878278222,806.508230214385,713.155361955919,867.427525864354,758.560606266041,630.334238227924,961.296759611392,712.439500182941,727.41460647678,925.502948208439,1106.69634524317,658.488362065052,672.176224876496,844.718459336242,830.08500182936,918.840537958775,690.239090495479,599.12043353778
GZMA,19.7317290239467,18.6320947790932,20.8830336532471,18.6204785024967,17.0577734912414,16.4222273306865,18.2966583644194,19.066662572546,22.080682713072,17.4478471261096,17.708427919731,16.1595232239599,18.5083526428255,19.3909315816469,29.755337193234,18.5906283439576,18.0296850529541,16.8280905730878
CGA,35.696778353999,26.2750933885883,41.3797882228656,26.495699993119,40.6219923801602,33.6162148166738,37.0923848971128,31.3729679139221,31.8875867280238,27.3438306754575,27.8502990107018,31.1144781318487,37.400599099815,46.0879173705583,44.5360479089838,33.4799378120054,34.3620770140788,40.9723614740494
LRP2,26.0005953101876,24.912994583781,35.8938540853381,23.1903460210019,23.6045220739271,29.7790234887419,27.5771867605349,20.7728003177243,25.8268114307397,27.3786132118373,26.2291919121344,23.4953104768838,39.8270015232521,27.9377948101271,26.8071706183492,18.3259837760662,25.3520375120748,37.7105527650325
ASAP1-IT1,64.9556767051084,48.8138572327995,72.2650564681516,29.7986644141386,49.3318930065227,62.2562051330555,32.7376588204092,40.2991393928921,67.2598343895147,38.0384597675945,30.2078547716487,46.2747692303445,47.9225979923657,59.7193190319607,43.3337449764317,28.6303029764131,45.4262891256565,59.0634950061553
HK3,70.6597294167348,63.3894633649078,77.4509485576027,49.9265563391256,63.6222743495121,53.0769720733446,59.7912602734635,54.4188537989238,73.6040251257091,46.3251452884354,57.0343632445883,51.9328514448985,43.3800612424842,88.4943647689146,79.9549281831678,59.6370652530453,49.5114994421058,49.5431191046932
P2RY6,70.7275767308906,114.901586455585,93.2717428023008,65.9133957682584,82.9792195602126,80.42413761131,79.006538384712,74.5249986810859,82.3942252893717,71.527082315714,69.7666451703874,89.2535493808407,111.739182767776,96.2725309414696,92.5006061363753,78.0610557192209,73.572144164857,88.9311832079294
ZBTB38,982.736683234513,660.93992374888,396.612080262787,681.438990156988,619.94418957959,763.271219311014,748.850440828774,620.52462015649,559.037385273781,673.531004727075,575.148026737992,723.279678576507,772.354209545262,627.719993211587,516.633494109403,335.816890263165,627.464605637647,1137.65938437934
MTHFD2L,68.0288308507024,44.3719379231633,38.4957806369329,35.7020797734155,47.411447597033,47.1022370120231,40.3507538693664,22.4543947443749,40.3802902993834,44.8158107722268,39.1726678852261,41.8886843308419,34.5348506650289,38.1869345850897,36.6460417939002,42.9131664147763,64.6581205180283,61.8354755270202
KNTC1,27.2121561167932,20.9606419438274,28.1686265850888,25.9508605778123,22.6997661625404,23.5489485627186,24.4080854058647,25.09199928091,30.6000890935933,23.4483144698719,24.6336481474824,22.5248434560566,25.2561537578307,21.4009377816042,18.3708714409182,28.0517816615457,37.4713341031051,28.7115199514897
LOC101929304 ,33.9931426163501,33.0060820667257,52.2459340548356,34.1218836135567,31.6098206438011,33.0161800713208,40.4955640466319,31.2900758351581,38.860119494541,32.947288987438,33.9420311907308,33.2790149576761,35.8118325368497,49.3185854001316,52.255784164045,30.3427957728713,34.910778476987,35.0087608351575
LTC4S,52.9442121916434,63.515782031392,75.976670378973,66.4406891919834,55.0577705492212,70.4367057992781,62.1480823931878,60.0450048151516,93.9837203660203,61.996853377709,61.4613684196579,46.8473551207374,49.4542871540144,68.7524968280285,68.5105012818922,66.2501220008937,51.1438501403844,49.8091636490414
GPI,1684.80270733029,2511.13693441045,854.779311094216,2942.25961784363,1566.6124439458,1884.20403614309,2103.5483596223,2648.11903209489,1310.13546043346,1734.85663771779,3101.47473843852,2062.82007017772,1636.50190079873,1129.16856746539,969.609219680977,3421.99834057841,2108.31086895531,1496.46245306489
NDUFAF1,340.488565921979,379.131869644788,155.748508831426,388.764335739887,164.882345635342,225.309190502902,325.44050320409,395.455430681991,208.837872850773,274.609868424357,358.907607333672,271.461763099138,227.52610366863,196.78475594202,245.166966056982,430.876193931598,274.72921258264,209.491805945464
CHRNA9,13.4419137050768,14.6913767128362,16.5276018132321,16.286909010335,13.7579510107294,14.7165722060143,15.9303999509015,13.1643563950034,13.717844960497,13.6981584212264,11.9658472618114,14.208290089914,12.592750673088,17.0472289688905,17.5011548096422,14.3677914900006,13.373327586257,16.2715153425388
RNF5,27.784885788667,31.1163813417995,36.4293545179907,28.63679114209,33.8211643343013,34.9566626301563,34.7054660971778,31.8598897818684,32.1011275120806,31.603939529826,29.4512401145247,28.4093685941956,28.4318605912583,36.9429714487618,36.3630775560297,27.1043559838833,31.5180817919486,34.3293381094844
RGS14,133.794021563476,88.8671753796454,97.911540616025,129.21293313122,101.49333861977,84.7546666516142,96.8388976171289,163.724460535963,69.5391922806215,87.8144053229491,294.653659398232,99.3429053494809,312.689260616075,85.0547692240785,65.699626843428,204.778801414027,90.75389451597,107.387341555475
GLTSCR2 ,2607.71378726196,2859.93424835266,3208.9791965346,2542.27180818595,2687.36633632883,1160.82035621975,3289.17617374747,1490.22626024346,2851.89078968762,3504.99123538175,2903.88013699663,2101.37739879813,1745.43544025121,2818.92241107138,3033.4185674654,2414.77297170066,1883.31941393749,2303.62611275405
ANXA9,39.0094396375566,43.5114588838118,53.7692512570505,42.0843760522685,46.3064705008412,42.9058524639916,41.2312703801095,30.2166589379366,38.7230269538193,33.5957065973448,34.6881788916193,41.9338294476005,34.3900667591531,41.2663924024913,52.8128489126005,54.2246474032148,35.7452242386481,42.0483750328715
ID2,1443.3622935072,2533.82672163321,1370.69943037713,1497.38458607284,1857.86873148391,2287.51619054185,1706.35415314656,1661.7128234004,1989.25828500754,2555.71016414301,2014.84423155204,1460.23347880237,1049.50862407932,1772.02982025691,1936.59849764968,1474.35608942003,1639.16059074207,1295.87698021214
ANXA2 ,992.825119493944,1484.07751961275,757.213706256684,1725.53582016861,1030.60286963722,1376.66117680019,1279.54163465876,1447.39494170457,883.263402714979,1200.89847400324,1768.71300021825,1312.70586824697,1111.00951229112,1000.985767818,1004.93627762807,1598.87394810215,1171.44571497892,873.780573782024
ITGAE,584.091881081544,560.568981218112,453.896673230776,759.647941840733,630.948484820691,318.72130202986,762.823440766225,709.835234132064,663.873273959213,635.423006462144,729.724123020953,501.613011909841,509.561645524778,470.689942391463,721.468236736685,806.161323172149,574.132917543087,546.194758077832
LOC100129518 ,37.2528990963847,599.842365265766,54.2234072370524,43.4116314184971,62.5425797069095,393.616870996048,34.2371262712282,47.2310153127701,110.832728355824,55.1336570768654,52.5748882801212,129.510056064194,248.960693415404,40.1626164390381,43.9402792831669,31.3995379302053,59.1773686259706,72.2543757266
ACVR2B,85.0962924002961,90.002899700017,106.918867692915,71.0559996601992,85.9634112233351,64.3152369565914,76.6846304262388,73.8634243591111,75.9168566289818,78.6787999704798,71.3711033218988,77.4614844536978,78.9274617011949,93.3114237309814,110.27148827661,79.2909711336143,79.2023041660282,98.2833287373936
PIGZ,219.26162546726,305.428155491954,241.666164113298,394.610292140792,171.308305636153,158.853996931247,315.057456530806,244.24707356977,218.862018778481,249.292763654192,253.892128385419,252.116152536979,201.407381304808,218.682807948287,200.665481189112,318.813818564966,249.549324169384,202.575443729234
ACOT8,156.109389674582,174.852635427034,121.913090517871,265.946366456203,178.872301180529,177.818973626869,166.866656375946,312.337038269561,129.666091816142,169.062128168475,316.779711324728,177.631399665596,163.47314273936,147.047765224297,140.001471738015,307.235418339122,163.253937639379,129.262358531115
DUSP22,537.609734076437,441.00190079873,507.673190401121,511.489190050848,514.948380999785,403.2808941953,462.184370925381,562.335234132063,497.207588819591,453.668567465396,545.837586521077,520.04677214577,480.91884036765,413.284441444106,467.147701291283,600.172167569981,373.529302489209,446.565693274415
REXO4,166.545030241852,133.410511836114,195.805324422067,141.354230650292,148.311964835613,139.026664316204,147.495124832244,142.727622196889,115.528197515364,175.849766372431,263.868618971964,132.905471537004,125.0429027931,155.18012339855,156.899061179842,162.327825797097,148.285393132975,174.686732440587
TPGS2,204.109570660768,167.677050262315,135.780350760163,207.341472923416,161.802945979886,162.197654899795,178.937816350386,344.862010883286,140.217159821346,122.485526093826,423.92133979354,139.200279710446,107.515732252549,171.106799092029,119.59908448719,389.811693215338,187.405152494414,149.583777852357
SNX24,125.002436290787,91.7681185234643,68.465551050385,104.729185679421,101.586740449204,82.9733881338269,103.274759851248,92.026870936666,114.36561790957,80.6257310921611,79.5418319271048,117.738818284535,119.477682985092,58.2419002770912,78.2047085762879,95.7045858769897,119.559596055916,68.5311848464259
RNF39,34.8684575738205,35.7347084330965,61.478561617506,31.937327769445,47.6118270467799,39.6694325724707,41.6456589469666,35.8919165649967,34.0755501502289,33.5139178128962,33.4103796584571,31.8626972945204,38.2271223719982,56.1388150892304,42.7321518794917,42.7176399798579,38.3514208014041,40.9352397142155
KBTBD11,1358.97616578363,1295.69634524317,942.196271784175,1363.04109148571,1044.67834281466,1103.4970613383,1248.2409943986,782.057456354285,875.466531923924,1288.24595745019,923.011140341049,1252.49589175036,845.175269014826,1098.03784089357,1025.40877105038,1192.62079132263,1339.16856746539,1101.39779857669
GJA5,24.7139416764496,23.6487863904385,29.1085843595511,28.9273081717258,36.3347818779864,33.4919684881971,28.4442662348644,22.6658829939696,24.9315939705307,33.4251939385336,18.5908506872356,25.8179162630933,25.058878931334,37.6647442249198,32.9900039245364,28.3715795261791,22.11958847816,25.8771373579467
TAF4B,35.3240760456939,35.3746088073541,32.7700022251865,34.3394561340797,26.0759599645076,46.417301217041,29.7284172141814,29.8039650727554,25.4239228067537,28.9266612231485,35.7203879271732,40.8099832250451,35.4938422578172,35.1185614030536,36.9514695687634,27.7750604444506,46.321429547189,38.6544074207082
RPA3,203.563081475677,249.741043256598,209.166232159263,337.692604995545,237.027603505462,158.773993725277,281.835239363311,324.512789916992,203.06524791899,309.808484934548,325.312321761204,280.113017950998,251.557535146758,191.293944699904,256.501954442171,430.447876791484,274.060506050991,154.824100190626
FAM106A,47.4180566728212,32.3498445607155,49.9822307531924,29.1839359982554,35.6941251719775,40.7064744998422,28.2981177177244,27.3439758461439,37.2924963346965,32.8467433631281,26.5281050229162,34.3529184957078,34.0454660129991,50.2503725621307,37.9557120827331,23.8742579199637,46.0245056304453,71.0487420884554
PGBD5,1120.05891346041,1099.94757908513,740.462938096857,1407.94697696386,840.786949336757,960.808421000392,1086.6333331224,1378.84652858548,580.803904145457,926.110527172065,1636.29330872934,1095.40660998634,1546.1818920618,736.492022635433,478.056252204669,1612.68074172456,1111.52962323169,905.946345243174
GATAD2A,157.175270877825,199.166999038041,247.283500592449,184.502088921086,351.304874970308,163.504123066367,236.724548370944,181.452733580797,199.337134892232,307.455425602969,240.09546085818,208.436273731269,293.29030649019,215.821106984807,243.133749980857,192.359550729992,153.989323214477,178.966824556243
HIP1,118.134315092335,89.5757911585431,198.261740412972,93.1384247002707,89.5794161114089,95.6113508965212,121.518656553761,321.964491416426,144.425132088718,228.582677767129,131.788598100078,83.7280986101428,191.33346837099,176.182477153929,216.345783039503,94.0689421775293,75.7832032481108,129.601701320236
CASP4,24.0014553820038,22.4808451904385,21.2679817331334,18.8072321129359,24.5900491421115,20.4609866516746,19.8419875522525,17.5230113575455,28.7364257847488,19.0910977557312,15.4964872236416,21.1956747519331,20.3953468365692,24.616751525806,19.5855264815485,18.0383423558538,20.3551543445483,40.3290066624725
NEUROD1,48.6167455945167,25.2633320081223,34.2956391139143,51.538922162714,139.665182389762,28.4216190054765,101.242647758742,47.0669828873409,29.7903931881324,27.3695504954793,54.0289163329479,45.4751249961271,124.486486600974,51.0619065587026,32.0868454504887,64.8829432818485,49.1398731639428,304.898679534532
SYT1,7179.63013357057,5321.1580192584,2799.84485374148,6038.66028478517,4751.90001893857,5669.13509146709,5434.22505513889,6050.22624238785,3630.18321884166,4277.59692140572,5124.70881841575,7317.34758252179,6197.86740731688,4221.64091035603,1407.05475748866,5941.32532242165,8103.27006455865,6563.2733205398
KCNK13,27.0028632624503,29.6538332999375,33.7311797207244,27.8492866475738,28.877129479052,26.2354520497645,26.2194743180236,33.4712882381766,24.6005828009212,29.1140343078499,40.1433597063394,25.6009816733082,29.0960634033329,38.9554706926464,29.61976098079,32.1287066787039,26.7201962429946,27.2074745995465
ARPC1A,588.474123020952,811.585234132063,420.361980409551,1048.63618938251,414.269242439135,787.224123020952,758.00190079873,1189.2805660567,584.9637186179,774.363011909841,1052.01830801203,871.557456354285,1059.62412792099,481.176818160082,521.466237109173,1187.41725883539,801.834124307432,595.470816067398
SNRPB2,513.187673987364,474.1076952391,445.091209767936,425.902978491224,477.807444113963,492.689675270549,468.917199198581,648.337251110481,483.562857457891,497.021999698134,462.125655563975,507.815424561289,575.774262174099,343.251426710338,481.841196200584,505.124770599208,515.694278707142,416.506451371295
LOC101930052 ,59.7446217628499,65.7932868812567,81.8781369159876,63.2764483375766,59.5051228001332,55.3460145958168,66.7043745029783,71.3126603945796,71.4971328137399,79.297807172393,47.7398400918892,63.1493631748369,59.1420238456874,65.0774069614282,88.5591962617152,60.7276029126727,68.4761660739064,78.2215149890917
MYO15A,42.5227321801407,26.315974085329,43.8249246600159,37.3037910837821,31.7317290942795,28.6859267573123,34.0470936894769,24.605691134212,28.180363808842,26.0603765045274,28.7378147316469,36.0729204586745,29.2970089662029,37.6404756786974,32.3104866972148,36.3359011370449,32.1445346657469,33.2290475606467
RFC2,69.4033690351684,118.107314271238,63.9704874995611,121.526680888277,84.8603108997883,85.3646917896361,81.5256007715647,134.351195753583,71.6245689660892,103.154104755235,139.316891522509,93.1524024357599,71.216041549878,66.3337691758075,77.1425268013994,120.853117211925,87.7973730666536,66.8903823204013
BACE1,469.77372050866,533.202622439821,276.023712015302,490.649607544724,338.541485084178,406.598264112395,424.335234132064,582.187596387925,605.779095302312,419.880463793095,456.717566168736,357.27967857805,534.279678576508,396.40116172042,375.892030854808,616.759520771613,442.697419550947,373.138856083941
C11orf57,86.1647380377211,115.227347783752,96.4586373367707,95.2523312517745,86.1847860114993,95.6361703454923,92.516493687378,97.2385269346622,90.8172267147796,108.527027001965,99.823626475182,104.089703530787,89.214771477917,74.3363424994764,91.1421736418729,111.088329064223,121.927932334129,96.8699794796901
PBK,13.9313429809865,13.9603224387228,14.049988144418,14.1015420535109,14.2924753552933,13.3600062950937,13.9074018521489,14.3266000214685,15.8635371050032,13.9532730422233,15.2932594253444,13.8389924569929,12.9019912133667,13.9274229781221,13.0995456875614,15.036431453981,14.3569082978369,14.444604530379
TSPYL4,2506.68510537892,2121.54520493832,1518.9114003101,2690.44635208332,2271.53329708821,1787.47412302095,2265.88790380144,2859.57923679595,1504.19359785921,1953.34843974112,3032.4648844702,2619.15522693322,2365.52317596028,1872.44630226488,1056.43013574051,2601.6105487815,2523.33492587989,2234.27967857651
HDAC5,326.172878615049,249.706223417967,261.95396736466,333.172482557502,224.364418399057,324.113011974908,303.224123564352,532.322440259288,212.55940530785,303.774439811427,456.724123020952,291.542780056599,234.446684139288,308.342082289698,282.057460880229,412.272225935303,258.68843219121,255.936330574551
PRPS2,283.668847904819,218.650942649589,61.5765479349695,261.668599202523,168.36677896351,248.494138343594,218.396069930779,516.407258807543,154.366289173614,194.084359803898,389.460805364578,306.200211811535,114.696221968864,141.071398833771,81.9765797938801,271.145283620291,213.906444175148,274.903739917187
SRM,395.053832653673,419.762626635371,462.20610707234,575.190276737955,514.737770293224,360.952492073957,496.784187467265,678.624295755197,344.328323135485,448.183664570239,504.300950458994,495.481968774028,498.45372997595,475.440416052456,496.724123020952,742.615046634746,415.23557604268,276.865333182266
RNF34,597.424175289137,557.584164140483,346.836489663905,616.57875652995,399.059112547026,500.78873025124,605.188284371406,565.537227896488,517.502148000078,541.534298122825,700.335234132063,516.051546576593,367.731091728597,370.339085974574,431.085234132063,571.730011442487,470.694986348205,524.229527388832
SNORA5B ,128.873887556386,165.583191650583,131.050413645081,178.938171828879,150.401610118558,184.515731313319,154.517124300777,233.881701056066,133.13298075121,156.79793013035,270.293417213744,163.715109083449,145.885240237393,115.629071026837,144.745520455425,188.390504071015,140.303458004822,142.735885166712
CYP11B1,13.6450256267729,13.1247575541354,15.564864142415,13.99926522634,13.6106442036317,15.8345688023213,14.2021917648023,13.1925197616519,14.7426951375525,13.3984563522388,12.5217676832467,12.4890888132515,13.7231851373443,14.7537520069363,15.5986473026301,12.5886311569698,14.2454320346223,14.5244485944962
GGPS1,429.152154166257,331.456669017998,344.390789694335,343.89161850425,262.255276048339,424.766735495314,331.113011942709,303.960446032351,341.512518046369,340.613011919458,253.494735561511,412.224123020954,442.312185155925,348.279678581182,251.946424034423,272.62803044193,392.213497703414,296.501901980359
FRMPD1,30.7591751835693,30.9064389378428,42.0939969425218,38.2779260922807,41.8225514690622,33.8135624458815,41.1662669167417,55.2789672089526,35.055349544521,41.5218288850239,57.6468431326276,28.0080764341636,35.2811355263322,37.4425440007491,49.0659349744348,48.4550359595022,41.7258303069113,36.4467915844648
