GeneSymbol,GeneSymbol.1,INT
ABCA1,DLG5,PPI
ABCA1,LMO7,PPI
ABCA1,SHANK1,PPI
MPP6,ABCA1,PPI
SMAD1,PREB,PPI
ABCA1,TRIM27,PPI
EPHA2,GRB2,PPI
JAK2,GRB2,PPI
FER,JAK1,PPI
GRB2,PTK2B,PPI
PRSS23,MAPK8IP2,PPI
GRB2,GAB2,PPI
BMPR1B,UBE2Z,PPI
SMAD1,PIAS4,PPI
ITGA2B,GRB2,PPI
CBX5,ELOA2,PPI
SOX5,SMAD1,PPI
RAP1A,RAPGEF2,PPI
GRB2,SH2B3,PPI
SRI,ANXA11,PPI
GRB2,RAPGEF1,PPI
IGF1R,JAK1,PPI
TXNRD1,GLRX2,PPI
PDCD6,ANXA11,PPI
GRB2,SOS1,PPI
TTF1,SMAD1,PPI
HOXC8,SMAD1,PPI
RACK1,JAK1,PPI
PRSS23,SLC25A6,PPI
TERF1,SALL1,PPI
ESR1,GRB2,PPI
SMAD1,MBD1,PPI
SOCS1,JAK1,PPI
SOCS1,GRB2,PPI
GRB2,SHC4,PPI
SH2B2,GRB2,PPI
SHC1,GRB2,PPI
CBX5,NSL1,PPI
LOC51035,SMAD1,PPI
PTPRE,GRB2,PPI
MET,GRB2,PPI
GRB2,PTK2,PPI
NTRK1,GRB2,PPI
CBX5,ARL5A,PPI
PIK3R1,GRB2,PPI
GRB2,NCKIPSD,PPI
PIAS1,SMAD1,PPI
EGF,GRB2,PPI
JAK1,PTPN11,PPI
RET,GRB2,PPI
NME1,TERF1,PPI
CBX5,HDAC4,PPI
PLG,RUVBL1,PPI
TBP,RUVBL1,PPI
ACTL6A,RUVBL1,PPI
CTNNB1,RUVBL1,PPI
RUVBL2,RUVBL1,PPI
MRGBP,RUVBL1,PPI
CEP126,RUVBL1,PPI
ZNF76,SMAD1,PPI
MEN1,SMAD1,PPI
WWP2,CLCN5,PPI
MGC3121,CBX5,PPI
RNF141,SMURF1,PPI
GRB2,CD2AP,PPI
SUV39H1,CBX5,PPI
SPI1,KAT6A,PPI
TERF1,RIC8A,PPI
MAP2,GRB2,PPI
RAF1,JAK1,PPI
RPSA,CBX5,PPI
SNRPE,STRAP,PPI
SYN1,GRB2,PPI
PFN2,TERF1,PPI
JAK1,STAM,PPI
ENO2,ANXA11,PPI
HNRNPH3,ANXA11,PPI
S100A6,ANXA11,PPI
ANXA11,ALG2,PPI
CALM1,ITPKB,PPI
PRKACA,ITPKB,PPI
FSHR,CBX5,PPI
CBX5,DSN1,PPI
ELK1,GRB2,PPI
CCL5,GRB2,PPI
GRB2,SNTA1,PPI
PRSS23,HSPA4,PPI
SNRPE,SNRPD3,PPI
CBX5,CBX1,PPI
GRB2,SH3BP2,PPI
SNRPE,LSM5,PPI
SNRPE,SNRPG,PPI
SNRPE,LSM2,PPI
PTEN,MAGI2,PPI
PDILT,ERO1A,PPI
ACVR2A,MAGI2,PPI
CTNNB1,MAGI2,PPI
MAGI2,CTNND2,PPI
DLL1,MAGI2,PPI
GRID2,MAGI2,PPI
MAGI2,RAPGEF2,PPI
SMAD1,DKFZp781O1323,PPI
ATG7,ATG10,PPI
JAK1,STAT5A,PPI
GRB2,TNK2,PPI
SOCS7,GRB2,PPI
MCM3,HAUS1,PPI
GRB2,GAB1,PPI
PRSS23,PPIA,PPI
ZHX1,TERF1,PPI
HOXD13,SMAD1,PPI
SKIL,SMAD1,PPI
RFX1,SMAD1,PPI
RAP2A,SMAD1,PPI
SUV39H1,SMAD1,PPI
COL4A1,SMAD1,PPI
KMT2D,SMAD1,PPI
NEUROG1,SMAD1,PPI
SMARCE1,SMAD1,PPI
SMAD6,SMAD1,PPI
XPO1,SMAD1,PPI
TTF2,SMAD1,PPI
SMAD1,ING2,PPI
SMAD1,KAT2B,PPI
AP2A2,SMAD1,PPI
SMAD1,HIPK2,PPI
RAB38,SMAD1,PPI
TOB1,SMAD1,PPI
UBA52,SMAD1,PPI
SMAD1,UBE2Z,PPI
NEDD9,SMAD1,PPI
SMAD1,STARD13,PPI
SMAD1,ZNF521,PPI
HBP1,SMAD1,PPI
SMAD1,RASD2,PPI
KDR,GRB2,PPI
GRB2,PTPN12,PPI
SMAD1,ANKRD27,PPI
TXNDC9,CEP126,PPI
NEU3,GRB2,PPI
GRB2,BCL2A1,PPI
NR3C4,JMJD1C,PPI
TGFBR1,SMAD1,PPI
TGFBR1,UBE2Z,PPI
AKR1B1,SMAD1,PPI
SNRPE,GEMIN7,PPI
POLR1C,POLR1D,PPI
SRC,GRB2,PPI
ABCA1,SDHB,PPI
MAPK12,GRB2,PPI
SMAD1,SMURF2,PPI
GRB2,CSF3R,PPI
GRB2,PAK2,PPI
RACGAP1,PRSS23,PPI
SNRPE,LSM4,PPI
TXNDC9,GIT1,PPI
EWSR1,SMAD1,PPI
RPL31,EWSR1,PPI
TRIM63,TRIM55,PPI
GRB2,CHRND,PPI
COMMD6,COMMD1,PPI
TUB,GRB2,PPI
HOXA13,SMAD1,PPI
VPS28,GLCCI1,PPI
KAT6A,RERE,PPI
TERF1,FBXO4,PPI
SOCS3,JAK1,PPI
JAK1,INPP5D,PPI
RASL12,SMAD1,PPI
ATG12,ATG10,PPI
ATG5,ATG10,PPI
FASLG,GRB2,PPI
SMAD1,GDF6,PPI
MIB1,UBE2W,PPI
ETS1,SERBP1,PPI
HRAS,RAPGEF2,PPI
YWHAZ,RAPGEF2,PPI
SOX5,SMAD1,PPI
HEL-S-103,RAPGEF2,PPI
KIF5A,RAPGEF2,PPI
NEDD4,RAPGEF2,PPI
NEDD4L,RAPGEF2,PPI
UBE2W,RNF150,PPI
DCP2,DCP1B,PPI
PPP1R15A,MYC,PPI
CBX5,ARHGDIA,PPI
ABCG1,ABCG5,PPI
SYCE3,HAUS1,PPI
MYC,UBC,PPI
BBS9,TTC8,PPI
PDPK1,PRSS23,PPI
SMAD1,ZNF510,PPI
TRAF1,HAUS1,PPI
ARHGEF11,ABCA1,PPI
HAUS1,KIFC3,PPI
PRSS23,RPL4,PPI
SYNCRIP,PRMT1,PPI
SMAD1,MKL2,PPI
UCHL3,CLPB,PPI
MCC,CBX5,PPI
CBX5,LBR,PPI
TXNDC9,MAGEA6,PPI
SF3B1,MYC,PPI
TERF1,RIC8A,PPI
TERF1,UTP14A,PPI
MKRN3,UBE2W,PPI
GART,IKBKG,PPI
CBX5,GOLGA8DP,PPI
ZBTB16,TERF1,PPI
TERF1,TRIOBP,PPI
TERF1,STAG1,PPI
PRKCA,JAK1,PPI
COPS5,WNK1,PPI
ARCN1,MYC,PPI
NR4A1,TERF1,PPI
TERF1,YWHAG,PPI
YWHAG,WNK1,PPI
ZNF839,WNK1,PPI
WNK1,CENPJ,PPI
EPB41L2,WNK1,PPI
LCP2,WNK1,PPI
WNK1,MSL2,PPI
SSFA2,WNK1,PPI
WWTR1,WNK1,PPI
RAP1GAP2,WNK1,PPI
MAP2K1,WNK1,PPI
TXNDC9,TRIM27,PPI
ARAF,WNK1,PPI
PVR,WNK1,PPI
TULP3,WNK1,PPI
ARF6,SERBP1,PPI
GART,PXN,PPI
HLTF,UBE2Z,PPI
RNF41,UBE2Z,PPI
CACNA1A,HHATL,PPI
REL,UBE2Z,PPI
AK8,UBE2Z,PPI
KIF5B,RAPGEF2,PPI
TERF1,TNKS2,PPI
TERF1,FBXO4,PPI
WASL,LCK,PPI
RNF166,UBE2Z,PPI
TRIP6,SERBP1,PPI
MYC,NUP205,PPI
UBE2Z,PLEKHF2,PPI
KRT38,HAUS1,PPI
ATN1,KAT6A,PPI
ZHX1,TERF1,PPI
EMC1,CENPH,PPI
TERF1,GIT1,PPI
NCL,SERBP1,PPI
WASL,WIPF1,PPI
WDR5,KAT6A,PPI
TXNDC9,FEZ1,PPI
GRB2,POLR1D,PPI
SMAD9,TERF1,PPI
NME1,TERF1,PPI
TERF1,PINX1,PPI
TXNDC9,C3orf62,PPI
UBE2U,KAT6A,PPI
SERBP1,PRMT8,PPI
TERF1,DLG5,PPI
TERF1,TINF2,PPI
SMAD1,DLC1,PPI
KPNA2,KPNB1,PPI
XIAP,UBE2W,PPI
LEMD3,SMAD1,PPI
GLI3,SMAD1,PPI
SMAD1,INPP4A,PPI
MYC,SMC4,PPI
TRAIP,UBE2Z,PPI
ME2,WNK1,PPI
SAMHD1,PHLDA3,PPI
CBX5,LRIF1,PPI
C6orf32,WNK1,PPI
CHAF1A,WNK1,PPI
WNK1,HDAC9,PPI
KIAA0232,WNK1,PPI
LRMP,WNK1,PPI
MYH9,WNK1,PPI
SYNPO,WNK1,PPI
WNK1,TNS1,PPI
YWHAE,WNK1,PPI
RASAL3,WNK1,PPI
CBX5,SENP7,PPI
RANBP9,UBE2Z,PPI
MYC,SKP1,PPI
ZDHHC17,NIFK,PPI
SMAD9,VPS8,PPI
ABL1,TERF1,PPI
ZDHHC17,USP32,PPI
RNF138,UBE2W,PPI
KDM1A,TERF1,PPI
CBX5,SUV39H2,PPI
PXN,POLR1D,PPI
FAM9B,LYRM2,PPI
ATM,TERF1,PPI
TERF1,STN1,PPI
CBX5,POGZ,PPI
ALDH7A1,EPS8,PPI
KMT2A,KAT6A,PPI
TERF1,TINF2,PPI
BLM,TERF1,PPI
CAPNS1,TERF1,PPI
TXNDC9,IMMT,PPI
feat,MYC,PPI
IL6R,JAK1,PPI
TERF1,FBXO4,PPI
JAK1,IFNAR2,PPI
HSP90AB1,JAK1,PPI
TRIM69,HAUS1,PPI
UPF1,DCP2,PPI
MYC,EPPK1,PPI
PRSS23,PDDC1,PPI
CEP55,HAUS1,PPI
IKBKE,SERBP1,PPI
KNTC2,HAUS1,PPI
SYVN1,UBE2Z,PPI
TERF1,SMAD2,PPI
TCIRG1,TERF1,PPI
PRSS23,HSPA4,PPI
CBX5,TRIM28,PPI
ABCA1,IKBKG,PPI
CEP57L1,HAUS1,PPI
ORC2L,TERF1,PPI
TERF1,DCLRE1B,PPI
TERF1,MAPRE1,PPI
TERF1,MAPRE1,PPI
ERBB2,JAK1,PPI
GART,ARF6,PPI
WNK1,FAM53C,PPI
TERF1,TERF1,PPI
PPP1CA,WNK1,PPI
BRAF,TERF1,PPI
PPP1CA,UBE2Z,PPI
CBX5,DNMT3A,PPI
ZEB2,SMAD1,PPI
IFT20,HAUS1,PPI
SMAD1,AXIN2,PPI
RPA2,TIPIN,PPI
UBE2W,RNF167,PPI
TIRAP,SAMHD1,PPI
CBX5,MBD1,PPI
DYSF,SAMHD1,PPI
PRKRA,ZMAT3,PPI
STAU1,ZMAT3,PPI
NUP54,HAUS1,PPI
SP100,CBX5,PPI
TXNDC9,SETDB1,PPI
PTN,TXNDC9,PPI
MYC,LAS1L,PPI
SYNCRIP,CNBP,PPI
HNRPD,SYNCRIP,PPI
SYNCRIP,HNRNPD,PPI
SYNCRIP,PRKRA,PPI
SYNCRIP,PUF60,PPI
SYNCRIP,HLA-B,PPI
SYNCRIP,HABP4,PPI
SYNCRIP,TP63,PPI
SYNCRIP,HNRNPK,PPI
SYNCRIP,HNRNPU,PPI
SYNCRIP,PRMT8,PPI
TNFAIP3,WNK1,PPI
MYC,DNM2,PPI
HNRPD,SYNCRIP,PPI
HNRPD,SYNCRIP,PPI
PRKAB1,SYNCRIP,PPI
SYNCRIP,SF3A2,PPI
SYNCRIP,STK24,PPI
SYNCRIP,IKBKE,PPI
SYNCRIP,EPRS,PPI
SYNCRIP,PRMT8,PPI
RHOJ,WASL,PPI
LNX2,UBE2Z,PPI
TXNDC9,C1orf94,PPI
TXNDC9,EXOSC8,PPI
PRSS23,NOC4L,PPI
MED6,SMAD1,PPI
CGNL1,WNK1,PPI
DBN1,NIPBL,PPI
UBE2W,AMFR,PPI
HSPB1,KNSTRN,PPI
CBX5,SRPK1,PPI
C3orf62,HAUS1,PPI
NEDD4,SMAD1,PPI
ICK,SMAD1,PPI
TIA1,SERBP1,PPI
TAB2,RUVBL1,PPI
RUVBL1,RIPK3,PPI
MAP3K8,RUVBL1,PPI
TBK1,RUVBL1,PPI
TRAF2,RUVBL1,PPI
TNFRSF1A,RUVBL1,PPI
VPS72,RUVBL1,PPI
HLA-B,RUVBL1,PPI
WDCP,RUVBL1,PPI
BCAR3,RUVBL1,PPI
EEA1,RUVBL1,PPI
RUVBL1,TRAF6,PPI
GNAS,RUVBL1,PPI
FTSJ1,RUVBL1,PPI
YY1,RUVBL1,PPI
TERT,RUVBL1,PPI
TK1,RUVBL1,PPI
TXNDC9,CCDC172,PPI
HMBOX1,UBE2Z,PPI
UBE2W,RNF125,PPI
WASL,TRIP10,PPI
CDK6,NIPBL,PPI
TEX11,TIPIN,PPI
SMAD1,MLH3,PPI
CDR2,HAUS1,PPI
UCHL3,SMAD1,PPI
CRKL,POLR1D,PPI
CRKL,RPL31,PPI
P4HB,ERO1A,PPI
PDIA3,ERO1A,PPI
ERP70,ERO1A,PPI
APPBP2,ERO1A,PPI
SNRP70,SMAD1,PPI
SNRP70,MYC,PPI
STAM2,JAK1,PPI
CCAR1,TRIM55,PPI
GFM1,TRIM55,PPI
UBE2D2,TRIM55,PPI
MDM4,TRIM55,PPI
TRIM27,TRIM55,PPI
PCGF1,TRIM55,PPI
TRIM23,TRIM55,PPI
TRIM63,TRIM55,PPI
NECAB2,HAUS1,PPI
PSTPIP1,UBE2W,PPI
DCP2,UPF2,PPI
MYC,SMC1A,PPI
MAGI2,PLXNB3,PPI
TGFA,MAGI2,PPI
AMOTL1,MAGI2,PPI
PRSS23,TMEM222,PPI
OXSR1,WNK1,PPI
CBX5,HIST1H3F,PPI
TRAF2,UBE2Z,PPI
SMAD1,MED15,PPI
VAV2,SERBP1,PPI
PRSS23,PHF23,PPI
RNPS1,LUC7L3,PPI
UBB,UCHL3,PPI
POLR2C,UBE2W,PPI
AKR1C3,UBE2W,PPI
UBE2W,RNF2,PPI
TRIM31,UBE2W,PPI
UBE2W,TRIM2,PPI
RFWD3,UBE2W,PPI
TRIM39,UBE2W,PPI
UBE2W,BIRC8,PPI
MARCH3,UBE2W,PPI
DTX3,UBE2W,PPI
RPS23,UBE2W,PPI
RNF123,UBE2W,PPI
UBE2W,RNF14,PPI
DZIP3,UBE2W,PPI
UBE2W,TRIM35,PPI
TRIM17,UBE2W,PPI
UBE2W,TRIM8,PPI
DTX3L,UBE2W,PPI
C1orf166,UBE2W,PPI
MAP3K1,UBE2W,PPI
PJA2,UBE2W,PPI
RNF152,UBE2W,PPI
UBE2W,RNF26,PPI
UBE2W,UHRF2,PPI
UBE2W,RNF115,PPI
UBE2W,MKRN1,PPI
USHBP1,UBE2W,PPI
RNF5,UBE2W,PPI
PTPN12,SMAD1,PPI
HAUS1,NINL,PPI
NEDD9,SMAD1,PPI
UCHL3,ATXN7L3,PPI
UCHL3,NSG2,PPI
TFCP2,EMC1,PPI
GUK1,UBE2Z,PPI
ERBB2,SMAD1,PPI
PRSS23,NCAPD3,PPI
LPL,UBE2Z,PPI
HAUS1,CEP63,PPI
CAGE1,HAUS1,PPI
WNK1,SYNPO2,PPI
EEF1G,TRIM55,PPI
UBE2D3,TRIM55,PPI
BRAP,TRIM55,PPI
TRIM55,RNF114,PPI
CBX5,INCENP,PPI
PRSS23,EFNA3,PPI
TFPT,HAUS1,PPI
ABCG1,ABCG4,PPI
MAGEA11,POLR1D,PPI
GLIS2,WNK1,PPI
MYC,ECT2,PPI
EMC1,TNIK,PPI
MYC,SET,PPI
SNRPE,LSM3,PPI
RNF5,UBE2Z,PPI
RNF144B,UBE2Z,PPI
BMPR1A,SMAD1,PPI
PDGFRL,SMAD1,PPI
TRIM27,UBE2W,PPI
RNF4,UBE2W,PPI
MGRN1,UBE2W,PPI
UBE2W,RNF114,PPI
LRSAM1,UBE2W,PPI
RNF185,UBE2W,PPI
RPS15,UBE2W,PPI
UBE2W,BFAR,PPI
MID1,UBE2W,PPI
RNF8,UBE2W,PPI
UBOX5,UBE2W,PPI
ZNRF1,UBE2W,PPI
RNF166,UBE2W,PPI
UFL1,UBE2W,PPI
CADPS2,UBE2W,PPI
CNOT4,UBE2W,PPI
RNF103,UBE2W,PPI
UBE2W,RMND5B,PPI
SNURF,UBE2W,PPI
ZNRF4,UBE2W,PPI
UBE2W,DNMT3B,PPI
EED,UBE2W,PPI
UBE2W,ROPN1,PPI
PRSS23,FXR1,PPI
CEP70,HAUS1,PPI
ATXN1,KAT6A,PPI
RTN4IP1,EXOC7,PPI
MYC,KLHL5,PPI
SMAD1,IRF2BP1,PPI
PYGM,TRIM55,PPI
ITPKB,PSME3,PPI
PSME3,UBE2Z,PPI
DCP2,NAGK,PPI
UBE2D1,TRIM55,PPI
CBX5,NIPBL,PPI
CCND1,SMAD1,PPI
PRSS23,TRAPPC4,PPI
HSP90AB1,BBX,PPI
JAK1,BRCA1,PPI
ATG12,SERBP1,PPI
HLA-B,SERBP1,PPI
RNF165,UBE2W,PPI
POLR1C,POLR1D,PPI
UBE2W,MARCH5,PPI
RNF10,UBE2W,PPI
CBX5,CHAF1A,PPI
MKI67,NIFK,PPI
CRK,WASL,PPI
ARPC1B,WASL,PPI
MYC,SRP14,PPI
WASL,CTTN,PPI
PPP1CA,NIFK,PPI
CDC42,WASL,PPI
WASL,WIPF2,PPI
WASL,WWP1,PPI
WASL,NCK2,PPI
WASL,RNF8,PPI
SDCBP,WASL,PPI
WASL,ARPC3,PPI
SMARCC2,MYC,PPI
PRSS23,ACTG1,PPI
ATXN1,WNK1,PPI
MYC,EP300,PPI
TCEB1,CBX5,PPI
SIAH1,ZMAT3,PPI
WBP11,RTN4IP1,PPI
CBX5,ASXL1,PPI
PRSS23,SHMT1,PPI
MYC,KIDINS220,PPI
TFIP11,HAUS1,PPI
SMAD1,MGA,PPI
TRIM46,UBE2Z,PPI
ENO1,CBX5,PPI
WNK1,WNK2,PPI
MYC,HEATR1,PPI
CBX5,VPS28,PPI
SIMC1,WNK1,PPI
RECQL4,PRSS23,PPI
PRSS23,ODF2L,PPI
MYC,MATR3,PPI
SRD5A3,NUDT15,PPI
PSMD11,SMAD1,PPI
UBE2W,TOPORS,PPI
LY6D,PKIB,PPI
SNTB2,ABCA1,PPI
APOA1,ABCA1,PPI
PRSS23,NIPBL,PPI
ABCA1,STX12,PPI
FLOT1,ABCA1,PPI
MPDZ,ABCA1,PPI
ABCA1,ARHGEF12,PPI
EDC4,DCP2,PPI
ABCA1,LIN7B,PPI
ABCA1,DLG2,PPI
ABCA1,SNTB1,PPI
ABCA1,DLG3,PPI
EDC4,DCP2,PPI
CDC42,ABCA1,PPI
HAUS1,MAD1L1,PPI
ABCA1,ABCA12,PPI
MED24,SMAD1,PPI
WASL,ACTR2,PPI
WASL,PTPN2,PPI
WASL,NCK1,PPI
WASL,SNX9,PPI
WASL,ITSN1,PPI
WASL,TNNT3,PPI
WASL,EGFR,PPI
GRB2,WASL,PPI
TXNDC9,MYOG,PPI
SMAD1,FRZB,PPI
SMAD1,CAMSAP1,PPI
PRSS23,GRK6,PPI
LDOC1,HAUS1,PPI
HIVEP2,WNK1,PPI
WASL,ITCH,PPI
WASL,ITGA2,PPI
H3F3A,CBX5,PPI
CHP,PRSS23,PPI
TUBA4A,SMAD1,PPI
LUC7L3,SRSF1,PPI
XPC,SMAD1,PPI
FAM82C,WNK1,PPI
MYC,EFTUD2,PPI
CHD3,SERBP1,PPI
FOS,SERBP1,PPI
