"SrNo","V1","V2"
119317,"A0A024R274","Q15797"
119318,"Q15797","Q9UJU2"
119319,"Q15797","Q96PE3"
119320,"P08621","Q15797"
119321,"P28070","Q15797"
119322,"P84022","Q15797"
119330,"Q15797","Q96RT1"
119331,"Q14671","Q15797"
119332,"Q15797","Q9UNE7"
119333,"Q15797","Q8WUD1"
119334,"Q15797","Q9HCE7"
119336,"Q14D04","Q15797"
119337,"Q15797","Q9BRB3"
119341,"Q15797","Q9BTE0"
119342,"Q15797","Q8TAI7"
119343,"Q15797","Q9NYG2"
119344,"Q15797","Q8NAM6"
119345,"B1AT47","Q15797"
119348,"Q15797","Q9P2K8"
119461,"P15498","P62993"
119499,"P00813","P62993"
119591,"P62993","Q01968"
119670,"P62304","Q8TEQ6"
119746,"O95630","P62993"
119938,"P19438","P62993"
120098,"P15391","P62993"
120113,"P15374","Q15843"
120143,"O95477","Q92796"
120159,"P46109","P62993"
120262,"A0A024QYX8","P62993"
120275,"O95477","Q8TEU7"
120304,"Q96HE7","Q9BS26"
120361,"P14784","P62993"
120408,"P00533","P62993"
120515,"P54274","Q9BSI4"
120708,"P36888","P62993"
120720,"A0A024R7M7","P23458"
120823,"P62993","Q5JS13"
120825,"P84022","Q86UL8"
120826,"P54259","Q86UL8"
120827,"O95477","Q6PIV7"
120846,"P54274","Q9UJW2"
120881,"P62993","Q9UKW4"
120950,"P22681","P62993"
120980,"P29323","P62993"
121195,"P62993","Q08881"
121221,"O95232","Q07955"
121222,"O95232","P49759"
121462,"A0A024R5P0","Q15797"
121474,"O14654","P62993"
121639,"P62993","Q9Y3P8"
121741,"O14530","Q15047"
121748,"P62993","Q8WV28"
121762,"O43561","P62993"
121776,"P54274","Q8TDM6"
121856,"P23458","P61073"
121870,"P19525","P23458"
121886,"A0A024R7E4","P23458"
121952,"P62993","Q15418"
122055,"Q15797","Q9NXK8"
122069,"P07910","P62993"
122094,"P21860","P62993"
122147,"O95084","Q99081"
122148,"O15530","O95084"
122190,"P14784","P23458"
122219,"P62993","Q9Y286"
122239,"P51795","Q96QZ7"
122252,"Q92995","Q9BYV6"
122253,"Q9BYV2","Q9BYV6"
122261,"P62993","Q96B97"
122358,"A0A024R273","P23458"
122360,"A0A024R273","P62993"
122455,"P45844","Q9H172"
122509,"P23458","Q99650"
122568,"A0A024R5S4","P62993"
122647,"P18433","P62993"
122671,"P45973","P46013"
122758,"P62993","Q9Y2R2"
122798,"P19438","P23458"
122829,"P62993","Q9BTC8"
122834,"P10912","P23458"
122835,"P10912","P62993"
122883,"P78543","Q15797"
123000,"P55316","Q15797"
123219,"A0A024R5P0","P62993"
123460,"P62993","Q8WWW8"
123535,"Q8WWV3","Q9UPT5"
123541,"P45973","Q9NQS7"
123617,"O15197","P62993"
123666,"P28482","P62993"
123793,"P54132","P54274"
123897,"Q15797","Q9NRW1"
123915,"P62993","Q9H400"
123981,"P62993","Q5SQ64"
124029,"O15056","P62993"
124049,"B4DQB3","P23458"
124120,"P43403","P62993"
124133,"O95084","Q6KC79"
124351,"P08247","P62993"
124352,"Q15797","Q8NCP5"
124378,"A0A024R5Z7","P62993"
124444,"Q15797","Q9BX70"
124549,"O95271","P54274"
124576,"Q15653","Q9Y2S0"
124603,"P62993","Q8IWV1"
124842,"Q13501","Q15797"
124895,"A0A024R8E2","P62993"
124962,"Q09472","Q15797"
125116,"Q8WWV3","Q9NQC3"
125117,"Q8WWV3","Q9BZR6"
125138,"P35916","P62993"
125183,"A0A024R784","P45973"
125232,"O95084","P34896"
125320,"P63167","Q9C010"
125434,"P62304","Q8WXD5"
125562,"B2R5T5","P62993"
125577,"P49703","Q15797"
125691,"O95084","P51114"
125716,"P62993","Q13702"
125893,"P45973","Q16695"
126009,"P62304","Q9UHI6"
126012,"O95477","Q9HD26"
126016,"O95477","Q13009"
126032,"O95477","Q13158"
126044,"O15269","O95477"
126045,"O14910","O95477"
126046,"O95477","P50479"
126053,"O95477","Q53GG5"
126056,"O95477","Q06278"
126068,"O75970","O95477"
126069,"O95477","Q9UQ26"
126070,"O95477","Q9NUP9"
126089,"F1D8Q5","Q15652"
126146,"O75674","P62993"
126207,"A0A024R0H7","P62304"
126364,"P45973","Q9UQL6"
126398,"P62304","Q16637"
126410,"P01112","P62993"
126733,"A0A024R499","P62993"
126835,"P20936","P62993"
126868,"Q15797","Q9Y3E7"
126906,"P23229","P62993"
126933,"P16234","P23458"
126965,"P62993","Q07890"
126992,"P62993","Q05682"
127048,"P62993","Q9H204"
127065,"O14530","Q12873"
127068,"L7RT18","P62993"
127182,"O14744","P23458"
127238,"P62993","Q68EM7"
127286,"A0A024R5M3","P62993"
127330,"O95084","P43250"
127351,"O96013","P62993"
127364,"Q15797","Q9BZG1"
127385,"P62993","P98077"
127438,"P50570","P62993"
127493,"O95477","Q15700"
127637,"G5E962","Q9Y2S0"
127649,"O95477","P68400"
127651,"O95477","P55058"
127660,"O95477","Q13424"
127661,"O95477","P53667"
127664,"O95477","P17612"
127668,"O95477","Q5T2W1"
127693,"Q9H832","Q9HD15"
127696,"O95477","Q16851"
127697,"O95477","Q8TDM6"
127698,"O95477","Q8WWI1"
127699,"O95477","Q9Y566"
127708,"A0A024RA25","O95477"
127714,"Q15797","Q9HCU5"
127715,"O95477","P14373"
127816,"A0A024QZA8","P62993"
127868,"O60674","P62993"
127921,"P16591","P23458"
127925,"P62993","Q14289"
127971,"O95084","Q13387"
128350,"P62993","Q9UQC2"
128363,"O00238","Q9H832"
128454,"Q15797","Q8N2W9"
128612,"P08514","P62993"
128664,"P45973","Q8IYF1"
128674,"P35711","Q15797"
128744,"A8KAH9","Q9Y4G8"
128818,"P62993","Q9UQQ2"
128841,"P30626","P50995"
128861,"P62993","Q13905"
128886,"P08069","P23458"
128962,"Q16881","Q9NS18"
129027,"O75340","P50995"
129095,"P62993","Q07889"
129158,"A0A024R8C1","Q15797"
129206,"P31273","Q15797"
129215,"E9KL35","P23458"
129370,"O95084","P12236"
129579,"P54274","Q9NSC2"
129779,"G4XH65","P62993"
129789,"Q15797","Q9UIS9"
129867,"O15524","P23458"
129868,"O15524","P62993"
129921,"P62993","Q6S5L8"
129947,"A0A0A0MTI2","P62993"
130126,"P29353","P62993"
130139,"P45973","Q96IY1"
130210,"A0A024R539","Q15797"
130219,"P23469","P62993"
130230,"A0A024R759","P62993"
130252,"P62993","Q05397"
130283,"P04629","P62993"
130502,"P45973","Q9Y689"
130650,"P27986","P62993"
130690,"P62993","Q9NZQ3"
130768,"O75925","Q15797"
130773,"P01133","P62993"
130931,"P23458","Q06124"
130936,"P07949","P62993"
130968,"P15531","P54274"
130980,"P45973","P56524"
130984,"P00747","Q9Y265"
130985,"P20226","Q9Y265"
130986,"O96019","Q9Y265"
130987,"B4DGU4","Q9Y265"
130993,"Q9Y230","Q9Y265"
130994,"Q9NV56","Q9Y265"
130995,"Q9P2H0","Q9Y265"
131162,"A0A024RCU3","Q15797"
131209,"A0A024R5E3","Q15797"
131228,"O00308","P51795"
131268,"A0A024QZB5","P45973"
131277,"Q8WVD5","Q9HCE7"
131325,"P62993","Q9Y5K6"
131421,"O43463","P45973"
131428,"P17947","Q92794"
131535,"P54274","Q9NPQ8"
131591,"A0A024R407","P62993"
131653,"L7RRS6","P23458"
131700,"A0A024R2P0","P45973"
131707,"P62304","Q9Y3F4"
131762,"P17600","P62993"
131795,"P35080","P54274"
131799,"P23458","Q92783"
131889,"P09104","P50995"
131890,"P31942","P50995"
131891,"P06703","P50995"
131912,"P50995","Q9H553"
131941,"B4DJ51","P27987"
131966,"P17612","P27987"
132351,"P23945","P45973"
132453,"P45973","Q9H410"
132642,"A0A024R1A7","P62993"
132677,"D0EI67","P62993"
132678,"P62993","Q13424"
132815,"O95084","P34932"
132920,"P62304","P62318"
132927,"P45973","P83916"
132977,"P62993","P78314"
133063,"P62304","Q9Y4Y9"
133064,"P62304","P62308"
133065,"P62304","Q9Y333"
133099,"F6KD01","Q86UL8"
133396,"Q8N807","Q96HE7"
133482,"P27037","Q86UL8"
133483,"B4DGU4","Q86UL8"
133484,"Q86UL8","Q9UQB3"
133485,"O00548","Q86UL8"
133486,"O43424","Q86UL8"
133488,"Q86UL8","Q9Y4G8"
133861,"Q15797","Q68DB7"
133957,"O95352","Q9H0Y0"
133962,"P23458","P42229"
134055,"P62993","Q07912"
134116,"O14512","P62993"
134124,"P25205","Q96CS2"
134234,"P62993","Q13480"
134259,"O95084","P62937"
134323,"A0A024R9F1","P54274"
134387,"P35453","Q15797"
134391,"P12757","Q15797"
134395,"P22670","Q15797"
134397,"P10114","Q15797"
134420,"O43463","Q15797"
134431,"P02462","Q15797"
134437,"O14686","Q15797"
134438,"F1T0H3","Q15797"
134439,"A0A024R1S7","Q15797"
134440,"O43541","Q15797"
134441,"O14980","Q15797"
134442,"A0A024R0F1","Q15797"
134443,"Q15797","Q9H160"
134471,"Q15797","Q92831"
134476,"O94973","Q15797"
134478,"Q15797","Q9H2X6"
134480,"A0A024R191","Q15797"
134482,"P50616","Q15797"
134484,"P62987","Q15797"
134486,"Q15797","Q9H832"
134487,"Q14511","Q15797"
134490,"Q15797","Q9Y3M8"
134492,"Q15797","Q96K83"
134494,"A0A024R722","Q15797"
134497,"Q15797","Q96D21"
134509,"A0A024RD88","P62993"
134572,"P62993","Q05209"
134713,"Q15797","Q96NW4"
134756,"O14530","Q9P2H0"
134861,"A0A024R5N6","P62993"
134867,"P62993","Q16548"
134876,"F1D8N5","Q15652"
134889,"P36897","Q15797"
134909,"P36897","Q9H832"
134976,"A0A024R7A8","Q15797"
135018,"P62304","Q9H840"
135181,"O15160","Q9Y2S0"
135244,"P12931","P62993"
135267,"O95477","P21912"
135270,"P53778","P62993"
135412,"Q15797","Q9HAU4"
135444,"P62993","Q99062"
135484,"P62993","Q13177"
135492,"A0A024R136","O95084"
135663,"P62304","Q9Y4Z0"
135693,"O14530","Q9Y2X7"
135734,"Q01844","Q15797"
135766,"P62899","Q01844"
135888,"Q969Q1","Q9BYV6"
135913,"P62993","Q07001"
135931,"Q7Z4G1","Q8N668"
135948,"P50607","P62993"
135990,"P31271","Q15797"
136025,"Q548N1","Q86VQ1"
136030,"Q92794","Q9P2R6"
136045,"P54274","Q9UKT5"
136156,"O14543","P23458"
136234,"P23458","Q92835"
136244,"A0A024R5Y3","Q15797"
136349,"O94817","Q9H0Y0"
136350,"A9UGY9","Q9H0Y0"
136367,"P48023","P62993"
136388,"Q15797","Q6KF10"
136481,"Q86YT6","Q96B02"
136496,"P14921","Q8NC51"
136721,"P01112","Q9Y4G8"
136724,"D0PNI1","Q9Y4G8"
136725,"A0A024RB06","Q15797"
136770,"A8K5I0","Q9Y4G8"
136771,"Q12840","Q9Y4G8"
136773,"P46934","Q9Y4G8"
136774,"Q96PU5","Q9Y4G8"
136967,"Q96B02","Q9ULK6"
137021,"Q8IU60","Q8IZD4"
137059,"O75807","P01106"
137220,"P45973","P52565"
137317,"P45844","Q9H222"
137352,"A1L190","Q96CS2"
137449,"P01106","P0CG48"
137522,"Q3SYG4","Q8TAM2"
137579,"O15530","O95084"
137896,"Q15797","Q9Y2H8"
138055,"Q13077","Q96CS2"
138283,"O15085","O95477"
138334,"Q96CS2","Q9BVG8"
138534,"O95084","P36578"
138713,"O60506","Q99873"
138779,"Q15797","Q9ULH7"
138794,"P15374","Q9H078"
139211,"P23508","P45973"
139231,"P45973","Q14739"
139491,"O14530","P43360"
139563,"O75533","P01106"
139791,"P54274","Q9NPQ8"
139851,"P54274","Q9BVJ6"
139899,"Q13064","Q96B02"
139935,"P22102","Q9Y6K9"
139999,"P45973","Q0D2H9"
140045,"A0A024R3C6","P54274"
140117,"P54274","Q9H2D6"
140118,"P54274","Q8WVM7"
140195,"P17252","P23458"
140202,"A0A024R7W9","Q9H4A3"
140320,"B0YIW5","P01106"
140351,"A0A024R126","P54274"
140357,"P54274","P61981"
140463,"P61981","Q9H4A3"
140465,"A8K0R7","Q9H4A3"
140466,"Q9H4A3","Q9HC77"
140467,"O43491","Q9H4A3"
140468,"Q13094","Q9H4A3"
140469,"Q9H4A3","Q9HCI7"
140470,"P28290","Q9H4A3"
140471,"Q9GZV5","Q9H4A3"
140472,"Q684P5","Q9H4A3"
140473,"A4QPA9","Q9H4A3"
140476,"O14530","P14373"
140479,"A0A024R178","Q9H4A3"
140487,"P15151","Q9H4A3"
140502,"O75386","Q9H4A3"
140554,"P62330","Q8NC51"
140567,"P22102","P49023"
140577,"Q14527","Q9H832"
140578,"A0A024RB33","Q9H832"
140583,"O00555","Q9HCP6"
140613,"Q04864","Q9H832"
140615,"Q96MA6","Q9H832"
140638,"P33176","Q9Y4G8"
140661,"P54274","Q9H2K2"
140771,"P54274","Q9UKT5"
140842,"O00401","P06239"
140910,"Q96A37","Q9H832"
141026,"Q15654","Q8NC51"
141097,"P01106","Q92621"
141289,"Q9H832","Q9H8W4"
141378,"O76015","Q96CS2"
141474,"P54259","Q92794"
141605,"A0A024R9F1","P54274"
141869,"Q8N766","Q9H3R5"
141903,"P54274","Q9Y2X7"
142020,"A0A024R4A0","Q8NC51"
142155,"O00401","O43516"
142212,"P61964","Q92794"
142234,"O14530","Q99689"
142406,"B0LPF3","Q9Y2S0"
142474,"O15198","P54274"
142480,"P15531","P54274"
142481,"P54274","Q96BK5"
142487,"O14530","Q6ZUJ4"
142542,"Q5VVX9","Q92794"
142583,"Q8NC51","Q9NR22"
142640,"P54274","Q8TDM6"
142642,"P54274","Q9BSI4"
142678,"Q15797","Q96QB1"
142728,"P52292","Q14974"
143052,"P98170","Q96B02"
143995,"A0A024RBB9","Q15797"
144149,"P10071","Q15797"
144256,"Q15797","Q96PE3"
144287,"P01106","Q9NTJ3"
144520,"Q9BWF2","Q9H832"
144532,"P23368","Q9H4A3"
144533,"Q9Y3Z3","Q9Y5J5"
144551,"P45973","Q5T3J3"
144556,"A0A024QZY9","Q9H4A3"
144557,"Q13111","Q9H4A3"
144558,"Q9H4A3","Q9UKV0"
144559,"Q92628","Q9H4A3"
144560,"Q12912","Q9H4A3"
144561,"A0A024R1N1","Q9H4A3"
144562,"Q8N3V7","Q9H4A3"
144563,"Q9H4A3","Q9HBL0"
144564,"P62258","Q9H4A3"
144565,"Q86YV0","Q9H4A3"
144925,"P45973","Q9BQF6"
144987,"A0A024QZW3","Q9H832"
145139,"P01106","P63208"
145205,"Q8IUH5","Q9BYG3"
145228,"O15198","Q8N3P4"
145328,"A0A024R8E2","P54274"
145334,"Q8IUH5","Q8NFA0"
145591,"Q8WVD3","Q96B02"
145669,"O60341","P54274"
145779,"P45973","Q9H5I1"
145993,"P49023","Q9Y2S0"
146082,"Q8IZU0","Q9NU23"
146215,"A0A024R3C7","P54274"
146478,"P54274","Q9H668"
146559,"P45973","Q7Z3K3"
146582,"P49419","Q12929"
146612,"Q03164","Q92794"
146667,"P54274","Q9BSI4"
146670,"P54132","P54274"
146679,"P04632","P54274"
146698,"O14530","Q16891"
146713,"C4B4C6","P01106"
146841,"A0N0L5","P23458"
146842,"P54274","Q9UKT5"
146871,"P23458","P48551"
146979,"A0A024RD80","P23458"
147016,"Q86WT6","Q96CS2"
147190,"A0A024R7L8","Q8IU60"
147205,"P01106","P58107"
147606,"O95084","Q8NB37"
147703,"D3DR37","Q96CS2"
147788,"Q14164","Q8NC51"
147871,"A8K031","Q96CS2"
148010,"Q86TM6","Q9H832"
148183,"P54274","Q15796"
148189,"A0A024R5E5","P54274"
148246,"O95084","P34932"
148332,"P45973","Q13263"
148681,"O95477","Q9Y6K9"
148711,"Q8IYX8","Q96CS2"
149209,"A0A024R411","P54274"
149213,"P54274","Q9H816"
149216,"P54274","Q15691"
149217,"P54274","Q15691"
149231,"P04626","P23458"
149313,"P22102","P62330"
149447,"Q9H4A3","Q9NYF3"
149490,"P54274","P54274"
149500,"P62136","Q9H4A3"
149539,"P15056","P54274"
149655,"P62136","Q9H832"
149887,"P45973","Q9Y6K1"
149914,"O60315","Q15797"
150104,"A0A024QZ08","Q96CS2"
150148,"Q15797","Q9Y2T1"
150485,"P15927","Q9BVW5"
150493,"Q96B02","Q9H6Y7"
150512,"A0A024R3M4","Q9Y3Z3"
150951,"P45973","Q9UIS9"
151040,"O75923","Q9Y3Z3"
151049,"O75569","Q9HA38"
151050,"O95793","Q9HA38"
151059,"Q7Z3B4","Q96CS2"
151244,"P23497","P45973"
151360,"O14530","Q15047"
151366,"A0A024R778","O14530"
151377,"P01106","Q9Y4W2"
151589,"O60506","P62633"
151590,"A0A024RDF4","O60506"
151596,"O60506","Q14103"
151607,"O60506","O75569"
151610,"O60506","Q9UHX1"
151613,"O60506","P30480"
151616,"O60506","Q5JVS0"
151617,"O60506","Q9H3D4"
151620,"O60506","P61978"
151622,"O60506","Q00839"
151624,"O60506","Q9NR22"
151638,"P21580","Q9H4A3"
151654,"P01106","P50570"
151656,"A0A024RDB4","O60506"
151657,"A0A024RDF3","O60506"
151660,"A0A024RBN1","O60506"
151662,"O60506","Q15428"
151663,"O60506","Q9Y6E0"
151664,"O60506","Q14164"
151689,"O60506","P07814"
151693,"O60506","Q9NR22"
151783,"A0A024R692","O00401"
152077,"Q8N448","Q9H832"
152159,"O14530","Q6P1W5"
152175,"O14530","Q96B26"
152484,"O95084","Q9BVI4"
152646,"O75586","Q15797"
152765,"Q0VF96","Q9H4A3"
152917,"Q16643","Q6KC79"
153150,"Q96B02","Q9UKV5"
153166,"P04792","Q9Y448"
153344,"P45973","Q96SB4"
153481,"Q6ZUJ4","Q96CS2"
153496,"P46934","Q15797"
153518,"A0A024RD59","Q15797"
153826,"P31483","Q8NC51"
153890,"Q9NYJ8","Q9Y265"
153900,"Q9Y265","Q9Y572"
153901,"P41279","Q9Y265"
153904,"Q9UHD2","Q9Y265"
153906,"A0A024R8H5","Q9Y265"
153907,"P19438","Q9Y265"
153908,"Q15906","Q9Y265"
153909,"P30480","Q9Y265"
153910,"Q9H6R7","Q9Y265"
153913,"O75815","Q9Y265"
153914,"Q15075","Q9Y265"
153915,"Q9Y265","Q9Y4K3"
153916,"P63092","Q9Y265"
153917,"A0A024QYX5","Q9Y265"
153918,"P25490","Q9Y265"
153922,"O14746","Q9Y265"
153925,"P04183","Q9Y265"
154001,"O14530","P0C7W6"
154002,"Q6NT76","Q9H832"
154004,"Q96B02","Q96EQ8"
154052,"O00401","Q15642"
154660,"Q00534","Q6KC79"
154729,"Q8IYF3","Q9BVW5"
154763,"Q15797","Q9UHC1"
154794,"Q01850","Q96CS2"
155240,"P15374","Q15797"
155324,"P46109","Q9Y2S0"
155325,"P46109","P62899"
155633,"A0A024R8S5","Q96HE7"
155634,"P30101","Q96HE7"
155635,"A0A090N8Y2","Q96HE7"
155690,"A0A024QZ47","Q96HE7"
155808,"A0A024QZD5","Q15797"
155859,"A0A024QZD5","P01106"
156083,"O75886","P23458"
156161,"Q8IX12","Q9BYV6"
156162,"E5KND5","Q9BYV6"
156206,"P62837","Q9BYV6"
156228,"A0A024R990","Q9BYV6"
156230,"P14373","Q9BYV6"
156232,"Q9BSM1","Q9BYV6"
156236,"P36406","Q9BYV6"
156254,"Q969Q1","Q9BYV6"
156297,"H3BTW2","Q96CS2"
156929,"O43586","Q96B02"
156977,"Q8IU60","Q9HAU5"
156986,"P01106","Q14683"
157119,"Q86UL8","Q9ULL4"
157123,"P01135","Q86UL8"
157141,"A0A024R3A6","Q86UL8"
157462,"O95084","Q9H0R3"
157494,"A0A024R2M7","Q9H4A3"
157501,"P45973","P68431"
157557,"A0A024R8H5","Q9H832"
157766,"Q15797","Q96RN5"
157772,"P52735","Q8NC51"
157872,"O95084","Q9BUL5"
158139,"D3DU92","O95232"
158180,"P0CG47","P15374"
158195,"P19387","Q96B02"
158198,"P42330","Q96B02"
158238,"Q96B02","Q99496"
158239,"Q2L6J1","Q96B02"
158240,"Q96B02","Q9C040"
158241,"Q6PCD5","Q96B02"
158242,"A0A024RCP5","Q96B02"
158243,"Q96B02","Q96P09"
158244,"Q86UD3","Q96B02"
158245,"A0A024RB96","Q96B02"
158246,"A8K517","Q96B02"
158247,"Q5XPI4","Q96B02"
158248,"Q96B02","Q9UBS8"
158249,"Q86Y13","Q96B02"
158250,"Q96B02","Q9UPQ4"
158251,"A0A024R3T1","Q96B02"
158252,"Q96B02","Q9BZR9"
158253,"Q8TDB6","Q96B02"
158256,"A0A024RAA0","Q96B02"
158257,"Q13233","Q96B02"
158258,"O43164","Q96B02"
158259,"Q8N8N0","Q96B02"
158260,"Q96B02","Q9BY78"
158261,"Q96B02","Q96PU4"
158262,"Q96B02","Q9Y4L5"
158278,"Q96B02","Q9UHC7"
158314,"A0A024R7H3","Q96B02"
158317,"A0A024RCQ4","Q96B02"
158383,"Q05209","Q15797"
158959,"Q96CS2","Q9Y2I6"
159059,"Q14511","Q15797"
159501,"P15374","Q14CW9"
159558,"P15374","Q9Y328"
159625,"A0A024R120","Q8N766"
159703,"Q16774","Q9H832"
159796,"P04626","Q15797"
160059,"O95084","P42695"
160083,"P06858","Q9H832"
160389,"Q96CS2","Q96MT8"
160507,"Q8TC20","Q96CS2"
160560,"Q9H4A3","Q9UMS6"
160678,"P26641","Q9BYV6"
160700,"A0A024RDH2","Q9BYV6"
160744,"Q7Z569","Q9BYV6"
160745,"Q9BYV6","Q9Y508"
160951,"P45973","Q9NQS7"
160966,"O95084","P52797"
161082,"G5E9B5","Q96CS2"
161088,"P45844","Q9H172"
161108,"P43364","Q9Y2S0"
161295,"Q9BZE0","Q9H4A3"
161432,"P01106","Q9H8V3"
161981,"Q8N766","Q9UKE5"
162170,"P01106","Q01105"
162351,"P62304","P62310"
162358,"A0A024RCQ4","Q9H832"
162379,"Q7Z419","Q9H832"
162497,"P36894","Q15797"
162508,"Q15198","Q15797"
162643,"P14373","Q96B02"
162644,"P78317","Q96B02"
162645,"O60291","Q96B02"
162646,"Q96B02","Q9Y508"
162647,"A0A024R870","Q96B02"
162648,"A0A024R1F5","Q96B02"
162649,"P62841","Q96B02"
162650,"Q96B02","Q9NZS9"
162651,"A0A024RBV4","Q96B02"
162653,"O76064","Q96B02"
162654,"O94941","Q96B02"
162655,"Q8ND25","Q96B02"
162656,"Q96A37","Q96B02"
162658,"O94874","Q96B02"
162659,"Q86UW7","Q96B02"
162660,"A0A024R785","Q96B02"
162662,"O00237","Q96B02"
162664,"Q96B02","Q96G75"
162665,"A0A024R0T6","Q96B02"
162666,"Q8WWF5","Q96B02"
162682,"Q96B02","Q9UBC3"
162683,"O75530","Q96B02"
162718,"Q96B02","Q9HAT0"
163038,"O95084","P51114"
163116,"Q8NHQ1","Q96CS2"
163146,"P54253","Q92794"
163414,"Q8WWV3","Q9UPT5"
163595,"P01106","Q96PQ7"
163807,"Q15797","Q8IU81"
163843,"P11217","Q9BYV6"
163934,"P27987","P61289"
163949,"P61289","Q9H832"
164073,"Q8IU60","Q9UJ70"
164126,"A0A024QZJ2","Q9BYV6"
164550,"P45973","Q6KC79"
164688,"P24385","Q15797"
164718,"O95084","Q9Y296"
165047,"A0A024RD80","Q8WY36"
165321,"P23458","P38398"
165752,"O94817","Q8NC51"
165948,"P30480","Q8NC51"
166072,"Q6ZSG1","Q96B02"
166078,"O15160","Q9Y2S0"
166113,"Q96B02","Q9NX47"
166235,"A0A024RBP0","Q96B02"
166254,"P45973","Q13111"
166301,"P46013","Q9BYG3"
166305,"L7RT18","O00401"
166306,"A4D275","O00401"
166328,"P01106","P37108"
166345,"O00401","Q14247"
166348,"P62136","Q9BYG3"
166357,"A0A024RAE4","O00401"
166374,"O00401","Q8TF74"
166375,"O00401","Q9H0M0"
166386,"O00401","O43639"
166387,"O00401","O76064"
166388,"A0A024R7Z5","O00401"
166389,"O00401","O15145"
166469,"A0A024RB22","P01106"
166532,"O95084","P63261"
166839,"P54253","Q9H4A3"
166890,"P01106","Q09472"
167074,"A0A024R7Y5","P45973"
167091,"Q8IUQ4","Q9HA38"
167188,"A0A024RAW9","Q8WWV3"
167212,"P45973","Q8IXJ9"
167287,"O95084","P34896"
167376,"P01106","Q9ULH0"
167519,"A0A024R1I7","Q96CS2"
167571,"Q15797","Q8IWI9"
167772,"Q7Z4K8","Q9H832"
167830,"A0A024R4F1","P45973"
167849,"Q9H4A3","Q9Y3S1"
167869,"P01106","Q9H583"
168055,"P45973","Q548N1"
168342,"Q8NDZ2","Q9H4A3"
168494,"O94761","O95084"
168503,"O95084","Q9ULJ1"
168585,"P01106","P43243"
168663,"Q9H8P0","Q9NV35"
168734,"O00231","Q15797"
168844,"Q96B02","Q9NS56"
168947,"Q14210","Q9C010"
169216,"A0A024R732","O95477"
169217,"A0A024R3E3","O95477"
169264,"O95084","Q6KC79"
169341,"O95477","Q86Y82"
169348,"O75955","O95477"
169378,"O75970","O95477"
169379,"O95477","Q9NZN5"
169380,"Q6P2E9","Q8IU60"
169381,"O95477","Q9HAP6"
169382,"O95477","Q15700"
169383,"O95477","Q13884"
169384,"O95477","Q92796"
169385,"Q6P2E9","Q8IU60"
169387,"A0A024RAE4","O95477"
169500,"Q96CS2","Q9Y6D9"
169582,"O95477","Q86UK0"
169720,"O75448","Q15797"
169726,"O00401","P61160"
169731,"O00401","P17706"
169755,"O00401","P16333"
169757,"O00401","Q9Y5X1"
169758,"O00401","Q15811"
169776,"O00401","P45378"
169784,"O00401","P00533"
169786,"B0LPF3","O00401"
170250,"O14530","P15173"
170634,"Q15797","Q92765"
170688,"Q15797","Q5T5Y3"
170707,"O95084","P43250"
170837,"O95751","Q96CS2"
171261,"P31629","Q9H4A3"
171276,"O00401","Q96J02"
171457,"O00401","P17301"
171731,"B2R4P9","P45973"
171811,"A0A024R9M9","O95084"
171960,"P68366","Q15797"
172062,"O95232","Q07955"
172085,"Q01831","Q15797"
172143,"A0A024R9P6","Q9H4A3"
172146,"P01106","Q15029"
172178,"Q12873","Q8NC51"
172246,"P01100","Q8NC51"
