"Gene.symbol","Cell.type","SUID","name","selected","OG_Gene","ALSOD","DEG"
"PRPF19",NA,118830,"PRPF19","false",FALSE,FALSE,FALSE
"PRPF31",NA,118538,"PRPF31","false",FALSE,FALSE,FALSE
"PRPF40A",NA,116911,"PRPF40A","false",FALSE,FALSE,FALSE
"PRPF6",NA,119045,"PRPF6","false",FALSE,FALSE,FALSE
"PRPF8",NA,117385,"PRPF8","false",FALSE,FALSE,FALSE
"PRPS1L1",NA,116908,"PRPS1L1","false",FALSE,FALSE,FALSE
"PRR22",NA,115468,"PRR22","false",FALSE,FALSE,FALSE
"PRSS23",NA,119734,"PRSS23","false",TRUE,FALSE,FALSE
"PSMA1",NA,117955,"PSMA1","false",FALSE,FALSE,FALSE
"PSMA2",NA,117951,"PSMA2","false",FALSE,FALSE,FALSE
"PSMA3",NA,118256,"PSMA3","false",FALSE,FALSE,FALSE
"PSMA4",NA,117962,"PSMA4","false",FALSE,FALSE,FALSE
"PSMA5",NA,117953,"PSMA5","false",FALSE,FALSE,FALSE
"PSMA7",NA,117966,"PSMA7","false",FALSE,FALSE,FALSE
"PSMB1",NA,118135,"PSMB1","false",FALSE,FALSE,FALSE
"PSMB3",NA,117942,"PSMB3","false",FALSE,FALSE,FALSE
"PSMB4",NA,119064,"PSMB4","false",FALSE,FALSE,FALSE
"PSMB5",NA,116103,"PSMB5","false",FALSE,FALSE,FALSE
"PSMC1",NA,118065,"PSMC1","false",FALSE,FALSE,FALSE
"PSMC2",NA,117143,"PSMC2","false",FALSE,FALSE,FALSE
"PSMC3",NA,117968,"PSMC3","false",FALSE,FALSE,FALSE
"PSMC4",NA,117946,"PSMC4","false",FALSE,FALSE,FALSE
"PSMC5",NA,117724,"PSMC5","false",FALSE,FALSE,FALSE
"PSMC6",NA,116313,"PSMC6","false",FALSE,FALSE,FALSE
"PSMD1",NA,116589,"PSMD1","false",FALSE,FALSE,FALSE
"PSMD11",NA,117074,"PSMD11","false",FALSE,FALSE,FALSE
"PSMD13",NA,117486,"PSMD13","false",FALSE,FALSE,FALSE
"PSMD14",NA,116965,"PSMD14","false",FALSE,FALSE,FALSE
"PSMD2",NA,119039,"PSMD2","false",FALSE,FALSE,FALSE
"PSMD3",NA,115707,"PSMD3","false",FALSE,FALSE,FALSE
"PSME1",NA,118297,"PSME1","false",FALSE,FALSE,FALSE
"PSME3",NA,119181,"PSME3","false",FALSE,FALSE,FALSE
"PSME4",NA,117960,"PSME4","false",FALSE,FALSE,FALSE
"PSTPIP1",NA,118194,"PSTPIP1","false",FALSE,FALSE,FALSE
"PSTPIP2",NA,117011,"PSTPIP2","false",FALSE,FALSE,FALSE
"PTEN",NA,120037,"PTEN","false",FALSE,FALSE,FALSE
"PTGES2",NA,119117,"PTGES2","false",FALSE,FALSE,FALSE
"PTK2",NA,119962,"PTK2","false",FALSE,FALSE,FALSE
"PTK2B",NA,119485,"PTK2B","false",FALSE,FALSE,FALSE
"PTK6",NA,119233,"PTK6","false",FALSE,FALSE,FALSE
"PTMA",NA,116083,"PTMA","false",FALSE,FALSE,FALSE
"PTN",NA,120427,"PTN","false",FALSE,FALSE,FALSE
"PTPN1",NA,119389,"PTPN1","false",FALSE,FALSE,FALSE
"PTPN11",NA,117721,"PTPN11","false",FALSE,FALSE,FALSE
"PTPN12",NA,120108,"PTPN12","false",FALSE,FALSE,FALSE
"PTPN13",NA,117675,"PTPN13","false",FALSE,FALSE,FALSE
"PTPN14",NA,119074,"PTPN14","false",FALSE,FALSE,FALSE
"PTPN18",NA,115491,"PTPN18","false",FALSE,FALSE,FALSE
"PTPN2",NA,119493,"PTPN2","false",FALSE,FALSE,FALSE
"PTPN22",NA,115855,"PTPN22","false",FALSE,FALSE,FALSE
"PTPN23",NA,115458,"PTPN23","false",FALSE,FALSE,FALSE
"PTPRA",NA,117019,"PTPRA","false",FALSE,FALSE,TRUE
"PTPRE",NA,118101,"PTPRE","false",FALSE,FALSE,FALSE
"PTPRJ",NA,115501,"PTPRJ","false",FALSE,FALSE,FALSE
"PTRF",NA,118275,"PTRF","false",FALSE,FALSE,FALSE
"PUF60",NA,120436,"PUF60","false",FALSE,FALSE,FALSE
"PUM1",NA,119643,"PUM1","false",FALSE,FALSE,FALSE
"PVR",NA,120257,"PVR","false",FALSE,TRUE,FALSE
"PXN",NA,120262,"PXN","false",FALSE,FALSE,FALSE
"PYGM",NA,120708,"PYGM","false",FALSE,FALSE,FALSE
"PYM1",NA,117319,"PYM1","false",FALSE,FALSE,FALSE
"QPCTL",NA,117190,"QPCTL","false",FALSE,FALSE,FALSE
"RAB11FIP5",NA,117604,"RAB11FIP5","false",FALSE,FALSE,FALSE
"RAB2B",NA,119646,"RAB2B","false",FALSE,FALSE,FALSE
"RAB30",NA,119568,"RAB30","false",FALSE,FALSE,FALSE
"RAB34",NA,119875,"RAB34","false",FALSE,FALSE,FALSE
"RAB38",NA,120092,"RAB38","false",FALSE,FALSE,FALSE
"RAB5A",NA,115344,"RAB5A","false",FALSE,FALSE,FALSE
"RAB6B",NA,119780,"RAB6B","false",FALSE,FALSE,FALSE
"RAC2",NA,119524,"RAC2","false",FALSE,FALSE,FALSE
"RACGAP1",NA,117843,"RACGAP1","false",TRUE,FALSE,FALSE
"RACK1",NA,119942,"RACK1","false",FALSE,FALSE,FALSE
"RAD21",NA,118083,"RAD21","false",FALSE,FALSE,FALSE
"RAD50",NA,115745,"RAD50","false",FALSE,FALSE,FALSE
"RADIL",NA,116413,"RADIL","false",FALSE,FALSE,FALSE
"RAF1",NA,118816,"RAF1","false",FALSE,FALSE,FALSE
"RALGDS",NA,117690,"RALGDS","false",FALSE,FALSE,FALSE
"RALGPS1",NA,119693,"RALGPS1","false",FALSE,FALSE,FALSE
"RAN",NA,116640,"RAN","false",FALSE,FALSE,FALSE
"RANBP2",NA,115982,"RANBP2","false",FALSE,FALSE,FALSE
"RANBP9",NA,120345,"RANBP9","false",FALSE,FALSE,FALSE
"RAP1A",NA,119926,"RAP1A","false",FALSE,FALSE,TRUE
"RAP1GAP2",NA,120250,"RAP1GAP2","false",FALSE,FALSE,FALSE
"RAP2A",NA,120072,"RAP2A","false",FALSE,FALSE,FALSE
"RAP2B",NA,119340,"RAP2B","false",FALSE,FALSE,FALSE
"RAPGEF1",NA,119931,"RAPGEF1","false",FALSE,FALSE,FALSE
"RAPGEF2",NA,115117,"RAPGEF2","false",TRUE,FALSE,FALSE
"RAPGEF6",NA,119681,"RAPGEF6","false",FALSE,FALSE,FALSE
"RAPSN",NA,116447,"RAPSN","false",FALSE,FALSE,FALSE
"RARA",NA,115912,"RARA","false",FALSE,FALSE,FALSE
"RARS",NA,118308,"RARS","false",FALSE,FALSE,FALSE
"RASA1",NA,115851,"RASA1","false",FALSE,FALSE,FALSE
"RASAL3",NA,120342,"RASAL3","false",FALSE,FALSE,FALSE
"RASGEF1C",NA,115906,"RASGEF1C","false",FALSE,FALSE,FALSE
"RASL12",NA,120159,"RASL12","false",FALSE,FALSE,FALSE
"RASSF2",NA,118854,"RASSF2","false",FALSE,FALSE,FALSE
"RB1",NA,116745,"RB1","false",FALSE,FALSE,FALSE
"RBBP4",NA,116409,"RBBP4","false",FALSE,FALSE,FALSE
"RBBP6",NA,115877,"RBBP6","false",FALSE,FALSE,FALSE
"RBBP7",NA,116913,"RBBP7","false",FALSE,FALSE,FALSE
"RBL1",NA,118982,"RBL1","false",FALSE,FALSE,FALSE
"RBM15B",NA,115711,"RBM15B","false",FALSE,FALSE,FALSE
"RBM18",NA,117592,"RBM18","false",TRUE,FALSE,FALSE
"RBM33",NA,117167,"RBM33","false",FALSE,FALSE,FALSE
"RBM8",NA,118178,"RBM8","false",FALSE,FALSE,FALSE
"RBMS2",NA,118896,"RBMS2","false",FALSE,FALSE,FALSE
"RBMX",NA,116551,"RBMX","false",FALSE,FALSE,FALSE
"RBMY1A1",NA,117078,"RBMY1A1","false",FALSE,FALSE,FALSE
"RBPJ",NA,117794,"RBPJ","false",FALSE,FALSE,TRUE
"RBPMS",NA,116675,"RBPMS","false",FALSE,FALSE,FALSE
"RBX1",NA,115355,"RBX1","false",FALSE,FALSE,FALSE
"RCN1",NA,118901,"RCN1","false",FALSE,FALSE,FALSE
"RCOR3",NA,118890,"RCOR3","false",FALSE,FALSE,FALSE
"RECQL",NA,116707,"RECQL","false",FALSE,FALSE,FALSE
"RECQL4",NA,115580,"RECQL4","false",FALSE,FALSE,FALSE
"RECQL5",NA,119466,"RECQL5","false",FALSE,FALSE,FALSE
"REL",NA,116915,"REL","false",FALSE,FALSE,TRUE
"RELA",NA,116691,"RELA","false",FALSE,FALSE,FALSE
"RELB",NA,119307,"RELB","false",FALSE,FALSE,FALSE
"REPS1",NA,119541,"REPS1","false",FALSE,FALSE,FALSE
"REPS2",NA,119460,"REPS2","false",FALSE,FALSE,FALSE
"RERE",NA,119159,"RERE","false",FALSE,FALSE,FALSE
"RET",NA,115539,"RET","false",FALSE,FALSE,FALSE
"RFC2",NA,117925,"RFC2","false",FALSE,FALSE,FALSE
"RFC3",NA,117923,"RFC3","false",FALSE,FALSE,FALSE
"RFC4",NA,118912,"RFC4","false",FALSE,FALSE,FALSE
"RFC5",NA,117917,"RFC5","false",FALSE,FALSE,FALSE
"RFWD3",NA,120575,"RFWD3","false",FALSE,FALSE,FALSE
"RFX1",NA,120070,"RFX1","false",FALSE,FALSE,FALSE
"RHEBL1",NA,119654,"RHEBL1","false",FALSE,FALSE,FALSE
"RHOG",NA,119583,"RHOG","false",FALSE,FALSE,FALSE
"RHOJ",NA,120457,"RHOJ","false",FALSE,FALSE,FALSE
"RHOQ",NA,118326,"RHOQ","false",FALSE,FALSE,FALSE
"RIC8A",NA,120001,"RIC8A","false",FALSE,FALSE,FALSE
"RILP",NA,118473,"RILP","false",FALSE,FALSE,FALSE
"RIN3",NA,117761,"RIN3","false",FALSE,FALSE,FALSE
"RING1",NA,115741,"RING1","false",FALSE,FALSE,FALSE
"RIOX1",NA,117895,"RIOX1","false",FALSE,FALSE,FALSE
"RIPK3",NA,120482,"RIPK3","false",FALSE,FALSE,FALSE
"RLIM",NA,115599,"RLIM","false",FALSE,FALSE,FALSE
"RMND5B",NA,120689,"RMND5B","false",FALSE,FALSE,FALSE
"RNF10",NA,117337,"RNF10","false",FALSE,FALSE,FALSE
"RNF103",NA,118594,"RNF103","false",FALSE,FALSE,FALSE
"RNF114",NA,118590,"RNF114","false",FALSE,FALSE,FALSE
"RNF115",NA,118932,"RNF115","false",FALSE,FALSE,FALSE
"RNF123",NA,120584,"RNF123","false",FALSE,FALSE,FALSE
"RNF125",NA,120512,"RNF125","false",FALSE,FALSE,FALSE
"RNF138",NA,120352,"RNF138","false",FALSE,FALSE,FALSE
"RNF139",NA,117534,"RNF139","false",FALSE,FALSE,FALSE
"RNF14",NA,120586,"RNF14","false",FALSE,FALSE,FALSE
"RNF141",NA,118056,"RNF141","false",TRUE,FALSE,FALSE
"RNF144A",NA,118733,"RNF144A","false",FALSE,FALSE,FALSE
"RNF144B",NA,120655,"RNF144B","false",FALSE,FALSE,FALSE
"RNF150",NA,117713,"RNF150","false",FALSE,FALSE,FALSE
"RNF152",NA,120600,"RNF152","false",FALSE,FALSE,FALSE
"RNF165",NA,120725,"RNF165","false",FALSE,FALSE,FALSE
"RNF166",NA,115371,"RNF166","false",FALSE,FALSE,FALSE
"RNF167",NA,120414,"RNF167","false",FALSE,FALSE,FALSE
"RNF168",NA,118399,"RNF168","false",FALSE,FALSE,FALSE
"RNF185",NA,120668,"RNF185","false",FALSE,FALSE,FALSE
"RNF2",NA,116125,"RNF2","false",FALSE,FALSE,FALSE
"RNF26",NA,120602,"RNF26","false",FALSE,FALSE,FALSE
"RNF4",NA,120662,"RNF4","false",FALSE,FALSE,FALSE
"RNF40",NA,116121,"RNF40","false",FALSE,FALSE,FALSE
"RNF41",NA,120266,"RNF41","false",FALSE,FALSE,FALSE
"RNF5",NA,120610,"RNF5","false",FALSE,FALSE,FALSE
"RNF8",NA,118063,"RNF8","false",FALSE,FALSE,FALSE
"RNGTT",NA,117905,"RNGTT","false",FALSE,FALSE,FALSE
"RNH1",NA,115606,"RNH1","false",FALSE,FALSE,FALSE
"RNPS1",NA,120563,"RNPS1","false",FALSE,FALSE,FALSE
"ROPN1",NA,120697,"ROPN1","false",FALSE,FALSE,FALSE
"RORA",NA,118233,"RORA","false",FALSE,FALSE,FALSE
"RPA2",NA,120411,"RPA2","false",FALSE,FALSE,FALSE
"RPAP3",NA,115330,"RPAP3","false",FALSE,FALSE,FALSE
"RPL10",NA,118627,"RPL10","false",FALSE,FALSE,FALSE
"RPL10A",NA,118608,"RPL10A","false",FALSE,FALSE,FALSE
"RPL10L",NA,117393,"RPL10L","false",FALSE,FALSE,FALSE
"RPL11",NA,116531,"RPL11","false",FALSE,FALSE,FALSE
"RPL12",NA,117454,"RPL12","false",FALSE,FALSE,FALSE
"RPL14",NA,118548,"RPL14","false",FALSE,FALSE,FALSE
"RPL15",NA,117416,"RPL15","false",FALSE,FALSE,FALSE
"RPL17-C18orf32",NA,116474,"RPL17-C18orf32","false",FALSE,FALSE,FALSE
"RPL18",NA,117261,"RPL18","false",FALSE,FALSE,FALSE
"RPL18A",NA,117140,"RPL18A","false",FALSE,FALSE,FALSE
"RPL19",NA,116045,"RPL19","false",FALSE,FALSE,FALSE
"RPL21",NA,118598,"RPL21","false",FALSE,FALSE,FALSE
"RPL22",NA,115779,"RPL22","false",FALSE,FALSE,FALSE
"RPL22L1",NA,115222,"RPL22L1","false",TRUE,FALSE,FALSE
"RPL23",NA,117411,"RPL23","false",FALSE,FALSE,FALSE
"RPL23A",NA,116534,"RPL23A","false",FALSE,FALSE,FALSE
"RPL24",NA,115691,"RPL24","false",FALSE,FALSE,FALSE
"RPL26",NA,118665,"RPL26","false",FALSE,FALSE,FALSE
"RPL27",NA,116443,"RPL27","false",FALSE,FALSE,FALSE
"RPL30",NA,117409,"RPL30","false",FALSE,FALSE,FALSE
"RPL31",NA,115147,"RPL31","false",TRUE,FALSE,FALSE
"RPL35",NA,116543,"RPL35","false",FALSE,FALSE,FALSE
"RPL37A",NA,117350,"RPL37A","false",FALSE,FALSE,FALSE
"RPL4",NA,115217,"RPL4","false",FALSE,FALSE,FALSE
"RPL5",NA,115693,"RPL5","false",FALSE,FALSE,FALSE
"RPL6",NA,118133,"RPL6","false",FALSE,FALSE,FALSE
"RPL7",NA,117413,"RPL7","false",FALSE,FALSE,FALSE
"RPL7A",NA,116536,"RPL7A","false",FALSE,FALSE,FALSE
"RPL8",NA,116719,"RPL8","false",FALSE,FALSE,FALSE
"RPL9P7",NA,116541,"RPL9P7","false",FALSE,FALSE,FALSE
"RPLP0",NA,116545,"RPLP0","false",FALSE,FALSE,FALSE
"RPN1",NA,117971,"RPN1","false",FALSE,FALSE,FALSE
"RPP30",NA,117903,"RPP30","false",FALSE,FALSE,FALSE
"RPS10",NA,115121,"RPS10","false",FALSE,FALSE,FALSE
"RPS11",NA,117390,"RPS11","false",FALSE,FALSE,FALSE
"RPS12",NA,118813,"RPS12","false",FALSE,FALSE,FALSE
"RPS13",NA,115146,"RPS13","false",FALSE,FALSE,FALSE
"RPS14",NA,116538,"RPS14","false",FALSE,FALSE,FALSE
"RPS15",NA,120670,"RPS15","false",FALSE,FALSE,FALSE
"RPS15A",NA,117254,"RPS15A","false",FALSE,FALSE,FALSE
"RPS16",NA,116917,"RPS16","false",FALSE,FALSE,FALSE
"RPS17",NA,118623,"RPS17","false",FALSE,FALSE,FALSE
"RPS19",NA,115984,"RPS19","false",FALSE,FALSE,FALSE
"RPS2",NA,116919,"RPS2","false",FALSE,FALSE,FALSE
"RPS20",NA,117730,"RPS20","false",FALSE,FALSE,FALSE
"RPS21",NA,115524,"RPS21","false",FALSE,FALSE,FALSE
"RPS23",NA,116747,"RPS23","false",FALSE,FALSE,FALSE
"RPS24",NA,117425,"RPS24","false",FALSE,FALSE,FALSE
"RPS25",NA,117984,"RPS25","false",FALSE,FALSE,FALSE
"RPS26",NA,116756,"RPS26","false",FALSE,FALSE,FALSE
"RPS27A",NA,115076,"RPS27A","false",FALSE,FALSE,FALSE
"RPS27L",NA,117113,"RPS27L","false",FALSE,FALSE,FALSE
"RPS29",NA,119191,"RPS29","false",FALSE,FALSE,FALSE
"RPS3",NA,116299,"RPS3","false",FALSE,FALSE,FALSE
"RPS3A",NA,118618,"RPS3A","false",FALSE,FALSE,FALSE
"RPS4X",NA,116237,"RPS4X","false",FALSE,FALSE,FALSE
"RPS5",NA,115789,"RPS5","false",FALSE,FALSE,FALSE
"RPS6",NA,115433,"RPS6","false",FALSE,FALSE,FALSE
"RPS6KA1",NA,119727,"RPS6KA1","false",FALSE,FALSE,FALSE
"RPS7",NA,116111,"RPS7","false",FALSE,FALSE,FALSE
"RPS8",NA,117150,"RPS8","false",FALSE,FALSE,FALSE
"RPSA",NA,118822,"RPSA","false",FALSE,FALSE,FALSE
"RRP1B",NA,116428,"RRP1B","false",FALSE,FALSE,FALSE
"RRP9",NA,117028,"RRP9","false",FALSE,FALSE,FALSE
"RRS1",NA,117527,"RRS1","false",FALSE,FALSE,FALSE
"RSBN1L",NA,115749,"RSBN1L","false",FALSE,FALSE,FALSE
"RTN3",NA,115322,"RTN3","false",FALSE,FALSE,FALSE
"RTN4",NA,116067,"RTN4","false",FALSE,FALSE,FALSE
"RTN4IP1",NA,117317,"RTN4IP1","false",TRUE,FALSE,FALSE
"RTN4R",NA,119806,"RTN4R","false",FALSE,FALSE,FALSE
"RUNX1",NA,115922,"RUNX1","false",FALSE,FALSE,FALSE
"RUVBL1",NA,116301,"RUVBL1","false",TRUE,FALSE,FALSE
"RUVBL2",NA,119275,"RUVBL2","false",FALSE,FALSE,FALSE
"RYDEN",NA,118667,"RYDEN","false",FALSE,FALSE,FALSE
"S100A6",NA,120013,"S100A6","false",FALSE,FALSE,FALSE
"S100A7",NA,115163,"S100A7","false",FALSE,FALSE,FALSE
"S100A8",NA,118143,"S100A8","false",FALSE,FALSE,FALSE
"S100A9",NA,117030,"S100A9","false",FALSE,FALSE,FALSE
"SAFB",NA,117037,"SAFB","false",FALSE,FALSE,FALSE
"SALL1",NA,119945,"SALL1","false",FALSE,FALSE,FALSE
"SAMHD1",NA,115190,"SAMHD1","false",TRUE,FALSE,FALSE
"SAP18",NA,117160,"SAP18","false",FALSE,FALSE,FALSE
"SAP25",NA,118540,"SAP25","false",FALSE,FALSE,FALSE
"SAP30BP",NA,117705,"SAP30BP","false",FALSE,FALSE,FALSE
"SARS",NA,116155,"SARS","false",FALSE,FALSE,FALSE
"SART1",NA,118793,"SART1","false",FALSE,FALSE,FALSE
"SART3",NA,117331,"SART3","false",FALSE,FALSE,FALSE
"SBDS",NA,116105,"SBDS","false",FALSE,FALSE,FALSE
"SCAF4",NA,118811,"SCAF4","false",FALSE,FALSE,FALSE
"SCO2",NA,118888,"SCO2","false",FALSE,FALSE,FALSE
"SCPEP1",NA,118600,"SCPEP1","false",FALSE,FALSE,FALSE
"SCYL2",NA,115126,"SCYL2","false",FALSE,FALSE,FALSE
"SDCBP",NA,117279,"SDCBP","false",FALSE,FALSE,FALSE
"SDHAF2",NA,116889,"SDHAF2","false",FALSE,FALSE,FALSE
"SDHB",NA,120128,"SDHB","false",FALSE,FALSE,FALSE
"SDK1",NA,117759,"SDK1","false",FALSE,FALSE,FALSE
"SEC16A",NA,116113,"SEC16A","false",FALSE,FALSE,FALSE
"SEC23A",NA,115363,"SEC23A","false",FALSE,FALSE,FALSE
"SEC31B",NA,118885,"SEC31B","false",FALSE,FALSE,FALSE
"SELENBP1",NA,117462,"SELENBP1","false",FALSE,FALSE,FALSE
"SELL",NA,118077,"SELL","false",FALSE,TRUE,FALSE
"SENP7",NA,118669,"SENP7","false",FALSE,FALSE,TRUE
"SEPT2",NA,118099,"SEPT2","false",FALSE,FALSE,FALSE
"SEPT9",NA,117609,"SEPT9","false",FALSE,FALSE,FALSE
"SERBP1",NA,115122,"SERBP1","false",TRUE,FALSE,FALSE
"SERPINH1",NA,118918,"SERPINH1","false",FALSE,FALSE,FALSE
"SET",NA,120650,"SET","false",FALSE,FALSE,FALSE
"SETDB1",NA,119716,"SETDB1","false",FALSE,FALSE,FALSE
"SF1",NA,116041,"SF1","false",FALSE,FALSE,FALSE
"SF3A1",NA,118826,"SF3A1","false",FALSE,FALSE,TRUE
"SF3A2",NA,116434,"SF3A2","false",FALSE,FALSE,FALSE
"SF3B1",NA,116470,"SF3B1","false",FALSE,FALSE,FALSE
"SF3B3",NA,117654,"SF3B3","false",FALSE,FALSE,FALSE
"SF3B4",NA,118554,"SF3B4","false",FALSE,FALSE,FALSE
"SF3B6",NA,116290,"SF3B6","false",FALSE,FALSE,FALSE
"SFXN2",NA,116254,"SFXN2","false",FALSE,FALSE,FALSE
"SGK1",NA,118517,"SGK1","false",FALSE,FALSE,FALSE
"SGO1",NA,117335,"SGO1","false",FALSE,FALSE,FALSE
"SH2B",NA,119343,"SH2B","false",FALSE,FALSE,FALSE
"SH2B1",NA,116239,"SH2B1","false",FALSE,FALSE,FALSE
"SH2B2",NA,115187,"SH2B2","false",FALSE,FALSE,FALSE
"SH2B3",NA,119928,"SH2B3","false",FALSE,FALSE,TRUE
"SH2D1A",NA,119447,"SH2D1A","false",FALSE,FALSE,FALSE
"SH2D4A",NA,116904,"SH2D4A","false",FALSE,FALSE,FALSE
"SH3BP1",NA,117301,"SH3BP1","false",FALSE,FALSE,FALSE
"SH3BP2",NA,115849,"SH3BP2","false",FALSE,FALSE,FALSE
"SH3BP4",NA,118908,"SH3BP4","false",FALSE,FALSE,FALSE
"SH3GL3",NA,119338,"SH3GL3","false",FALSE,FALSE,FALSE
"SH3KBP1",NA,119746,"SH3KBP1","false",FALSE,FALSE,FALSE
"SH3PXD2A",NA,116478,"SH3PXD2A","false",FALSE,FALSE,FALSE
"SH3PXD2B",NA,116887,"SH3PXD2B","false",FALSE,FALSE,FALSE
"SHANK1",NA,119901,"SHANK1","false",FALSE,FALSE,FALSE
"SHB",NA,119345,"SHB","false",FALSE,FALSE,FALSE
"SHBG",NA,117121,"SHBG","false",FALSE,FALSE,FALSE
"SHC1",NA,115887,"SHC1","false",FALSE,FALSE,FALSE
"SHC2",NA,119877,"SHC2","false",FALSE,FALSE,FALSE
"SHKBP1",NA,119357,"SHKBP1","false",FALSE,FALSE,FALSE
"SHMT1",NA,119811,"SHMT1","false",FALSE,FALSE,FALSE
"SHOC2",NA,117070,"SHOC2","false",FALSE,FALSE,FALSE
"SIAH1",NA,117009,"SIAH1","false",FALSE,FALSE,FALSE
"SIGLEC7",NA,119739,"SIGLEC7","false",FALSE,FALSE,FALSE
"SIMC1",NA,120774,"SIMC1","false",FALSE,FALSE,FALSE
"SIRPA",NA,116210,"SIRPA","false",FALSE,FALSE,FALSE
"SIRPD",NA,116159,"SIRPD","false",FALSE,FALSE,FALSE
"SIRT1",NA,115675,"SIRT1","false",FALSE,FALSE,FALSE
"SIRT7",NA,115396,"SIRT7","false",FALSE,FALSE,FALSE
"SIT1",NA,119714,"SIT1","false",FALSE,FALSE,FALSE
"SKAP1",NA,115867,"SKAP1","false",FALSE,FALSE,FALSE
"SKAP2",NA,117586,"SKAP2","false",FALSE,FALSE,FALSE
"SKI",NA,119205,"SKI","false",FALSE,FALSE,FALSE
"SKIL",NA,116612,"SKIL","false",FALSE,FALSE,FALSE
"SKP1",NA,115717,"SKP1","false",FALSE,FALSE,FALSE
"SKP2",NA,116144,"SKP2","false",FALSE,FALSE,FALSE
"SLAIN2",NA,117470,"SLAIN2","false",FALSE,FALSE,FALSE
"SLC25A1",NA,119059,"SLC25A1","false",FALSE,FALSE,FALSE
"SLC25A10",NA,118602,"SLC25A10","false",FALSE,FALSE,FALSE
"SLC25A11",NA,117686,"SLC25A11","false",FALSE,FALSE,FALSE
"SLC25A12",NA,118004,"SLC25A12","false",FALSE,FALSE,FALSE
"SLC25A34",NA,119697,"SLC25A34","false",FALSE,FALSE,FALSE
"SLC25A5",NA,116764,"SLC25A5","false",FALSE,FALSE,FALSE
"SLC25A6",NA,117883,"SLC25A6","false",FALSE,FALSE,FALSE
"SLC2A2",NA,118520,"SLC2A2","false",FALSE,FALSE,FALSE
"SLIT2",NA,118675,"SLIT2","false",FALSE,FALSE,FALSE
"SLX1B",NA,116485,"SLX1B","false",FALSE,FALSE,FALSE
"SMAD1",NA,115071,"SMAD1","false",FALSE,FALSE,FALSE
"SMAD2",NA,118708,"SMAD2","false",FALSE,FALSE,FALSE
"SMAD3",NA,119640,"SMAD3","false",FALSE,FALSE,FALSE
"SMAD4",NA,119376,"SMAD4","false",FALSE,FALSE,FALSE
"SMAD6",NA,118462,"SMAD6","false",FALSE,FALSE,FALSE
"SMAD7",NA,117826,"SMAD7","false",FALSE,FALSE,FALSE
"SMAD9",NA,119383,"SMAD9","false",FALSE,FALSE,FALSE
"SMARCA1",NA,116315,"SMARCA1","false",FALSE,FALSE,FALSE
"SMARCA2",NA,116266,"SMARCA2","false",FALSE,FALSE,TRUE
"SMARCA4",NA,119606,"SMARCA4","false",FALSE,FALSE,FALSE
"SMARCA5",NA,117877,"SMARCA5","false",FALSE,FALSE,FALSE
"SMARCAD1",NA,118258,"SMARCAD1","false",FALSE,FALSE,FALSE
"SMARCB1",NA,117870,"SMARCB1","false",FALSE,FALSE,FALSE
"SMARCC1",NA,119026,"SMARCC1","false",FALSE,FALSE,FALSE
"SMARCC2",NA,120749,"SMARCC2","false",FALSE,FALSE,FALSE
"SMARCD1",NA,118552,"SMARCD1","false",FALSE,FALSE,FALSE
"SMARCE1",NA,120081,"SMARCE1","false",FALSE,FALSE,FALSE
"SMC1A",NA,116897,"SMC1A","false",FALSE,FALSE,FALSE
"SMC2",NA,117927,"SMC2","false",FALSE,FALSE,FALSE
"SMC4",NA,120317,"SMC4","false",FALSE,FALSE,FALSE
"SMG1",NA,116328,"SMG1","false",FALSE,FALSE,FALSE
"SMG8",NA,116326,"SMG8","false",FALSE,FALSE,FALSE
"SMN1",NA,116422,"SMN1","false",FALSE,TRUE,FALSE
"SMNDC1",NA,118200,"SMNDC1","false",FALSE,FALSE,TRUE
"SMTN",NA,117800,"SMTN","false",FALSE,FALSE,FALSE
"SMU1",NA,115841,"SMU1","false",FALSE,FALSE,FALSE
"SMURF1",NA,115102,"SMURF1","false",FALSE,FALSE,FALSE
"SMURF2",NA,120132,"SMURF2","false",FALSE,FALSE,FALSE
"SNCG",NA,116029,"SNCG","false",FALSE,TRUE,FALSE
"SND1",NA,117680,"SND1","false",FALSE,FALSE,FALSE
"SNIP1",NA,118073,"SNIP1","false",FALSE,FALSE,FALSE
"SNRNP200",NA,116758,"SNRNP200","false",FALSE,FALSE,FALSE
"SNRNP70",NA,119637,"SNRNP70","false",FALSE,FALSE,FALSE
"SNRP70",NA,116838,"SNRP70","false",FALSE,FALSE,FALSE
"SNRPB",NA,118809,"SNRPB","false",FALSE,FALSE,FALSE
"SNRPC",NA,117790,"SNRPC","false",FALSE,FALSE,FALSE
"SNRPD1",NA,116207,"SNRPD1","false",FALSE,FALSE,FALSE
"SNRPD2",NA,115381,"SNRPD2","false",FALSE,FALSE,FALSE
"SNRPD3",NA,120027,"SNRPD3","false",FALSE,FALSE,FALSE
"SNRPE",NA,115098,"SNRPE","false",TRUE,FALSE,FALSE
"SNRPF",NA,119616,"SNRPF","false",FALSE,FALSE,FALSE
"SNRPG",NA,120033,"SNRPG","false",FALSE,FALSE,FALSE
"SNTB1",NA,120803,"SNTB1","false",FALSE,FALSE,FALSE
"SNTB2",NA,119428,"SNTB2","false",FALSE,FALSE,FALSE
"SNU13",NA,115489,"SNU13","false",FALSE,FALSE,FALSE
