SUID,ALSOD,AverageShortestPathLength,BetweennessCentrality,Cell.type,Cell.type.x,Cell.type.y,ClosenessCentrality,ClusteringCoefficient,DEG,Degree,Eccentricity,IsSingleNode,Matching.Attribute,Matching.Attribute.1,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,OG_Gene,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared name,Stress,TopologicalCoefficient
96141,FALSE,3.9853686,0,NA,,,0.25091782,0,FALSE,1,6,FALSE,,SOS2,SOS2,62,1,0,FALSE,0,0.70146314,FALSE,0,SOS2,0,0
96142,FALSE,3.9853686,0,NA,,,0.25091782,0,FALSE,2,6,FALSE,,SPTA1,SPTA1,62,2,0,FALSE,1,0.70146314,FALSE,0,SPTA1,0,0
96143,FALSE,3.97242544,0,NA,,,0.25173537,1,FALSE,3,6,FALSE,,NCKAP1,NCKAP1,48.5,3,0,FALSE,1,0.70275746,FALSE,0,NCKAP1,0,0.57058824
96144,FALSE,3.87000563,6.08E-05,NA,,,0.25839756,0,FALSE,2,6,FALSE,,PAK2,PAK2,83,2,0,FALSE,0,0.71299944,FALSE,0,PAK2,10768,0.52229299
96145,FALSE,3.9853686,0,NA,,,0.25091782,0,FALSE,1,6,FALSE,,MINK1,MINK1,62,1,0,FALSE,0,0.70146314,FALSE,0,MINK1,0,0
96146,FALSE,3.92234102,7.88E-04,Endothelial,,,0.25494978,0,FALSE,3,6,FALSE,,TGM2,TGM2,29.33333333,3,0,FALSE,0,0.7077659,FALSE,0,TGM2,277490,0.33730159
96147,FALSE,4.13787282,0,NA,,,0.24167007,0,FALSE,1,8,FALSE,,HERC1,HERC1,28,1,0,FALSE,0,0.68621272,FALSE,0,HERC1,0,0
96148,FALSE,4.08750703,0,NA,,,0.2446479,0,FALSE,1,8,FALSE,,CDC34,CDC34,41,1,0,FALSE,0,0.6912493,FALSE,0,CDC34,0,0
96149,FALSE,4.08750703,0,NA,,,0.2446479,0,FALSE,1,8,FALSE,,LIMK1,LIMK1,41,1,0,FALSE,0,0.6912493,FALSE,0,LIMK1,0,0
96150,FALSE,3.97439505,0,NA,,,0.25161062,0,FALSE,1,6,FALSE,,BCL10,BCL10,124,1,0,FALSE,0,0.7025605,FALSE,0,BCL10,0,0
96151,FALSE,3.97439505,0,NA,,,0.25161062,0,FALSE,1,6,FALSE,,TNFRSF11A,TNFRSF11A,124,1,0,FALSE,0,0.7025605,FALSE,0,TNFRSF11A,0,0
96152,FALSE,4.09257175,0,NA,,,0.24434514,0,FALSE,1,7,FALSE,,GNAQ,GNAQ,19,1,0,FALSE,0,0.69074282,FALSE,0,GNAQ,0,0
96153,FALSE,4.07512662,0,NA,,,0.24539115,0,FALSE,1,6,FALSE,,MSX2,MSX2,37,1,0,FALSE,0,0.69248734,FALSE,0,MSX2,0,0
96154,FALSE,3.95582442,1.67E-04,NA,,,0.25279181,0,FALSE,3,6,FALSE,,HNRNPC,HNRNPC,36,3,0,FALSE,1,0.70441756,FALSE,0,HNRNPC,51118,0.5
96155,FALSE,4.08272369,0,Astrocytes,,,0.24493453,0,FALSE,1,8,FALSE,,GLI3,GLI3,32,1,0,FALSE,0,0.69172763,FALSE,0,GLI3,0,0
96156,FALSE,5.28812606,0,NA,,,0.18910291,0,FALSE,1,8,FALSE,,HSPB2-C11orf52,HSPB2-C11orf52,14,1,0,FALSE,0,0.57118739,FALSE,0,HSPB2-C11orf52,0,0
96157,FALSE,4.34355656,0,NA,,,0.23022608,0,FALSE,2,8,FALSE,,UBALD1,UBALD1,53,2,0,FALSE,1,0.66564434,FALSE,0,UBALD1,0,0
96158,FALSE,4.04023635,0,NA,,,0.24751027,0,FALSE,2,8,FALSE,,ADRA1B,ADRA1B,68,2,0,FALSE,1,0.69597636,FALSE,0,ADRA1B,0,0
96159,FALSE,4.04023635,0,NA,,,0.24751027,0,FALSE,1,8,FALSE,,KY,KY,68,1,0,FALSE,0,0.69597636,FALSE,0,KY,0,0
96160,FALSE,3.98564997,0,NA,,,0.25090011,0,FALSE,1,8,FALSE,,RAC2,RAC2,42,1,0,FALSE,0,0.701435,FALSE,0,RAC2,0,0
96161,FALSE,3.74169949,4.94E-05,NA,,,0.26725823,0,FALSE,2,7,FALSE,,TPM3,TPM3,130.5,2,0,FALSE,0,0.72583005,FALSE,0,TPM3,3534,0.5
96162,FALSE,4.34355656,0,NA,,,0.23022608,0,FALSE,1,8,FALSE,,MED22,MED22,53,1,0,FALSE,0,0.66564434,FALSE,0,MED22,0,0
96163,FALSE,5.02363534,6.26E-05,Neurons,,,0.19905903,0,FALSE,3,8,FALSE,,RAB3A,RAB3A,14.5,3,0,FALSE,1,0.59763647,FALSE,0,RAB3A,16262,0.5
96164,FALSE,5.68261114,0,NA,,,0.17597544,0,FALSE,1,8,FALSE,,TNNT1,TNNT1,18,1,0,FALSE,0,0.53173889,FALSE,0,TNNT1,0,0
96165,TRUE,4.01209904,0,NA,,,0.24924609,0,FALSE,1,8,FALSE,,SOD1,SOD1,56,1,0,FALSE,0,0.6987901,FALSE,0,SOD1,0,0
96166,FALSE,4.05458638,0,NA,,,0.24663428,0,FALSE,1,6,FALSE,,SOX10,SOX10,53,1,0,FALSE,0,0.69454136,FALSE,0,SOX10,0,0
96167,FALSE,4.62099043,0,NA,,,0.21640382,0,FALSE,1,8,FALSE,,TGFA,TGFA,31,1,0,FALSE,0,0.63790096,FALSE,0,TGFA,0,0
96168,FALSE,3.94372538,7.74E-05,NA,,,0.25356735,0,FALSE,3,8,FALSE,,RABAC1,RABAC1,31.66666667,3,0,FALSE,0,0.70562746,FALSE,0,RABAC1,6410,0.34074074
96169,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,2,8,FALSE,,CDKN1C,CDKN1C,239,2,0,FALSE,1,0.72777153,FALSE,0,CDKN1C,0,0
96170,FALSE,3.58666292,0,NA,,,0.2788107,1,FALSE,2,7,FALSE,,DHX9,DHX9,246,2,0,FALSE,0,0.74133371,FALSE,0,DHX9,0,0.5125
96171,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,RAD9A,RAD9A,239,1,0,FALSE,0,0.72777153,FALSE,0,RAD9A,0,0
96172,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,GADD45B,GADD45B,239,1,0,FALSE,0,0.72777153,FALSE,0,GADD45B,0,0
96173,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,POLE,POLE,239,1,0,FALSE,0,0.72777153,FALSE,0,POLE,0,0
96174,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,MSH6,MSH6,239,1,0,FALSE,0,0.72777153,FALSE,0,MSH6,0,0
96175,FALSE,3.68767586,2.20E-04,NA,,,0.27117351,0,FALSE,2,6,FALSE,,XRCC5,XRCC5,144,2,0,FALSE,0,0.73123241,FALSE,0,XRCC5,179372,0.5125448
96176,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,DNTTIP2,DNTTIP2,239,1,0,FALSE,0,0.72777153,FALSE,0,DNTTIP2,0,0
96177,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,POLM,POLM,239,1,0,FALSE,0,0.72777153,FALSE,0,POLM,0,0
96178,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,CHTF8,CHTF8,239,1,0,FALSE,0,0.72777153,FALSE,0,CHTF8,0,0
96179,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,POLDIP2,POLDIP2,239,1,0,FALSE,0,0.72777153,FALSE,0,POLDIP2,0,0
96180,FALSE,4.09988745,0,NA,,,0.24390913,0,FALSE,1,8,FALSE,,PPP1R9B,PPP1R9B,19,1,0,FALSE,0,0.69001125,FALSE,0,PPP1R9B,0,0
96181,FALSE,4.01266179,0,NA,,,0.24921114,0,FALSE,1,7,FALSE,,GTF2B,GTF2B,213,1,0,FALSE,0,0.69873382,FALSE,0,GTF2B,0,0
96182,FALSE,3.87872819,1.74E-04,NA,,,0.25781647,0,FALSE,3,6,FALSE,,IKBKB,IKBKB,77.66666667,3,0,FALSE,0,0.71212718,FALSE,0,IKBKB,44048,0.36682616
96183,FALSE,3.98002251,1.06E-04,NA,,,0.25125486,0,FALSE,2,6,FALSE,,HNF4A,HNF4A,52,2,0,FALSE,0,0.70199775,FALSE,0,HNF4A,68772,0.51515152
96184,FALSE,3.85002814,3.83E-04,NA,,,0.25973836,0,FALSE,3,6,FALSE,,TTC19,TTC19,121.5,3,0,FALSE,1,0.71499719,FALSE,0,TTC19,25454,0.5
96185,FALSE,4.12014631,0,NA,,,0.24270983,0,FALSE,1,8,FALSE,,MELTF,MELTF,50,1,0,FALSE,0,0.68798537,FALSE,0,MELTF,0,0
96186,FALSE,4.03066967,0,NA,,,0.24809773,1,FALSE,2,6,FALSE,,SREK1,SREK1,49.5,2,0,FALSE,0,0.69693303,FALSE,0,SREK1,0,0.58928571
96187,FALSE,4.96820484,0,Astrocytes,,,0.20127995,0,FALSE,1,8,FALSE,,SLC2A4,SLC2A4,10,1,0,FALSE,0,0.60317952,FALSE,0,SLC2A4,0,0
96188,FALSE,3.96848621,0.00191039,NA,,,0.25198525,0,TRUE,10,7,FALSE,,STRN3,STRN3,3.5,10,0,FALSE,0,0.70315138,FALSE,0,STRN3,469562,0.1
96189,FALSE,3.74001125,0.00135693,NA,,,0.26737887,0,TRUE,17,7,FALSE,,HIPK1,HIPK1,5.07692308,17,0,FALSE,4,0.72599887,FALSE,0,HIPK1,285370,0.09481216
96190,FALSE,3.97439505,0,NA,,,0.25161062,0,FALSE,1,6,FALSE,,XIAP,XIAP,124,1,0,FALSE,0,0.7025605,FALSE,0,XIAP,0,0
96191,FALSE,4.20005627,0,NA,,,0.23809205,0,FALSE,1,8,FALSE,,VPS45,VPS45,11,1,0,FALSE,0,0.67999437,FALSE,0,VPS45,0,0
96192,FALSE,3.99521666,4.12E-05,NA,,,0.25029932,0,FALSE,2,8,FALSE,,PRKCZ,PRKCZ,44,2,0,FALSE,0,0.70047833,FALSE,0,PRKCZ,5570,0.51190476
96193,FALSE,3.84355656,0.00102415,NA,,,0.2601757,0.1,FALSE,5,7,FALSE,,CASP3,CASP3,50,5,0,FALSE,0,0.71564434,FALSE,0,CASP3,70086,0.21021277
96194,FALSE,3.99549803,2.89E-04,NA,,,0.25028169,0,FALSE,2,8,FALSE,,SYNJ1,SYNJ1,39.5,2,0,FALSE,0,0.7004502,FALSE,0,SYNJ1,93712,0.5
96195,FALSE,4.22763084,0,NA,,,0.2365391,0,FALSE,2,8,FALSE,,STAC3,STAC3,52,2,0,FALSE,1,0.67723692,FALSE,0,STAC3,0,0
96196,FALSE,4.34355656,0,Neurons,,,0.23022608,0,FALSE,2,8,FALSE,,HSPB3,HSPB3,53,2,0,FALSE,1,0.66564434,FALSE,0,HSPB3,0,0
96197,FALSE,4.22087788,0,NA,,,0.23691754,0,FALSE,1,8,FALSE,,DPM2,DPM2,5,1,0,FALSE,0,0.67791221,FALSE,0,DPM2,0,0
96198,FALSE,4.06302757,0,NA,,,0.24612188,0,FALSE,1,6,FALSE,,LEMD3,LEMD3,40,1,0,FALSE,0,0.69369724,FALSE,0,LEMD3,0,0
96199,FALSE,3.95272932,5.67E-05,NA,,,0.25298975,0,FALSE,3,6,FALSE,,PRKCI,PRKCI,51.5,3,0,FALSE,1,0.70472707,FALSE,0,PRKCI,16270,0.505
96200,FALSE,4.07906584,0,NA,,,0.24515417,0,FALSE,1,8,FALSE,,CD82,CD82,22,1,0,FALSE,0,0.69209342,FALSE,0,CD82,0,0
96201,FALSE,4.12380416,0,NA,,,0.24249454,0,FALSE,1,8,FALSE,,LRP2,LRP2,24,1,0,FALSE,0,0.68761958,FALSE,0,LRP2,0,0
96202,FALSE,3.94963421,0,NA,,,0.253188,0,FALSE,1,6,FALSE,,LYL1,LYL1,29,1,0,FALSE,0,0.70503658,FALSE,0,LYL1,0,0
96203,FALSE,4.62099043,0,NA,,,0.21640382,0,TRUE,1,8,FALSE,,ADAM17,ADAM17,31,1,0,FALSE,0,0.63790096,FALSE,0,ADAM17,0,0
96204,FALSE,3.97439505,0,NA,,,0.25161062,0,FALSE,1,6,FALSE,,ALS2CR2,ALS2CR2,124,1,0,FALSE,0,0.7025605,FALSE,0,ALS2CR2,0,0
96205,FALSE,4.00168824,2.37E-04,NA,,,0.24989453,0,FALSE,3,7,FALSE,,SMAD9,SMAD9,48,3,0,FALSE,1,0.69983118,FALSE,0,SMAD9,55022,0.5
96206,FALSE,5.68261114,0,NA,,,0.17597544,0,FALSE,1,8,FALSE,,PPFIA3,PPFIA3,18,1,0,FALSE,0,0.53173889,FALSE,0,PPFIA3,0,0
96207,FALSE,5.68261114,0,NA,,,0.17597544,0,FALSE,1,8,FALSE,,NCOA2,NCOA2,18,1,0,FALSE,0,0.53173889,FALSE,0,NCOA2,0,0
96208,FALSE,4.06302757,6.74E-04,NA,,,0.24612188,0,FALSE,2,8,FALSE,,PTPRS,PTPRS,15.5,2,0,FALSE,0,0.69369724,FALSE,0,PTPRS,131848,0.51785714
96209,FALSE,4.07709623,0,NA,,,0.2452726,0,FALSE,2,6,FALSE,,NUP62CL,NUP62CL,55,2,0,FALSE,1,0.69229038,FALSE,0,NUP62CL,0,0
96210,FALSE,4.07990996,1.75E-04,NA,,,0.24510345,0,FALSE,3,8,FALSE,,PLEKHF2,PLEKHF2,18.5,3,0,FALSE,1,0.692009,FALSE,0,PLEKHF2,63956,0.5
96211,FALSE,4.03095104,2.30E-05,NA,,,0.24808041,0,FALSE,3,8,FALSE,,BAG6,BAG6,30.5,3,0,FALSE,1,0.6969049,FALSE,0,BAG6,5102,0.50862069
96212,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,DNMT1,DNMT1,239,1,0,FALSE,0,0.72777153,FALSE,0,DNMT1,0,0
96213,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,LIG1,LIG1,239,1,0,FALSE,0,0.72777153,FALSE,0,LIG1,0,0
96214,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,RFC4,RFC4,239,1,0,FALSE,0,0.72777153,FALSE,0,RFC4,0,0
96215,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,UNG,UNG,239,1,0,FALSE,0,0.72777153,FALSE,0,UNG,0,0
96216,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,CDC6,CDC6,239,1,0,FALSE,0,0.72777153,FALSE,0,CDC6,0,0
96217,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,HUS1,HUS1,239,1,0,FALSE,0,0.72777153,FALSE,0,HUS1,0,0
96218,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,WRN,WRN,239,1,0,FALSE,0,0.72777153,FALSE,0,WRN,0,0
96219,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,MYBBP1A,MYBBP1A,239,1,0,FALSE,0,0.72777153,FALSE,0,MYBBP1A,0,0
96220,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,APEX2,APEX2,239,1,0,FALSE,0,0.72777153,FALSE,0,APEX2,0,0
96221,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,SEC23IP,SEC23IP,239,1,0,FALSE,0,0.72777153,FALSE,0,SEC23IP,0,0
96222,FALSE,3.72228475,0,Neurons,,,0.2686522,0,FALSE,1,8,FALSE,,KCTD13,KCTD13,239,1,0,FALSE,0,0.72777153,FALSE,0,KCTD13,0,0
96223,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,CHTF18,CHTF18,239,1,0,FALSE,0,0.72777153,FALSE,0,CHTF18,0,0
96224,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,DSCC1,DSCC1,239,1,0,FALSE,0,0.72777153,FALSE,0,DSCC1,0,0
96225,FALSE,3.72228475,0,NA,,,0.2686522,0,FALSE,1,8,FALSE,,POLI,POLI,239,1,0,FALSE,0,0.72777153,FALSE,0,POLI,0,0
96226,FALSE,4.04023635,0,NA,,,0.24751027,0,FALSE,1,8,FALSE,,ADRA1D,ADRA1D,68,1,0,FALSE,0,0.69597636,FALSE,0,ADRA1D,0,0
96227,FALSE,4.04023635,0,NA,,,0.24751027,0,FALSE,2,8,FALSE,,ADRA1A,ADRA1A,68,2,0,FALSE,1,0.69597636,FALSE,0,ADRA1A,0,0
96228,FALSE,4.01097355,4.92E-05,NA,,,0.24931603,0,FALSE,3,8,FALSE,,FURIN,FURIN,31.33333333,3,0,FALSE,0,0.69890264,FALSE,0,FURIN,10394,0.35686275
96229,FALSE,4.04023635,0,NA,,,0.24751027,0,FALSE,1,8,FALSE,,NPHP1,NPHP1,68,1,0,FALSE,0,0.69597636,FALSE,0,NPHP1,0,0
96230,FALSE,4.62099043,0,NA,,,0.21640382,0,FALSE,1,8,FALSE,,EREG,EREG,31,1,0,FALSE,0,0.63790096,FALSE,0,EREG,0,0
96231,FALSE,4.34355656,0,NA,,,0.23022608,0,FALSE,1,8,FALSE,,MED20,MED20,53,1,0,FALSE,0,0.66564434,FALSE,0,MED20,0,0
96232,FALSE,3.56837366,0.00382238,NA,,,0.28023971,0,TRUE,13,7,FALSE,,ALDOA,ALDOA,20.30769231,13,0,FALSE,0,0.74316263,FALSE,0,ALDOA,252572,0.07816879
96233,FALSE,3.97523917,3.84E-05,NA,,,0.25155719,0,FALSE,2,8,FALSE,,ATP6V1E1,ATP6V1E1,21,2,0,FALSE,0,0.70247608,FALSE,0,ATP6V1E1,1388,0.5
96234,FALSE,4.56809229,0,NA,,,0.21890976,0,FALSE,1,8,FALSE,,PLD2,PLD2,13,1,0,FALSE,0,0.64319077,FALSE,0,PLD2,0,0
96235,FALSE,4.07709623,0,Neurons,,,0.2452726,0,FALSE,1,6,FALSE,,SNAP91,SNAP91,55,1,0,FALSE,0,0.69229038,FALSE,0,SNAP91,0,0
96236,FALSE,4.07118739,0,NA,,,0.24562859,1,FALSE,2,8,FALSE,,MED9,MED9,54,2,0,FALSE,0,0.69288126,FALSE,0,MED9,0,0.65853659
96237,FALSE,4.07512662,0,NA,,,0.24539115,0,FALSE,1,6,FALSE,,MBD3,MBD3,37,1,0,FALSE,0,0.69248734,FALSE,0,MBD3,0,0
96238,FALSE,4.76420934,0.00179561,NA,,,0.20989842,0,TRUE,9,7,FALSE,,BNIP3,BNIP3,1.875,9,0,FALSE,1,0.62357907,FALSE,0,BNIP3,454600,0.125
96239,FALSE,5.8671919,0,NA,,,0.17043929,0,FALSE,1,8,FALSE,,MMP3,MMP3,4,1,0,FALSE,0,0.51328081,FALSE,0,MMP3,0,0
96240,FALSE,4.86747327,6.42E-04,NA,,,0.2054454,0,TRUE,4,7,FALSE,,SPOCK1,SPOCK1,2.25,4,0,FALSE,0,0.61325267,FALSE,0,SPOCK1,144544,0.3125
96241,FALSE,3.78193585,2.60E-04,NA,,,0.26441485,0,FALSE,6,7,FALSE,,LUC7L2,LUC7L2,40,6,0,FALSE,2,0.72180642,FALSE,0,LUC7L2,32926,0.26174497
96242,FALSE,4.22763084,0,NA,,,0.2365391,0,FALSE,2,8,FALSE,,DPPA2,DPPA2,52,2,0,FALSE,1,0.67723692,FALSE,0,DPPA2,0,0
96243,FALSE,4.01209904,0,Neurons,,,0.24924609,0,FALSE,1,8,FALSE,,GABRB2,GABRB2,56,1,0,FALSE,0,0.6987901,FALSE,0,GABRB2,0,0
96244,FALSE,4.01209904,0,NA,,,0.24924609,0,FALSE,1,8,FALSE,,CABIN1,CABIN1,56,1,0,FALSE,0,0.6987901,FALSE,0,CABIN1,0,0
96245,FALSE,4.04530107,0,NA,,,0.24720039,0,FALSE,2,8,FALSE,,HPS6,HPS6,46,2,0,FALSE,1,0.69546989,FALSE,0,HPS6,0,0
96246,TRUE,3.97411367,2.51E-05,NA,,,0.25162843,0,FALSE,2,6,FALSE,,TRPM7,TRPM7,38,2,0,FALSE,0,0.70258863,FALSE,0,TRPM7,2988,0.50684932
96247,FALSE,4.52054024,0,NA,,,0.2212125,0,FALSE,1,7,FALSE,,NR1F3,NR1F3,49,1,0,FALSE,0,0.64794598,FALSE,0,NR1F3,0,0
96248,FALSE,4.52054024,0,NA,,,0.2212125,0,FALSE,1,7,FALSE,,NUMA1,NUMA1,49,1,0,FALSE,0,0.64794598,FALSE,0,NUMA1,0,0
96249,FALSE,4.03854811,3.71E-05,NA,,,0.24761374,0,FALSE,3,6,FALSE,,THRA,THRA,34,3,0,FALSE,1,0.69614519,FALSE,0,THRA,46392,0.52380952
96250,FALSE,4.52054024,0,NA,,,0.2212125,0,FALSE,1,7,FALSE,,TGS1,TGS1,49,1,0,FALSE,0,0.64794598,FALSE,0,TGS1,0,0
96251,FALSE,4.52054024,0,NA,,,0.2212125,0,FALSE,1,7,FALSE,,ZNF335,ZNF335,49,1,0,FALSE,0,0.64794598,FALSE,0,ZNF335,0,0
96252,FALSE,3.99521666,1.66E-05,NA,,,0.25029932,0,TRUE,3,6,FALSE,,TRAK1,TRAK1,30,3,0,FALSE,1,0.70047833,FALSE,0,TRAK1,212,0.5
96253,FALSE,4.0585256,0,NA,,,0.2463949,0,FALSE,1,6,FALSE,,IL12A,IL12A,35,1,0,FALSE,0,0.69414744,FALSE,0,IL12A,0,0
96254,FALSE,4.04727068,0,NA,,,0.24708009,0,FALSE,1,8,FALSE,,TOMM20,TOMM20,60,1,0,FALSE,0,0.69527293,FALSE,0,TOMM20,0,0
96255,FALSE,4.05458638,0,NA,,,0.24663428,0,FALSE,1,6,FALSE,,HAND1,HAND1,53,1,0,FALSE,0,0.69454136,FALSE,0,HAND1,0,0
96256,FALSE,5.14378165,0,Neurons,,,0.1944095,0,FALSE,1,9,FALSE,,SYT7,SYT7,8,1,0,FALSE,0,0.58562183,FALSE,0,SYT7,0,0
96257,FALSE,4.45441756,0,NA,,,0.22449624,0,FALSE,2,8,FALSE,,RGL1,RGL1,19,2,0,FALSE,1,0.65455824,FALSE,0,RGL1,0,0
96258,FALSE,4.01772651,0,NA,,,0.24889698,0,FALSE,1,7,FALSE,,COPS7B,COPS7B,94,1,0,FALSE,0,0.69822735,FALSE,0,COPS7B,0,0
96259,FALSE,3.90996061,6.04E-05,NA,,,0.25575705,0,FALSE,2,7,FALSE,,LRIF1,LRIF1,48.5,2,0,FALSE,0,0.70900394,FALSE,0,LRIF1,3438,0.50531915
96260,FALSE,4.15531795,0,NA,,,0.24065547,0,FALSE,1,7,FALSE,,CSK,CSK,104,1,0,FALSE,0,0.6844682,FALSE,0,CSK,0,0
96261,FALSE,3.93444007,0,NA,,,0.25416577,0,FALSE,1,7,FALSE,,HIVEP3,HIVEP3,45,1,0,FALSE,0,0.70655599,FALSE,0,HIVEP3,0,0
96262,FALSE,4.01209904,0,Neurons,,,0.24924609,0,FALSE,1,8,FALSE,,GABRG2,GABRG2,56,1,0,FALSE,0,0.6987901,FALSE,0,GABRG2,0,0
96263,FALSE,5.08384918,0,NA,,,0.19670135,0,FALSE,1,8,FALSE,,ACTL6A,ACTL6A,17,1,0,FALSE,0,0.59161508,FALSE,0,ACTL6A,0,0
96264,FALSE,3.97439505,0,NA,,,0.25161062,0,FALSE,1,6,FALSE,,STAT3,STAT3,124,1,0,FALSE,0,0.7025605,FALSE,0,STAT3,0,0
96265,FALSE,5.22931908,0,NA,,,0.19122949,0,FALSE,1,8,FALSE,,S100A4,S100A4,13,1,0,FALSE,0,0.57706809,FALSE,0,S100A4,0,0
96266,FALSE,5.22931908,0,NA,,,0.19122949,0,FALSE,2,8,FALSE,,SEPT1,SEPT1,13,2,0,FALSE,1,0.57706809,FALSE,0,SEPT1,0,0
96267,FALSE,5.22931908,0,NA,,,0.19122949,0,FALSE,2,8,FALSE,,SEPT9,SEPT9,13,2,0,FALSE,1,0.57706809,FALSE,0,SEPT9,0,0
96268,FALSE,3.97467642,4.76E-04,NA,,,0.25159281,0,FALSE,3,7,FALSE,,TAX1BP1,TAX1BP1,47,3,0,FALSE,1,0.70253236,FALSE,0,TAX1BP1,135478,0.5
96269,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,CCDC50,CCDC50,71,1,0,FALSE,0,0.69921216,FALSE,0,CCDC50,0,0
96270,FALSE,4.04783343,2.23E-04,NA,,,0.24704574,0,FALSE,3,8,FALSE,,BIN1,BIN1,18.66666667,3,0,FALSE,0,0.69521666,FALSE,0,BIN1,98990,0.34640523
96271,FALSE,3.95469893,5.56E-05,NA,,,0.25286375,0.2,FALSE,6,6,FALSE,,SRSF1,SRSF1,33.6,6,0,FALSE,1,0.70453011,FALSE,0,SRSF1,21754,0.259375
96272,FALSE,4.15447383,0.00629543,NA,,,0.24070437,0,TRUE,23,7,FALSE,,SH3GLB1,SH3GLB1,1.95652174,23,0,FALSE,0,0.68455262,FALSE,0,SH3GLB1,1905860,0.04782609
96273,FALSE,4.00787845,0,NA,,,0.24950857,0,FALSE,1,7,FALSE,,ZA20D2,ZA20D2,71,1,0,FALSE,0,0.69921216,FALSE,0,ZA20D2,0,0
96274,FALSE,4.20174451,0,NA,,,0.23799638,0,FALSE,2,8,FALSE,,DAZ1,DAZ1,9,2,0,FALSE,1,0.67982555,FALSE,0,DAZ1,0,0
96275,FALSE,4.15531795,0,NA,,,0.24065547,0,FALSE,1,7,FALSE,,CD79B,CD79B,104,1,0,FALSE,0,0.6844682,FALSE,0,CD79B,0,0
96276,FALSE,4.15531795,0,NA,,,0.24065547,0,FALSE,1,7,FALSE,,SLC4A1,SLC4A1,104,1,0,FALSE,0,0.6844682,FALSE,0,SLC4A1,0,0
96277,FALSE,4.15531795,0,Neurons,,,0.24065547,0,FALSE,1,7,FALSE,,ITPR1,ITPR1,104,1,0,FALSE,0,0.6844682,FALSE,0,ITPR1,0,0
96278,FALSE,4.15531795,0,NA,,,0.24065547,0,FALSE,1,7,FALSE,,IL2RB,IL2RB,104,1,0,FALSE,0,0.6844682,FALSE,0,IL2RB,0,0
96279,FALSE,4.15531795,0,NA,,,0.24065547,0,FALSE,1,7,FALSE,,CTLA4,CTLA4,104,1,0,FALSE,0,0.6844682,FALSE,0,CTLA4,0,0
96280,FALSE,4.15531795,0,NA,,,0.24065547,0,FALSE,1,7,FALSE,,FCGR2A,FCGR2A,104,1,0,FALSE,0,0.6844682,FALSE,0,FCGR2A,0,0
96281,FALSE,4.15531795,0,NA,,,0.24065547,0,FALSE,1,7,FALSE,,EPOR,EPOR,104,1,0,FALSE,0,0.6844682,FALSE,0,EPOR,0,0
96282,FALSE,4.15531795,0,NA,,,0.24065547,0,FALSE,1,7,FALSE,,CD19,CD19,104,1,0,FALSE,0,0.6844682,FALSE,0,CD19,0,0
96283,FALSE,4.15531795,0,Microglia,,,0.24065547,0,FALSE,1,7,FALSE,,CSF1R,CSF1R,104,1,0,FALSE,0,0.6844682,FALSE,0,CSF1R,0,0
96284,FALSE,4.15531795,0,Neurons,,,0.24065547,0,FALSE,1,7,FALSE,,GRIA3,GRIA3,104,1,0,FALSE,0,0.6844682,FALSE,0,GRIA3,0,0
96285,FALSE,4.15531795,0,NA,,,0.24065547,0,FALSE,1,7,FALSE,,TEC,TEC,104,1,0,FALSE,0,0.6844682,FALSE,0,TEC,0,0
96286,FALSE,3.86888014,4.16E-04,NA,,,0.25847273,0,FALSE,5,7,FALSE,,PRKCQ,PRKCQ,46.25,5,0,FALSE,1,0.71311199,FALSE,0,PRKCQ,55922,0.25710227
