"SUID","name","selected","shared name"
"169271","PAK3","false","PAK3"
"169272","NCK1","false","NCK1"
"169274","ARHGEF6","false","ARHGEF6"
"169276","MYO6","false","MYO6"
"169279","LIN7A","false","LIN7A"
"169281","SHANK1","false","SHANK1"
"169284","C14orf1","false","C14orf1"
"169286","BAI1","false","BAI1"
"169290","ESPN","false","ESPN"
"169293","NCKIPSD","false","NCKIPSD"
"169295","LIN7B","false","LIN7B"
"169302","DAZ4","false","DAZ4"
"169306","PRMT1","false","PRMT1"
"169308","LRIF1","false","LRIF1"
"169310","MPHOSPH6","false","MPHOSPH6"
"169312","JAK2","false","JAK2"
"169317","GNA11","false","GNA11"
"169324","PRKACA","false","PRKACA"
"169327","ERBB2","false","ERBB2"
"169332","MAPK3","false","MAPK3"
"169335","PAK1","false","PAK1"
"169338","CDK5","false","CDK5"
"169340","MAP1A","false","MAP1A"
"169342","SATB1","false","SATB1"
"169344","SIAH2","false","SIAH2"
"169346","MKL2","false","MKL2"
"169348","PIG59","false","PIG59"
"169350","RHOA","false","RHOA"
"169352","RPS6KA3","false","RPS6KA3"
"169354","RRM1","false","RRM1"
"169356","CDC2","false","CDC2"
"169357","NDE1","false","NDE1"
"169359","MAPK1","false","MAPK1"
"169361","TUBA8","false","TUBA8"
"169363","SMAD9","false","SMAD9"
"169366","EFS","false","EFS"
"169368","SEPT7","false","SEPT7"
"169370","ITGB3","false","ITGB3"
"169372","NPTXR","false","NPTXR"
"169373","NPTX1","false","NPTX1"
"169376","PTPN11","false","PTPN11"
"169378","CALM1","false","CALM1"
"169380","AP4M1","false","AP4M1"
"169382","ARHGEF12","false","ARHGEF12"
"169384","WWC1","false","WWC1"
"169387","TK1","false","TK1"
"169389","MCAM","false","MCAM"
"169392","CBX1","false","CBX1"
"169394","MOB4","false","MOB4"
"169396","RB1","false","RB1"
"169399","HBA2","false","HBA2"
"169400","CPM","false","CPM"
"169402","NPHP1","false","NPHP1"
"169405","SMAD2","false","SMAD2"
"169407","PNP","false","PNP"
"169410","GNA13","false","GNA13"
"169412","BOC","false","BOC"
"169414","VGLL2","false","VGLL2"
"169417","ZNF365","false","ZNF365"
"169419","JAK1","false","JAK1"
"169421","TCEA2","false","TCEA2"
"169424","CRCT1","false","CRCT1"
"169426","FLT1","false","FLT1"
"169428","MATK","false","MATK"
"169430","YWHAB","false","YWHAB"
"169433","SPG7","false","SPG7"
"169435","MYH7","false","MYH7"
"169437","GRIPAP1","false","GRIPAP1"
