"SUID","annotation name","annotations","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","Ensembl Gene ID","Ensembl Protein ID","Entrez Gene ID","gene name","IsSingleNode","log score","name","NeighborhoodConnectivity","node type","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","RefSeq mRNA ID","RefSeq Protein ID","score","selected","SelfLoops","shared name","Stress","Synonym","TopologicalCoefficient","Uniprot ID"
"706","","","2.27217125","6.057E-5","0.44010767","0.52727273","11","3","ENSG00000151725","ENSP00000445862","79682","MLF1IP","false","-0.10647404297162988","H__sapiens__1_-Hs:718818","54.36363636","query","0","11","0","0.68195719","NM_024629","NP_078905","0.8989983831849132","false","0","H__sapiens__1_-Hs:718818","120","CENPU","0.23948738","Q71F23"
"707","","","1.89296636","0.00155318","0.52827141","0.32850242","46","3","ENSG00000073614","ENSP00000444251","5927","KDM5A","false","-0.09716653477105545","H__sapiens__1_-Hs:710521","59.91304348","query","0","46","0","0.77675841","NM_001042603","NP_001036068","0.9074048790858746","false","0","H__sapiens__1_-Hs:710521","2918","RBBP2","0.18959824","P29375"
"708","","","1.93883792","0.00162105","0.51577287","0.28571429","35","3","ENSG00000116127","ENSP00000399833","7840","ALMS1","false","-0.10477100039484516","H__sapiens__1_-Hs:713846","52.45714286","query","0","35","0","0.76529052","NM_015120","NP_055935","0.9005307201551289","false","0","H__sapiens__1_-Hs:713846","3316","KIAA0328","0.16813187","Q8TCU4"
"709","","","1.96330275","0.0017757","0.50934579","0.24301075","31","3","ENSG00000164828","ENSP00000414279","23353","SUN1","false","-0.08795875628674509","H__sapiens__1_-Hs:720853","53.4516129","query","0","31","0","0.75917431","NM_025154","NP_079430","0.9157986468812207","false","0","H__sapiens__1_-Hs:720853","3112","UNC84A","0.17400441","SUN1_HUMAN"
"710","","","1.99082569","8.6963E-4","0.50230415","0.20948617","23","3","ENSG00000164402","ENSP00000411823","23176","SEPT8","false","-0.10376862467496041","H__sapiens__1_-Hs:720746","47.39130435","query","0","23","0","0.75229358","NM_015146","NP_055961","0.9014338428425315","false","0","H__sapiens__1_-Hs:720746","1488","KIAA0202","0.15436907","SEPT8_HUMAN"
"711","","","1.95412844","9.9759E-4","0.51173709","0.2022792","27","3","ENSG00000140455","ENSP00000454197","9960","USP3","false","-0.09192526168161852","H__sapiens__1_-Hs:717320","56.40740741","query","0","27","0","0.76146789","NM_006537","NP_006528","0.9121733212976438","false","0","H__sapiens__1_-Hs:717320","1954","","0.17952347","UBP3_HUMAN"
"712","","","2.13761468","2.1586E-4","0.46781116","0.27272727","12","3","ENSG00000155393","ENSP00000299192","55027","HEATR3","false","-0.06176776371435653","H__sapiens__1_-Hs:719250","55.75","query","0","12","0","0.71559633","NM_182922","NP_891552","0.9401011870492966","false","0","H__sapiens__1_-Hs:719250","346","FLJ20718","0.20648148","Q7Z4Q2"
"713","","","1.97553517","0.00166317","0.50619195","0.22459893","34","3","ENSG00000131626","ENSP00000437024","8500","PPFIA1","false","-0.10209386245529352","H__sapiens__1_-Hs:715802","53.05882353","query","0","34","0","0.75611621","NM_177423","NP_803172","0.9029447950757478","false","0","H__sapiens__1_-Hs:715802","2604","LIPRIN","0.17627516","Q13136"
"714","","","1.9235474","0.00187528","0.51987281","0.24024024","37","3","ENSG00000043514","ENSP00000474768","54802","TRIT1","false","-0.09629189060663614","H__sapiens__1_-Hs:709880","53.86486486","query","0","37","0","0.76911315","NM_017646","NP_060116","0.908198882652808","false","0","H__sapiens__1_-Hs:709880","3068","IPT","0.17145808","Q9H3H1"
"715","","","1.93272171","0.001492","0.51740506","0.22916667","33","3","ENSG00000110911","ENSP00000450389","4891","SLC11A2","false","-0.10158290024965683","H__sapiens__1_-Hs:713137","55.63636364","query","0","33","0","0.76681957","NM_001174130","NP_001167601","0.9034062836313724","false","0","H__sapiens__1_-Hs:713137","2622","NRAMP2","0.17606444","P49281"
"716","","","1.86238532","0.00307949","0.53694581","0.28733032","52","3","ENSG00000181827","ENSP00000453611","64864","RFX7","false","-0.10030112825986054","H__sapiens__1_-Hs:724616","57.42307692","query","0","52","0","0.78440367","NM_022841","NP_073752","0.9045649869392194","false","0","H__sapiens__1_-Hs:724616","5818","RFXDC2","0.17944712","RFX7_HUMAN"
"717","","","2.01223242","9.4938E-4","0.49696049","0.18571429","21","3","ENSG00000170876","ENSP00000395617","79188","TMEM43","false","-0.07894875913050536","H__sapiens__1_-Hs:722352","47.9047619","query","0","21","0","0.7469419","NM_024334","NP_077310","0.9240872742673758","false","0","H__sapiens__1_-Hs:722352","1756","MGC3222","0.15899383","TMM43_HUMAN"
"718","","","1.99388379","0.00143253","0.50153374","0.21290323","31","3","ENSG00000164975","ENSP00000436699","6619","SNAPC3","false","-0.10023063086219786","H__sapiens__1_-Hs:720896","51.64516129","query","0","31","0","0.75152905","NM_001039697","NP_001034786","0.9046287586646593","false","0","H__sapiens__1_-Hs:720896","2480","SNAP50","0.17378082","SNPC3_HUMAN"
"719","","","2.08256881","8.1205E-4","0.48017621","0.23157895","20","3","ENSG00000077157","ENSP00000476755","4660","PPP1R12B","false","-0.09998341337654067","H__sapiens__1_-Hs:710660","42.75","query","0","20","0","0.7293578","NM_032104","NP_115287","0.9048524263579728","false","0","H__sapiens__1_-Hs:710660","1506","PP1bp55","0.15267857","O60237"
"720","","","1.97859327","9.4188E-4","0.50540958","0.4031746","36","3","ENSG00000244754","ENSP00000427477","10443","N4BP2L2","false","-0.0875375935320616","H__sapiens__1_-Hs:751334","57.13888889","query","0","36","0","0.75535168","NM_033111","NP_149102","0.9161844283947767","false","0","H__sapiens__1_-Hs:751334","2120","PFAAP5","0.19174124","Q92802"
"721","","","1.88990826","0.0027464","0.52912621","0.29788839","52","3","ENSG00000138468","ENSP00000402977","57337","SENP7","false","-0.09995533911584333","H__sapiens__1_-Hs:717029","54.42307692","query","0","52","0","0.77752294","NM_020654","NP_065705","0.9048778297774724","false","0","H__sapiens__1_-Hs:717029","4792","","0.17499382","SENP7_HUMAN"
"722","","","2.03363914","0.00123234","0.49172932","0.17391304","23","3","ENSG00000167202","ENSP00000453114","23102","TBC1D2B","false","-0.09852061471765161","H__sapiens__1_-Hs:721457","45.39130435","query","0","23","0","0.74159021","NM_144572","NP_653173","0.9061770118384805","false","0","H__sapiens__1_-Hs:721457","1986","KIAA1055","0.15530077","TBD2B_HUMAN"
"723","","","1.90519878","0.00180958","0.52487961","0.27804878","41","3","ENSG00000186001","ENSP00000439083","84859","LRCH3","false","-0.08559407328142393","H__sapiens__1_-Hs:725700","55.80487805","query","0","41","0","0.77370031","NM_032773","NP_116162","0.9179667828446281","false","0","H__sapiens__1_-Hs:725700","3150","MGC4126","0.17604062","Q96II8"
"724","","","1.96636086","7.9919E-4","0.50855365","0.41176471","35","3","ENSG00000167766","ENSP00000473096","55769","ZNF83","false","-0.07905190034158542","H__sapiens__1_-Hs:721601","55.68571429","query","0","35","0","0.75840979","NM_018300","NP_060770","0.923991967701866","false","0","H__sapiens__1_-Hs:721601","1740","ZNF816B","0.18378124","ZNF83_HUMAN"
"725","","","1.91437309","0.00211427","0.52236422","0.28239203","43","3","ENSG00000120008","ENSP00000475076","55717","WDR11","false","-0.09518016683998941","H__sapiens__1_-Hs:714312","56.13953488","query","0","43","0","0.77140673","NM_018117","NP_060587","0.9092091103785338","false","0","H__sapiens__1_-Hs:714312","3822","WDR15","0.17993441","WDR11_HUMAN"
"726","","","1.97553517","0.00194441","0.50619195","0.17471264","30","3","ENSG00000057252","ENSP00000445315","6646","SOAT1","false","-0.08497197113717868","H__sapiens__1_-Hs:710054","42.86666667","query","0","30","0","0.75611621","NM_003101","NP_003092","0.9185380296170794","false","0","H__sapiens__1_-Hs:710054","3002","STAT","0.14054645","SOAT1_HUMAN"
"727","","","1.96024465","0.00171588","0.51014041","0.33333333","40","3","ENSG00000120798","ENSP00000450225","7181","NR2C1","false","-0.09414081758180246","H__sapiens__1_-Hs:714415","58.1","query","0","40","0","0.75993884","NM_003297","NP_003288","0.9101545874482757","false","0","H__sapiens__1_-Hs:714415","3152","TR2-11","0.19366667","P13056"
"728","","","1.96941896","0.00243818","0.50776398","0.25320057","38","3","ENSG00000154734","ENSP00000431065","9510","ADAMTS1","false","-0.08912241232685687","H__sapiens__1_-Hs:719177","41.5","query","0","38","0","0.75764526","NM_006988","NP_008919","0.9147335920531752","false","0","H__sapiens__1_-Hs:719177","4116","METH1","0.13879599","Q9UHI8"
"729","","","2.07033639","8.1053E-4","0.48301329","0.34153846","26","3","ENSG00000141425","ENSP00000468209","55197","RPRD1A","false","-0.07704161522123097","H__sapiens__1_-Hs:717458","53.34615385","query","0","26","0","0.7324159","NM_018170","NP_060640","0.9258513232971313","false","0","H__sapiens__1_-Hs:717458","1276","P15RS","0.19189264","RPR1A_HUMAN"
"730","","","2.09785933","5.756E-4","0.47667638","0.19166667","16","3","ENSG00000136444","ENSP00000465567","55316","RSAD1","false","-0.0843973025716737","H__sapiens__1_-Hs:716614","41.75","query","0","16","0","0.72553517","NM_018346","NP_060816","0.9190660362487971","false","0","H__sapiens__1_-Hs:716614","816","FLJ11164","0.14995504","RSAD1_HUMAN"
"731","","","2.03058104","7.2674E-4","0.49246988","0.13684211","20","3","ENSG00000109787","ENSP00000421252","51274","KLF3","false","-0.0778684120480869","H__sapiens__1_-Hs:713012","47.45","query","0","20","0","0.74235474","NM_016531","NP_057615","0.9250861487264314","false","0","H__sapiens__1_-Hs:713012","1162","BKLF","0.16050847","P57682"
"732","","","1.95412844","0.00121505","0.51173709","0.30681818","33","3","ENSG00000143970","ENSP00000391447","55252","ASXL2","false","-0.0828831000527332","H__sapiens__1_-Hs:717857","58.24242424","query","0","33","0","0.76146789","NM_018263","NP_060733","0.920458742509521","false","0","H__sapiens__1_-Hs:717857","2142","KIAA1685","0.18848681","Q76L83"
"733","","","2.04892966","4.6684E-4","0.4880597","0.34736842","20","3","ENSG00000136986","ENSP00000430086","79139","DERL1","false","-0.07480965924277111","H__sapiens__1_-Hs:716731","57.15","query","0","20","0","0.73776758","NM_024295","NP_077271","0.9279200905332107","false","0","H__sapiens__1_-Hs:716731","1026","PRO2577","0.19639175","Q9BUN8"
"734","","","2.12232416","6.8496E-4","0.47118156","0.18954248","18","3","ENSG00000111727","ENSP00000447952","29915","HCFC2","false","-0.08112353752857453","H__sapiens__1_-Hs:713253","45.33333333","query","0","18","0","0.71941896","NM_013320","NP_037452","0.9220797729518494","false","0","H__sapiens__1_-Hs:713253","1180","HCF-2","0.16894693","Q9Y5Z7"
"735","","","2.09480122","0.00150036","0.47737226","0.32804233","28","3","ENSG00000103196","ENSP00000463171","83716","CRISPLD2","false","-0.0720105523729088","H__sapiens__1_-Hs:712073","37.71428571","query","0","28","0","0.72629969","NM_031476","NP_113664","0.9305210765539983","false","0","H__sapiens__1_-Hs:712073","2038","LCRISP2","0.14072495","Q9H0B8"
"736","","","2.01529052","0.00163745","0.49620637","0.37689394","33","3","ENSG00000160305","ENSP00000430249","23181","DIP2A","false","-0.08036299068014935","H__sapiens__1_-Hs:719857","45.54545455","query","0","33","0","0.74617737","NM_206891","NP_996774","0.922781324564782","false","0","H__sapiens__1_-Hs:719857","2954","KIAA0184","0.15759673","Q14689"
"737","","","2.43119266","1.2905E-4","0.41132075","0.27777778","9","3","ENSG00000266592","ENSP00000464152","1645","AKR1C1","false","-0.0629890861690673","H__sapiens__1_-Hs:725989","37.66666667","query","0","9","0","0.64220183","NM_001353","NP_001344","0.9389537212153802","false","0","H__sapiens__1_-Hs:725989","180","MBAB","0.21338384","Q04828"
"738","","","2.05810398","9.3846E-4","0.4858841","0.22222222","19","3","ENSG00000111666","ENSP00000448831","56994","CHPT1","false","-0.07455821210230361","H__sapiens__1_-Hs:713233","52.15789474","query","0","19","0","0.73547401","NM_020244","NP_064629","0.9281534427231986","false","0","H__sapiens__1_-Hs:713233","1564","","0.18136805","Q8WUD6"
