,logFC,AveExpr,t,P.Value,adj.P.Val,B,GeneID
13253,0.0325246374153964,2.581501236216,0.0454661084257902,0.964043455240681,0.992386705762264,-5.41676029637009,FCGBP
13389,0.00581974570196848,4.80363559883448,0.0455479703631405,0.963978761553862,0.992386705762264,-5.70050527790356,FLJ23867
15645,0.013434240758379,-0.00640775184219021,0.0454990272693327,0.964017440173416,0.992386705762264,-5.10503481290367,KMO
14364,0.0145775730867643,1.79954385299414,0.045144528127848,0.964297595476016,0.992584321408682,-5.31144428716832,HAVCR2
6595,-0.0110399940727028,3.17440557087782,-0.0450615388982977,0.964363181278257,0.992587838595194,-5.51274501683679,SOSTDC1
11378,0.00451584010910917,5.15632645106357,0.0448111990903281,0.964561024595592,0.992727474936712,-5.72933424305651,CREB1
7910,-0.0040383543943685,6.13435202902595,-0.0447007647530322,0.964648301479825,0.992753305493547,-5.77538444968608,TNIP1
3088,-0.00503869982690766,5.39408731207102,-0.0441324425256335,0.965097456786519,0.993095100821114,-5.74578274125467,PALM2
12824,0.00690781754151562,6.6662830787932,0.0441231236398175,0.965104821767531,0.993095100821114,-5.77823089254911,FADS1
1368,0.00556680051627089,3.75744394080607,0.0437783964996474,0.965377271644565,0.993249851795386,-5.58967485568655,METTL21D
4244,-0.00477435461574369,5.03963670231047,-0.0437754103422652,0.965379631727471,0.993249851795386,-5.72081766425883,BRD3
107,0.016669455037965,2.69926981222434,0.0435538371240001,0.965554751036732,0.993311045910842,-5.43914720967557,LOC100131096
2068,0.00484664404510156,7.97786130853131,0.0421258544803801,0.96668339166746,0.993311045910842,-5.77226079560823,MYL6
4607,0.00939613369186411,3.25573626569791,0.0431996402806366,0.965834692404967,0.993311045910842,-5.52160393844762,RAB3IL1
4997,-0.00341349272722823,7.90495202856284,-0.0425598124967278,0.966340394915535,0.993311045910842,-5.7727571775737,RHOA
5075,0.00523951403674296,6.52478818983292,0.0424849440193648,0.966399569862196,0.993311045910842,-5.7784051143202,RND1
5630,0.00459588075480631,4.29638374082951,0.0422294233380939,0.966601531125302,0.993311045910842,-5.65233476225768,SDHAF1
5794,0.00483833716870624,3.89297740760141,0.0423941298148834,0.966471348338924,0.993311045910842,-5.60656125089637,SETD4
7328,0.0117358430170834,1.57340539388614,0.0431401803167399,0.965881687340376,0.993311045910842,-5.27868095605217,TCIRG1
7818,0.00793991743245523,1.75868971376177,0.0428466400476608,0.966113692432406,0.993311045910842,-5.30446037064752,TMEM67
8025,0.0125325582758104,-0.561511478408072,0.0431151586845764,0.965901463541478,0.993311045910842,-5.05089592229338,TPTE2
8980,0.0055871878519124,5.58363431766018,0.0433453544403414,0.965719525901741,0.993311045910842,-5.75652585994269,WWP1
10355,-0.00839884248190581,1.58149257277047,-0.0424443491128439,0.966431655562433,0.993311045910842,-5.282992369121,CCDC111
10678,0.00754016867517421,2.41501903716834,0.0423717756450274,0.966489016855121,0.993311045910842,-5.39895489709026,CDHR2
11069,0.00531072211497332,3.96216559426675,0.0422194195724707,0.96660943805818,0.993311045910842,-5.61485521577479,CLN5
11272,0.00401056678738537,5.50680357740227,0.0425764808972997,0.966327220482665,0.993311045910842,-5.75236481210477,COPS7B
12487,0.00551606504224341,6.16429299770603,0.0428168834641232,0.966137211278612,0.993311045910842,-5.77590535713567,EIF4E
12834,0.00557567461512088,3.84572704028719,0.0426257391408172,0.966288287624186,0.993311045910842,-5.60011750855979,FAHD2B
14762,0.00718010238128674,5.91740579923233,0.0421959831649854,0.966627962106335,0.993311045910842,-5.77035724998859,HSPE1
15088,0.00661504662151932,5.2952814445817,0.0421599976596852,0.966656404950978,0.993311045910842,-5.73907802617247,IRF3
15659,0.00597965114863657,6.51658688751805,0.0421645236724235,0.966652827600475,0.993311045910842,-5.77841074502146,KRAS
10949,0.00618327324873421,5.63482325638964,0.0420467935226546,0.966745881481026,0.993311329154132,-5.75914748540927,CHST2
13835,-0.00719239423356611,5.99978203737598,-0.0418565937889001,0.966896216308115,0.99340186548104,-5.77272708885813,GIGYF1
6,-0.00387093091345364,6.33642599168933,-0.0413285217754761,0.967313613556117,0.993404507945569,-5.77781445866861,LMBRD1
2526,-0.00554465553721833,2.88235760813771,-0.041302314783504,0.967334328261917,0.993404507945569,-5.46821789236946,NMNAT3
4430,-0.00672517650132005,2.57004018285064,-0.0414365806551296,0.96722820117923,0.993404507945569,-5.42343605293483,PTK7
8942,0.00524312440705077,6.84407496651316,0.0413209240271489,0.967319619016757,0.993404507945569,-5.77784527269871,WNK2
12327,0.00332468251301432,4.55374458048918,0.0417268478584303,0.966998768855097,0.993404507945569,-5.67815789704338,EBAG9
14752,0.0175999649100045,1.10134350059181,0.0415985046384685,0.967100213249759,0.993404507945569,-5.22177122499289,APBB1IP
15538,-0.00888331523263169,2.29925478105869,-0.0416924692567763,0.967025942159422,0.993404507945569,-5.38173132027942,KIF26A
9365,0.00737955027584293,2.76149800671644,0.0411374915832707,0.967464609448591,0.993410505785337,-5.45156332027967,ZNF223
11142,-0.00466771291205204,4.7119758330135,-0.041182189990587,0.96742927840028,0.993410505785337,-5.69297729359027,CNNM3
1117,0.00396071677016665,5.72666289301184,0.0409544850368809,0.967609264365789,0.99349514565043,-5.7635197574359,MAPK1IP1L
11849,0.00549404665419396,5.18823364444102,0.0407890009015554,0.96774006990811,0.993565555665416,-5.73152298204273,AK2
12350,0.0037604756311428,6.22427405745656,0.0407101750158738,0.967802377487405,0.993565635221445,-5.77678320176314,ECSIT
6976,-0.0060583347260092,1.79598639505365,-0.0405430192566419,0.967934505715515,0.993573506381246,-5.31204991659656,C17orf104
11460,0.00472302759285625,5.24768853391429,0.0405761704025897,0.967908301326762,0.993573506381246,-5.7359455452282,CSK
597,0.0147418968025296,-0.74759239978613,0.0386197310749965,0.96945483403078,0.993633288842241,-5.03926282162947,LOC407835
630,0.00595862694288023,1.24794889044751,0.0378697353360321,0.970047725541996,0.993633288842241,-5.2382172453822,LOC642361
707,-0.00814591532402408,1.27453464040538,-0.0360108730516294,0.971517279776146,0.993633288842241,-5.24406553304959,LOC729177
970,-0.00679438536579311,6.38974535634407,-0.0380705253039687,0.96988899402911,0.993633288842241,-5.7782539670694,ASNS
1316,-0.0113221025930679,-1.10992133172977,-0.0353562730735122,0.972034809070868,0.993633288842241,-5.00955879406243,MEFV
1634,-0.0033346759328514,4.7189362842959,-0.0373176700273838,0.970484158946604,0.993633288842241,-5.69384733030196,ATXN3
2019,0.00368832455167727,4.49745927575994,0.0388648889055467,0.969261034101475,0.993633288842241,-5.67286341569611,MUS81
2390,-0.0054883556922943,6.84992714455969,-0.0362850121662067,0.971300548057713,0.993633288842241,-5.77799573267981,NF1
2890,-0.00558794462960028,2.23420554069867,-0.0352480917757084,0.97212033882534,0.993633288842241,-5.37372023833136,OMA1
3299,0.00794346353594771,3.43484117049663,0.0394123296116211,0.968828283183742,0.993633288842241,-5.54801908198159,BHLHE22
3653,0.0084166684688615,1.5655540325687,0.0388708917581808,0.96925628880513,0.993633288842241,-5.28025595544858,BMI1
3699,-0.00807613292782168,1.97060511447624,-0.0359602762046715,0.97155728139372,0.993633288842241,-5.33321404703864,PLAC9
3734,-0.00510739489534254,3.18024942411823,-0.0388241087171657,0.969293271151511,0.993633288842241,-5.51298643964249,PLD6
3779,-0.00409138508935042,4.13615633878749,-0.037241983466916,0.970543993434509,0.993633288842241,-5.63536445935727,PLK1S1
3970,-0.0116286923372291,1.26109877397988,-0.0400731676641158,0.968305904735925,0.993633288842241,-5.24227277674221,POU6F2
3981,-0.0107316505776187,7.15282863503015,-0.0378866884492878,0.970034323462963,0.993633288842241,-5.77673938316811,PPAP2B
4130,-0.00216681361423164,5.97479830751777,-0.0369125878973224,0.970804401206713,0.993633288842241,-5.77228747277029,PRCC
4702,0.00536762013050927,5.82047683746927,0.0351460687797327,0.97220100004314,0.993633288842241,-5.76745887726554,RANBP6
4740,-0.00472684864643084,4.92873589669026,-0.0389513097059083,0.969192717974141,0.993633288842241,-5.71191660236504,RASAL1
4902,-0.00877359384418134,4.05660374919993,-0.0351932136654934,0.972163726410274,0.993633288842241,-5.62691643716691,RERG
5767,0.00575290768262285,1.94669273927798,0.0374446073925151,0.970383808204192,0.993633288842241,-5.3320536028994,SERPINB8
6403,-0.0080432109184367,5.46130728711678,-0.0361903180853164,0.971375412026163,0.993633288842241,-5.74993654109071,SMOC1
6495,-0.00475015756528878,3.31358869524224,-0.0358497460112173,0.971644666280962,0.993633288842241,-5.53026243084931,C15orf29
6536,0.00365591890161331,4.66072801110287,0.0368547699633168,0.970850110233513,0.993633288842241,-5.68843058258866,SNUPN
6819,-0.0123742520631108,0.941576842753138,-0.0396135429760831,0.968669226791382,0.993633288842241,-5.19993307108032,C16orf79
6910,0.0030364074008373,7.63196312732838,0.0372883773615786,0.970507316427663,0.993633288842241,-5.77464395100105,STARD7
6916,-0.00672291796580469,4.96114381216843,-0.0366871635498918,0.97098261512232,0.993633288842241,-5.71545165856579,STAT4
7496,-0.00353095252283291,5.67813812823536,-0.0376466721378696,0.970224066287719,0.993633288842241,-5.76155116685191,THYN1
7766,0.00534440638168563,5.0005210535802,0.0385221691869317,0.969531958291966,0.993633288842241,-5.71780800725555,TMEM237
7770,-0.0035309571062736,5.53964640353589,-0.0351708635373255,0.972181396833753,0.993633288842241,-5.75465501706352,TMEM242
7967,-0.00363115247658053,5.65656410743275,-0.03935062171798,0.968877062685107,0.993633288842241,-5.76044616111133,TOR1AIP1
8423,-0.00346774652530426,4.54352085947924,-0.0398102233590488,0.968513754925311,0.993633288842241,-5.67759696871465,UBAP2
8487,-0.00876495527478343,1.11419750189617,-0.0372724938295595,0.970519873253822,0.993633288842241,-5.22498422459881,C1orf74
8965,0.00516806202460212,1.9268943312926,0.0367545584379055,0.970929334528994,0.993633288842241,-5.32967955974267,WRN
9146,-0.0130563460152541,-1.19629683228561,-0.0362166223602931,0.971354616165259,0.993633288842241,-5.00237369609218,C21orf37
9364,0.00651167885235397,1.39810554324407,0.0367070228879545,0.970966914847403,0.993633288842241,-5.25769496861947,ZNF222
9634,0.00655689704727043,4.98268635213391,0.0385391131086985,0.969518563824372,0.993633288842241,-5.71585572142865,ZNF587
9640,-0.00533961035527984,2.25909356886621,-0.0403595815421364,0.968079505076493,0.993633288842241,-5.37871442582359,ZNF595
9737,-0.0131960007615573,0.85775368134029,-0.0378684040711756,0.970048777957734,0.993633288842241,-5.19237015419669,ZNF718
9961,-0.00657049466911699,5.8970513716826,-0.0374954766871512,0.970343593457981,0.993633288842241,-5.77007599737866,C5orf4
10054,-0.00398401403566022,6.93198070391245,-0.0375571319784854,0.970294851943038,0.993633288842241,-5.77764352588985,ADAM11
10140,-0.00740519452093961,7.48051065477976,-0.0400075561135958,0.968357768637665,0.993633288842241,-5.77527822974661,CAB39
10436,-0.0105722377687466,1.05662674804763,-0.0375466673570083,0.970303124728494,0.993633288842241,-5.21745523545548,ADAMTSL1
10613,-0.0169751614733982,0.646191494790362,-0.0372268986534718,0.970555918849805,0.993633288842241,-5.16752605623409,CDA
10679,0.0141355641185463,4.18767080563944,0.0400037893090971,0.968360746184413,0.993633288842241,-5.64280113732895,ADCYAP1
10855,-0.00760056907701497,0.522040739639443,-0.0371180877492333,0.970641940352037,0.993633288842241,-5.15440050750078,CHAC2
10947,-0.00913290213541437,2.0529416510711,-0.0390117658218574,0.969144927216766,0.993633288842241,-5.34704290311686,CHST14
11616,0.015018241972281,3.02036611565005,0.0363619913031892,0.971239689500644,0.993633288842241,-5.48885799918098,CYBA
11709,-0.00510218120772996,6.75059855543838,-0.0361795370964084,0.971383935359405,0.993633288842241,-5.77832018043587,DBC1
11712,-0.00825538737150608,2.10931637878207,-0.0383526117461008,0.969665996922592,0.993633288842241,-5.35526981389005,DBH
11739,0.00811112908512192,7.14817442791439,0.0359829783685453,0.971539333165653,0.993633288842241,-5.776846185231,AIF1L
11745,0.0106594256351638,-0.468547960957248,0.0382205855886143,0.969770366929164,0.993633288842241,-5.05990993912769,DCDC2B
11812,-0.00690128047045477,4.49891515402929,-0.0352643144967569,0.972107512877563,0.993633288842241,-5.67445702400538,DDX25
11827,-0.003539954429766,4.52330548781109,-0.0353683078367392,0.972025294227684,0.993633288842241,-5.67606209282739,DDX50
12003,0.015139309433816,0.603403254459499,0.0377605418286473,0.970134047364138,0.993633288842241,-5.16328169728662,DLEC1
12346,0.00263364835009361,4.84485625378889,0.0361291033895504,0.971423807748281,0.993633288842241,-5.70484197143451,ALDH18A1
12555,0.0079932632636547,5.18280963865899,0.0357465654149639,0.971726240918657,0.993633288842241,-5.73108872952192,EMID1
13039,-0.00610380251496818,2.33562443024751,-0.0400868249438997,0.96829510909631,0.993633288842241,-5.38889115368976,FAM35A
13317,0.00515633911016,6.61059169956362,0.0365759099345612,0.971070569548638,0.993633288842241,-5.77861196204398,FGFR2
13701,0.00630050735514604,3.0630109275883,0.0351161178580363,0.972224679837999,0.993633288842241,-5.4948531457294,GALNT7
13841,-0.0119273620599952,2.69538652659142,-0.0398842079240207,0.968455271948046,0.993633288842241,-5.44183381343689,GIMAP6
13891,0.00881184153850758,3.83064907437297,0.0376701544115168,0.970205502500413,0.993633288842241,-5.59774731154853,GLIPR2
14288,-0.00332816374385403,5.5598721111869,-0.035190056325625,0.972166222660526,0.993633288842241,-5.75568495724721,ABCF1
14376,-0.00542627513402497,4.54489538236845,-0.0353575116246575,0.972033829855737,0.993633288842241,-5.67865053804299,HCCS
14811,0.0045712042986443,4.48223431674333,0.0373369022695543,0.970468954804043,0.993633288842241,-5.67108082994692,ICK
15420,0.00517605730401257,6.89599795715747,0.0389634793258632,0.969183097840407,0.993633288842241,-5.77775227974938,KIAA0368
15643,-0.0136615614841888,-1.76643504006589,-0.0361097384422956,0.971439117503652,0.993633288842241,-4.96220547973865,KLRD1
15798,-0.00902207271166845,3.50495811119803,-0.039230157305158,0.96897228900722,0.993633288842241,-5.55599441892999,LDLRAP1
57,0.0159445879848368,-1.02178373555163,0.0338299223913475,0.973241595584243,0.993902746846581,-5.01470464516201,LOC100128881
104,0.00863625345103644,0.15573283596613,0.0332723282954139,0.973682465302607,0.993902746846581,-5.11781691380384,LOC100131060
1660,0.00399152535846453,8.24736753032727,0.0336595118546688,0.973376332197753,0.993902746846581,-5.77030661800158,ATXN7L3B
2152,0.00495349776654789,7.8067704616137,0.0335165674583966,0.973489353078397,0.993902746846581,-5.77375304841477,NACC2
2692,-0.00404907214316176,4.27153540009544,-0.0330034789991889,0.973895037860826,0.993902746846581,-5.65073164772226,NSDHL
2699,-0.00442395089632736,3.44155133219466,-0.034478584614001,0.972728732383611,0.993902746846581,-5.54960227755473,NSMCE2
4652,-0.00646018080990607,2.38198837523787,-0.0338198313517018,0.973249574132575,0.993902746846581,-5.39830147762878,RAD18
5063,-0.00908147026515401,2.69871767654739,-0.0338439776679852,0.973230482689979,0.993902746846581,-5.44134097194904,RMRP
5206,-0.00528085039298697,2.64481173086905,-0.0337905237657381,0.973272746388392,0.993902746846581,-5.43558699139042,RPGR
6550,0.00409799915093441,6.2633056132715,0.0345411799918385,0.972679242125054,0.993902746846581,-5.77743656835343,SNX19
8272,0.00646425153657236,2.21246372978295,0.0329916841441976,0.973904363808752,0.993902746846581,-5.36893375906238,C1orf213
8754,0.0048161877075895,6.93749725582615,0.0337569107397748,0.973299322800843,0.993902746846581,-5.77776406157626,VPS13D
8829,0.0127215037236036,-1.05194550909387,0.0337107661371345,0.97333580745713,0.993902746846581,-5.01306036215388,WBP2NL
9053,-0.00441655565203459,5.2987189981585,-0.0344967249016563,0.972714389978959,0.993902746846581,-5.73986330811315,YPEL1
9221,0.00447643909947138,3.69856618065176,0.0331691619444944,0.973764036179583,0.993902746846581,-5.58262749065566,ZFP28
9443,0.00327119322557811,3.12698929767205,0.0330345958496144,0.973870434428701,0.993902746846581,-5.50531236689935,ZNF333
9720,-0.00556857706854052,1.82355658153205,-0.0329717695381671,0.973920109884427,0.993902746846581,-5.31452381099133,ZNF70
10788,0.00392168840092768,4.81496158651739,0.0337936911162656,0.973270242098536,0.993902746846581,-5.70206391785519,CEP104
13034,-0.00838067663557569,0.0779576546148905,-0.0330437059808804,0.973863231246528,0.993902746846581,-5.11121272953056,FAM24B
13622,-0.00579423456828768,6.16309723323443,-0.0339733492987074,0.973128194440664,0.993902746846581,-5.77627182786376,FZD3
13631,-0.0162373585105196,0.881873827487354,-0.0343359446534565,0.972841509310241,0.993902746846581,-5.19414952911213,G0S2
14567,0.00651901849684368,2.60260660293995,0.0333090768107308,0.973653409303384,0.993902746846581,-5.4282969922918,HLA-F
14596,0.00331281033666149,4.95263307074976,0.0343707951491668,0.97281395504483,0.993902746846581,-5.71418580393512,HMGN4
14594,-0.00443908526676111,6.92021710232179,-0.0328730030288559,0.973998202720967,0.993918912478778,-5.77784433136235,HMGN2
1829,0.00306445824767023,5.54594590780041,0.0319201891436341,0.974751588234236,0.993950524952016,-5.754978005123,MRPL37
3493,-0.00457119042025956,3.98538223630559,-0.0322973910963283,0.974453333529818,0.993950524952016,-5.61855004684606,PHACTR2
3934,-0.00488898434887651,1.43986909984963,-0.0319054653098734,0.974763230488911,0.993950524952016,-5.26234619720895,POLR3G
5476,0.0040051339409875,5.99301972191523,0.0326080125602659,0.974207727034532,0.993950524952016,-5.77282331319199,SALL2
5518,-0.00496356979318562,6.96886935164464,-0.0321515598823153,0.974568642260829,0.993950524952016,-5.77767648229488,SATB1
6038,-0.0128840764003733,3.18613666112783,-0.032371916160725,0.974394406783123,0.993950524952016,-5.51312997763635,SLC16A9
8109,0.00334286604759732,3.38605729070739,0.0320084135095853,0.974681828631726,0.993950524952016,-5.54030941268242,TRIM39
8113,-0.00556114271359804,1.58367006267846,-0.0316528269476879,0.974962994568052,0.993950524952016,-5.28213495508661,TRIM45
9951,0.00455486122342354,4.6026441224002,0.0319159609200719,0.974754931524293,0.993950524952016,-5.68336235048746,C5orf15
10565,-0.00661050713572668,1.40740344026925,-0.0321558903072407,0.974565218186069,0.993950524952016,-5.26008461330044,CD274
11423,-0.00418844428566864,6.87538061437219,-0.0318536517582303,0.974804199929035,0.993950524952016,-5.7780486604159,CRTAP
12885,-0.00427453063514896,5.70962787281781,-0.0317376600899935,0.974895915835003,0.993950524952016,-5.76318559143828,FAM123C
14770,-0.013462126046432,0.366404569837403,-0.0316868228337778,0.974936113530697,0.993950524952016,-5.14179922659596,HTR1D
14776,0.0105290414519463,2.14216953689726,0.0318644512567614,0.974795660662889,0.993950524952016,-5.36500425307084,HTR3B
14875,0.00438007420729476,3.64763338778011,0.0318426922661309,0.974812865706723,0.993950524952016,-5.57542364168852,IFT43
1443,-0.00343779324527254,7.92555260660278,-0.0306469456160295,0.975758372838409,0.993958312061762,-5.77302183643075,MGEA5
2140,0.00460018882755088,6.04903298481015,0.0307093367558218,0.97570903768747,0.993958312061762,-5.77419183646738,NAA60
3593,0.00278510403922801,3.64295117780174,0.0308503087216576,0.975597565918224,0.993958312061762,-5.57498634801386,PIGV
3938,0.0030973159057947,6.07492692424052,0.0309711345335816,0.975502024859982,0.993958312061762,-5.774753404831,POLRMT
5505,0.00882563627137666,2.79803614303344,0.030914292636542,0.975546971625544,0.993958312061762,-5.45653258419276,SARDH
5714,0.00518387243854244,6.85717951725761,0.0309283495838194,0.975535856325403,0.993958312061762,-5.77815456316954,SEMA7A
7025,0.00529748907715054,0.529035775502725,0.030802831525297,0.975635107844875,0.993958312061762,-5.15671657476897,SUGT1P3
7661,0.00585758860809034,4.23252309048958,0.0312758397467804,0.975261085781597,0.993958312061762,-5.64612820862599,TMEM135
8426,0.00397940798126668,10.0950613895775,0.0304518607499309,0.975912634814624,0.993958312061762,-5.75025718351513,UBB
10582,0.00415841444605263,7.58715260749065,0.0304890940815278,0.975883192748007,0.993958312061762,-5.77509611329403,CD47
12005,0.00969037345764235,-0.155609804866679,0.0312223419454798,0.975303387843476,0.993958312061762,-5.08857792240513,DLEU2
12045,0.007259594697139,6.47948420932514,0.0305449905327436,0.97583899297986,0.993958312061762,-5.77875880365057,DMXL2
12097,-0.00562103613831325,4.70368833092136,-0.0309713688472914,0.975501839580562,0.993958312061762,-5.69320154599242,DNAJC27
13094,-0.0100371766619304,-1.98852390575763,-0.0315320521958321,0.975058493147585,0.993958312061762,-4.94741473858944,FAM72D
14773,0.00482946809849504,5.93744766947999,0.0309107292220432,0.975549789337815,0.993958312061762,-5.77140515090712,HTR2A
15827,0.00956020876448449,5.42736093425279,0.030383478408657,0.975966707891284,0.993958312061762,-5.74798239671803,LGALS3
477,-0.00323841155971386,2.89263411125163,-0.02983944923973,0.976396901007347,0.994182157580485,-5.4711465878564,LOC284578
3672,0.00891378592298594,-0.327362567627356,0.0296512095217004,0.97654575396219,0.994182157580485,-5.07479662218138,PKMYT1
10265,-0.00358404652321815,5.90963244470947,-0.0299803987378033,0.976285443962052,0.994182157580485,-5.77071858809331,CARS
10549,-0.0067859472679661,5.17484381644175,-0.0296330500702027,0.9765601138253,0.994182157580485,-5.73109423230872,CD151
10592,0.0108426443874527,3.38110769282138,0.0296550347164624,0.976542729132136,0.994182157580485,-5.53998689842002,CD68
11135,0.00791330442299642,3.11320112255054,0.0298480585566155,0.976390093100987,0.994182157580485,-5.49891584587685,CNKSR3
12037,-0.00828964858511866,0.212144715166426,-0.0294243091969835,0.9767251794256,0.994286802774109,-5.12388523471365,DMRT2
1586,-0.00410064466081443,9.27109093990045,-0.0292501262604704,0.976862918518499,0.994363618556988,-5.75929043668777,ATP6V1B2
817,-0.00243033820609515,7.43208825462231,-0.0282460358718459,0.977656939696107,0.994372277279614,-5.77588243924612,LRPAP1
874,0.00514937728454295,7.65349838294831,0.0276308225182867,0.978143453700894,0.994372277279614,-5.77482203309908,LRRC8A
1331,0.00336017918880084,5.60008445798206,0.0287875060442169,0.977228749419278,0.994372277279614,-5.75788700142588,ATF6B
1715,0.00521015973725397,1.36805278419079,0.028570902509442,0.977400036939337,0.994372277279614,-5.25452104987736,MNS1
5629,0.00405145331674539,7.44485836727769,0.0286830618991758,0.977311342479703,0.994372277279614,-5.77582148309985,SDHA
5773,0.0114842515319557,0.110265811016376,0.028690148266484,0.977305738665251,0.994372277279614,-5.11299549928156,SERPINF2
7146,-0.0115227235332742,2.10126240681327,-0.0280017815981317,0.97785009624413,0.994372277279614,-5.36027176597533,SYTL5
7147,0.00267442771315954,5.40852311732819,0.0284439284734878,0.977500447019197,0.994372277279614,-5.74701634644915,SYVN1
7594,-0.00788400002903999,-0.116349521333636,-0.0284911488191291,0.977463105493322,0.994372277279614,-5.09249706800367,C19orf45
8191,-0.00306441051029532,3.03976835750422,-0.0277833376555747,0.978022843111416,0.994372277279614,-5.49277047064166,TSEN2
8823,0.0114280427727355,0.393278445446493,0.0279334436255557,0.977904138233003,0.994372277279614,-5.14011323039684,WASH5P
9103,-0.00474159058819346,2.53042375051985,-0.0278314138888752,0.977984824025214,0.994372277279614,-5.41853431766943,ZBTB39
9163,0.00696842782942743,2.92626335879484,0.0284842461215769,0.977468564096023,0.994372277279614,-5.47370851479677,ZCCHC8
9990,-0.00827379512362518,-2.13950113372564,-0.0275840749992365,0.978180422240538,0.994372277279614,-4.93816928570593,C6orf164
10905,0.00387132460670549,5.12662310296472,0.0275684606201768,0.978192770303421,0.994372277279614,-5.72767262981298,CHMP2B
12603,0.00809491118406251,2.95414765678772,0.0281401902637879,0.977740642350771,0.994372277279614,-5.48129295016118,ENTPD2
13046,-0.00963149858497101,-1.50583255569127,-0.0290228527933074,0.977042641238584,0.994372277279614,-4.98031472656284,FAM41C
13397,0.00933083561162241,-0.354159986516195,0.0285480909956841,0.977418076079251,0.994372277279614,-5.06995373883005,FLJ31485
14048,0.00773241947694413,3.78532139279172,0.0275067166227224,0.978241598348422,0.994372277279614,-5.59334837942912,GPC5
14790,0.00259282903124586,7.87669229588313,0.0281435767458289,0.977737964318446,0.994372277279614,-5.77344558785402,HUWE1
15058,0.00413640072833763,6.42915021632653,0.0280974840180654,0.977774414501876,0.994372277279614,-5.77871465312018,IPO9
15873,-0.00668268303456738,3.77122223589181,-0.028374284309276,0.97755552124182,0.994372277279614,-5.59088929891073,LIMS2
5128,0.00295671591264832,4.37814910845531,0.0274009122103192,0.978325270205222,0.994377452842003,-5.66141005945041,RNF2
10199,-0.00322473326620635,11.4480223849303,-0.0273427678411099,0.978371251828575,0.994377452842003,-5.7368053143513,CALM3
450,0.00427971429535946,2.0227467422565,0.0266389416568397,0.97892785630824,0.994510363102923,-5.34266145762266,LOC283104
2126,-0.00383128567418551,4.7392464221573,-0.0268617049720964,0.978751687968711,0.994510363102923,-5.69653865981189,N4BP3
7086,-0.00353841359341735,5.91368860196873,-0.026626055015332,0.978938047508803,0.994510363102923,-5.77087744721883,C17orf51
7625,-0.00495225242037395,4.14472678755244,-0.0269606307987615,0.978673454616592,0.994510363102923,-5.63553226578702,TMEM104
7771,-0.00219801341186592,6.57494935654062,-0.0267675404000124,0.978826156185245,0.994510363102923,-5.77893524666335,TMEM25
11064,0.00731520151712445,3.49671303420953,0.0267048131150406,0.978875762943739,0.994510363102923,-5.55329889064093,CLK4
14454,0.00989834797531291,-1.86129160080184,0.026864099707862,0.978749794141141,0.994510363102923,-4.95388864475481,HERC2P4
915,-0.00726990581027677,3.04343528181744,-0.0261812014841569,0.979289855229018,0.99455462535383,-5.49282766499501,LSR
2005,-0.00231464114818543,8.86941989276461,-0.0262614716667282,0.97922637408692,0.99455462535383,-5.76395332870099,B3GAT1
2435,0.00951428294501403,0.324297115940578,0.0263745259280497,0.979136966108116,0.99455462535383,-5.13314947013058,NHLH2
5535,0.00321003653057037,5.00071417206351,0.02613935736278,0.979322947429918,0.99455462535383,-5.71823390888019,SCAF8
9073,0.00331002715757596,5.78527610648802,0.0260265244891961,0.979412180894404,0.99455462535383,-5.76639128573289,ZADH2
14761,0.00273525263983977,6.07303747958906,0.0262279679385174,0.979252870271614,0.99455462535383,-5.77481658820973,APBB2
14979,-0.00373477715290895,6.25495216923474,-0.0260195951675484,0.979417660931872,0.99455462535383,-5.77762916261604,IMMT
4830,0.00271438263360664,6.05003260366876,0.0257863753112686,0.979602102892103,0.994623535856475,-5.77441208004737,RBMX
14452,-0.0117040786822103,1.73107816317676,-0.0257762439219525,0.979610115329016,0.994623535856475,-5.30401076423806,HERC2P3
1538,0.00427049164812563,9.28680576111966,0.0256088946912551,0.979742464237596,0.994677413266021,-5.75923871345062,ATP2B2
12725,0.00678639517227165,4.40637748023261,0.0255515964724158,0.979787778932401,0.994677413266021,-5.66425949317793,ESRRG
1405,-0.00372008838291958,3.67808620215497,-0.0254638852735571,0.979857146076765,0.994684587631081,-5.58076540769427,MFSD11
2951,-0.00287793320187938,7.38656361987524,-0.0250286437489789,0.980201362881191,0.994704994533267,-5.7761614347862,BCR
2962,-0.00357792259996057,1.83759170045594,-0.0248847041842541,0.980315200341488,0.994704994533267,-5.31837246038547,ORC6
3507,-0.00209402178063256,4.87733034782197,-0.0243413113345198,0.980744957136733,0.994704994533267,-5.70804170720891,PHF12
4781,-0.00412964893789306,5.01087877152672,-0.024747064409133,0.980424055882581,0.994704994533267,-5.71867384284976,RBCK1
7751,-0.00370894801262302,2.33366036340853,-0.0244492431582024,0.980659595890014,0.994704994533267,-5.39025707988303,TMEM218
8786,-0.0042893416345635,2.95604225223468,-0.0246701941502624,0.980484850639042,0.994704994533267,-5.47950904713029,VSIG10
10090,-0.00246269820429734,4.67553177382501,-0.0244318441195811,0.980673356446271,0.994704994533267,-5.69050849226589,AARS2
11028,0.00586300735163415,-0.303570390288126,0.024649878704776,0.980500917634406,0.994704994533267,-5.07487383444823,CLDN4
11193,-0.00256272818828443,4.02531580048405,-0.0251383109098916,0.980114630715858,0.994704994533267,-5.62292442688135,COG3
