,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene_symbol
5370,-0.312556544194444,1.87132745190476,-1.18112337533087,0.2495391896012,0.832443241069437,-5.03540211495342,C8orf34
5371,0.0867855015277777,-3.27287061228571,0.402318962285652,0.691137802745992,0.832443241069437,-5.58091277910726,AK055514
5373,0.0867855014722222,-3.51416061809524,0.402318962046554,0.691137802919489,0.832443241069437,-5.58091277919488,DKFZp434I0916
5374,0.501223719027778,-2.13836476904762,1.17920958776513,0.250285245940875,0.832443241069437,-5.03734367965149,OATPRP4
5375,0.236098790611111,-2.97892897580952,0.873611012557997,0.391297213850757,0.832443241069437,-5.31096197604559,PRDM14
5377,0.0867855014444443,-3.14726947533333,0.402318961871471,0.691137803046536,0.832443241069437,-5.58091277925903,PRAMEF8
5379,0.284344922888889,2.05511629819048,1.60703039546741,0.121594761484144,0.832443241069437,-4.53850786906318,TRAM1
5380,0.0867855014166667,-2.78746231390476,0.402318961802773,0.691137803096385,0.832443241069437,-5.5809127792842,BC039327
5381,0.361216420666667,1.02262639690476,1.33123180895776,0.196067119644401,0.832443241069437,-4.87471073271785,LACTB2
5382,0.66358196225,-1.58296244295238,1.41251625299306,0.171093273426314,0.832443241069437,-4.7809657785545,XKR9
5383,0.232585317805555,-0.980308491,0.422577441168346,0.676500489515532,0.832443241069437,-5.57330582130311,EYA1
5384,0.0867855014166669,-2.77509638990476,0.402318961802774,0.691137803096384,0.832443241069437,-5.5809127792842,BC048982
5385,0.0867855014166667,-3.19594141790476,0.402318961802773,0.691137803096385,0.832443241069437,-5.5809127792842,MSC
5387,0.328739975638889,-3.18965024457143,0.877783366025373,0.389075226059031,0.832443241069437,-5.30772853558119,TRPA1
