Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL,countP
COL21A1,0.864548165,5.672135622,4.119684975,0.000370281,0.036987889,0.201656194,1.820769334,55.51285758,23.54868179,58.1632907,32.47291483,27.71353193,28.7758252,40.49332661,23.45329407,55.4261693,37.76795767,64.61617356,91.97581309,57.90869269,41.34752707,70.72700811,124.7838024,39.83624629,60.38380078,97.70192011,41.52145923,67.09322538,54.32877697,87.06203734,62.66883983,16
HLA-F-AS1,0.561083282,6.460802916,4.18864248,0.000310186,0.036987889,0.361059838,1.475376624,67.93766045,69.49806142,81.88545875,67.35894013,86.04044297,45.62554225,72.38955401,61.52851712,111.5671674,115.4980261,158.1770146,106.6806977,97.28564366,101.8788203,81.56430064,113.2256881,108.1042198,74.06002978,78.78335158,98.49312625,147.4330554,87.06606843,67.93766045,96.91785824,24
HSPA2,1.324015899,10.31642207,4.134593207,0.000356381,0.036987889,0.236094964,2.503620508,931.4151341,651.8006076,654.4113036,797.7383311,1078.457945,115.758382,1268.556533,1042.524993,2104.728764,1533.522195,2435.990289,1444.300512,3470.861956,2490.980504,2182.288439,2736.361594,1763.989685,904.6083261,1739.369114,1355.401287,2339.121414,1097.990106,926.285154,1243.408262,24
HSPB3,-1.061460704,6.617702735,-4.097863645,0.000391601,0.036987889,0.15127309,-2.087043548,103.2242935,225.1917355,104.0293614,200.1448799,110.4531759,406.4866245,114.4383594,176.0165038,79.08196175,146.6709511,50.83375464,45.75323795,59.16112055,63.90307839,58.10816152,69.87821002,129.7436566,116.5083567,51.10121582,62.62700216,68.76548241,147.4463684,127.5819492,57.05606743,6
HSPBAP1,0.738061503,6.224220368,4.147432985,0.000344824,0.036987889,0.265766253,1.667933192,84.98833613,51.61675988,45.15005375,49.39130372,55.8440982,36.85019206,61.34749475,51.61675988,58.16916327,72.365419,109.4744374,157.0919981,119.0955435,97.04727025,176.8953151,85.35437027,89.25863324,73.65841512,93.21768229,81.37187046,60.2823567,74.62598089,80.09268116,64.23258061,24
ITGAV,0.860286429,9.312469677,4.123916681,0.000366281,0.036987889,0.211430257,1.8153987,592.7156849,301.7245286,437.2749928,305.5249928,489.33261,623.6451883,452.522852,336.5401419,683.4560337,476.4265647,740.9368479,1058.462263,1048.097344,943.983011,1407.962087,531.5729234,493.4326664,900.0554317,1098.797227,512.0726077,646.5119979,450.9767447,1044.094375,1192.910694,24
OSBPL11,1.079328935,7.904092372,4.145995374,0.000346099,0.036987889,0.262443611,2.113052973,259.0160739,162.0220686,151.6157363,88.63639623,111.0532625,128.5863632,198.057399,125.6959225,224.7007295,131.60642,446.6626975,590.8583261,544.1211712,356.6621744,761.4022741,389.4453129,213.6730189,237.24276,290.7207699,292.154552,230.8042694,154.8639567,346.8999928,264.8316476,24
PLXNB1,0.868083184,8.808420352,4.216868387,0.000288476,0.036987889,0.426381127,1.825236215,300.0666595,205.3140551,402.4946071,218.4863728,289.0301925,203.8594473,504.3864748,409.4773134,691.0532958,453.9174184,668.4833261,593.6228625,713.7512592,886.7733222,606.5713003,771.3583261,397.9259963,294.6842256,465.5428722,695.4567747,854.6572863,346.8084397,400.6993811,396.8305598,23
PRMT3,0.716209591,5.996349069,4.160970002,0.000333043,0.036987889,0.297059157,1.642860054,67.0783865,47.56650735,32.57959421,47.45083948,38.22676731,28.03967994,52.15117861,70.8434287,47.90468326,74.58727358,82.30377186,66.61657984,61.12532926,66.05416657,109.3366055,85.27516329,53.80378035,86.12641672,132.153217,64.24264508,76.69150227,62.8695307,101.6468533,75.55767352,24
PTPN13,1.076740159,6.842437793,4.096219737,0.000393255,0.036987889,0.147478739,2.109264704,89.53462099,90.21620348,62.6623835,44.17714931,63.08797258,71.33188471,71.275595,78.3216385,162.3064664,88.66375562,244.9896376,401.6593071,149.5272671,210.9836115,256.3238406,141.330295,70.3260515,148.1666435,215.4288552,112.5880491,83.83447191,62.03566137,119.0498463,191.261172,24
PYGM,1.180704468,7.739343147,4.190664662,0.000308578,0.036987889,0.365738313,2.266874415,139.670594,36.0052315,125.7626178,122.1711801,159.5599012,69.31395223,251.6280908,257.091595,248.3149803,363.1918673,375.8423656,170.9460884,222.9430589,442.5032232,347.406743,393.7469471,309.301595,167.7563085,191.1668988,358.1273699,487.121568,311.3342864,200.0371484,176.3388901,22
RCBTB1,0.848657063,7.347504568,4.130569035,0.000360081,0.036987889,0.226797582,1.800823843,205.0318595,54.48044129,94.84465999,126.9281293,99.52758164,96.83008473,161.0117955,102.9429767,217.1106991,147.5480579,159.0553693,267.4503542,306.1347427,203.6995172,261.6203383,190.31845,118.8959445,209.3479596,290.2772795,170.4249349,132.4998646,123.2588684,285.8765858,232.0417489,24
S100A6,0.716965007,9.849857589,4.109903854,0.000379691,0.036987889,0.179068844,1.643720505,572.306252,1065.957661,629.4870748,770.0790649,610.6705509,641.3431329,764.8129566,419.1745762,694.5858685,817.5139773,1468.116643,1395.115876,1607.941659,1482.572804,1703.90606,1435.562226,997.6832984,976.9981843,828.9409849,829.7510128,1198.899993,1106.85741,764.4833408,848.7454044,24
SERGEF,-0.473457433,7.198474004,-4.19640256,0.000304061,0.036987889,0.37901452,-1.388432877,166.183246,202.2595444,185.2218712,177.8219612,147.9720346,212.7912744,146.3408294,244.4064297,123.3980323,167.4206275,103.191254,93.23754403,138.1437981,158.0016969,102.7146037,137.4329296,147.5066022,139.5258809,138.3605258,131.4783955,148.84165,176.0301344,120.525867,112.5592468,21
SLC35F2,0.391136773,5.710444239,4.098327604,0.000391135,0.036987889,0.152343998,1.311426337,37.52922234,36.35388332,47.67796237,44.44476639,52.21983405,42.29377436,46.48132421,44.84390774,53.91891691,50.83866859,73.41729259,63.69277561,56.56647675,50.7864345,60.18342585,58.76591226,43.99644481,49.05752799,67.65770118,64.29115305,61.74950245,60.51532993,69.81651184,42.50360067,20
SMC1A,0.757182198,7.638764014,4.09684007,0.00039263,0.036987889,0.148910525,1.690186209,145.1868939,187.1722435,157.7370184,111.3120071,88.33024324,161.6949725,157.3856869,141.2245347,229.0329265,181.1871434,360.1789457,329.2676838,452.6700863,239.2766252,201.0912869,247.3535582,225.4629057,240.8356949,290.9400102,241.3091047,315.0254025,143.4405691,125.2533112,177.8846202,24
STXBP3,0.731570721,8.661459287,4.126794838,0.000363586,0.036987889,0.218078634,1.660445903,439.6083261,250.540747,306.5513564,250.3502415,299.6178106,218.4102531,309.3741095,282.5012441,408.2138123,438.0852999,387.3459829,632.3666825,763.0926126,481.7123227,693.5591617,463.5615278,297.1521098,405.8791595,800.2377967,414.831876,383.9866504,262.9495797,666.272959,559.6272583,24
SYN3,-1.00395224,7.400305476,-4.149620121,0.000342893,0.036987889,0.270821443,-2.00548648,303.3208467,402.1728572,285.3152063,436.0371567,215.2860467,319.3052862,193.9755438,134.0965501,101.8753642,216.5178959,131.1251409,66.70041543,100.4025103,106.901105,75.8163284,138.2513974,177.7796832,259.3514212,153.5982327,221.8705512,153.3409369,186.8368047,148.6632106,74.04009809,17
SYT12,-0.612998438,5.330528102,-4.185935334,0.000312352,0.036987889,0.354796977,-1.529434622,40.4901144,47.65799276,98.46244163,58.18198736,59.54917776,54.9321522,56.54560209,32.41235462,46.80864504,46.4908803,29.0592825,33.96071451,38.8867137,43.47592344,25.06311965,33.65723932,27.2421684,32.50247674,27.58036194,40.08007139,35.78072513,33.96071451,38.91480741,34.56766865,3
TCEA1,0.469979609,9.564255547,4.219530766,0.000286508,0.036987889,0.432544482,1.385089891,814.2071253,612.1544096,671.4104086,551.9111994,607.4740131,487.0873977,706.6237065,491.6967856,832.7362847,660.1837653,962.2399785,904.5493288,956.7697344,999.5345404,1208.529582,915.4382417,572.267063,869.0768991,871.4436836,773.7380243,782.7703285,699.1674444,798.5216547,891.706606,24
CDK18,0.651361873,7.47071809,4.093759487,0.000395744,0.036995166,0.141800504,1.570650156,174.8883597,139.4441114,124.218715,120.8371174,131.1890831,95.32809133,170.1819478,113.2254845,288.2914307,198.9670962,127.0465706,160.0584066,374.1802928,245.6561175,288.779794,248.1229626,184.9906486,142.5843423,220.9680474,227.8751029,197.8116642,199.2721305,162.8631393,162.9502247,22
DEK,0.883016062,8.343045543,4.089943764,0.000399635,0.036995166,0.132994652,1.844226768,339.2867171,206.6785796,173.9767062,152.860399,166.8636494,296.9548208,261.2244033,195.7334479,244.4000033,234.7055027,473.2155839,623.7493385,775.0249928,512.4920538,527.0557522,374.7003492,284.1083263,403.7550635,423.1855931,291.2354603,241.6168877,283.1258539,433.7416641,717.5227215,24
DHX40,0.672036509,7.759214833,4.08573469,0.000403972,0.037187104,0.123282173,1.593320512,203.8778928,225.5786631,87.45703368,129.0819763,174.8589679,111.4991338,196.6858424,203.2544831,215.6189104,203.6255495,328.0960614,352.3835242,335.61755,210.9604935,359.2739131,285.4358163,186.4232446,241.5255715,307.7174365,198.7758595,191.1393336,218.9709121,249.7224437,266.2955854,24
GATM,0.725232686,10.03477149,4.266506968,0.000450041,0.037266222,0.54565154,1.656133288,782.1198797,824.6211945,803.8327996,710.3583261,871.4202557,575.5357731,1112.314641,621.731667,1527.83959,1244.23503,1584.159309,1194.339509,1196.4986,1709.481661,1712.775344,1875.188044,897.0844995,871.1666443,1082.598071,1643.983215,1398.153875,647.7675168,1074.983933,1290.835723,24
SPARC,1.199602222,9.604737577,4.231469898,0.000348838,0.037436597,0.461883986,2.301023799,472.7261218,539.4717315,528.2753512,436.5580947,377.5541263,295.1276814,686.5353539,992.5336314,824.9157341,683.4712374,2666.934496,2125.528924,1449.229917,1540.889776,1409.515998,1955.69189,505.5209267,929.787023,2340.478581,937.5846379,1411.59379,677.6025059,699.6777568,1414.229309,24
ASXL2,0.65698449,8.368128624,4.074772542,0.000415485,0.03793347,0.097992625,1.576783396,308.0560445,194.8325417,198.4434319,211.3975483,217.8778057,314.9195116,269.8802692,268.5752453,335.5159837,272.9604149,544.3034145,486.535814,556.6916595,510.1310096,572.3407724,460.6308236,237.8455852,323.1954869,356.3554611,326.9335666,298.3997808,261.4812436,367.6350784,490.7672827,24
LOC100506558 ,1.38449171,6.979156752,4.070619867,0.000419931,0.038076069,0.088414642,2.610799576,54.34417423,144.8672725,72.21497187,47.36065672,60.43473105,64.36672129,74.93471442,48.96578911,102.3053458,102.8313701,237.2899265,201.2247352,216.153245,166.234875,450.0470899,377.0524714,80.40296293,286.2355086,666.2203776,82.89404674,141.0514168,143.7258992,76.98647776,113.2840031,24
HR,-0.468478429,6.765409708,-4.100913504,0.000391604,0.038121774,0.158392332,-1.38521867,105.3203408,137.7356116,143.0790595,166.9623453,158.8703546,182.8352218,135.616201,159.6286934,138.7092285,123.0763971,76.66405125,109.1021747,105.6267161,109.809471,81.85609828,90.67585538,128.405558,107.7662895,90.68525805,138.1855745,125.5743336,99.08124891,87.69685197,86.39528423,7
PPFIA3,-0.55676778,8.078232934,-4.130906195,0.000399835,0.03900337,0.228600771,-1.471108345,334.0428963,303.5471704,441.4824092,350.3668362,443.6756567,295.990819,316.9229443,375.4275712,273.0921923,321.0296419,203.0877809,201.5642045,186.9699247,235.6893417,147.0170307,241.6047072,367.9441567,215.68484,194.2047689,316.3988546,247.1853979,306.7937735,248.0819756,253.302334,22.5
TSPAN6,0.989063583,7.135340169,4.117003212,0.000428291,0.03919974,0.196876982,1.993417914,94.73144355,116.7145845,89.3435316,97.3883428,90.606907,39.84546524,122.6208896,115.3761225,130.8778972,137.5004984,392.8543702,265.8130317,174.6322979,221.5315263,313.0754184,340.9966626,147.2148695,134.8781969,200.7315168,118.2050675,176.0481787,141.4932038,143.3791431,122.9052925,22.5
COLEC12,1.128279782,7.516617602,4.045372851,0.000447992,0.039291013,0.030210113,2.185979365,94.95334749,286.324843,113.7478352,87.70401826,128.9868833,57.96618208,127.1360796,75.69239851,223.7648415,170.0246235,479.4354981,318.3267847,181.5686638,210.9836115,535.6115551,337.0803262,136.3042333,401.9751958,280.422535,158.3170774,318.9226152,106.7061835,166.453293,187.1056476,24
PPAP2C,0.764449162,6.199928921,4.047860103,0.000445147,0.039291013,0.035942147,1.698721282,55.66617434,46.05473145,47.12045965,37.84220799,41.07790213,46.17588218,80.3455069,72.53739006,112.1913954,74.63377329,58.80451492,99.3551619,187.2526483,108.0989311,101.9516485,110.5363226,90.75164412,49.36602423,109.2378435,73.58605578,91.81865145,80.92535419,51.6211432,79.65482906,15
RASL12,1.23865666,7.616177332,4.04228758,0.000451546,0.039293308,0.023100551,2.359787025,93.13525527,92.67922542,179.3786026,62.93664634,200.9512143,90.1885265,95.87192395,133.113942,443.7309259,117.9691999,484.7022211,706.4832586,333.4698812,345.8737885,245.7699024,363.027281,138.4850753,180.1336616,471.256338,222.9074337,328.0597926,98.21369298,169.7196022,177.6953849,20
TMEM47,0.928423898,9.472595457,4.145938167,0.000587824,0.039372541,0.26810387,1.908043238,809.5813496,362.8928968,737.4946844,464.4539558,526.4206989,213.2055714,696.8789108,678.7080311,913.918118,753.645467,1442.122139,1391.610587,883.2682011,1630.535808,1469.182012,1274.089741,510.4650825,915.7215491,995.7566931,1202.490953,884.0605761,629.6991969,1103.278289,1105.831132,24
OLFML3,1.397577009,6.688802725,4.038082293,0.000456435,0.039410844,0.013411234,2.634587343,35.29591756,37.78468659,40.35415794,52.69520083,39.3103908,69.14095751,94.5305491,100.4446749,120.3748544,132.8079952,450.0101764,334.3885118,102.4325373,128.2708594,617.7230731,128.9099883,173.4916624,134.4961702,71.33775782,85.6291167,152.9386277,106.9127562,74.63422568,65.91593609,20
SLC35A5,0.581985938,8.007119288,4.027464106,0.000469013,0.039818431,-0.011047877,1.496908396,245.1149922,214.5578574,130.1423787,213.0538944,125.0827064,194.1594916,212.0693021,297.1898188,192.4846436,244.7113114,335.9427995,296.1002655,352.3423985,253.0249973,415.2537939,290.0741836,317.2797497,343.0541711,367.6409329,222.3603235,242.637349,330.2681288,303.0897693,291.1499929,24
VEZF1,0.914614339,7.868679778,4.031992194,0.000463608,0.039818431,-0.000618441,1.885065089,197.247692,135.7415761,177.4448734,125.1413438,157.413863,143.3177036,198.6313356,141.4981604,451.7897905,190.1899801,341.9416595,471.9273256,744.5874928,471.2559144,349.6634623,429.2809314,183.2287192,187.5043129,286.9657066,276.5155339,269.1910752,164.0952447,210.5006671,233.7219876,24
LIMA1,0.913886819,7.78902837,4.015400825,0.00048372,0.040510644,-0.038825068,1.884114732,187.6112451,113.0992485,189.9017833,93.7057158,168.7225668,107.9337411,166.6112243,170.4362091,389.6916595,139.6416092,308.0711034,432.4947733,481.1979136,383.4085654,489.1087942,201.790453,142.9295655,184.2360243,220.0287337,254.7615574,271.932426,167.5133405,286.5017579,378.0340956,24
DNAL4,-0.633216421,7.755665895,-4.011442784,0.000488644,0.040769748,-0.047936414,-1.551019066,237.5373599,286.2341093,359.0254653,293.4761416,205.2583128,463.7853952,240.4631674,301.5168184,154.6883794,242.60834,166.2853743,163.8236421,127.6028956,140.8518026,140.4346059,217.4487055,260.5585967,190.3581247,178.959799,192.8309167,182.8493941,329.737479,247.3616803,152.1714635,22
ABCC4,0.553107026,5.216546769,3.996208617,0.000508063,0.041152505,-0.08299329,1.467242187,29.92252306,32.19777909,33.86531686,27.44930888,21.15415622,28.75214774,35.43023561,24.49830607,33.45380982,34.85229487,71.4687281,48.53690905,50.00670022,49.45325774,43.89601065,52.98555892,24.18738726,43.20860052,42.30745712,46.87273081,46.75760895,34.09309672,36.92978135,36.33622633,12
ABCD3,0.561294419,8.731392738,3.992146605,0.000513368,0.041152505,-0.092337545,1.475592559,465.4942268,270.1277987,342.122561,242.2320046,342.7072,288.5083916,388.3646723,334.130636,514.9223289,331.0179072,432.4373356,650.4106725,586.8062896,606.1022785,701.1347855,468.7333261,319.3786783,489.4630007,604.2749928,439.2383749,406.4702477,369.7749928,588.8999928,438.8253532,24
EFNA3,-0.580940598,8.192264558,-3.990602175,0.000515399,0.041152505,-0.095889987,-1.495824168,334.5520555,470.1909729,322.5249928,394.3814624,330.7749928,560.9158118,310.1649412,398.4687293,278.1776211,329.6323742,198.8374177,191.8207661,200.7800265,217.4527139,160.9186654,223.5346808,414.5696411,286.73816,235.5665655,318.9507378,258.3508896,346.8837142,266.1597206,286.379994,9
STEAP3,0.783077598,6.219923651,4.002220248,0.00050031,0.041152505,-0.069161606,1.720797815,46.60708807,47.4767827,83.75808295,40.3478293,55.64023351,46.65672048,64.98761709,41.7762017,101.6440382,65.67895887,193.2855964,119.6888687,117.6464715,127.3881532,78.79831758,80.84061282,74.95411959,77.13677285,134.7029218,76.02694453,95.01210678,58.80891617,47.04096988,71.55622953,17
UCKL1,0.479673125,7.718348894,4.006002715,0.000495493,0.041152505,-0.060457295,1.394427691,201.9813922,164.906685,168.6298629,174.1878633,122.3178884,145.4748442,189.836956,198.7758595,168.5023759,205.7139954,263.1454767,297.6800352,359.8183541,224.6027235,251.6791708,305.1957879,197.3230221,208.2656714,199.593719,202.1089529,205.1206495,227.8583852,231.9134073,291.1499929,24
HMGB3,-0.543958271,7.397947987,-3.988447346,0.000518247,0.041232089,-0.10084611,-1.457967207,162.6301794,187.4053871,190.121507,291.4300836,226.7071135,217.0230715,207.9962795,282.9957467,144.2750061,199.5242286,119.8057121,145.6797182,115.5474251,96.87329739,137.6612063,141.4317513,148.9836604,199.5357505,131.5183447,151.9269677,194.1721797,202.2804105,195.7212038,114.762808,24
CCNG1,0.657908219,9.153024793,3.983590389,0.000524722,0.041598724,-0.1120157,1.577793303,564.3652662,499.5882773,418.4383656,374.0674123,401.8101893,323.3508923,479.8789761,352.2347855,549.521628,456.200459,1108.846408,896.024027,921.914552,962.9104673,833.1340835,597.7266513,545.6916595,723.6906949,621.6410803,532.7439369,700.6226272,424.3666459,415.7968459,778.2814672,24
BANK1,0.298535908,4.240634043,3.973844908,0.000537958,0.041611399,-0.134421345,1.229895643,17.1524846,13.73576349,17.9141588,15.77885379,19.0031834,15.57199333,18.19901747,15.08331338,20.84194518,19.86809674,17.70132236,24.5692682,17.96531206,18.52082389,19.86327462,20.44618622,17.55898486,18.24240915,22.9781003,20.40814439,18.85916136,21.40040668,22.40951744,24.2604777,7
KANK2,1.3435651,8.08742822,3.971856348,0.000540699,0.04167869,-0.138992187,2.537776645,138.2506961,89.64252427,231.4189039,149.6640655,163.9903952,132.6336186,189.0937037,118.1778821,429.1490419,216.1085047,1160.195972,937.6258196,703.4087829,676.302196,585.3299474,511.3971987,205.542226,246.8166674,112.1223119,266.4258478,522.2522954,247.6541071,176.2299738,259.6105233,24
