Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold Change,C_JK C 05-07.CEL,C_JK C 12-07.CEL,C_JK C 35-96.CEL,C_JK C 39-97.CEL,C_JK CC2.CEL,C_JK CC4.CEL,P_LC 04-06.CEL,P_LC 299-99.CEL,P_LC 96-06.CEL,countP
ATL2,-0.104253093,2.512705387,-0.255199724,0.804103042,0.941327242,-5.948763806,-1.074937733,9.593567567,10.86268269,5.268947053,5.390519832,5.390519832,2.501856544,4.754313227,6.406256961,5.281293627,8
TOMM70A,0.04172103,5.245894212,-0.001457256,0.804434116,0.941411532,-5.948878714,0.031655939,27.32681204,65.82515614,74.18809325,119.1954608,38.74882975,16.26384662,40.46892129,71.86495939,40.96931092,6
MAP3K9,0.17055106,4.907909183,0.25455232,0.804588267,0.941466847,-5.948933839,1.1254883,12.19438936,60.2722893,48.66428215,42.71449544,50.16430779,7.540968743,27.22799927,43.55686957,28.8996924,8
SLC7A8,-0.092968762,4.731875324,-0.254250253,0.804814694,0.94146737,-5.949013027,-1.066562686,21.10775923,48.19277202,27.91882948,25.4469897,40.3865086,13.72136296,20.34358589,25.4469897,31.86196326,7
BZRAP1,0.051366987,2.532520107,0.253623927,0.805284244,0.941727799,-5.949176927,1.036246327,5.110588574,4.538576027,5.72752747,4.969983959,6.02878388,8.776445808,5.72752747,5.501630941,6.600258181,8
RABGEF1,-0.089686366,2.569241101,-0.253556244,0.80533499,0.941727799,-5.949194615,-1.064138819,4.429246626,6.214871067,5.398690137,5.501630941,14.61535456,4.141495565,5.941917822,5.501630941,5.647305017,5
APTX,-0.113560692,4.053669574,-0.25328557,0.80553794,0.941729107,-5.949265304,-1.081895152,10.88674096,25.77622164,22.58509855,31.44773021,17.96461962,6.856155944,17.03388088,17.96461962,12.78575628,6
HSPB11,0.114603942,5.942162919,0.252979724,0.805767282,0.941832284,-5.949345089,1.082677781,107.7153044,63.08812284,77.48010925,95.15974887,40.03705745,22.97664093,55.95486555,77.62371264,62.72981612,9
CMTM3,0.097265639,3.420255393,0.252256313,0.806309815,0.941917318,-5.949533425,1.069744038,13.27104338,13.3428699,7.49234217,4.732698141,11.86873651,17.65028934,11.86873651,8.649443061,13.67620226,3
SEPSECS,-0.034507236,0.171817055,-0.252080622,0.806441593,0.941949874,-5.949579086,-1.024206937,1.034235622,1.195227612,1.068837483,1.354806878,1.173501603,1.020387393,0.977062439,1.109468915,1.25705239,3
EFNA5,0.131078161,3.525069874,0.248395898,0.811900299,0.942021491,-5.937089666,1.097782633,7.471941326,16.11229747,15.77928392,22.64241448,7.426117505,8.845275202,10.89907477,18.15213954,10.05267955,6.5
C17orf58,0.10185043,4.192769463,0.251572863,0.806822479,0.94204239,-5.94971087,1.073149023,14.48481789,34.86000291,24.13677306,22.36541755,14.79786904,8.051565229,19.91433929,23.19090952,15.25051485,6
HEXA,-0.096700002,2.471402393,-0.251392727,0.806957617,0.942159937,-5.949757559,-1.069324707,4.689246499,5.006681748,4.415776957,4.415776957,8.681432485,8.370627455,3.239808168,10.46506552,4.39965178,6
MOAP1,0.179427344,7.242001436,0.251293005,0.807032431,0.942220713,-5.949783392,1.132434293,124.1360169,369.2171451,228.3399976,273.4741545,125.3682828,26.14967626,156.0813197,190.6483202,149.4930822,9
CENPU,-0.08311473,1.58556385,-0.250908782,0.807320706,0.942359283,-5.949882831,-1.059302572,2.571896777,3.96847496,5.033887192,4.167757309,2.172224946,1.763054957,2.43342545,3.119734064,3.173446362,7
FAM117A,-0.040511516,2.903543636,-0.250668836,0.807500748,0.942391223,-5.949944853,-1.028478415,7.301734409,6.144152077,10.484384,7.301734409,7.627342586,7.087328109,7.369646972,7.301734409,7.360343881,7
PACRGL,-0.097532243,1.156148272,-0.250395274,0.807706029,0.942490334,-5.950015494,-1.069941741,2.782503207,1.589691183,1.30235547,1.945764031,2.664833057,4.695631011,1.972171047,1.589691183,3.084099084,4
SPRYD4,-0.092712618,2.11937883,-0.250396896,0.807704811,0.942490334,-5.950015075,-1.06637334,2.830945057,6.032401875,8.769822158,5.423654051,3.280112373,2.872135743,3.517864873,4.020404173,5.100612999,7
VPS26A,-0.109330468,6.60343788,-0.250292275,0.807783322,0.942491007,-5.950042071,-1.0787275,73.56500449,123.2056577,170.4213364,187.0627632,71.15974888,47.83801193,76.22451875,127.9374415,81.01823475,9
TYW3,-0.105137485,2.616645693,-0.250097908,0.807929189,0.94250589,-5.950092195,-1.075596887,5.925992012,9.629620395,7.256792617,11.87431715,2.740847323,4.569026662,4.60872036,7.301734409,5.925992012,6
PAPD4,-0.091577091,1.512121084,-0.248435496,0.811424227,0.942632712,-5.939321376,-1.066408656,5.200437193,3.253073848,3.317441611,3.464875884,1.523991429,3.434278927,3.67527067,3.069004651,2.186472404,5
CSK,0.114062788,4.709569581,0.249626171,0.808283245,0.942658047,-5.950213689,1.082271745,13.04353435,45.11398762,25.74544459,26.7961029,44.41046385,15.19475768,27.22799927,44.41046385,17.35148837,5
NUFIP2,-0.078081658,4.461148946,-0.248520062,0.809113599,0.9429173,-5.950497675,-1.055613465,20.40181959,22.43876425,28.22799927,33.0499089,22.43876425,12.73233714,14.62950281,36.19914445,21.76719943,9
CBLL1,-0.070417286,2.99450147,-0.247957589,0.809535943,0.943120118,-5.950641609,-1.050020348,7.664471628,9.07243308,8.344267408,13.40836681,5.918780765,6.134817876,6.815241967,11.04447086,6.099337571,9
CEP104,-0.077749303,0.987255763,-0.247706236,0.809724698,0.943169424,-5.950705824,-1.05537031,1.563942812,3.678074966,1.19985549,1.881073043,2.768150041,1.881073043,1.906602103,1.950317521,1.881073043,8
GTF3A,-0.096823247,5.183010768,-0.246444098,0.810796074,0.943187681,-5.950411114,-1.069589548,31.00605849,46.43976801,60.7012527,62.10040997,53.60256419,34.71903966,35.06237351,58.38522684,32.56703254,8.5
SHQ1,-0.011789068,4.011858552,-0.040712427,0.811187666,0.943268215,-5.950301756,-0.008590968,16.01216784,21.25503919,20.28339174,27.97715304,15.24756722,10.44621772,15.20792934,22.27915847,15.15926065,5.5
NOTCH2,-0.119622406,4.383405198,-0.238054291,0.820700594,0.943417646,-5.933735741,-1.088888565,61.82415846,12.9587776,17.50183654,12.83363824,19.08125228,39.05054763,17.65049889,16.21820688,34.0577874,9
TMEM68,-0.111586771,2.177668546,-0.246999417,0.810255555,0.943451795,-5.950886059,-1.080415896,2.833051752,7.301734409,7.539715099,8.895881032,2.397755375,3.008942807,3.919172904,4.804547108,4.213100787,4
AVL9,0.139247457,5.643199428,0.246810896,0.810397162,0.943536303,-5.950934045,1.101330487,31.32647446,94.60419332,79.4522962,76.98366493,49.52053953,14.3115332,44.05784041,76.27085999,45.05784041,9
PFN2,0.138947965,6.652496098,0.246650042,0.810517992,0.943563963,-5.950974961,1.101101883,86.00965228,161.1579179,153.0486378,182.9103387,87.67701969,25.13031181,89.02781651,117.5829867,117.919985,9
CH25H,-0.137364176,2.893761559,-0.246312399,0.810771639,0.943630699,-5.951060758,-1.099893758,9.830518944,10.16813627,10.58744477,6.864989463,8.69308146,3.227996587,3.517864873,19.82948694,4.864463875,6
ARL6IP1,0.137605862,6.764652118,0.246170145,0.810878511,0.943630784,-5.951096872,1.100078032,79.82641554,172.3241405,172.0782047,227.0323745,80.44397497,31.58873784,100.8231852,138.3255159,111.5511021,9
MPP6,0.068114595,0.662619684,0.246179837,0.81087123,0.943630784,-5.951094412,1.048345744,1.712054412,1.31956896,1.09586191,1.712054412,1.243269748,2.716520053,1.539030082,2.041395865,1.387522183,4
KCNQ4,-0.08123416,1.567651827,-0.246043544,0.810973627,0.943644825,-5.951128994,-1.057922658,2.632832417,2.739631088,2.133839689,2.016238113,4.538576027,5.390519832,3.607174268,2.425083023,2.660290691,4
PMS2P1 ,0.087655904,1.746803648,0.246067811,0.810955395,0.943644825,-5.951122838,1.062642194,2.971061956,3.891971121,4.244944538,4.244944538,4.088933299,1.485361867,2.537466049,4.868062313,3.455720643,3
DNM3,-0.125464702,3.605916404,-0.246684823,0.811042279,0.94367129,-5.948216629,-1.091868575,18.61816977,90.49268746,132.2337513,167.776134,24.14626124,5.204723323,25.83309293,52.06592777,31.49947994,8
AGPAT3,0.067301185,4.071393119,0.217651175,0.811266967,0.943704979,-5.95122795,1.047754839,12.68040682,22.62296835,19.77449305,25.28006131,15.95971637,8.6704906,15.95971637,20.97414149,15.852477,9
B3GAT2,0.209897474,3.78127616,0.245763514,0.811184027,0.943704979,-5.951199987,1.156605986,58.45998105,6.128005569,5.318081927,4.877939972,18.04452621,30.11477511,26.03042915,6.601964327,20.23247478,9
PDE8A,-0.058962201,3.838789072,-0.245528691,0.811360472,0.943753512,-5.951259458,-1.041716136,17.27494648,11.16570705,11.78852806,14.00953295,20.79827266,14.05494927,10.29999747,14.34465436,18.27031286,9
ITGA7,-0.079578606,4.945597798,-0.245289029,0.811540566,0.943766356,-5.951320097,-1.056709343,22.62296835,41.61866988,33.54691716,53.71568157,31.08768216,18.12887953,27.76483619,37.44502756,25.20690279,6
SNORD50A ,-0.08153659,0.870445461,-0.245073112,0.811702826,0.943870606,-5.951374678,-1.058144452,3.893389021,1.607809199,1.5558899,1.324778056,1.800086569,1.800086569,2.002782702,1.228811154,2.2175922,4
MAPK3,0.031033722,4.0269154,0.24480286,0.811905932,0.943926624,-5.951442927,1.021743965,16.2869995,16.59467988,14.36437833,16.59467988,16.59467988,16.81183945,19.30198052,16.59467988,14.11823433,8
DMGDH,0.052743141,0.846941054,0.244367622,0.812233063,0.944063111,-5.951552685,1.037235249,1.714426954,1.800086569,1.800086569,1.608779232,2.760976819,1.275582218,1.672223127,1.800086569,2.079844681,3
PPARGC1A,0.110483569,2.289970411,0.244385857,0.812219356,0.944063111,-5.95154809,1.079590038,4.817621184,5.306299895,5.526421466,10.29999747,2.529137115,3.189356205,8.869953745,3.065802781,5.013044005,6
CUX2,0.128458276,2.007819695,0.244227621,0.812338298,0.9440875,-5.95158795,1.093124918,2.375323312,5.049005165,4.427465723,4.767652607,7.473918472,1.871575808,2.01577817,8.709305116,4.427465723,6
VPS35,-0.043398041,6.924997001,-0.053907098,0.814196219,0.944261465,-5.951197512,-0.03201449,118.5299643,248.4061607,184.7386506,241.4255176,104.196102,25.18946949,97.78074874,210.3365724,98.08328815,9
PTPRN2,-0.093538342,4.915298807,-0.242108871,0.813931385,0.944493463,-5.952119202,-1.066983852,36.83070135,46.53481327,38.63228432,41.75502815,25.69455052,12.09878631,26.98182034,30.86545993,28.97993742,7
ZBTB20,-0.148689793,4.318634322,-0.241896018,0.81409148,0.94456544,-5.95217232,-1.108562256,58.00157884,14.5844698,14.66749639,12.02758273,24.04789964,53.00258946,18.29364278,10.29999747,20.41024332,9
ZNF22,-0.078339261,2.85530211,-0.241648142,0.814277927,0.944635621,-5.95223412,-1.055801968,12.02254554,5.306299895,6.38974352,4.476837943,7.897231021,11.10801762,5.959457948,6.577025903,8.673482338,7
C9orf114,-0.0486309,1.86355555,-0.241285141,0.814550991,0.944746581,-5.95232451,-1.034282936,3.635279429,3.769132813,3.975526622,3.154464216,3.635279429,3.977023203,2.486589993,3.592378231,5.043051474,3
ARMCX1,-0.103483023,6.048569547,-0.241091096,0.81469697,0.944760262,-5.952372774,-1.074364115,77.82641554,115.7153044,105.8345124,86.20871747,41.91596934,28.18592764,63.64085778,67.9650971,58.08682509,9
NACC1,-0.031220016,1.38633548,-0.241194966,0.814618828,0.944760262,-5.952346944,-1.02187591,2.574821965,2.893237609,2.755520739,2.404701483,3.008942807,2.243662905,2.574821965,2.762121968,2.405466486,6
SORCS3,0.103713436,1.782567024,0.241208925,0.814608327,0.944760262,-5.952343472,1.074535715,1.793916553,5.628147606,3.120266208,5.338257494,4.941467936,1.728145426,3.648017124,4.538576027,2.839773207,7
MCTP2,0.125850438,1.330718119,0.231552677,0.825741644,0.944763417,-5.934012293,1.094807703,3.496678967,1.614248416,2.476721827,1.729610186,1.929406651,5.389103992,3.135154866,1.918369591,3.257116917,4
FABP5,0.187947941,6.086370842,0.240861362,0.814869808,0.944827273,-5.952429865,1.139142271,56.918812,162.7509417,127.6586547,140.4930822,42.51465856,10.73746986,68.59094965,89.15974887,66.56728565,9
P2RY12,0.174472005,1.401218916,0.240869073,0.814864006,0.944827273,-5.952427949,1.128551304,3.543260648,1.945764031,2.052667071,2.656524721,3.00171447,2.362195859,1.100533324,1.358230285,15.69975154,8
SRXN1,-0.121798654,5.382864997,-0.240807565,0.814910283,0.944827273,-5.952443226,-1.088090575,18.31487414,97.43488987,57.28315673,76.81969425,30.22588622,26.32425318,36.56856465,46.00423231,36.47335226,7
GPX8,-0.116129777,0.990456446,-0.240627454,0.815045797,0.944851883,-5.952487938,-1.083823457,6.32884896,1.141541322,2.424182284,1.433906693,1.572304268,1.829871378,1.442416334,2.529548499,1.829871378,3
TAPT1,-0.181461574,3.999994454,-0.240628944,0.815044676,0.944851883,-5.952487568,-1.134032175,9.561666637,26.59309665,30.11477511,44.47476336,15.95666419,6.589285971,7.254845476,37.95881154,13.79704855,5
VPS54,-0.050279683,2.947481659,-0.240553962,0.815101093,0.944851883,-5.952506172,-1.035465641,9.343531512,8.1812451,8.1812451,8.695318306,5.696480639,8.725822902,4.35029257,8.1812451,10.053963,8
DCAF13,-0.072063769,3.13303467,-0.122580405,0.81726695,0.944919292,-5.945089165,-0.055983119,4.196011008,20.55104623,15.98611164,23.42348743,6.304332012,3.173938663,6.324069879,14.53424591,6.98155917,7.5
NOLC1,-0.08539799,5.739545428,-0.240376414,0.815234688,0.944922867,-5.952550202,-1.060980389,38.60536173,64.90315239,79.60419332,89.8457505,45.95913039,31.79420848,49.77538758,71.04713591,38.31334473,9
RAB33B,0.077540071,3.508644967,0.24029222,0.815298041,0.944949521,-5.95257107,1.055217262,14.00953295,11.07648831,11.07648831,8.30988232,20.28903143,6.737153896,10.12850219,10.5490975,15.36545338,9
CYTH1,-0.064164729,3.546248822,-0.239848063,0.815632278,0.945143267,-5.952681037,-1.045479467,11.98551127,19.49594517,13.47562233,12.77045483,9.401518341,7.349208475,10.364014,11.98551127,11.74265308,6
FANCC,0.043729373,2.475369163,0.238917344,0.816332789,0.945393981,-5.952910819,1.030774943,6.740811656,3.983487111,5.034992617,5.512264475,6.929459517,5.390519832,5.390519832,5.390519832,6.288506505,4
SNX18,0.108875156,4.544482791,0.23880608,0.816416544,0.945410876,-5.952938229,1.078387109,48.14196428,21.95630168,20.03359366,21.95630168,29.11477511,10.25864373,18.18177135,18.47784272,43.98846647,8
DISP1,-0.089018219,2.101654387,-0.238645445,0.816537468,0.945490831,-5.95297778,-1.063646105,3.786104299,3.786104299,3.786104299,6.943456981,2.265019953,8.285808116,3.638197753,3.877409134,4.954054667,7
ST3GAL5,-0.076987812,5.021540211,-0.238427753,0.816701351,0.94554042,-5.953031338,-1.054813406,32.38178928,40.23430892,37.57074926,41.10005933,34.61929766,18.76068549,18.89419345,47.08740878,34.61929766,9
ADAM10,0.093171997,5.846184144,0.237871771,0.817119949,0.945667466,-5.953167904,1.066712946,91.42789009,43.53288545,39.63939196,35.71986839,53.98528239,104.7025432,44.66417526,53.01245509,91.49308221,9
CAPN3,0.073124669,5.616926614,0.238050497,0.81698538,0.945667466,-5.953124038,1.051992682,52.17065669,37.34634243,41.59855408,34.88939747,67.63197162,66.00195456,51.93601515,32.89266633,76.56810798,9
RNF11,-0.077645874,6.744657823,-0.237925732,0.81707932,0.945667466,-5.953154664,-1.055294651,110.7261292,209.2663101,98.54494171,117.2324991,105.5196355,59.9581589,82.57487986,119.4930822,112.2263292,9
FOCAD,-0.152072711,3.912562768,-0.23762206,0.817307977,0.945682045,-5.953229139,-1.11116473,10.91546822,31.26693801,24.69455052,29.94408484,16.274959,3.505820041,12.73604459,18.52017517,11.72626496,9
KLHL42,0.040634873,5.086714897,0.237339737,0.817520575,0.945733442,-5.953298294,1.028566358,33.11756101,38.26713568,35.93913371,33.11756101,25.69455052,37.55836459,35.90624982,27.94131671,41.38176451,9
LOC101928483,0.058285296,2.10361671,0.237240235,0.817595507,0.945739278,-5.953322648,1.041227482,4.017483857,3.943926468,3.251663188,3.378805172,4.538576027,7.357798005,4.285935674,4.017483857,4.998579951,9
FBXL12,-0.06830445,4.166723897,-0.237022576,0.817759426,0.945750647,-5.953375886,-1.048483713,17.18820852,23.58817753,19.31349551,16.58280297,22.04067966,12.89162992,14.05084084,29.60777679,12.66762332,8
GGA1,0.038470458,6.936304414,0.232520234,0.823777323,0.945808748,-5.94050299,1.027203779,106.2615006,156.2315924,108.4540261,116.5310725,113.0491291,135.6208345,150.6175631,111.1086451,116.3577335,9
TNFAIP8,0.080990072,0.754834909,0.235969693,0.819639284,0.945864028,-5.947957948,1.058232289,1.737147343,1.587810005,3.103521772,1.459094722,1.303103288,1.353734295,1.469907246,1.300950071,2.954432249,5
CYFIP2,-0.141421876,3.835274537,-0.236722428,0.817985483,0.945881426,-5.953449221,-1.102991655,7.056306415,24.8240454,23.37521561,36.05963112,12.92656028,5.390519832,8.997336669,18.4948514,14.36444202,7
RBM15B,0.023512856,3.456475022,0.236639112,0.818048235,0.945881426,-5.953469561,1.016431405,11.09740351,11.09740351,9.930527757,11.09740351,11.24610089,11.09740351,11.09740351,11.09740351,11.09740351,3
FUNDC1,-0.227066343,5.01544607,-0.236544986,0.818119132,0.945892532,-5.953492532,-1.170452464,21.33618316,101.6923672,56.43343996,125.7750153,23.81279663,4.277198628,24.01025066,47.90697603,21.47316759,9
FER,-0.07504642,2.749312454,-0.236396307,0.818231121,0.945897544,-5.953528798,-1.053394929,13.3428699,6.488554219,4.610331634,4.794912718,6.439960071,8.32036363,6.916233816,5.396416351,7.340387461,5
GPR37,0.083235387,1.968473993,0.23605683,0.818486841,0.945965038,-5.95361152,1.059391168,3.645200059,4.60437154,2.638162665,3.575839425,3.266230274,6.189955131,3.575839425,2.534935553,7.421247539,6
GTF2E2,-0.090878661,2.959821697,-0.236101785,0.818452977,0.945965038,-5.953600572,-1.065018626,6.903343562,13.16799558,8.025946009,12.87399262,6.439960071,4.159233073,6.439960071,11.41708383,5.647192177,6
RNLS,-0.075578711,3.476495391,-0.236069394,0.818477377,0.945965038,-5.95360846,-1.053783657,11.08490465,7.924207177,13.78731073,20.4795798,10.03304013,8.487080763,14.80076309,11.08490465,7.569534807,7
FEN1,-0.124339659,3.411264834,-0.235844059,0.818647129,0.9460105,-5.953663306,-1.090008706,6.458383063,18.50513119,17.40906406,23.961163,8.158960646,4.235298638,8.779031917,11.78824073,9.793175937,4
PRR18,-0.06825028,3.68277198,-0.235884036,0.818617012,0.9460105,-5.95365358,-1.048444345,20.73499713,12.77209447,10.9737938,11.97582688,8.266962709,17.13426095,12.95405387,9.39560334,15.82899581,7
RHOXF1,0.039652796,2.008720884,0.235794912,0.818684154,0.946013106,-5.953675262,1.027866427,4.271953727,3.504904483,3.760164598,3.889814888,4.612438065,3.97987111,5.357167204,3.229422523,3.97987111,6
CHORDC1,0.116150399,4.64585113,0.235552839,0.818866529,0.946100808,-5.953734112,1.08383895,28.41088294,32.59450058,30.11477511,30.11477511,27.33814914,9.127594678,13.35599122,52.15905833,26.45728514,9
DLEU2 ,0.096765162,0.803070353,0.235259815,0.819087304,0.946100808,-5.953805269,1.069373004,4.289151389,1.69291415,1.335600054,1.358813437,1.311426756,1.427724939,1.565928855,1.30235547,2.978527829,3
LDLRAP1,-0.040927257,3.41645839,-0.235507834,0.818900436,0.946100808,-5.953745047,-1.028774834,8.818605676,12.50595719,9.477886915,13.42873781,10.88448492,10.26379406,11.97791876,8.558236626,11.21922986,8
SLC5A7,-0.111730445,5.178842158,-0.057231278,0.819190855,0.946125745,-5.952067779,-0.091716363,14.32207194,115.9748446,104.9350122,138.855744,45.92122882,6.361199543,44.02420301,41.07600535,24.30258943,8.5
C11orf30,-0.089737803,2.776712636,-0.234800413,0.819433469,0.946136902,-5.953916653,-1.06417676,13.3428699,5.225634581,8.175770229,6.439960071,7.301734409,4.375665606,4.724929598,11.52372669,5.219219316,7
MGC27345 ,0.067075129,3.443103109,0.234724815,0.819490436,0.946136902,-5.953934961,1.047590679,13.93161714,9.893517769,7.722112343,7.022797395,11.23218073,17.96461962,12.18905653,11.70831409,9.893517769,5
NCR3LG1 ,0.086452588,1.979473609,0.23431841,0.819796707,0.946136902,-5.954033285,1.061756241,2.676219106,3.93068926,3.635279429,3.49933353,9.33243543,2.67132936,4.779933488,4.425747841,3.268014094,6
OGT,-0.005363508,5.171508262,-0.000499342,0.819532158,0.9461444,-5.953948231,-0.003917016,154.0354209,68.11975256,63.01159241,64.08986195,74.2682658,86.46150518,65.27228499,110.1360927,83.03353262,7
C1orf21,-0.09518723,2.88248155,-0.233678853,0.82027875,0.946315714,-5.954187676,-1.068204029,4.588826857,7.817564588,11.22304876,12.10446878,7.692447149,4.584728637,5.031673539,8.292309958,6.063517661,5
PPM1D,-0.065613641,0.864141218,-0.233573657,0.820358044,0.946328104,-5.954213031,-1.04652998,1.945764031,1.770613892,1.945764031,2.157717285,1.347175814,2.04444242,1.033469869,1.945764031,2.738457104,6
BBS10,-0.0742956,2.369883987,-0.233397812,0.820490598,0.946400583,-5.954255389,-1.052846855,9.77514316,4.236373266,3.785252994,5.006681748,6.033777575,4.464942454,3.517864873,5.006681748,7.073900567,9
FKBP3,-0.11907638,6.374178809,-0.233363414,0.820516529,0.946400583,-5.954263671,-1.086039352,56.33555528,133.3383099,160.2819607,168.320081,47.97597734,39.52057966,69.49308222,102.0369509,68.24437914,9
MRPL44,-0.073286212,0.942296468,-0.233351632,0.820525411,0.946400583,-5.954266508,-1.052110484,1.521594245,1.829871378,1.829871378,2.610969142,2.765930634,1.514595625,1.441368615,3.241648638,1.37187584,5
RSL24D1,-0.089287456,4.466109792,-0.174236594,0.827910074,0.946534659,-5.940242053,-0.067018648,31.40695862,64.21099121,35.79706408,66.57822505,15.94167126,14.96256967,26.86254841,29.67890279,29.45618686,9
CANT1,-0.065860553,3.136002017,-0.232806665,0.820936256,0.946571159,-5.954397554,-1.046709105,6.509883603,15.13349195,5.950703981,10.56102518,9.043310863,9.030707724,7.052115098,10.21799396,8.605081396,8
KBTBD8,0.124307812,1.480958728,0.232509253,0.821160496,0.946653807,-5.954468943,1.089984646,1.079445761,6.292481497,3.502233125,5.351350371,1.809016957,1.728874181,3.445623923,2.738457104,2.738457104,7
NTNG1,-0.197854856,3.549453552,-0.232023513,0.821526767,0.946816574,-5.954585345,-1.146991624,3.926825937,32.46056599,21.41491106,35.27622204,13.78731073,2.552682328,12.89382745,13.78731073,6.862684795,5
UBE2G2,0.051432406,3.829383386,0.231463172,0.821949347,0.946972701,-5.954719325,1.036293316,18.28272889,15.08967996,9.613758968,12.31881705,12.1204406,19.40387644,14.18294834,15.27698168,14.23767605,7
HENMT1,0.084906785,3.294770898,0.231038052,0.822269991,0.947134046,-5.95482076,1.060619211,6.198516251,12.35021423,11.12410059,20.66044509,6.526050734,6.915331049,11.08060375,10.19091947,9.414923426,9
R3HDM2,0.044932398,4.066631555,0.230827035,0.822429162,0.947148807,-5.954871041,1.031634838,17.16297873,16.06182934,22.80138659,17.2662424,12.50405136,15.32565217,14.89490912,21.20501383,15.85294014,7
TMUB2,-0.072156525,2.830947923,-0.230504004,0.822672842,0.947179027,-5.954947925,-1.051286962,6.105531077,9.414923426,5.672438946,11.51006472,5.93434776,6.439960071,8.917375101,8.75930631,4.173029134,4
RAB10,0.079641233,6.140150978,0.230479344,0.822728332,0.947538853,-5.954757313,1.057087743,108.9583104,116.3341925,109.189067,101.9139449,102.3019567,55.74585429,93.04310489,115.3351163,93.55210724,9
NELL1,0.190949896,4.051819273,0.229064902,0.823758678,0.947573058,-5.955289147,1.141515062,6.247420515,35.05538672,31.12227444,53.93951225,12.75355979,3.40632647,22.40074613,22.77456331,11.65220629,3
HS6ST1,-0.063493189,4.052157647,-0.229000414,0.823807345,0.947607224,-5.955304388,-1.044992935,18.52017517,24.48233993,10.39954945,11.51815027,21.84627931,19.18138404,16.22484103,15.61999096,16.49586368,9
DPY30 ,0.108365764,4.645539655,0.228913589,0.823872869,0.947622786,-5.955324902,1.078006415,15.952957,41.57214748,32.14383094,48.00910736,21.39214762,9.663149415,22.07332545,26.56133261,31.07888363,9
TMEM5,-0.081362489,1.102653665,-0.22856154,0.824138569,0.947848635,-5.955408,-1.058016766,2.159643048,3.495694889,1.971435736,3.812568857,1.380175174,1.401929067,1.775993795,2.708105433,1.839515162,7
LOC100506548 ,-0.072504461,2.74635493,-0.229512875,0.823430844,0.947912077,-5.955128527,-1.051591614,10.05394016,11.5040576,4.805999185,6.118083603,13.2866495,15.67812534,8.238496132,8.610507759,9.743006806,6.5
HPRT1,-0.234089657,7.095800588,-0.22819949,0.824411841,0.948083154,-5.955493326,-1.176164342,84.71244842,393.9180169,296.5900541,427.3365688,164.0599982,13.06010039,89.53911698,229.0486378,90.21316573,9
EAF1,0.131370723,3.326237127,0.227772719,0.824733995,0.948236319,-5.955593735,1.095333898,3.868313425,23.62296835,10.05719976,23.79847655,6.020235318,6.44457093,10.73290316,8.840798208,12.75780064,7
LOC101927391,0.068379764,1.21487369,0.227801891,0.824711974,0.948236319,-5.955586877,1.048538449,4.538576027,2.04444242,1.5558899,1.945764031,2.039663082,2.483075033,2.370109604,2.837694717,2.04444242,5
CPSF7,0.051324056,4.559283287,0.227490624,0.824946959,0.948287462,-5.955660003,1.036215491,28.61570212,24.49699546,17.44146374,17.16297873,23.124379,32.96272503,20.71326073,26.723229,25.42177323,6
LOC100507507,0.055361942,4.278604455,0.227331981,0.82506673,0.948287462,-5.955697234,1.039119764,12.75016875,28.1683812,21.26246461,20.92010564,22.11665874,14.00953295,19.08349769,20.44509192,20.23247478,5
NOS1AP,-0.032283309,2.688275473,-0.215924085,0.837269329,0.948347931,-5.937792665,-1.022819594,6.362089876,11.77277297,10.85056179,12.85690865,10.69399927,9.476843469,11.33632216,12.70881156,7.034651525,4.5
RAB11B-AS1,0.035218408,0.582183758,0.226960982,0.825346843,0.94844025,-5.955784203,1.024711941,1.485361867,1.789534669,1.430964326,1.386730965,1.764181662,1.152360436,1.485361867,1.485361867,1.596994336,3
GARNL3,-0.025608003,4.285784568,-0.226195087,0.825925194,0.948646275,-5.955963298,-1.017908585,21.92811289,19.78803033,17.48874384,19.78803033,20.87473379,18.20245045,19.78803033,18.58405497,19.47549598,9
C1orf85,-0.138237822,2.455318901,-0.226104835,0.825993353,0.948684703,-5.955984363,-1.100560017,7.363272313,6.687706769,3.462140553,5.306299895,14.14350155,2.575928347,2.370109604,12.94523553,4.438825434,7
CDC7,0.094202642,1.760715823,0.22610573,0.825992678,0.948684703,-5.955984154,1.067475266,1.871351364,6.250061072,3.008942807,5.140184393,4.19789411,1.749807636,4.07488064,3.891971121,2.795863541,5
RP11-819C21.1,-0.079429939,2.241720709,-0.225968735,0.826096141,0.948742968,-5.956016114,-1.056600457,3.891971121,4.530675325,4.723468163,6.439960071,8.019074068,2.905170979,4.258373567,7.270779023,3.0607597,6
NEDD1,-0.149212976,3.443719962,-0.225782253,0.826236984,0.9487828,-5.956059587,-1.108964341,26.06055231,8.292309958,7.197606557,5.511723627,8.403421069,28.32842248,10.83178563,4.274367528,22.62465339,9
PHLPP1,0.056211151,1.743089949,0.225775172,0.826242332,0.9487828,-5.956061237,1.039731598,4.426439274,3.119734064,2.221895915,2.605517573,4.09103188,3.97987111,2.963370283,3.099328647,4.415257251,6
PRKAB2,-0.090533121,3.36518093,-0.225678506,0.826315343,0.948795417,-5.956083757,-1.064763574,9.634289837,14.58914192,12.54128327,14.08632371,6.570463335,8.318474319,7.069953348,21.02300469,6.4929715,6
