"","corRvec"
"C1orf61:CCDC53",-0.771428571428571
"C6orf106:CCDC53",0.657142857142857
"ACTN1:CCDC93",0.811679449913428
"ADGRF5:CCDC93",0.0579771035652448
"AHCTF1:CCDC93",0.352941176470588
"ALDH3A2:CCDC93",0.492805380304581
"ALPK1:CCDC93",-0.811679449913428
"ANKRD17:CCDC93",0.11595420713049
"ANXA1:CCDC93",-0.0441176470588235
"AP2S1:CCDC93",0.260896966043602
"ARHGAP29:CCDC93",-0.0289885517826224
"ARIH1:CCDC93",-0.753702346348183
"ATM:CCDC93",-0.753702346348183
"ATP2C1:CCDC93",0.11595420713049
"ATP5C1:CCDC93",0.0579771035652448
"ATP5E:CCDC93",-0.202919862478357
"AURKAIP1:CCDC93",0.260896966043602
"BBIP1:CCDC93",0.927633657043918
"BGN:CCDC93",0.753702346348183
"BPTF:CCDC93",-0.397058823529412
"BTN3A3:CCDC93",0.588235294117647
"C14orf1:CCDC93",0.0869656553478673
"C1orf61:CCDC93",-0.11595420713049
"C6orf106:CCDC93",0.144942758913112
"CCDC53:CCDC93",0.0579771035652448
"ACTN1:CCT3",-0.428571428571429
"ADGRF5:CCT3",-0.885714285714286
"AHCTF1:CCT3",-0.811679449913428
"ALDH3A2:CCT3",0.428571428571429
"ALPK1:CCT3",-0.314285714285714
"ANKRD17:CCT3",0.942857142857143
"ANXA1:CCT3",-0.724713794565561
"AP2S1:CCT3",0.828571428571429
"ARHGAP29:CCT3",-0.314285714285714
"ARIH1:CCT3",0.542857142857143
"ATM:CCT3",-0.314285714285714
"ATP2C1:CCT3",0.942857142857143
"ATP5C1:CCT3",0.942857142857143
"ATP5E:CCT3",0.771428571428571
"AURKAIP1:CCT3",0.942857142857143
"BBIP1:CCT3",0.142857142857143
"BGN:CCT3",-0.371428571428571
"BPTF:CCT3",-0.811679449913428
"BTN3A3:CCT3",0.550782483869826
"C14orf1:CCT3",0.6
"C1orf61:CCT3",-0.771428571428571
"C6orf106:CCT3",0.657142857142857
"CCDC53:CCT3",1
"CCDC93:CCT3",0.0579771035652448
"ACTN1:CDC16",-0.942857142857143
"ADGRF5:CDC16",-0.657142857142857
"AHCTF1:CDC16",-0.811679449913428
"ALDH3A2:CDC16",0.0857142857142857
"ALPK1:CDC16",0.428571428571429
"ANKRD17:CDC16",0.428571428571429
"ANXA1:CDC16",-0.463816828521959
"AP2S1:CDC16",0.428571428571429
"ARHGAP29:CDC16",-0.428571428571429
"ARIH1:CDC16",1
"ATM:CDC16",0.257142857142857
"ATP2C1:CDC16",0.428571428571429
"ATP5C1:CDC16",0.6
"ATP5E:CDC16",0.6
"AURKAIP1:CDC16",0.314285714285714
"BBIP1:CDC16",-0.657142857142857
"BGN:CDC16",-0.828571428571429
"BPTF:CDC16",-0.0579771035652448
"BTN3A3:CDC16",-0.231908414260979
"C14orf1:CDC16",0.142857142857143
"C1orf61:CDC16",-0.314285714285714
"C6orf106:CDC16",0.371428571428571
"CCDC53:CDC16",0.542857142857143
"CCDC93:CDC16",-0.753702346348183
"CCT3:CDC16",0.542857142857143
"ACTN1:CDH11",-0.0285714285714286
"ADGRF5:CDH11",0.371428571428571
"AHCTF1:CDH11",0.637748139217693
"ALDH3A2:CDH11",-0.542857142857143
"ALPK1:CDH11",0.771428571428571
"ANKRD17:CDH11",-0.714285714285714
"ANXA1:CDH11",0.898645105261295
"AP2S1:CDH11",-0.771428571428571
"ARHGAP29:CDH11",0.428571428571429
"ARIH1:CDH11",-0.142857142857143
"ATM:CDH11",0.714285714285714
"ATP2C1:CDH11",-0.714285714285714
"ATP5C1:CDH11",-0.657142857142857
"ATP5E:CDH11",-0.0285714285714286
"AURKAIP1:CDH11",-0.657142857142857
"BBIP1:CDH11",-0.2
"BGN:CDH11",0.0857142857142857
"BPTF:CDH11",0.724713794565561
"BTN3A3:CDH11",-0.811679449913428
"C14orf1:CDH11",-0.142857142857143
"C1orf61:CDH11",0.371428571428571
