"","corRvec"
"AHCTF1:TERF2IP",0.5
"ALDH3A2:TERF2IP",0.5
"ALPK1:TERF2IP",0.5
"ANKRD17:TERF2IP",-1
"ANXA1:TERF2IP",-0.5
"AP2S1:TERF2IP",-0.5
"ARHGAP29:TERF2IP",-0.5
"ARIH1:TERF2IP",-0.5
"ATM:TERF2IP",-1
"ATP2C1:TERF2IP",1
"ATP5C1:TERF2IP",-0.5
"ATP5E:TERF2IP",0.5
"AURKAIP1:TERF2IP",1
"BBIP1:TERF2IP",1
"BGN:TERF2IP",-0.5
"BPTF:TERF2IP",-0.5
"BTN3A3:TERF2IP",-1
"C14orf1:TERF2IP",1
"C1orf61:TERF2IP",-0.5
"C6orf106:TERF2IP",-1
"CCDC53:TERF2IP",1
"CCDC93:TERF2IP",0.5
"CCT3:TERF2IP",1
"CDC16:TERF2IP",1
"CDH11:TERF2IP",-0.5
"CELF1:TERF2IP",0.5
"CEP170B:TERF2IP",1
"CIAPIN1:TERF2IP",0.5
"CLCN5:TERF2IP",-0.5
"CLNS1A:TERF2IP",0.5
"COA3:TERF2IP",0.5
"COL4A1:TERF2IP",-1
"COPG1:TERF2IP",-1
"CREB3L2:TERF2IP",-0.5
"CREG1:TERF2IP",1
"CSRP1:TERF2IP",0.5
"CST3:TERF2IP",-1
"CTDSP2:TERF2IP",-0.5
"CTNNB1:TERF2IP",0.5
"CXorf40B:TERF2IP",0.5
"CYP1B1:TERF2IP",-1
"DCN:TERF2IP",-0.5
"DDX5:TERF2IP",0.5
"DLST:TERF2IP",0.5
"DMD:TERF2IP",-0.5
"DST:TERF2IP",0.5
"EIF2S2:TERF2IP",0.5
"ERGIC2:TERF2IP",1
"ERH:TERF2IP",-0.5
"FAM120A:TERF2IP",-0.5
"FAM129A:TERF2IP",0.5
"FAM168B:TERF2IP",-0.5
"FBN1:TERF2IP",-0.5
"FBXW7:TERF2IP",-0.5
"GBAS:TERF2IP",-0.5
"GLTSCR2:TERF2IP",0.5
"GULP1:TERF2IP",0.5
"HBB:TERF2IP",0.5
"HCFC2:TERF2IP",1
"HMOX2:TERF2IP",0.5
"HNRNPH3:TERF2IP",1
"HNRNPUL1:TERF2IP",0.5
"HSP90AB1:TERF2IP",0.5
"ID2:TERF2IP",-0.5
"IL1R1:TERF2IP",0.5
"ITGA6:TERF2IP",0.5
"JAG1:TERF2IP",-1
"KAT7:TERF2IP",-0.5
"KCTD12:TERF2IP",-1
"KDM6A:TERF2IP",-1
"KLC1:TERF2IP",1
"KPNA6:TERF2IP",-1
"LYRM1:TERF2IP",0.5
"MAN2A1:TERF2IP",-0.5
"MBNL2:TERF2IP",1
"MCMBP:TERF2IP",1
"MEST:TERF2IP",-0.5
"MGAT4A:TERF2IP",0.5
"MLH3:TERF2IP",-0.5
"MON2:TERF2IP",1
"MPHOSPH9:TERF2IP",0.5
"MRPL16:TERF2IP",-0.5
"MRPS17:TERF2IP",1
"MXI1:TERF2IP",0.5
"MYD88:TERF2IP",-1
"NACA:TERF2IP",0.5
"NDUFC2:TERF2IP",0.5
"NDUFS5:TERF2IP",0.5
"NISCH:TERF2IP",0.5
"NKTR:TERF2IP",0.5
"NPEPPS:TERF2IP",0.5
"NPTX2:TERF2IP",-0.5
"NSFL1C:TERF2IP",-0.5
"NUTF2:TERF2IP",0.5
"ORAI2:TERF2IP",0.5
"OTUB1:TERF2IP",1
"PABPC1:TERF2IP",0.5
"PCDH9:TERF2IP",-1
"PDCL3:TERF2IP",0.5
"PFDN1:TERF2IP",-0.5
"PFDN5:TERF2IP",0.5
"PI4KA:TERF2IP",0.5
"PIAS3:TERF2IP",0.5
"PITPNB:TERF2IP",-0.5
"PLEKHB1:TERF2IP",0.5
"PLOD2:TERF2IP",-0.5
"POGZ:TERF2IP",1
"POLR2M:TERF2IP",1
"PPFIA1:TERF2IP",-0.5
"PPP1R7:TERF2IP",1
"PPP2CA:TERF2IP",0.5
"PPP2CB:TERF2IP",1
"PRKD1:TERF2IP",-1
"PRPF3:TERF2IP",-0.5
"PSAP:TERF2IP",0.5
"PSMD4:TERF2IP",1
"PSMD6:TERF2IP",1
"PTPN13:TERF2IP",0.5
"RAB40B:TERF2IP",0.5
"RAP1GDS1:TERF2IP",0.5
"RBM15:TERF2IP",1
"RNF130:TERF2IP",0.5
"RNF7:TERF2IP",0.5
"ROBO1:TERF2IP",0.5
"RPL12:TERF2IP",1
"RPL15:TERF2IP",1
"RPL35A:TERF2IP",0.5
"RPL36AL:TERF2IP",0.5
"RPL37:TERF2IP",0.5
"RPLP2:TERF2IP",1
"RPSA:TERF2IP",0.5
"RSAD1:TERF2IP",-1
"RUVBL2:TERF2IP",1
"SCN1B:TERF2IP",-0.5
"SEPT11:TERF2IP",0.5
"SERBP1:TERF2IP",0.5
"SERF2:TERF2IP",0.5
"SF3A1:TERF2IP",0.5
"SF3B1:TERF2IP",-0.5
"SKIV2L2:TERF2IP",0.5
"SLC2A1:TERF2IP",-0.5
"SNAPC5:TERF2IP",1
"SNRPF:TERF2IP",0.5
"SON:TERF2IP",1
"SPARC:TERF2IP",-0.5
"SRP19:TERF2IP",1
"SRSF11:TERF2IP",0.5
"SSBP3:TERF2IP",-1
"STAT3:TERF2IP",1
"STMN1:TERF2IP",-0.5
"SUN1:TERF2IP",1
"SYT11:TERF2IP",-0.5
"TAB2:TERF2IP",0.5
"TARDBP:TERF2IP",1
"TARS:TERF2IP",0.5
"TBCB:TERF2IP",0.5
"TCF4:TERF2IP",-0.5
"ACTN1:TM4SF1",-0.5
"ADGRF5:TM4SF1",0.5
"AHCTF1:TM4SF1",-0.5
"ALDH3A2:TM4SF1",-0.5
"ALPK1:TM4SF1",-0.5
"ANKRD17:TM4SF1",1
"ANXA1:TM4SF1",0.5
"AP2S1:TM4SF1",0.5
"ARHGAP29:TM4SF1",0.5
"ARIH1:TM4SF1",0.5
"ATM:TM4SF1",1
"ATP2C1:TM4SF1",-1
"ATP5C1:TM4SF1",0.5
"ATP5E:TM4SF1",-0.5
"AURKAIP1:TM4SF1",-1
"BBIP1:TM4SF1",-1
"BGN:TM4SF1",0.5
"BPTF:TM4SF1",0.5
"BTN3A3:TM4SF1",1
"C14orf1:TM4SF1",-1
"C1orf61:TM4SF1",0.5
"C6orf106:TM4SF1",1
"CCDC53:TM4SF1",-1
"CCDC93:TM4SF1",-0.5
"CCT3:TM4SF1",-1
"CDC16:TM4SF1",-1
"CDH11:TM4SF1",0.5
"CELF1:TM4SF1",-0.5
"CEP170B:TM4SF1",-1
"CIAPIN1:TM4SF1",-0.5
"CLCN5:TM4SF1",0.5
"CLNS1A:TM4SF1",-0.5
"COA3:TM4SF1",-0.5
"COL4A1:TM4SF1",1
"COPG1:TM4SF1",1
"CREB3L2:TM4SF1",0.5
"CREG1:TM4SF1",-1
"CSRP1:TM4SF1",-0.5
"CST3:TM4SF1",1
"CTDSP2:TM4SF1",0.5
"CTNNB1:TM4SF1",-0.5
"CXorf40B:TM4SF1",-0.5
"CYP1B1:TM4SF1",1
"DCN:TM4SF1",0.5
"DDX5:TM4SF1",-0.5
"DLST:TM4SF1",-0.5
"DMD:TM4SF1",0.5
"DST:TM4SF1",-0.5
"EIF2S2:TM4SF1",-0.5
"ERGIC2:TM4SF1",-1
"ERH:TM4SF1",0.5
"FAM120A:TM4SF1",0.5
"FAM129A:TM4SF1",-0.5
"FAM168B:TM4SF1",0.5
"FBN1:TM4SF1",0.5
"FBXW7:TM4SF1",0.5
"GBAS:TM4SF1",0.5
"GLTSCR2:TM4SF1",-0.5
"GULP1:TM4SF1",-0.5
"HBB:TM4SF1",-0.5
"HCFC2:TM4SF1",-1
"HMOX2:TM4SF1",-0.5
"HNRNPH3:TM4SF1",-1
"HNRNPUL1:TM4SF1",-0.5
"HSP90AB1:TM4SF1",-0.5
"ID2:TM4SF1",0.5
"IL1R1:TM4SF1",-0.5
"ITGA6:TM4SF1",-0.5
"JAG1:TM4SF1",1
"KAT7:TM4SF1",0.5
"KCTD12:TM4SF1",1
"KDM6A:TM4SF1",1
"KLC1:TM4SF1",-1
"KPNA6:TM4SF1",1
"LYRM1:TM4SF1",-0.5
"MAN2A1:TM4SF1",0.5
"MBNL2:TM4SF1",-1
"MCMBP:TM4SF1",-1
"MEST:TM4SF1",0.5
"MGAT4A:TM4SF1",-0.5
"MLH3:TM4SF1",0.5
"MON2:TM4SF1",-1
"MPHOSPH9:TM4SF1",-0.5
"MRPL16:TM4SF1",0.5
"MRPS17:TM4SF1",-1
"MXI1:TM4SF1",-0.5
"MYD88:TM4SF1",1
"NACA:TM4SF1",-0.5
"NDUFC2:TM4SF1",-0.5
"NDUFS5:TM4SF1",-0.5
"NISCH:TM4SF1",-0.5
"NKTR:TM4SF1",-0.5
"NPEPPS:TM4SF1",-0.5
"NPTX2:TM4SF1",0.5
"NSFL1C:TM4SF1",0.5
"NUTF2:TM4SF1",-0.5
"ORAI2:TM4SF1",-0.5
"OTUB1:TM4SF1",-1
"PABPC1:TM4SF1",-0.5
"PCDH9:TM4SF1",1
"PDCL3:TM4SF1",-0.5
"PFDN1:TM4SF1",0.5
"PFDN5:TM4SF1",-0.5
"PI4KA:TM4SF1",-0.5
"PIAS3:TM4SF1",-0.5
"PITPNB:TM4SF1",0.5
"PLEKHB1:TM4SF1",-0.5
"PLOD2:TM4SF1",0.5
"POGZ:TM4SF1",-1
"POLR2M:TM4SF1",-1
"PPFIA1:TM4SF1",0.5
"PPP1R7:TM4SF1",-1
"PPP2CA:TM4SF1",-0.5
"PPP2CB:TM4SF1",-1
"PRKD1:TM4SF1",1
"PRPF3:TM4SF1",0.5
"PSAP:TM4SF1",-0.5
"PSMD4:TM4SF1",-1
"PSMD6:TM4SF1",-1
"PTPN13:TM4SF1",-0.5
"RAB40B:TM4SF1",-0.5
"RAP1GDS1:TM4SF1",-0.5
"RBM15:TM4SF1",-1
"RNF130:TM4SF1",-0.5
"RNF7:TM4SF1",-0.5
"ROBO1:TM4SF1",-0.5
"RPL12:TM4SF1",-1
"RPL15:TM4SF1",-1
"RPL35A:TM4SF1",-0.5
"RPL36AL:TM4SF1",-0.5
"RPL37:TM4SF1",-0.5
"RPLP2:TM4SF1",-1
"RPSA:TM4SF1",-0.5
"RSAD1:TM4SF1",1
"RUVBL2:TM4SF1",-1
"SCN1B:TM4SF1",0.5
"SEPT11:TM4SF1",-0.5
"SERBP1:TM4SF1",-0.5
"SERF2:TM4SF1",-0.5
"SF3A1:TM4SF1",-0.5
"SF3B1:TM4SF1",0.5
"SKIV2L2:TM4SF1",-0.5
"SLC2A1:TM4SF1",0.5
"SNAPC5:TM4SF1",-1
"SNRPF:TM4SF1",-0.5
"SON:TM4SF1",-1
"SPARC:TM4SF1",0.5
"SRP19:TM4SF1",-1
"SRSF11:TM4SF1",-0.5
"SSBP3:TM4SF1",1
"STAT3:TM4SF1",-1
"STMN1:TM4SF1",0.5
"SUN1:TM4SF1",-1
"SYT11:TM4SF1",0.5
"TAB2:TM4SF1",-0.5
"TARDBP:TM4SF1",-1
"TARS:TM4SF1",-0.5
"TBCB:TM4SF1",-0.5
"TCF4:TM4SF1",0.5
"TERF2IP:TM4SF1",-1
"ACTN1:TMEM260",-1
"ADGRF5:TMEM260",1
"AHCTF1:TMEM260",0.5
"ALDH3A2:TMEM260",0.5
"ALPK1:TMEM260",-1
"ANKRD17:TMEM260",0.5
"ANXA1:TMEM260",-0.5
"AP2S1:TMEM260",1
"ARHGAP29:TMEM260",1
"ARIH1:TMEM260",1
"ATM:TMEM260",0.5
"ATP2C1:TMEM260",-0.5
"ATP5C1:TMEM260",1
"ATP5E:TMEM260",0.5
"AURKAIP1:TMEM260",-0.5
"BBIP1:TMEM260",-0.5
"BGN:TMEM260",-0.5
"BPTF:TMEM260",1
"BTN3A3:TMEM260",0.5
"C14orf1:TMEM260",-0.5
"C1orf61:TMEM260",1
"C6orf106:TMEM260",0.5
"CCDC53:TMEM260",-0.5
"CCDC93:TMEM260",-1
"CCT3:TMEM260",-0.5
"CDC16:TMEM260",-0.5
"CDH11:TMEM260",-0.5
"CELF1:TMEM260",0.5
"CEP170B:TMEM260",-0.5
"CIAPIN1:TMEM260",0.5
"CLCN5:TMEM260",1
"CLNS1A:TMEM260",-1
"COA3:TMEM260",0.5
"COL4A1:TMEM260",0.5
"COPG1:TMEM260",0.5
"CREB3L2:TMEM260",-0.5
"CREG1:TMEM260",-0.5
"CSRP1:TMEM260",-1
"CST3:TMEM260",0.5
"CTDSP2:TMEM260",1
"CTNNB1:TMEM260",0.5
"CXorf40B:TMEM260",-1
"CYP1B1:TMEM260",0.5
"DCN:TMEM260",-0.5
"DDX5:TMEM260",-1
"DLST:TMEM260",0.5
"DMD:TMEM260",-0.5
"DST:TMEM260",-1
"EIF2S2:TMEM260",0.5
"ERGIC2:TMEM260",-0.5
"ERH:TMEM260",1
"FAM120A:TMEM260",-0.5
"FAM129A:TMEM260",-1
"FAM168B:TMEM260",-0.5
"FBN1:TMEM260",-0.5
"FBXW7:TMEM260",-0.5
"GBAS:TMEM260",1
"GLTSCR2:TMEM260",-1
"GULP1:TMEM260",-1
"HBB:TMEM260",0.5
"HCFC2:TMEM260",-0.5
"HMOX2:TMEM260",0.5
"HNRNPH3:TMEM260",-0.5
"HNRNPUL1:TMEM260",-1
"HSP90AB1:TMEM260",0.5
"ID2:TMEM260",-0.5
"IL1R1:TMEM260",-1
"ITGA6:TMEM260",0.5
"JAG1:TMEM260",0.5
"KAT7:TMEM260",-0.5
"KCTD12:TMEM260",0.5
"KDM6A:TMEM260",0.5
"KLC1:TMEM260",-0.5
"KPNA6:TMEM260",0.5
"LYRM1:TMEM260",0.5
"MAN2A1:TMEM260",1
"MBNL2:TMEM260",-0.5
"MCMBP:TMEM260",-0.5
"MEST:TMEM260",-0.5
"MGAT4A:TMEM260",-1
"MLH3:TMEM260",1
"MON2:TMEM260",-0.5
"MPHOSPH9:TMEM260",0.5
"MRPL16:TMEM260",1
"MRPS17:TMEM260",-0.5
"MXI1:TMEM260",0.5
"MYD88:TMEM260",0.5
"NACA:TMEM260",-1
"NDUFC2:TMEM260",0.5
"NDUFS5:TMEM260",0.5
"NISCH:TMEM260",-1
"NKTR:TMEM260",0.5
"NPEPPS:TMEM260",-1
"NPTX2:TMEM260",-0.5
"NSFL1C:TMEM260",-0.5
"NUTF2:TMEM260",0.5
"ORAI2:TMEM260",-1
"OTUB1:TMEM260",-0.5
"PABPC1:TMEM260",-1
"PCDH9:TMEM260",0.5
"PDCL3:TMEM260",-1
"PFDN1:TMEM260",1
"PFDN5:TMEM260",-1
"PI4KA:TMEM260",0.5
"PIAS3:TMEM260",-1
"PITPNB:TMEM260",-0.5
"PLEKHB1:TMEM260",0.5
"PLOD2:TMEM260",-0.5
"POGZ:TMEM260",-0.5
"POLR2M:TMEM260",-0.5
"PPFIA1:TMEM260",1
"PPP1R7:TMEM260",-0.5
"PPP2CA:TMEM260",0.5
"PPP2CB:TMEM260",-0.5
"PRKD1:TMEM260",0.5
"PRPF3:TMEM260",-0.5
"PSAP:TMEM260",0.5
"PSMD4:TMEM260",-0.5
"PSMD6:TMEM260",-0.5
"PTPN13:TMEM260",0.5
"RAB40B:TMEM260",0.5
"RAP1GDS1:TMEM260",-1
"RBM15:TMEM260",-0.5
"RNF130:TMEM260",0.5
"RNF7:TMEM260",0.5
"ROBO1:TMEM260",-1
"RPL12:TMEM260",-0.5
"RPL15:TMEM260",-0.5
"RPL35A:TMEM260",-1
"RPL36AL:TMEM260",-1
"RPL37:TMEM260",-1
"RPLP2:TMEM260",-0.5
"RPSA:TMEM260",-1
"RSAD1:TMEM260",0.5
"RUVBL2:TMEM260",-0.5
"SCN1B:TMEM260",1
"SEPT11:TMEM260",-1
"SERBP1:TMEM260",0.5
"SERF2:TMEM260",0.5
"SF3A1:TMEM260",-1
"SF3B1:TMEM260",1
"SKIV2L2:TMEM260",0.5
"SLC2A1:TMEM260",-0.5
"SNAPC5:TMEM260",-0.5
"SNRPF:TMEM260",0.5
"SON:TMEM260",-0.5
"SPARC:TMEM260",-0.5
"SRP19:TMEM260",-0.5
"SRSF11:TMEM260",-1
"SSBP3:TMEM260",0.5
"STAT3:TMEM260",-0.5
"STMN1:TMEM260",1
"SUN1:TMEM260",-0.5
"SYT11:TMEM260",1
"TAB2:TMEM260",0.5
"TARDBP:TMEM260",-0.5
"TARS:TMEM260",0.5
"TBCB:TMEM260",-1
"TCF4:TMEM260",-0.5
"TERF2IP:TMEM260",-0.5
"TM4SF1:TMEM260",0.5
"ACTN1:TMEM43",0.5
"ADGRF5:TMEM43",-0.5
"AHCTF1:TMEM43",-1
"ALDH3A2:TMEM43",-1
"ALPK1:TMEM43",0.5
"ANKRD17:TMEM43",0.5
"ANXA1:TMEM43",1
"AP2S1:TMEM43",-0.5
"ARHGAP29:TMEM43",-0.5
"ARIH1:TMEM43",-0.5
"ATM:TMEM43",0.5
"ATP2C1:TMEM43",-0.5
"ATP5C1:TMEM43",-0.5
"ATP5E:TMEM43",-1
"AURKAIP1:TMEM43",-0.5
"BBIP1:TMEM43",-0.5
"BGN:TMEM43",1
"BPTF:TMEM43",-0.5
"BTN3A3:TMEM43",0.5
"C14orf1:TMEM43",-0.5
"C1orf61:TMEM43",-0.5
"C6orf106:TMEM43",0.5
"CCDC53:TMEM43",-0.5
"CCDC93:TMEM43",0.5
"CCT3:TMEM43",-0.5
"CDC16:TMEM43",-0.5
"CDH11:TMEM43",1
"CELF1:TMEM43",-1
"CEP170B:TMEM43",-0.5
"CIAPIN1:TMEM43",-1
"CLCN5:TMEM43",-0.5
"CLNS1A:TMEM43",0.5
"COA3:TMEM43",-1
"COL4A1:TMEM43",0.5
"COPG1:TMEM43",0.5
"CREB3L2:TMEM43",1
"CREG1:TMEM43",-0.5
"CSRP1:TMEM43",0.5
"CST3:TMEM43",0.5
"CTDSP2:TMEM43",-0.5
"CTNNB1:TMEM43",-1
"CXorf40B:TMEM43",0.5
"CYP1B1:TMEM43",0.5
"DCN:TMEM43",1
"DDX5:TMEM43",0.5
"DLST:TMEM43",-1
"DMD:TMEM43",1
"DST:TMEM43",0.5
"EIF2S2:TMEM43",-1
"ERGIC2:TMEM43",-0.5
"ERH:TMEM43",-0.5
"FAM120A:TMEM43",1
"FAM129A:TMEM43",0.5
"FAM168B:TMEM43",1
"FBN1:TMEM43",1
"FBXW7:TMEM43",1
"GBAS:TMEM43",-0.5
"GLTSCR2:TMEM43",0.5
"GULP1:TMEM43",0.5
"HBB:TMEM43",-1
"HCFC2:TMEM43",-0.5
"HMOX2:TMEM43",-1
"HNRNPH3:TMEM43",-0.5
"HNRNPUL1:TMEM43",0.5
"HSP90AB1:TMEM43",-1
"ID2:TMEM43",1
"IL1R1:TMEM43",0.5
"ITGA6:TMEM43",-1
"JAG1:TMEM43",0.5
"KAT7:TMEM43",1
"KCTD12:TMEM43",0.5
"KDM6A:TMEM43",0.5
"KLC1:TMEM43",-0.5
"KPNA6:TMEM43",0.5
"LYRM1:TMEM43",-1
"MAN2A1:TMEM43",-0.5
"MBNL2:TMEM43",-0.5
"MCMBP:TMEM43",-0.5
"MEST:TMEM43",1
"MGAT4A:TMEM43",0.5
"MLH3:TMEM43",-0.5
"MON2:TMEM43",-0.5
"MPHOSPH9:TMEM43",-1
"MRPL16:TMEM43",-0.5
"MRPS17:TMEM43",-0.5
"MXI1:TMEM43",-1
"MYD88:TMEM43",0.5
"NACA:TMEM43",0.5
"NDUFC2:TMEM43",-1
"NDUFS5:TMEM43",-1
"NISCH:TMEM43",0.5
"NKTR:TMEM43",-1
"NPEPPS:TMEM43",0.5
"NPTX2:TMEM43",1
"NSFL1C:TMEM43",1
"NUTF2:TMEM43",-1
"ORAI2:TMEM43",0.5
"OTUB1:TMEM43",-0.5
"PABPC1:TMEM43",0.5
"PCDH9:TMEM43",0.5
"PDCL3:TMEM43",0.5
"PFDN1:TMEM43",-0.5
"PFDN5:TMEM43",0.5
"PI4KA:TMEM43",-1
"PIAS3:TMEM43",0.5
"PITPNB:TMEM43",1
"PLEKHB1:TMEM43",-1
"PLOD2:TMEM43",1
"POGZ:TMEM43",-0.5
"POLR2M:TMEM43",-0.5
"PPFIA1:TMEM43",-0.5
"PPP1R7:TMEM43",-0.5
"PPP2CA:TMEM43",-1
"PPP2CB:TMEM43",-0.5
"PRKD1:TMEM43",0.5
"PRPF3:TMEM43",1
"PSAP:TMEM43",-1
"PSMD4:TMEM43",-0.5
"PSMD6:TMEM43",-0.5
"PTPN13:TMEM43",-1
"RAB40B:TMEM43",-1
"RAP1GDS1:TMEM43",0.5
"RBM15:TMEM43",-0.5
"RNF130:TMEM43",-1
"RNF7:TMEM43",-1
"ROBO1:TMEM43",0.5
"RPL12:TMEM43",-0.5
"RPL15:TMEM43",-0.5
"RPL35A:TMEM43",0.5
"RPL36AL:TMEM43",0.5
"RPL37:TMEM43",0.5
"RPLP2:TMEM43",-0.5
"RPSA:TMEM43",0.5
"RSAD1:TMEM43",0.5
"RUVBL2:TMEM43",-0.5
"SCN1B:TMEM43",-0.5
"SEPT11:TMEM43",0.5
"SERBP1:TMEM43",-1
"SERF2:TMEM43",-1
"SF3A1:TMEM43",0.5
"SF3B1:TMEM43",-0.5
"SKIV2L2:TMEM43",-1
"SLC2A1:TMEM43",1
"SNAPC5:TMEM43",-0.5
"SNRPF:TMEM43",-1
"SON:TMEM43",-0.5
"SPARC:TMEM43",1
"SRP19:TMEM43",-0.5
"SRSF11:TMEM43",0.5
"SSBP3:TMEM43",0.5
"STAT3:TMEM43",-0.5
"STMN1:TMEM43",-0.5
"SUN1:TMEM43",-0.5
"SYT11:TMEM43",-0.5
"TAB2:TMEM43",-1
"TARDBP:TMEM43",-0.5
"TARS:TMEM43",-1
"TBCB:TMEM43",0.5
"TCF4:TMEM43",1
"TERF2IP:TMEM43",-0.5
"TM4SF1:TMEM43",0.5
"TMEM260:TMEM43",-0.5
"ACTN1:TMX1",-0.5
"ADGRF5:TMX1",0.5
"AHCTF1:TMX1",1
"ALDH3A2:TMX1",1
"ALPK1:TMX1",-0.5
"ANKRD17:TMX1",-0.5
"ANXA1:TMX1",-1
"AP2S1:TMX1",0.5
"ARHGAP29:TMX1",0.5
"ARIH1:TMX1",0.5
"ATM:TMX1",-0.5
"ATP2C1:TMX1",0.5
"ATP5C1:TMX1",0.5
"ATP5E:TMX1",1
"AURKAIP1:TMX1",0.5
"BBIP1:TMX1",0.5
"BGN:TMX1",-1
"BPTF:TMX1",0.5
"BTN3A3:TMX1",-0.5
"C14orf1:TMX1",0.5
"C1orf61:TMX1",0.5
"C6orf106:TMX1",-0.5
"CCDC53:TMX1",0.5
"CCDC93:TMX1",-0.5
"CCT3:TMX1",0.5
"CDC16:TMX1",0.5
"CDH11:TMX1",-1
"CELF1:TMX1",1
"CEP170B:TMX1",0.5
"CIAPIN1:TMX1",1
"CLCN5:TMX1",0.5
"CLNS1A:TMX1",-0.5
"COA3:TMX1",1
"COL4A1:TMX1",-0.5
"COPG1:TMX1",-0.5
"CREB3L2:TMX1",-1
"CREG1:TMX1",0.5
"CSRP1:TMX1",-0.5
"CST3:TMX1",-0.5
"CTDSP2:TMX1",0.5
"CTNNB1:TMX1",1
"CXorf40B:TMX1",-0.5
"CYP1B1:TMX1",-0.5
"DCN:TMX1",-1
"DDX5:TMX1",-0.5
"DLST:TMX1",1
"DMD:TMX1",-1
"DST:TMX1",-0.5
"EIF2S2:TMX1",1
"ERGIC2:TMX1",0.5
"ERH:TMX1",0.5
"FAM120A:TMX1",-1
"FAM129A:TMX1",-0.5
"FAM168B:TMX1",-1
"FBN1:TMX1",-1
"FBXW7:TMX1",-1
"GBAS:TMX1",0.5
"GLTSCR2:TMX1",-0.5
"GULP1:TMX1",-0.5
"HBB:TMX1",1
"HCFC2:TMX1",0.5
"HMOX2:TMX1",1
"HNRNPH3:TMX1",0.5
"HNRNPUL1:TMX1",-0.5
"HSP90AB1:TMX1",1
"ID2:TMX1",-1
"IL1R1:TMX1",-0.5
"ITGA6:TMX1",1
"JAG1:TMX1",-0.5
"KAT7:TMX1",-1
"KCTD12:TMX1",-0.5
"KDM6A:TMX1",-0.5
"KLC1:TMX1",0.5
"KPNA6:TMX1",-0.5
"LYRM1:TMX1",1
"MAN2A1:TMX1",0.5
"MBNL2:TMX1",0.5
"MCMBP:TMX1",0.5
"MEST:TMX1",-1
"MGAT4A:TMX1",-0.5
"MLH3:TMX1",0.5
"MON2:TMX1",0.5
"MPHOSPH9:TMX1",1
"MRPL16:TMX1",0.5
"MRPS17:TMX1",0.5
"MXI1:TMX1",1
"MYD88:TMX1",-0.5
"NACA:TMX1",-0.5
"NDUFC2:TMX1",1
"NDUFS5:TMX1",1
"NISCH:TMX1",-0.5
"NKTR:TMX1",1
"NPEPPS:TMX1",-0.5
"NPTX2:TMX1",-1
"NSFL1C:TMX1",-1
"NUTF2:TMX1",1
"ORAI2:TMX1",-0.5
"OTUB1:TMX1",0.5
"PABPC1:TMX1",-0.5
"PCDH9:TMX1",-0.5
"PDCL3:TMX1",-0.5
"PFDN1:TMX1",0.5
"PFDN5:TMX1",-0.5
"PI4KA:TMX1",1
"PIAS3:TMX1",-0.5
"PITPNB:TMX1",-1
"PLEKHB1:TMX1",1
"PLOD2:TMX1",-1
"POGZ:TMX1",0.5
"POLR2M:TMX1",0.5
"PPFIA1:TMX1",0.5
"PPP1R7:TMX1",0.5
"PPP2CA:TMX1",1
"PPP2CB:TMX1",0.5
"PRKD1:TMX1",-0.5
"PRPF3:TMX1",-1
"PSAP:TMX1",1
"PSMD4:TMX1",0.5
"PSMD6:TMX1",0.5
"PTPN13:TMX1",1
"RAB40B:TMX1",1
"RAP1GDS1:TMX1",-0.5
"RBM15:TMX1",0.5
"RNF130:TMX1",1
"RNF7:TMX1",1
"ROBO1:TMX1",-0.5
"RPL12:TMX1",0.5
"RPL15:TMX1",0.5
"RPL35A:TMX1",-0.5
"RPL36AL:TMX1",-0.5
"RPL37:TMX1",-0.5
"RPLP2:TMX1",0.5
"RPSA:TMX1",-0.5
"RSAD1:TMX1",-0.5
"RUVBL2:TMX1",0.5
"SCN1B:TMX1",0.5
"SEPT11:TMX1",-0.5
"SERBP1:TMX1",1
"SERF2:TMX1",1
"SF3A1:TMX1",-0.5
"SF3B1:TMX1",0.5
"SKIV2L2:TMX1",1
"SLC2A1:TMX1",-1
"SNAPC5:TMX1",0.5
"SNRPF:TMX1",1
"SON:TMX1",0.5
"SPARC:TMX1",-1
"SRP19:TMX1",0.5
"SRSF11:TMX1",-0.5
"SSBP3:TMX1",-0.5
"STAT3:TMX1",0.5
"STMN1:TMX1",0.5
"SUN1:TMX1",0.5
"SYT11:TMX1",0.5
"TAB2:TMX1",1
"TARDBP:TMX1",0.5
"TARS:TMX1",1
"TBCB:TMX1",-0.5
"TCF4:TMX1",-1
"TERF2IP:TMX1",0.5
"TM4SF1:TMX1",-0.5
"TMEM260:TMX1",0.5
"TMEM43:TMX1",-1
"ACTN1:TSPAN7",-0.5
"ADGRF5:TSPAN7",0.5
"AHCTF1:TSPAN7",1
"ALDH3A2:TSPAN7",1
"ALPK1:TSPAN7",-0.5
"ANKRD17:TSPAN7",-0.5
"ANXA1:TSPAN7",-1
"AP2S1:TSPAN7",0.5
"ARHGAP29:TSPAN7",0.5
"ARIH1:TSPAN7",0.5
"ATM:TSPAN7",-0.5
"ATP2C1:TSPAN7",0.5
"ATP5C1:TSPAN7",0.5
"ATP5E:TSPAN7",1
"AURKAIP1:TSPAN7",0.5
"BBIP1:TSPAN7",0.5
"BGN:TSPAN7",-1
"BPTF:TSPAN7",0.5
"BTN3A3:TSPAN7",-0.5
"C14orf1:TSPAN7",0.5
"C1orf61:TSPAN7",0.5
