GSM1676853	GSM1676854	GSM1676855	GSM1676856	GSM1676857	GSM1676858	GSM1676859	GSM1676860	GSM1676861	GSM1676862	GSM1676863
100129112	1.727149703	2.857359556	1.301889728	2.439153292	2.558473411	2.884992564	1.321611415	2.397489479	3.148660474	4.03384318	2.276462535
100129128	1.016610529	-1.651101219	-1.063654891	-0.982608681	-1.535907197	-1.718084722	-2.196790691	-3.881311993	-2.750743626	-1.163895042	-1.409579287
100129129	2.561594068	4.116810877	4.307241383	3.989391242	3.341165484	2.570425477	2.736918484	4.675626526	1.188482161	1.053793412	2.305621354
100129175	1.095673112	1.121330889	1.54924027	1.166390051	-0.076880451	-1.773223245	1.042624651	0.244350974	-1.771892589	0.093645107	1.961690576
100129195	-1.793192009	0.06317528	-0.168253074	0.773557329	-0.086529278	0.706493964	1.279753206	2.978408986	-0.691697943	-1.454051021	-0.423979978
100129196	-1.515261804	-0.571127784	-1.472262706	-1.143278116	-1.61803288	-1.515396897	-1.302135731	-0.73045513	1.454436602	-0.105313351	-1.092684474
100129198	0.521505975	-0.117249544	0.559369984	1.152667217	0.033590779	-1.640709051	0.80338036	-0.6124654	-2.859171455	-1.513865773	-2.382958686
100129239 /// 100133053	0.474518772	0.376525539	0.24353327	0.687713163	1.528141359	0.038603845	-1.631834668	0.783629299	0.408302434	1.456717279	0.392653267
100129250	0.398370967	-1.357340111	-0.103094585	-0.555577315	-0.887734343	-1.242475677	-0.441704874	0.211186075	0.995689292	-0.949029735	-0.454976587
100129271	-1.695291708	0.375871899	1.381097181	-2.157465502	0.605747506	1.190671777	-0.245759153	0.809187244	-0.029685898	1.290673294	1.362115815
100129361	0.000399096	-1.943613447	-1.538346679	-0.086785785	-3.094919372	-1.138505904	-4.043688442	-2.596425996	-0.352923695	-1.143823376	0.391867048
100129380	1.059450627	-1.375863872	0.223251063	0.132741098	-1.822995697	1.133321326	-0.646272105	1.786555609	1.596406213	1.917075007	0.469098789
100129387	0.198595868	-0.290607344	-2.667953355	-2.320354194	-2.440398857	-1.71234015	-1.872766094	-1.445829301	-2.125301399	-1.03303223	0.137085666
100129406	0.333587285	-0.708631504	-0.368273757	-1.049585517	-0.242612829	-2.77565434	-1.413508234	-2.74686345	-1.874231016	-1.748145862	-2.105880282
100129407 /// 100132304	-2.164748597	-3.619432657	-0.678624972	-0.775652834	-2.766910306	-2.253540876	-0.464922661	-2.693958516	-1.937510152	0.750082583	-3.256214209
100129427	-1.458439217	0.32108126	0.274500756	-2.240826539	-1.337166468	-1.090447959	0.904839569	1.179817309	0.930501987	-0.350619384	-2.168111215
100129447	2.198803466	2.578285242	2.678880758	2.490323086	2.675177767	1.608290328	2.434205151	1.212565056	1.664038593	2.645491177	1.841799498
100129449	-1.818030847	-1.880177394	-0.268877415	-2.930500728	0.561907645	-1.658751632	-2.16027103	-0.868355247	-1.5836887	-1.696557739	-1.648439018
100129455	1.202855256	-0.033529094	0.256265339	1.146754629	-0.559659211	1.829762805	-1.550975635	0.2203303	0.14123184	0.088493576	0.870579427
100129460	-1.632806229	-2.100579141	-3.068486993	-2.510258249	-2.789306647	-2.638903358	-2.042607452	-2.21043233	-2.001088494	-0.758397583	0.912244559
100129461	0.514333731	-2.437378165	-2.189696315	-0.393505083	0.681662427	0.78878423	0.654552291	-0.11786905	-1.620185452	1.665082094	-0.822074138
100129476	-0.12681311	-0.392225524	-0.750214337	-0.084851256	-0.112719073	1.230876578	-0.88583935	-0.884588986	1.427068248	-0.008536769	0.854395035
100129482	0.659466043	0.226991595	1.32606283	-1.302038454	-0.55929124	-0.470365008	1.03063422	0.847741196	0.981913111	-0.426004282	-1.291449044
100129503	0.687201914	-2.141959057	-2.118719286	-3.353297776	-3.230195099	-1.26740952	-2.852018103	-1.546834612	-1.462516683	-1.275199281	-2.332554749
100129516	-1.253960677	-0.094158638	0.776078483	0.718619533	0.219789867	0.291830252	-0.092842962	0.616334831	0.436895137	0.61203545	1.161463953
100129528	1.240969612	-1.765887409	0.107592085	-1.850601957	-0.732200934	0.247646086	0.116429868	0.917115632	1.113483925	-0.300793735	-0.021391751
100129550	3.147776839	2.648958501	3.40382062	2.638042773	1.46857315	1.918162881	2.836411886	3.152365562	3.192477286	2.768224518	2.350450786
100129583	0.042885382	-2.669136554	0.839111225	-0.625500733	1.231186973	0.272355348	-2.922036191	-0.99642339	-2.298509288	0.401221265	0.21551099
100129597	-1.520467956	0.00371564	-2.13647795	-0.547034	-0.601750453	-1.703469309	0.60806054	-1.907656461	-0.065904221	-1.300989995	-1.782293779
100129603	-1.400462428	-2.598924327	-1.873091238	-2.56095669	-4.221001197	-1.050001103	-1.792649858	-2.291464689	-2.586448086	-1.694943947	-3.196744235
100129620	-1.943615938	-1.207130064	-0.578429755	-0.752412535	0.000781003	0.845857536	-1.115166509	-1.665209444	-2.087947697	-0.412128513	-1.542090723
100129654	-2.006562256	-3.422244617	-1.753792835	-2.644696589	-2.763829785	-1.250140454	-3.243288851	-3.535208389	-1.945681283	-1.648666209	-2.154334137
100129662	-2.932280149	-1.491996778	-1.478882245	-2.126587191	-3.445572525	-2.152013247	-1.815604765	-2.739924481	-1.732693671	-1.202737538	-2.004411384
100129716	0.475939433	0.35803754	-1.144784195	0.652693138	1.906909159	0.331397264	-1.609288941	0.926214502	0.505679231	-1.295585237	0.788051999
100129722	0.307548649	-0.61870575	0.734726702	-1.20977649	-1.232141641	0.177832723	1.44316005	-0.809102706	-0.015014456	-1.405336764	2.164808432
100129726	0.759973603	0.203109264	0.472910285	1.656128057	2.249394703	1.066156432	0.533539548	1.582547953	0.230042337	2.087951792	0.835691007
100129792	-1.195784127	2.611616326	1.959371459	2.031286402	1.864481596	1.344145869	2.001246077	2.334164609	3.288036016	1.364165497	2.784501717
100129794	0.385043358	-1.89549395	-1.568703961	-1.189080771	-1.85658431	-0.512221125	-2.484086796	0.693592613	-3.934552325	-0.503205105	0.286848572
100129827	0.190850771	-1.435558945	2.113497994	1.670993499	0.955152146	2.639573458	-0.049926409	-0.341406754	2.342500103	1.912494332	-0.211866286
100129845	-0.400389824	0.592698877	0.896630083	1.702861119	1.62419081	1.989873156	-0.59285926	1.971880774	1.428232954	2.919512357	2.455491561
100129858	-0.77348392	-1.289359075	1.509201747	-1.08308708	-1.645666482	0.188992883	-2.003401052	1.514570767	-0.982940931	0.356830687	0.9480597
100129884	1.043616302	1.674843959	2.259952095	0.996250784	0.242900436	1.059723718	1.060862017	1.71944893	1.564420582	2.152343564	0.220253299
100129917	0.579865971	-1.794765207	-3.334380311	-2.999519302	-2.440300609	-1.820678067	-0.495358965	0.044353361	-2.701780013	-2.330409457	-2.084425099
100129935	0.001297521	-1.618475366	-2.841668075	-3.840955393	-0.179285286	-0.988581314	-0.891082121	-0.962085137	-1.369877585	-1.558164115	-0.849096915
100129961	1.788438161	-0.124006014	0.103828737	-2.153346337	0.959374839	2.225539278	1.257120573	0.171448344	0.838241325	2.599832138	0.390267036
100129973	1.389774861	2.104548309	1.521087566	1.591937432	-0.401225141	0.05262937	1.843345071	2.394428317	1.130090441	1.339789961	1.539852854
10013	-2.044178317	-3.235389251	-1.790738106	-1.93330338	-1.336682497	2.21203108	1.891278938	1.577092221	-0.774650184	-1.333549387	-0.124604626
100130078	-2.030802644	-2.729342458	-1.613626808	-2.303580514	-1.340665623	-2.292514505	-3.461990404	-3.707948666	-2.48333385	-1.032491347	-3.456723554
100130086 /// 100506164	-1.03450787	0.318312591	1.885026608	0.367721602	-0.663601632	-1.969601629	0.9218858	1.333978269	1.370343278	0.271669731	1.089349354
100130111	-0.815917624	-0.039929389	-2.193818595	-2.097499809	-2.53333035	-1.801525829	-1.940093541	-0.204872482	-2.102616731	-3.163015284	-1.930700426
100130155	-1.513835179	-0.008442716	-1.468426659	0.923144135	-0.934417391	0.654198532	0.324115995	-0.241950695	1.780572303	0.125254931	0.424986898
100130219	0.727835224	-2.998455275	-0.529667677	0.574693206	-0.199336987	-1.171300021	0.592615598	-2.808364278	0.805831513	-0.526891266	0.684343663
100130232	-0.16956854	-2.22894278	0.605315573	0.800260177	-0.318706719	1.231790168	0.968283532	-0.103029477	0.1753826	-0.744135539	-1.715155702
100130249	-0.980846734	-2.586924948	-2.341533715	0.52055752	-1.027642506	0.452055827	-1.282185295	-4.128724181	-3.086790304	-1.641229232	-1.570977105
100130264	1.234637547	1.465653233	1.020257097	1.134595178	0.855033756	-0.405679283	1.579363067	-0.456230208	2.268191164	1.636094638	1.194070936
100130275	-2.572632723	-1.760095223	-2.377080652	-1.296575073	-3.097870717	-1.230036702	-2.752362445	-1.918043465	-2.991450385	-1.50562354	-2.998941652
100130278	-0.733650711	-1.805294777	-1.018565575	-2.607952679	-1.203195268	-1.619577823	-0.258062449	0.700014582	-1.069106873	-0.35892369	1.965281263
100130285	0.146398267	-0.912978958	-1.292354365	-2.343527701	-1.193678393	-1.535304044	0.223284579	1.112655911	-1.227125187	-1.247466359	0.150067575
100130322	-0.679404125	-1.996303747	-1.158613417	-1.866247368	-1.266600929	-1.906289338	-1.996923817	-2.561191467	-2.118243418	-1.359809234	-1.307083419
100130331	-0.03726677	0.313847666	-2.552000492	-2.635340524	-1.816446307	-0.873079666	-0.635622413	-0.316327769	-0.869860502	-1.819205254	-2.093911113
100130348	-2.559505194	-2.01640382	-0.843608416	-2.551730238	1.424656229	-4.009757224	0.326259435	-2.395685496	-1.384239992	-1.808194368	-1.614989599
100130357	-1.241849852	-1.061713793	-2.106729845	-0.764978965	0.134055977	-0.667673138	-2.402013281	-2.801564289	-0.685837629	0.662328063	-0.3797751
100130370	-0.38048164	-4.43018187	-1.654243703	-1.166107513	-0.374696365	-1.086924847	-2.112858649	-0.670568006	0.194729738	-1.112477844	-1.608935013
100130417	-3.48430199	-2.396920783	-2.654453481	-4.281186971	-3.238633176	-2.617137193	-1.936863625	-2.313758047	-1.879341034	-3.238964319	-1.489493992
100130418	-2.711260678	-2.430914571	-1.992370081	-4.441928896	-1.32137982	-2.093610017	-3.177677388	-4.089327645	-2.255623252	-2.19987985	-2.052611813
100130428	-0.253476455	0.740240718	-0.622163795	0.025223143	-3.18596158	0.195573896	-0.057819094	-3.118369609	0.173284846	0.655011744	-1.359605686
100130429	2.794165696	2.672926874	3.220605943	2.733975798	3.255374278	3.446459814	2.261604468	2.877883376	2.695088822	3.170083742	3.208060743
100130449	0.931907936	-0.193737613	0.247232947	1.01369707	1.594006292	1.066554388	0.353321832	1.482391974	0.344544289	0.848790884	-1.51182623
100130452	-1.156913137	-2.197538182	-0.092384545	-1.256956045	-1.411642741	-3.25263918	-1.583591208	-2.119927439	0.042651798	0.171336646	-0.610117267
100130456	1.739283046	2.335639876	-0.093742267	0.752407289	0.276449626	0.259566669	2.481038156	0.668230167	1.992737164	1.20132301	1.362102725
100130458	-1.876514831	-2.607568426	-2.975693409	-1.660485638	-2.205033965	-2.570747932	-1.823429036	-2.378945584	-3.357738913	-1.19878392	-0.625006896
100130460	0.015819242	-3.01513747	-1.752727541	-2.210239978	-0.871953648	-1.594684058	-1.858055971	-1.852690304	-0.211579899	1.476259446	0.098987483
100130476	-1.904572515	-2.440336734	-1.522393967	-1.825384248	-2.243130803	-1.48668093	-0.894159325	-1.039544508	-2.349868098	-1.65547502	-1.134723618
100130502	1.266367495	0.691195653	1.472009817	-0.825586851	0.101391064	-0.328289253	0.015749961	0.499127065	-0.813902543	-1.452542143	-1.425765631
100130519	-2.146296382	0.56079388	-1.306225611	0.891821727	-0.22754289	0.342301599	1.641324967	2.265557841	1.123052216	1.641379849	0.454386805
100130522	1.094749127	1.821446239	1.727540163	0.936650599	-0.204684709	1.35620917	-0.176613202	0.208487804	1.431092049	-0.431769089	-1.700309678
100130548	0.975448019	0.504435047	0.156191844	0.841841205	0.003579519	1.092607636	0.990526971	1.578969395	1.665907274	1.345723489	2.264025779
100130557	-2.126751646	-0.785324433	-1.722937364	-2.048843216	-3.155430529	0.163859525	0.117360501	-1.153119228	-0.412744932	-1.907662925	-1.52329147
100130581	0.616798247	-1.374154451	-0.156905427	0.098911087	1.065526191	-1.336882131	-0.402835072	1.19931666	-1.407016472	1.099820845	-1.436995167
100130609	-1.187777756	-2.978274261	-2.136802747	-2.722948611	-1.006768517	-1.682781433	-3.206064411	-2.10715289	-2.136335516	-2.136146718	-2.693261217
100130613	-0.513884836	-0.26265469	0.426430329	-0.61094517	1.811764398	0.36088347	-1.401342529	-2.175115101	1.313612973	0.436208448	0.150924287
100130642	1.209962493	-2.305194638	-0.536702192	-3.401338071	-0.673097836	-2.600037133	-1.992489409	-1.43771727	-2.515162558	-1.688619414	-1.593223451
100130654	0.019670169	-2.668626985	0.013541091	-0.458763588	-1.636596258	-1.594808431	-1.133818173	-1.107755741	0.111601996	-1.948595245	-1.110050101
100130691	1.768021439	1.727020004	-0.476668646	1.047601137	1.654602228	0.711533013	0.875534091	1.825098754	1.565443989	-0.981086728	0.382229642
100130700	-0.036938503	0.300546749	0.396124593	1.074294473	-1.981248235	0.030824776	-1.120029578	0.706610824	-0.608652194	0.851929674	0.503930939
100130705	-0.031843019	1.013118582	-3.052801487	1.203359173	0.880975851	-2.112509499	-1.956970574	1.272470886	-0.236794146	0.165436634	0.013354929
100130717	-5.699228791	-5.437268828	-7.10396472	-6.520354309	-4.073801294	-5.599985695	-5.148051179	-5.455133507	-5.421148898	-6.195176017	-5.333135403
100130741	-1.88043238	-1.664981826	-2.023442259	-3.137011963	-0.628812774	0.708218981	0.123784608	0.789344896	1.726767683	-1.346880535	0.366950297
100130742	-1.023744955	-1.920849226	0.95568008	-2.554263477	-1.244773422	-2.130803329	-2.07393951	-1.370942116	-1.602249121	-2.317524522	-1.525698673
100130744	-1.050180464	-1.505273263	-1.250407769	-0.729965518	-1.049242438	0.55767456	-2.154500706	-3.043027628	-0.566283017	0.242272704	-1.892969508
100130776	-2.435762191	-4.373535007	-3.927853335	-3.321132879	-2.22594458	-2.63210796	-2.838903517	-4.776618726	-2.231228043	-2.98770334	-2.797507389
100130815	-0.62828628	-3.108858335	-1.049118533	-3.912629661	-2.099488841	-1.17416187	-1.614134681	-1.678696807	-2.067769132	-2.044203663	-0.423522306
100130855	0.927623282	-3.025630624	-0.205156305	-1.494248541	1.277482912	1.875651625	-0.760894603	-1.542432822	-1.876868152	-0.389039876	-0.006492531
100130872	-1.047399013	0.722358804	1.52337843	2.129632393	2.50658874	1.639589803	1.714719089	1.981859899	1.839047572	-0.86686969	1.570382228
100130889	-1.573418742	-1.916560946	-1.817660209	-4.336784283	-2.754898136	-1.67882989	-3.59998263	-3.134788735	-1.879901911	-1.37742954	-2.855949676
100130894	1.113835748	-1.114790857	-2.580629782	1.421516099	-2.071034454	0.042481902	0.440433058	-1.633457109	-2.199548695	0.304592373	1.050278117
100130933	-0.107558885	-2.147822326	-2.776545659	0.382729961	-1.509411645	-2.576422961	-3.090785497	0.491882608	-1.791440418	-1.579181849	-1.874472934
100130934	0.091639184	-0.971612995	-0.507287166	-2.637932759	-2.249499172	-2.090850866	-1.763606305	-2.492766887	0.014841484	-0.364997196	-1.975037292
100130938	-2.611357572	-4.344609909	-3.465951637	-4.0855028	-1.983353026	-1.376378608	-3.576009869	-2.616205531	-4.527149533	-3.017765494	-3.713011962
100130950	0.615869747	1.54173262	0.186130165	-0.2317309	0.376732058	1.092808647	0.873549475	-0.546240991	-0.692587751	-0.91815959	-1.097349599
100130958	-2.440642285	-0.60870639	-0.318005139	0.017199018	-0.667855539	0.242125452	-1.890736835	-1.60448821	-1.143505255	-1.649716195	-0.499931902
100130964	-1.843369939	-1.445929767	-0.037654449	-0.878766313	-0.795888747	0.540399902	-0.802367401	-0.533849655	-0.560693863	-1.936697893	-0.514191394
100130967	-2.109196445	-3.135448057	-3.390810511	-5.069260094	-2.926915274	-3.062594171	-1.976060526	-0.605124124	-3.29278214	-3.132060953	-2.250573167
100130987	1.255875721	1.189616807	-1.921721881	-0.677261051	-0.150345608	0.346915146	-2.147726256	-1.176260715	-0.815436142	-1.786815693	-2.538778939
100130992	-0.45838341	0.335269066	-1.639569428	-0.332554726	-1.974735803	-1.019329685	-0.108871639	-1.007886134	-0.4004971	-0.245000738	-0.261898384
100131017	-1.650901131	-2.734812679	0.182180844	-2.095570708	-0.245063502	-1.708892475	-2.679386301	-2.362258309	-3.149791908	-2.072332443	-0.979074292
100131043	-1.980309075	-1.988256687	-4.162758612	-3.874810738	-1.455846538	-2.522571501	-2.872857874	-2.460353643	-1.634103272	-0.483103154	-2.533165067
100131053	1.969091775	-0.586383771	-2.029178376	0.041403838	-2.620834384	0.957307978	0.630589121	0.784307875	1.519723311	-0.380798992	0.05347511
100131067	-1.174130979	1.298868238	0.130148192	0.624432952	0.117597312	-0.224601151	0.765658957	-1.197300843	-1.893051033	-1.061420039	-0.400172858
100131077	-1.417776085	-3.746199177	-1.332727008	0.511193855	0.164397459	-2.042422251	-1.969335861	-2.197898069	-0.965514181	-0.128895199	-1.771544703
100131096	0.62909115	-0.046643215	-0.855346557	-1.493484203	-0.089964448	-0.525085347	-2.473704844	-0.153787902	0.587662215	0.15002054	-1.199606103
100131117	-1.957005817	-1.825917519	-2.815423658	-3.045348135	-1.905784885	-0.534656508	-2.684539251	-2.592386886	-2.184172724	-2.79721435	-3.411932875
100131138	-1.11179932	-2.497283472	-1.674278726	-3.230646003	-2.323730268	-1.564543214	-3.87372727	-1.089286854	-1.90417007	-0.952091578	-0.084024568
100131170	-3.107625717	-0.560647445	-3.42671087	-0.96071795	-0.066529464	0.645168904	-2.696027109	-0.079816755	-1.800624691	-2.19738017	-1.643219599
100131176	-0.016851422	-1.983376151	0.287504176	-2.418841931	-0.424219356	-2.727873377	-0.018759552	-2.219829396	-1.877079516	-2.431978438	-2.60142637
100131180	-0.489208947	-1.483791716	-1.323809985	-2.449156786	0.022937977	-2.206155945	-2.159542202	-1.725748144	-1.460300473	0.545114189	-2.538077289
100131187	1.013494456	0.740931544	-1.455477292	0.344366524	-0.464581589	-1.310839793	0.622666553	1.063325584	-0.292164475	-1.599441541	-0.742468894
100131211	-0.305876163	-0.036414574	-0.678048392	1.018544981	1.485067416	-0.514088252	0.73271764	1.079395335	0.617879255	0.493706475	0.608377058
100131213	-1.554315963	-2.155672372	-3.772357387	-4.152584873	-2.302009024	0.180941419	0.047744026	-1.698625454	0.0657747	-2.832690491	-1.752619984
100131227	-0.594652687	-2.217315765	-2.731098952	-0.301116294	0.088764921	0.190417948	-1.101722862	-0.593480221	-1.621478955	-2.026948164	0.981859897
100131262	0.573931583	2.022708855	0.520765105	1.001031931	-0.099770593	1.315535281	1.932707464	-0.746450754	2.762243362	-0.433738855	1.923888304
100131275	-1.568063328	0.086798501	-0.564544686	-0.901051195	0.701043995	0.647109182	0.614815488	-1.261391346	-1.470413008	-1.75598429	-2.063595005
100131303	-1.680834437	0.385196536	0.017665103	1.56970049	1.548376696	0.059899336	0.048341673	0.624054275	-0.053814545	0.689919069	1.741296969
100131347	-2.976907883	-2.447579947	-2.108923289	-1.422885967	-2.628323644	-2.475678004	-3.361584712	-1.385820463	-3.021417028	-2.233507144	-1.002818613
100131366	0.118385468	1.756697436	1.268256927	1.844736378	1.254766062	1.78359171	0.474557336	1.524782502	1.146112467	3.165212439	1.955691221
100131434	1.123618901	0.386310106	-0.399871741	1.247811839	1.512865705	1.022552973	1.123406354	0.01894353	1.064874981	1.554444451	0.237321156
