Gene.Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Fold.Change,C_GSM329660.CEL,C_GSM329663.CEL,C_GSM329664.CEL,C_GSM329666.CEL,C_GSM329667.CEL,C_GSM329670.CEL,C_GSM329672.CEL,C_GSM329674.CEL,P_GRN_GSM329677.CEL,P_GRN_GSM329679.CEL,P_GRN_GSM329681.CEL,P_GRN_GSM329683.CEL,P_GRN_GSM329686.CEL,P_GRN_GSM329689.CEL,P_SP_GSM329692.CEL,P_SP_GSM329694.CEL,P_SP_GSM329697.CEL,P_SP_GSM329700.CEL,P_SP_GSM329703.CEL,P_SP_GSM329704.CEL,P_SP_GSM329707.CEL,P_SP_GSM329709.CEL,P_SP_GSM329711.CEL,P_SP_GSM329714.CEL,countP
PELO,0.111065247,7.039432579,0.621536624,0.539931371,0.743818169,-5.844635982,1.080025404,90.17283738,175.7061883,76.30737572,154.3888213,100.5184577,134.4083908,129.7086245,181.8202048,100.0691554,97.01582856,173.0415636,131.773086,131.6886883,115.4294584,152.0193185,138.6254678,228.172255,151.6190651,172.7806025,88.7161113,124.5105972,228.4466324,108.6752367,104.288767,23
NFE2L1,0.054190592,10.39130947,0.62152218,0.539940718,0.743818169,-5.844644653,1.038276426,1333.577899,1368.412893,1209.113351,1617.441659,1335.987924,1147.075728,1301.902521,1216.913914,1377.958317,1307.134449,1633.420826,1892.939452,1362.959138,1370.259458,1426.629159,1340.755599,1592.80214,1295.568288,1251.122004,1253.338526,1327.59123,1399.870047,1015.604373,1127.020477,24
ENDOU,0.108905887,5.123188436,0.621474462,0.539971595,0.743818169,-5.844673295,1.07841008,29.74126671,21.68889276,48.34112356,35.15836874,52.84226094,24.31597073,40.17839574,25.71648294,40.81453831,50.65547718,25.19197753,30.36787002,40.18207152,28.6427651,24.79192246,34.08115174,36.46087421,27.69466833,26.6159608,46.67969627,59.2287598,47.77683563,42.15057145,30.79962511,3
MPC2,-0.125728138,8.734838779,-0.62046344,0.540626034,0.743939052,-5.845279647,-1.091058258,516.1083261,515.0729189,214.579768,603.4356554,332.1912833,557.0982881,447.4699742,606.0804099,259.4736553,503.9279831,547.6614285,316.8547596,230.3292215,262.0086554,426.7795837,458.380678,571.6499928,626.7370126,476.4244668,332.1540466,393.5541037,648.7599088,536.7195359,355.6364283,24
LYST,-0.113653536,7.530265168,-0.620114467,0.540852024,0.744151722,-5.845488719,-1.081964779,291.7978108,229.0500496,189.8191029,169.4800905,191.1099446,240.8541996,140.2891566,149.4936965,139.4827475,245.2643627,211.4327767,236.1166151,246.1316204,146.254433,136.2962311,143.4029808,89.03121206,225.4867512,280.5406645,252.8583307,196.2341607,118.0751233,156.5880695,196.7436347,24
RTN4,-0.096832996,12.56943131,-0.619949109,0.540959124,0.744191263,-5.845587746,-1.069423286,7124.152531,7318.884151,3709.000329,6644.862771,6247.292587,6570.601264,6586.353746,7670.233326,3801.325035,6909.031326,3923.436469,4433.765019,5714.390177,4867.337666,6219.590266,6175.110258,6254.782976,8501.215935,7475.238791,5557.818789,4463.74174,7418.274993,9314.080439,7296.673098,24
ADSL,-0.098649333,8.087558616,-0.619915367,0.540980981,0.744191263,-5.84560795,-1.070770526,307.6076472,295.8376411,198.7107725,305.6621916,282.6543602,242.4765623,306.8683741,371.3397536,135.8960804,323.5230812,288.7451887,263.2056945,277.9672753,207.1961917,307.1381997,307.0809983,431.8396554,233.0966994,240.8135357,203.4539807,253.3294372,446.5155072,290.9424761,211.8182608,24
MED22,0.087811845,7.050758648,0.61973949,0.541094909,0.744256069,-5.845713243,1.062757061,99.79139545,119.7082489,167.0255407,165.1379981,144.3166726,81.45787903,149.4528606,119.2165413,177.8605349,147.7230044,110.3157667,150.1498416,137.105759,140.5333221,113.0259622,156.1498038,148.3367146,113.7685416,91.16865117,129.5133283,168.5252372,206.4364788,126.8368155,96.92737112,24
PIAS1,0.076343833,8.947651034,0.619234121,0.541422345,0.744311595,-5.846015634,1.054342672,690.866684,429.5743943,357.1514684,541.3254463,452.2677192,438.5401616,442.7955228,528.6516581,413.0113638,427.0896871,622.7819847,724.1038569,603.078212,586.44423,387.8562452,463.5098235,405.4175213,616.1822664,522.0765796,454.086281,386.6300624,446.4312134,528.8465873,605.2557037,24
TMEM62,-0.066277218,6.739494496,-0.619174489,0.541460988,0.744311595,-5.8460513,-1.047011449,129.1991993,104.4721803,133.0595508,110.6230477,109.9894495,71.26677057,109.3532954,127.4986209,130.8646519,108.5296358,109.9993411,118.7369809,100.2274361,101.8380706,94.38838443,105.8848464,115.5778201,93.68030044,81.8205361,90.4512445,113.9194616,136.2869842,120.2772922,79.83637899,24
FAM160B2,0.052246681,8.08576502,0.619136691,0.541485483,0.744311595,-5.846073904,1.036878378,281.3751626,248.7710202,311.2755947,289.8209079,266.7438762,204.3206167,245.9491197,289.0470378,269.1565406,285.5430887,293.3685776,358.8645236,277.6976983,222.7750903,289.7220473,261.5344775,235.2865736,290.8249377,259.4328612,271.56666,299.6780958,316.2254243,279.8814997,220.3333932,23
SLCO2A1,0.094813431,6.248147453,0.619008311,0.541568684,0.744311595,-5.846150672,1.067927295,61.10327668,89.70822556,88.31393475,65.86105103,76.24492675,65.84825972,73.57825911,66.64332493,143.0334071,70.89008163,53.7808373,113.9426088,102.0345154,82.32499965,68.67836895,72.43727036,63.95467355,60.64510849,47.14558152,90.43521259,105.6391122,75.59787375,66.8071164,76.96581911,11
MAFB,0.219589194,8.180197399,0.61895912,0.541600566,0.744311595,-5.846180083,1.164401977,268.1494281,245.906322,105.928202,321.2057206,298.3320299,233.6762011,335.308868,424.2564664,102.7380782,287.6063846,1011.446974,454.1437642,247.5804831,212.8583151,932.1965692,331.6118539,678.8328371,454.6700162,262.0328602,145.2621718,143.9172507,414.6343289,208.0670184,175.285412,21
ASIC1,0.09314894,7.897515053,0.618901904,0.54163765,0.744311595,-5.846214288,1.066695898,206.2487994,143.6838143,224.9354987,238.1929485,244.1884158,195.7387245,263.8959466,369.7776586,345.7763105,285.790091,183.0082859,154.3418772,223.0618942,258.8827297,232.7732791,211.6429571,296.0567958,209.5382902,206.5967674,302.7473235,243.6382276,386.7578327,243.1634582,218.2655955,24
NENF,-0.081656927,7.874329645,-0.618682099,0.541780127,0.74441719,-5.846345667,-1.058232717,265.7333272,265.9816147,279.3038648,212.0199831,308.0666595,169.1662043,222.0261804,256.6026428,333.8989903,268.1116799,249.2713897,251.0918952,252.4823581,243.9608671,203.7930572,204.3834748,262.5057077,157.2399958,204.8035183,261.4416611,291.655894,245.9861856,137.3230737,199.4755809,23
PTPN14,0.051864829,4.958819083,0.618301666,0.542026771,0.744664224,-5.846572948,1.036603974,28.13330193,32.89176488,26.70818622,39.40010157,25.66995933,34.74527195,31.04554302,26.79093576,35.43282294,29.10242729,32.04120326,29.10494163,31.4687097,30.35292228,26.42853427,38.11563943,35.52047957,29.96883329,27.94133943,33.11524315,37.1948559,26.77789264,29.9625891,34.10299631,6
OR1D2,0.087834001,5.343653237,0.61812887,0.542138818,0.744757132,-5.846676136,1.062773382,34.16129163,38.19401381,47.34512877,33.61115311,41.97509621,44.34449661,36.71366171,37.65606695,76.95958386,41.04078051,34.99163512,52.15212069,50.33649372,55.57903299,33.51736362,27.09502623,29.6405265,37.09883974,34.86857814,51.81332814,46.17526862,33.18070708,40.44423224,41.94439521,16
PPIP5K2,0.142680229,6.361854624,0.618094262,0.542161261,0.744757132,-5.8466968,1.103954131,121.1468579,72.79286438,36.50854174,83.48210094,61.56266869,97.27269944,89.40110296,85.85395426,63.18553367,87.79011102,61.67537058,101.8534041,77.12404902,48.58937215,151.2479644,84.41788914,73.47608128,126.6733594,99.53398978,46.2384126,53.57039089,96.15875758,188.7327085,106.9658459,22
COQ6,0.07652953,7.11864235,0.617277943,0.54269077,0.745208795,-5.847183875,1.054478391,137.3646176,141.3229363,111.867426,160.9207825,89.99433846,120.7515313,145.3253352,189.96731,98.17186095,137.697311,131.3111806,141.9344754,137.2909264,100.2522887,147.5351326,156.8701747,171.2634818,149.9395616,129.042124,139.9577266,154.3339624,212.1030878,160.0014114,131.7497842,13
MVK,0.041641837,9.164181356,0.616800971,0.543000286,0.745416317,-5.847468184,1.029284522,449.2148503,567.4531269,616.3168078,594.8275867,570.4332259,546.1007071,592.7702407,583.1079218,648.5679972,595.3990052,580.2196664,595.7966161,567.2973472,550.3543562,518.7500097,572.7884682,560.4107282,476.6386556,544.8306852,641.6808079,689.9461629,536.1157828,603.1051721,622.7998067,19
CDC14B,0.132222762,7.647088536,0.616744509,0.543036932,0.745416317,-5.847501825,1.095980981,265.1443078,228.2750519,263.1792858,113.1171799,237.4182728,205.1787223,137.877273,132.0934527,306.1406415,216.6252635,275.5666598,239.681396,306.2377908,282.0554773,218.1947304,165.3848011,84.31761598,184.5795014,254.2129967,254.4052071,237.3782768,102.8920406,187.6970728,175.7928367,24
MB,0.048298999,5.173971366,0.616330668,0.543305566,0.745620033,-5.847748308,1.03404502,33.97627727,32.55494949,38.12951853,37.27294786,35.17400128,31.71941636,38.70559958,35.55103594,42.4336532,39.19834049,32.95152894,35.580027,43.94960326,41.23800304,37.09725705,34.34578525,33.5623858,30.89363623,30.75941828,45.88950337,40.35634004,36.84777439,31.05431145,32.69541971,5
DPP8,0.083207986,9.645307016,0.616258316,0.543352539,0.745620033,-5.847791384,1.059371048,963.0925129,692.5836884,541.0128425,916.9656286,817.949732,677.720211,886.6185617,764.5558215,564.8146657,742.6916595,654.1812747,840.5236569,912.9960863,746.5666595,1083.019822,728.3791595,645.4586814,1109.321343,874.1976595,827.0420462,618.3113845,732.1784897,1242.228019,1077.543901,24
POLR1E,0.068465206,6.942201264,0.616249251,0.543358424,0.745620033,-5.847796781,1.048600549,122.6894901,92.14856031,151.5966727,141.3206669,129.9048956,87.96900185,129.5081556,113.2719913,102.4267998,137.1218141,116.454562,90.24155094,111.8651152,100.0122297,122.9004938,121.1423702,155.2066878,159.2449531,139.8272963,131.0229665,148.2437854,151.7184747,126.9210054,110.8533539,18
PEX6,0.140185639,6.12206272,0.61602158,0.543506249,0.745692118,-5.847932296,1.102046913,57.96575359,65.14303546,66.75843216,72.81134746,32.6069364,83.70892786,55.62880248,118.3594245,44.89961538,38.66709319,44.55433385,105.429941,34.90530682,104.8643377,106.7566868,74.28878995,104.5129073,92.72010266,72.92967798,76.43404508,94.10357694,97.68471477,56.90323283,76.99791377,22
NLGN3,0.09292457,7.292398125,0.615962135,0.543544849,0.745692118,-5.847967671,1.066530017,124.614859,129.2836237,170.1776646,147.2524288,141.1708753,97.97868323,176.5371272,262.3395072,252.816664,183.7905077,137.8358557,130.727146,150.5681617,186.5794142,147.7619756,160.0567081,163.1508124,119.4766179,133.4232362,197.4212559,196.0962526,217.0226745,125.0533643,123.3165766,23
EIF3G,-0.065147734,8.97767574,-0.615499641,0.543845219,0.745966378,-5.848242783,-1.046192066,432.8999928,694.9488241,538.7585381,509.0311155,557.4611715,458.6083261,532.7171386,472.4541168,512.2029693,523.151531,575.4299065,616.617449,498.8134823,531.4293957,572.3482082,527.4595547,611.4782085,413.7749928,371.7333261,444.9864594,497.3148868,588.653755,339.9845389,431.7333822,24
PHF7,-0.058282673,5.36159904,-0.615246983,0.544009346,0.746053694,-5.848392991,-1.041225589,33.77263241,40.75031318,50.25190782,48.61460995,46.54450877,38.79614417,42.70101552,39.07320931,62.24396215,42.72719667,39.89951046,43.13881995,40.59097891,45.5870304,33.94928632,33.64948087,39.60698418,32.5751645,42.53455902,43.55430943,43.42334263,36.21367647,38.48085731,38.412481,5
ITFG1,-0.255546118,8.851761949,-0.61482491,0.544283585,0.74608782,-5.848643785,-1.193787554,525.9206877,640.7684681,131.73142,801.7983322,222.9796984,847.8886338,600.1957274,1321.817588,141.4062599,467.6006177,282.0845482,185.4962048,286.827432,258.6367141,536.878382,463.4976998,797.0278459,1046.712344,976.7998195,253.9171706,206.3357622,994.7154405,1076.947299,573.4525673,16
IRF6,-0.070627972,6.194783561,-0.614794736,0.544303192,0.74608782,-5.848661708,-1.0501737,66.96309521,82.58647133,82.48313322,68.32838125,78.11849891,97.12175712,78.37521205,58.07085519,82.43724893,63.27671938,66.32467668,72.72302208,105.8432292,63.883534,69.73492759,65.61722585,44.70908273,68.18462282,79.96095255,66.93160691,76.67938465,68.00628955,85.03016777,93.97905435,6
BOLA1,0.094659894,6.32865367,0.614689537,0.544371557,0.74608782,-5.848724188,1.067813648,80.40952636,78.96601213,59.42246708,105.5252243,56.51244196,56.41762152,92.93008746,104.0329711,59.66036657,86.65029929,91.92486915,76.86051648,93.26442262,65.44957067,85.00032987,117.2433885,117.454797,79.45934305,68.55927714,72.67345199,86.9149935,131.5218731,65.23582638,55.85326007,20
GGNBP2,-0.125624923,8.59120206,-0.614628131,0.544411465,0.74608782,-5.848760653,-1.090980204,488.2356567,486.3519056,228.4437537,454.9270182,385.9439814,501.2759035,470.5884073,346.5952975,219.5984289,340.1239732,305.461276,333.2532982,390.5884608,244.2892526,505.7519106,403.5012315,369.0458261,656.0870881,459.7800218,273.4812485,199.1645094,510.6094377,722.8806342,454.3308771,24
AC004941.5,-0.052168034,7.095825836,-0.614281732,0.544636617,0.74608782,-5.848966294,-1.036821855,127.7114303,180.847189,125.1989699,142.1507224,146.4650444,149.9645225,123.7087789,133.1043964,127.6751423,116.445427,135.8602601,122.1625407,138.1598938,112.2144431,132.4115357,169.4696169,158.3005828,142.0199325,173.0291893,110.8387197,132.7393655,136.5669359,135.9979798,135.8060586,5
CCDC30,0.077726524,5.331814494,0.614281026,0.544637076,0.74608782,-5.848966712,1.055353647,45.69672919,38.69837987,48.85960191,30.99338147,40.56871266,39.38169381,41.85541203,29.00449541,43.56535136,32.52184628,37.20238975,51.46820103,48.89206385,44.69874381,40.31506487,31.09017233,31.29562343,43.77040772,39.92546943,55.99083327,39.25211581,27.38447105,45.58157782,57.29656077,12
SEMA3E,-0.126232351,4.255904,-0.614142326,0.544727242,0.746102504,-5.84904902,-1.091439643,35.16100844,20.41546215,20.81816736,19.91886756,15.82990582,19.71615937,15.36450353,19.83153977,15.75507924,17.4400271,14.78065519,12.77072679,14.06067638,13.16958622,19.34251,17.56727121,30.74449861,26.15763909,49.66308964,14.06888612,12.7720133,15.0961938,23.99722321,23.29116754,14
ECI2,0.078831148,8.634350181,0.614079116,0.544768336,0.746102504,-5.849086525,1.056162006,367.8055416,466.7363463,443.2850993,406.664693,400.6239691,311.2679401,437.7749928,274.9745734,315.9416595,431.1273514,536.9466985,442.959423,442.1056671,406.4131543,450.3405586,443.0270053,434.6284027,363.4814032,351.6706789,319.2472699,675.5486918,405.2096581,321.6673355,285.2052331,24
SPHK1,0.088092162,6.690237989,0.614012288,0.544811783,0.746102504,-5.849126171,1.062963576,72.43599449,113.3592961,98.45172039,79.58956875,121.4186536,151.9053511,81.70799733,96.30593375,148.0582818,98.68116801,137.50016,143.056371,100.3062986,105.1361195,160.451109,108.7122812,89.77829448,93.20768951,93.84837121,101.196042,110.5502617,81.50213481,71.22224808,85.9194941,14
PAFAH2,0.067041152,5.53498392,0.61393623,0.544861235,0.746102504,-5.849171289,1.047566008,44.41728628,41.79931901,55.86461777,44.35674799,40.71610081,40.14877367,52.4092086,42.29329646,50.70491724,45.95212617,44.24014476,59.81830247,48.85296957,59.30860673,53.64115128,42.79228274,48.04715202,33.40298419,34.3463972,61.78528745,60.02990819,40.3599166,39.62530803,43.58978965,16
AP4M1,0.076932275,6.20855811,0.613903925,0.544882239,0.746102504,-5.849190451,1.054772801,59.80615606,73.40609304,73.98647184,65.99643023,55.58049228,73.29042983,71.07882293,108.4733036,70.90621118,86.48010932,86.21010499,65.48019202,65.71710968,81.38866729,67.38267636,78.35763831,105.8046001,61.74919713,51.06352017,90.83987757,96.38484808,92.83733706,69.61060455,57.65529088,9
BPHL,-0.078951531,6.994944029,-0.613502038,0.545143581,0.746322736,-5.849428749,-1.056250139,133.497701,153.0114982,127.9774021,161.6510651,150.8454769,88.07666272,124.8760909,133.8066718,100.2436971,131.7275297,115.0291508,124.582652,106.7881346,80.49536849,124.1017025,172.504692,164.6695534,137.1425989,130.3680003,130.4139955,106.3063062,179.885055,145.3102719,98.68437871,24
GTSE1,0.078566217,7.05165972,0.612190372,0.545996998,0.746833214,-5.850205447,1.055968074,152.2433621,131.7273427,176.915758,107.8286582,137.7895039,104.1229976,136.0670399,96.09935502,165.8638788,124.8535263,150.7623183,175.9921042,145.8202991,167.7011921,144.52726,112.6413655,81.28413961,118.7172902,134.7156858,163.2572825,149.1361347,97.40776166,130.8302962,139.5337726,21
C8orf33,0.09446975,8.36173485,0.61200021,0.546120783,0.746926123,-5.850317917,1.067672922,234.405359,258.0273165,417.3477802,456.0747151,374.9735082,168.6030227,344.6248704,385.4904371,361.0113498,364.8583261,322.1225827,326.2646237,399.3831306,274.1252237,284.055271,434.7852734,417.9416595,278.4155028,266.3029921,286.0848647,467.3221361,420.710212,333.3561538,245.1083367,24
BCMO1,-0.06057647,4.350913186,-0.611439042,0.546486158,0.747310028,-5.850649619,-1.042882391,20.15827843,32.71465225,20.73649828,21.64255581,21.33717842,16.76655138,18.89174045,18.80207239,19.78628291,18.81027251,15.3634771,22.68521854,19.60236314,24.33829582,21.08083098,16.80909867,17.21944038,21.17229383,22.94590294,21.29644028,21.45894601,17.60711308,21.3189548,22.95867519,10
C16orf80,-0.164195748,9.028930577,-0.611356156,0.546540136,0.747310028,-5.850698588,-1.120541241,576.2773952,652.7196413,239.6364784,805.3641242,403.6919146,544.1975671,622.1441787,1025.287048,235.8917427,678.2580346,425.0178634,324.3127868,317.006182,257.926915,668.1476166,732.0374506,1024.020525,635.509001,588.3285367,371.9044922,393.901316,1046.362327,666.4284055,485.6170779,24
BLZF1,0.054734818,3.800973728,0.611105488,0.546703395,0.747310028,-5.850846641,1.038668168,14.97923213,12.75900319,12.2571672,13.04808022,14.1206748,13.42864617,12.5776911,15.96058559,12.33875004,14.48582517,11.39033659,13.63125321,12.47509162,12.5684096,14.73448512,14.14051949,13.44256648,15.3351244,17.07980567,13.16708373,12.05346459,14.58226076,21.27520822,15.80615801,22
STK19,-0.054283893,8.039899131,-0.610995755,0.546774871,0.747361873,-5.850911435,-1.038343575,220.6630857,298.0403162,266.0982448,300.8447603,288.1516065,223.9050512,291.5964749,283.9896162,229.1186387,249.4197336,324.680568,249.6916655,249.8211954,224.6501861,288.4651714,297.2717187,312.752569,281.3531179,253.3125515,206.1509257,224.2506263,307.116055,221.3453345,277.4754648,10
AKR1A1,0.105987077,8.590797145,0.610223831,0.547277818,0.747481502,-5.851366911,1.076230485,294.5249928,371.7272879,284.4514529,535.0133828,335.8361899,269.5289347,434.0727352,504.1092632,269.4368071,580.1451637,494.0705738,379.7113673,305.2777011,329.5155895,519.3110961,497.9691428,636.8647163,399.353646,342.0392771,311.2911478,406.3822076,548.2582348,342.1541747,224.0459122,24
PSTPIP1,0.094275057,6.140938866,0.610187285,0.547301636,0.747481502,-5.851388461,1.067528848,68.40307876,47.6871991,87.24834038,77.53948464,86.01203523,60.74361927,78.23672821,48.11365051,105.0228708,72.51549663,89.39889038,104.8917901,79.84885118,102.9873539,79.76760612,64.64538896,54.85027115,48.35328768,61.93482249,78.7327217,79.24363574,62.78562517,47.2225584,58.23615275,4
IDH1,0.103259399,8.787259631,0.610024932,0.54740745,0.747481502,-5.851484182,1.074197597,508.1522718,389.2333261,571.4692402,330.6827746,339.5474634,361.4248905,426.3999928,506.6446905,403.2215054,347.9833261,950.360822,506.0233797,477.8234406,615.4753513,778.6012497,369.5672783,500.3951063,338.1970481,355.7042184,434.3999928,433.0884172,306.6806779,389.9056154,399.125811,24
SMG5,-0.052700581,7.589324071,-0.610015582,0.547413544,0.747481502,-5.851489694,-1.037204652,183.5883229,187.9628025,232.5368931,180.764092,195.45502,215.8830374,204.2706493,183.8787974,192.3994589,175.1561762,188.0733402,209.6604286,213.7317712,205.3531916,172.0312214,191.1535795,256.6641943,160.4499981,146.6719863,202.6371767,210.0457124,208.8493301,147.1454784,194.4098455,24
